ID	CHARACTER_ID	GROUP	CHARACTER	PINYIN	DOCULECT	RADICAL	PHONETIC	FANQIE	RHYME	CHAPTER	IMAGE
1430	w0400120	1274	踽	jǔ	Old_Chinese	足	禹	區主	五	v04	081b-04
1431	w0400130	1275	𨄚	𨄚	Old_Chinese	足	將	七羊	十	v04	081b-05
1432	w0400140	1276	䠪	䠪	Old_Chinese				四	v04	081b-06
1433	w0400150	1277	䟔	䟔	Old_Chinese	足	卜	芳遇	三	v04	081b-07
1434	w0400160	1278	踰	yú	Old_Chinese	足	俞	羊朱	四	v04	081b-08
1435	w0400170	1279	䟠	䟠	Old_Chinese	足	戉	王伐	五	v04	081b-09
1436	w0400180	1280	蹻	juē	Old_Chinese	足	喬	丘消	二	v04	081b-10
1437	w0400190	1281	跾	shū	Old_Chinese	足	攸	式竹	三	v04	082a-01
1438	w0400200	1282	蹌	qiāng	Old_Chinese	足	倉	七羊	十	v04	082a-02
1439	w0400210	1283	踊	yǒng	Old_Chinese	足	甬	余隴	九	v04	082a-03
1440	w0400220	1284	躋	jī	Old_Chinese	足	齊	祖雞	五	v04	082a-04
1441	w0400230	1285	躍	yuè	Old_Chinese	足	翟	以灼	二	v04	082a-05
1442	w0400240	1286	跧	quán	Old_Chinese	足	全	莊緣	四	v04	082a-06
1443	w0400250	1287	蹴	cù	Old_Chinese	足	就	七宿	三	v04	082a-07
1444	w0400260	1288	蹋	tà	Old_Chinese	足	𦐇	徒盍	八	v04	082a-08
1445	w0400270	1289	躡	niè	Old_Chinese	足	聶	尼輒	八	v04	082a-09
1446	w0400280	1290	跨	kuà	Old_Chinese	足	夸	苦化	五	v04	082a-10
1447	w0400290	1291	踄	bù	Old_Chinese	足	步	旁各	五	v04	082b-01
1448	w0400300	1292	蹈	dǎo	Old_Chinese	足	舀	徒到	三	v04	082b-02
1449	w0400310	1293	躔	chán	Old_Chinese	足	廛	直連	四	v04	082b-03
1450	w0400320	1294	踐	jiàn	Old_Chinese	足	戔	慈衍	四	v04	082b-04
1451	w0400330	1295	踵	zhǒng	Old_Chinese	足	重	之隴	九	v04	082b-05
1452	w0400340	1296	踔	chuō	Old_Chinese	足	卓	知敎	二	v04	082b-06
1453	w0400350	1297	蹛	dài	Old_Chinese	足	帶	當葢	五	v04	082b-07
1454	w0400360	1298	蹩	bié	Old_Chinese	足	敝	蒲結	五	v04	082b-08
1455	w0400370	1299	踶	dì	Old_Chinese	足	是	特計	六	v04	082b-09
1456	w0400380	1300	躛	wèi	Old_Chinese	足	衞	于歲	五	v04	082b-10
1457	w0400390	1301	䠟	䠟	Old_Chinese	足	執	徒叶	七	v04	082b-11
1458	w0400400	1302	䟗	䟗	Old_Chinese	足	氏	承旨	六	v04	082b-12
1459	w0400410	1303	蹢	dí	Old_Chinese	足	啻		六	v04	082b-13
1460	w0400420	1304	躅	zhú	Old_Chinese	足	蜀	直錄	三	v04	082b-14
1461	w0400430	1305	踤	zú	Old_Chinese	足	卒		五	v04	082b-15
1462	w0400440	1306	蹶	jué	Old_Chinese	足	厥	居月	五	v04	083a-01
1463	w0400441	1306	𨇮	𨇮	Old_Chinese					v04	083a-02
1464	w0400450	1307	跳	tiào	Old_Chinese	足	兆	徒遼	二	v04	083a-03
1465	w0400460	1308	䟴	䟴	Old_Chinese	足	辰	側鄰	二	v04	083a-04
1466	w0400470	1309	䠧	䠧	Old_Chinese	足	屠	直魚	五	v04	083a-05
1467	w0400480	1310	𧿳	𧿳	Old_Chinese	足	弗		五	v04	083a-06
1468	w0400490	1311	蹠	zhí	Old_Chinese	足	庶	之石	五	v04	083a-07
1469	w0400500	1312	𨃚	𨃚	Old_Chinese	足	荅	他合	七	v04	083a-08
1470	w0400510	1313	䠛	䠛	Old_Chinese	足	䍃	余招	二	v04	083a-09
1471	w0400520	1314	趿	tā	Old_Chinese	足	及	穌合	七	v04	083a-10
1472	w0400530	1315	䟺	䟺	Old_Chinese	足	貝	博葢	五	v04	083a-11
1473	w0400540	1316	躓	zhì	Old_Chinese	足	質	陟利	二	v04	083a-12
1474	w0400550	1317	跲	jiá	Old_Chinese	足	合	居怯	七	v04	083a-13
1475	w0400560	1318	跇	yì	Old_Chinese	足	世	丑例	五	v04	083a-14
1476	w0400570	1319	蹎	diān	Old_Chinese	足	眞	都年	二	v04	083a-15
1477	w0400580	1320	跋	bá	Old_Chinese	足	犮	北末	五	v04	083b-01
1478	w0400590	1321	蹐	jí	Old_Chinese	足	𦟝	資昔	六	v04	083b-02
1479	w0400600	1322	跌	diē	Old_Chinese	足	失	徒結	二	v04	083b-03
1480	w0400610	1323	踼	táng	Old_Chinese	足	昜	徒郞	十	v04	083b-04
1481	w0400620	1324	蹲	dūn	Old_Chinese	足	尊	徂尊	三	v04	083b-05
1482	w0400630	1325	𨃖	𨃖	Old_Chinese	足	荂	苦化		v04	083b-06
1483	w0400640	1326	躩	jué	Old_Chinese	足	矍	丘縛	五	v04	083b-07
1484	w0400650	1327	踣	bó	Old_Chinese	足	咅	蒲北	四	v04	083b-08
1485	w0400660	1328	蹇	jiǎn	Old_Chinese			九輦	四	v04	083b-09
1486	w0400670	1329	蹁	pián	Old_Chinese	足	扁	部田	二	v04	083b-10
1487	w0400680	1330	䟸	䟸	Old_Chinese	足	𢌳	渠追	三	v04	084a-01
1488	w0400690	1331	踒	wō	Old_Chinese	足	委	烏過	七	v04	084a-02
1489	w0400700	1332	跣	xiǎn	Old_Chinese	足	先	穌典	二	v04	084a-03
1490	w0400710	1333	跔	jū	Old_Chinese	足	句	其俱	四	v04	084a-04
1491	w0400720	1334	䠅	䠅	Old_Chinese	足	囷		三	v04	084a-05
1492	w0400730	1335	距	jù	Old_Chinese	足	巨	求許	五	v04	084a-06
1493	w0400740	1336	躧	xǐ	Old_Chinese	足	麗	所綺	六	v04	084a-07
1494	w0400741	1336	𩎉	𩎉	Old_Chinese					v04	084a-08
1495	w0400750	1337	䠍	䠍	Old_Chinese	足	叚	乎加	五	v04	084a-09
1496	w0400760	1338	䠊	䠊	Old_Chinese	足	非	扶味	五	v04	084a-10
1497	w0400770	1339	跀	yuè	Old_Chinese	足	月	魚厥	五	v04	084a-11
1498	w0400771	1339	𧿁	𧿁	Old_Chinese					v04	084b-01
1499	w0400780	1340	趽	fàng	Old_Chinese	足	方	薄庚	十	v04	084b-02
1500	w0400790	1341	趹	jué	Old_Chinese	足	夬		五	v04	084b-03
1501	w0400800	1342	趼	jiǎn	Old_Chinese	足	幵	五甸	四	v04	084b-04
1502	w0400810	1343	路	lù	Old_Chinese	足	各	洛故	五	v04	084b-05
1503	w0400820	1344	蹸	lìn	Old_Chinese	足	㷠	良忍	二	v04	084b-06
1504	w0400830	1345	跂	qí	Old_Chinese	足	支	巨支	六	v04	084b-07
1505	w0410010	1346	疋	pǐ	Old_Chinese			所菹	五	v04	084b-08
1506	w0410020	1347	𤴙	𤴙	Old_Chinese			所菹	五	v04	085a-01
1507	w0410030	1348	𤕟	𤕟	Old_Chinese			所菹	五	v04	085a-02
1508	w0420010	1349	品	pǐn	Old_Chinese				七	v04	085a-03
1509	w0420020	1350	喦	niè	Old_Chinese				七	v04	085a-04
1510	w0420030	1351	喿	zào	Old_Chinese			穌到	二	v04	085a-05
1511	w0430010	1352	龠	yuè	Old_Chinese				二	v04	085a-06
1512	w0430020	1353	䶴	䶴	Old_Chinese	龠	炊	昌垂	七	v04	085b-01
1513	w0430030	1354	䶵	䶵	Old_Chinese	龠	虒	直离	六	v04	085b-02
1514	w0430031	1354	篪	chí	Old_Chinese					v04	085b-03
1515	w0430040	1355	龢	hé	Old_Chinese	龠	禾		七	v04	085b-04
1516	w0430050	1356	龤	xié	Old_Chinese	龠	皆	戸皆	五	v04	085b-05
1517	w0440010	1357	冊	cè	Old_Chinese				六	v04	085b-06
1518	w0440011	1357	𥬰	𥬰	Old_Chinese					v04	086a-01
1519	w0440020	1358	嗣	sì	Old_Chinese			祥吏	一	v04	086a-02
1520	w0440021	1358	孠	sì	Old_Chinese					v04	086a-03
1521	w0440030	1359	扁	biǎn	Old_Chinese				二	v04	086a-04
1522	w0450010	1360	㗊	㗊	Old_Chinese			阻立	七	v05	086b-01
1523	w0450020	1361	嚚	yín	Old_Chinese	㗊	臣	語巾	二	v05	086b-02
1524	w0450021	1361	𡅚	𡅚	Old_Chinese					v05	086b-03
1525	w0450030	1362	囂	xiāo	Old_Chinese				二	v05	086b-04
1526	w0450031	1362	𠽸	𠽸	Old_Chinese					v05	086b-05
1527	w0450040	1363	嘂	jiào	Old_Chinese	㗊	丩	古弔	三	v05	086b-06
1528	w0450050	1364	𡅻	𡅻	Old_Chinese	㗊	萈	呼官	四	v05	086b-07
1529	w0450060	1365	器	qì	Old_Chinese				五	v05	086b-08
1530	w0460010	1366	舌	shé	Old_Chinese				四	v05	086b-09
1531	w0460020	1367	𦧥	𦧥	Old_Chinese	舌	沓	他合	八	v05	087a-01
1532	w0460030	1368	舓	shì	Old_Chinese	舌	易	神旨	六	v05	087a-02
1533	w0460031	1368	𦧇	𦧇	Old_Chinese				七	v05	087a-03
1534	w0470010	1369	干	gàn	Old_Chinese				四	v05	087a-04
1535	w0470020	1370	𢆉	𢆉	Old_Chinese				七	v05	087a-05
1536	w0470030	1371	屰	nì	Old_Chinese				五	v05	087a-06
1537	w0480010	1372	𧮫	𧮫	Old_Chinese				五	v05	087a-07
1538	w0480011	1372	𠶸	𠶸	Old_Chinese					v05	087b-01
1539	w0480012	1372	臄	jué	Old_Chinese					v05	087b-02
1540	w0480020	1373	㐁	㐁	Old_Chinese				七	v05	087b-03
1541	w0480021	1373	𠀬	𠀬	Old_Chinese					v05	087b-04
1542	w0490010	1374	只	zhǐ	Old_Chinese				六	v05	087b-05
1543	w0490020	1375	𠷓	𠷓	Old_Chinese	只	甹	呼形	一	v05	087b-06
1544	w0500010	1376	㕯	㕯	Old_Chinese				五	v05	088a-01
1545	w0500020	1377	矞	yù	Old_Chinese				五	v05	088a-02
1546	w0500030	1378	商	shāng	Old_Chinese				十	v05	088a-03
1547	w0500031	1378	𡃬	𡃬	Old_Chinese					v05	088a-04
1548	w0500032	1378	𠾃	𠾃	Old_Chinese					v05	088a-05
1549	w0500033	1378	𡄚	𡄚	Old_Chinese					v05	088a-06
1550	w0510010	1379	句	jù	Old_Chinese	口	丩	古矦	四	v05	088a-07
1551	w0510020	1380	拘	jū	Old_Chinese			舉朱	四	v05	088a-08
1552	w0510030	1381	笱	gǒu	Old_Chinese			古厚	四	v05	088a-09
1553	w0510040	1382	鉤	gōu	Old_Chinese				句	v05	088a-10
1554	w0520010	1383	丩	jiū	Old_Chinese				三	v05	088b-01
1555	w0520020	1384	𦱠	𦱠	Old_Chinese			居虯	三	v05	088b-02
1556	w0520030	1385	糾	jiū	Old_Chinese				三	v05	088b-03
1557	w0530010	1386	古	gǔ	Old_Chinese				五	v05	088b-04
1558	w0530011	1386	𠖠	𠖠	Old_Chinese					v05	088b-05
1559	w0530020	1387	嘏	gǔ	Old_Chinese	古	叚	古雅	五	v05	088b-06
1560	w0540010	1388	十	shí	Old_Chinese			是執	七	v05	nil
1561	w0540020	1389	丈	zhàng	Old_Chinese				十	v05	089a-01
1562	w0540030	1390	千	qiān	Old_Chinese	十	人	此先	二	v05	089a-02
1563	w0540040	1391	肸	xī	Old_Chinese	十	䏌	羲乙	二	v05	089a-03
1564	w0540050	1392	卙	jí	Old_Chinese	十	甚	子入	七	v05	089a-04
1565	w0540060	1393	博	bó	Old_Chinese			補各	五	v05	089a-05
1566	w0540070	1394	㔹	㔹	Old_Chinese				一	v05	089a-06
1567	w0540080	1395	廿	niàn	Old_Chinese				七	v05	089a-07
1568	w0540090	1396	𠦫	𠦫	Old_Chinese	十	咠	秦入	七	v05	089a-08
1569	w0550010	1397	𠦃	𠦃	Old_Chinese				七	v05	089b-01
1570	w0550020	1398	世	shì	Old_Chinese				五	v05	089b-02
1571	w0560010	1399	言	yán	Old_Chinese	口	䇂	語軒	四	v05	089b-03
1572	w0560020	1400	譻	yīng	Old_Chinese			烏莖	一	v05	089b-04
1573	w0560030	1401	謦	qìng	Old_Chinese	言	殸	去挺	石	v05	089b-05
1574	w0560040	1402	語	yǔ	Old_Chinese	言	吾	魚舉	五	v05	089b-06
1575	w0560050	1403	談	tán	Old_Chinese	言	炎	徒甘	八	v05	089b-07
1576	w0560060	1404	謂	wèi	Old_Chinese	言	胃	于貴	五	v05	089b-08
1577	w0560070	1405	諒	liàng	Old_Chinese	言	京	力讓	十	v05	089b-09
1578	w0560080	1406	詵	shēn	Old_Chinese			所臻	三	v05	090a-01
1579	w0560090	1407	請	qǐng	Old_Chinese	言	青	七井	一	v05	090a-02
1580	w0560100	1408	謁	yè	Old_Chinese	言	曷	於歇	五	v05	090a-03
1581	w0560110	1409	許	xǔ	Old_Chinese	言	午	虚呂	五	v05	090a-04
1582	w0560120	1410	諾	nuò	Old_Chinese	言	若	奴各	五	v05	090a-05
1583	w0560130	1411	讎	chóu	Old_Chinese	言	雔		三	v05	090a-06
1584	w0560140	1412	諸	zhū	Old_Chinese	言	者		五	v05	090a-07
1585	w0560150	1413	詩	shī	Old_Chinese	言	寺	書之	一	v05	090b-01
1586	w0560151	1413	𧥳	𧥳	Old_Chinese					v05	090b-02
1587	w0560160	1414	讖	chèn	Old_Chinese	言	韱	楚蔭	七	v05	090b-03
1588	w0560170	1415	諷	fěng	Old_Chinese	言	風	芳奉	七	v05	090b-04
1589	w0560180	1416	誦	sòng	Old_Chinese	言	甬	似用	九	v05	090b-05
1590	w0560190	1417	讀	dú	Old_Chinese	言	𧶠	徒谷	三	v05	090b-06
1591	w0560200	1418	𠶷	𠶷	Old_Chinese				一	v05	091a-01
1592	w0560210	1419	訓	xùn	Old_Chinese	言	川	許運	三	v05	091a-02
1593	w0560220	1420	誨	huì	Old_Chinese	言	毎	荒內	五	v05	091a-03
1594	w0560230	1421	譔	zhuàn	Old_Chinese	言	巺	此緣	四	v05	091a-04
1595	w0560240	1422	譬	pì	Old_Chinese	言	辟	匹至	六	v05	091a-05
1596	w0560250	1423	謜	yuán	Old_Chinese	言	原	魚怨	四	v05	091a-06
1597	w0560260	1424	詇	yàng	Old_Chinese	言	央	於亮	十	v05	091a-07
1598	w0560270	1425	諭	yù	Old_Chinese	言	俞	羊戎		v05	091a-08
1599	w0560280	1426	詖	bì	Old_Chinese	言	皮		五	v05	091a-09
1600	w0560290	1427	諄	zhūn	Old_Chinese	言	𦎧	章倫	三	v05	091a-10
1601	w0560300	1428	謘	chí	Old_Chinese	言	屖	直离	五	v05	091a-11
1602	w0560310	1429	詻	è	Old_Chinese	言	各	五陌	五	v05	091b-01
1603	w0560320	1430	誾	yín	Old_Chinese	言	門	語巾	三	v05	091b-02
1604	w0560330	1431	謀	móu	Old_Chinese	言	某	莫浮	一	v05	091b-03
1605	w0560331	1431	𠰔	𠰔	Old_Chinese				一	v05	091b-04
1606	w0560332	1431	𧦥	𧦥	Old_Chinese					v05	091b-05
1607	w0560340	1432	謨	mó	Old_Chinese	言	莫	莫胡	五	v05	091b-06
1608	w0560341	1432	𠻚	𠻚	Old_Chinese					v05	091b-07
1609	w0560350	1433	訪	fǎng	Old_Chinese	言	方	敷亮	十	v05	091b-08
1610	w0560360	1434	諏	zōu	Old_Chinese	言	取	子于	四	v05	091b-09
1611	w0560370	1435	論	lùn	Old_Chinese	言	侖		三	v05	091b-10
1612	w0560380	1436	議	yì	Old_Chinese	言	義		七	v05	092a-01
1613	w0560390	1437	訂	dìng	Old_Chinese	言	丁	他頂	一	v05	092a-02
1614	w0560400	1438	詳	xiáng	Old_Chinese	言	羊	似羊	十	v05	092a-03
1615	w0560410	1439	諟	shì	Old_Chinese	言	是	承旨	六	v05	092a-04
1616	w0560420	1440	諦	dì	Old_Chinese	言	帝	都計	六	v05	092a-05
1617	w0560430	1441	識	shí	Old_Chinese	言	戠	賞職	一	v05	092a-06
1618	w0560440	1442	訊	xùn	Old_Chinese	言	卂	思晉	二	v05	092a-07
1619	w0560441	1442	𧨼	𧨼	Old_Chinese					v05	092a-08
1620	w0560450	1443	詧	chá	Old_Chinese				五	v05	092a-09
1621	w0560460	1444	謹	jǐn	Old_Chinese	言	堇	居隱	三	v05	092a-10
1622	w0560470	1445	䚮	䚮	Old_Chinese	言	乃	如乘	六	v05	092a-11
1623	w0560480	1446	諶	chén	Old_Chinese	言	甚	是吟		v05	092b-01
1624	w0560490	1447	信	xìn	Old_Chinese				二	v05	092b-02
1625	w0560491	1447	㐰	㐰	Old_Chinese					v05	092b-03
1626	w0560492	1447	訫	xìn	Old_Chinese					v05	092b-04
1627	w0560500	1448	訦	chén	Old_Chinese	言	冘	是吟	八	v05	092b-05
1628	w0560510	1449	誠	chéng	Old_Chinese	言	成	氏征	一	v05	092b-06
1629	w0560520	1450	誡	jiè	Old_Chinese	言	戒	古拜	一	v05	092b-07
1630	w0560530	1451	誋	jì	Old_Chinese	言	忌	渠記	一	v05	092b-08
1631	w0560540	1452	誥	gào	Old_Chinese	言	告	古到	三	v05	092b-09
1632	w0560541	1452	𧧙	𧧙	Old_Chinese					v05	092b-10
1633	w0560550	1453	誓	shì	Old_Chinese	言	㪿	時制	五	v05	092b-11
1634	w0560560	1454	譣	xiǎn	Old_Chinese	言	僉	息廉	七	v05	092b-12
1635	w0560570	1455	詁	gǔ	Old_Chinese	言	古	公戸	五	v05	092b-13
1636	w0560580	1456	譪	ài	Old_Chinese	言	葛	於害	五	v05	093a-01
1637	w0560590	1457	誎	cù	Old_Chinese	言	束	桑谷	三	v05	093a-02
1638	w0560600	1458	諝	xū	Old_Chinese	言	胥	私呂	五	v05	093a-03
1639	w0560610	1459	証	zhèng	Old_Chinese	言	正	之盛	一	v05	093a-04
1640	w0560620	1460	諫	jiàn	Old_Chinese	言	柬	古晏	四	v05	093a-05
1641	w0560630	1461	諗	shěn	Old_Chinese	言	念	式荏	七	v05	093a-06
1642	w0560640	1462	課	kè	Old_Chinese	言	果	苦臥	七	v05	093a-07
1643	w0560650	1463	試	shì	Old_Chinese	言	式	式束	一	v05	093a-08
1644	w0560660	1464	諴	xián	Old_Chinese	言	咸	胡毚	七	v05	093a-09
1645	w0560670	1465	䚻	䚻	Old_Chinese	言	肉		三	v05	093a-10
1646	w0560680	1466	詮	quán	Old_Chinese	言	全	此緣	四	v05	093b-01
1647	w0560690	1467	訢	xīn	Old_Chinese	言	斤	許斤	三	v05	093b-02
1648	w0560700	1468	說	shuō	Old_Chinese	言	兑		五	v05	093b-03
1649	w0560710	1469	計	jì	Old_Chinese				五	v05	093b-04
1650	w0560720	1470	諧	xié	Old_Chinese	言	皆	戸皆	五	v05	093b-05
1651	w0560730	1471	詥	hé	Old_Chinese	言	合		七	v05	093b-06
1652	w0560740	1472	調	diào	Old_Chinese	言	周	徒遼	三	v05	093b-07
1653	w0560750	1473	話	huà	Old_Chinese	言	𠯑		五	v05	093b-08
1654	w0560751	1473	譮	huà	Old_Chinese				五	v05	093b-09
1655	w0560760	1474	諈	zhuì	Old_Chinese	言	垂	竹寘		v05	093b-10
1656	w0560770	1475	諉	wěi	Old_Chinese	言	委	女恚		v05	094a-01
1657	w0560780	1476	警	jǐng	Old_Chinese			己皿	一	v05	094a-02
1658	w0560790	1477	謐	mì	Old_Chinese	言	𥁑	彌必	二	v05	094a-03
1659	w0560800	1478	謙	qiān	Old_Chinese	言	兼	苦兼	七	v05	094a-04
1660	w0560810	1479	誼	yì	Old_Chinese			儀寄	六	v05	094a-05
1661	w0560820	1480	詡	xǔ	Old_Chinese	言	羽	况羽	五	v05	094a-06
1662	w0560830	1481	諓	jiàn	Old_Chinese	言	戔	慈衍	四	v05	094a-07
1663	w0560840	1482	誐	é	Old_Chinese	言	我	五何	同	v05	094b-01
1664	w0560850	1483	詷	tóng	Old_Chinese	言	同	徒紅	九	v05	094b-02
1665	w0560860	1484	設	shè	Old_Chinese				五	v05	094b-03
1666	w0560870	1485	護	hù	Old_Chinese	言	蒦	胡故	五	v05	094b-04
1667	w0560880	1486	譞	xuān	Old_Chinese	言	瞏	許緣	四	v05	094b-05
1668	w0560890	1487	誧	bū	Old_Chinese	言	甫	博孤	五	v05	094b-06
1669	w0560900	1488	諰	xǐ	Old_Chinese				一	v05	094b-07
1670	w0560910	1489	託	tuō	Old_Chinese	言	乇	他各	五	v05	095a-01
1671	w0560920	1490	記	jì	Old_Chinese	言	己	居吏	一	v05	095a-02
1672	w0560930	1491	譽	yù	Old_Chinese	言	與	羊茹	五	v05	095a-03
1673	w0560940	1492	譒	bò	Old_Chinese	言	番	補過	七	v05	095a-04
1674	w0560950	1493	謝	xiè	Old_Chinese	言	䠶	辤夜	五	v05	095a-05
1675	w0560960	1494	謳	ōu	Old_Chinese	言	區	烏矦	四	v05	095a-06
1676	w0560970	1495	詠	yǒng	Old_Chinese	言	永	爲命	十	v05	095a-07
1677	w0560971	1495	咏	yǒng	Old_Chinese					v05	095a-08
1678	w0560980	1496	諍	zhèng	Old_Chinese	言	爭	側逬	一	v05	095a-09
1679	w0560990	1497	𧦝	𧦝	Old_Chinese	言	乎	荒烏	五	v05	095a-10
1680	w0561000	1498	謼	hū	Old_Chinese	言	虖	荒故	五	v05	095a-11
1681	w0561010	1499	訖	qì	Old_Chinese	言	气	居迄	五	v05	095a-12
1682	w0561020	1500	諺	yàn	Old_Chinese	言	彥	魚變	四	v05	095a-13
1683	w0561030	1501	訝	yà	Old_Chinese			吾駕	五	v05	095b-01
1684	w0561040	1502	詣	yì	Old_Chinese	言	旨	五計	五	v05	095b-02
1685	w0561050	1503	講	jiǎng	Old_Chinese	言	冓	古項	四	v05	095b-03
1686	w0561060	1504	謄	téng	Old_Chinese	言	朕	徒登	六	v05	095b-04
1687	w0561070	1505	訒	rèn	Old_Chinese	言	刃	而振	三	v05	095b-05
1688	w0561080	1506	訥	nè	Old_Chinese				五	v05	095b-06
1689	w0561090	1507	謯	jiē	Old_Chinese	言	虘	側加	五	v05	095b-07
1690	w0561100	1508	𧨍	𧨍	Old_Chinese	言	伿	胡禮	六	v05	095b-08
1691	w0561110	1509	譥	jiào	Old_Chinese	言	敫	古弔	二	v05	095b-09
1692	w0561120	1510	譊	náo	Old_Chinese	言	堯	女交	二	v05	095b-10
1693	w0561130	1511	謍	yíng	Old_Chinese			余傾	一	v05	095b-11
1694	w0561140	1512	諎	zé	Old_Chinese	言	㫺	莊革	五	v05	096a-01
1695	w0561141	1512	唶	zé	Old_Chinese					v05	096a-02
1696	w0561150	1513	諛	yú	Old_Chinese	言	臾	羊朱	四	v05	096a-03
1697	w0561160	1514	讇	chǎn	Old_Chinese	言	閻	丑剡	八	v05	096a-04
1698	w0561161	1514	諂	chǎn	Old_Chinese					v05	096a-05
1699	w0561170	1515	諼	xuān	Old_Chinese	言	爰	況袁	四	v05	096a-06
1700	w0561180	1516	謷	áo	Old_Chinese	言	敖	五牢	二	v05	096a-07
1701	w0561190	1517	訹	xù	Old_Chinese	言	术	思律	五	v05	096a-08
1702	w0561200	1518	詑	yí	Old_Chinese	言	它	託何	七	v05	096a-09
1703	w0561210	1519	謾	mán	Old_Chinese	言	曼	母官	四	v05	096b-01
1704	w0561220	1520	譇	zhā	Old_Chinese	言	奢	陟加	五	v05	096b-02
1705	w0561230	1521	𧧻	𧧻	Old_Chinese	言	作	鉏駕	五	v05	096b-03
1706	w0561240	1522	謺	zhé	Old_Chinese	言	執	之涉	七	v05	096b-04
1707	w0561250	1523	謰	lián	Old_Chinese	言	連	力延	四	v05	096b-05
1708	w0561260	1524	謱	lóu	Old_Chinese	言	婁	洛矦	四	v05	096b-06
1709	w0561270	1525	詒	yí	Old_Chinese	言	台	與之	一	v05	096b-07
1710	w0561280	1526	謲	càn	Old_Chinese	言	參	倉南	七	v05	096b-08
1711	w0561290	1527	誑	kuáng	Old_Chinese	言	𢚇	居況	十	v05	096b-09
1712	w0561300	1528	譺	ài	Old_Chinese	言	疑	五介	一	v05	096b-10
1713	w0561310	1529	𧬮	𧬮	Old_Chinese	言	𥈀	古駡		v05	096b-11
1714	w0561320	1530	訕	shàn	Old_Chinese	言	山	所晏	四	v05	096b-12
1715	w0561330	1531	譏	jī	Old_Chinese	言	幾	居衣	五	v05	097a-01
1716	w0561340	1532	誣	wū	Old_Chinese	言	巫	武扶	五	v05	097a-02
1717	w0561350	1533	誹	fěi	Old_Chinese	言	非	敷尾	五	v05	097a-03
1718	w0561360	1534	謗	bàng	Old_Chinese	言	旁	補浪	十	v05	097a-04
1719	w0561370	1535	譸	zhōu	Old_Chinese	言	壽	張流	三	v05	097a-05
1720	w0561380	1536	詶	zhòu	Old_Chinese	言	州		三	v05	097a-06
1721	w0561390	1537	詛	zǔ	Old_Chinese	言	且	荘助	五	v05	097a-07
1722	w0561400	1538	䛆	䛆	Old_Chinese	言	由	直又	三	v05	097a-08
1723	w0561410	1539	誃	yí	Old_Chinese	言	多	尺氏	七	v05	097a-09
1724	w0561420	1540	誖	bèi	Old_Chinese	言	孛	蒲没	五	v05	097b-01
1725	w0561421	1540	悖	bèi	Old_Chinese					v05	097b-02
1726	w0561422	1540	𢨋	𢨋	Old_Chinese					v05	097b-03
1727	w0561430	1541	䜌	䜌	Old_Chinese				四	v05	097b-04
1728	w0561431	1541	𤔭	𤔭	Old_Chinese					v05	097b-05
1729	w0561440	1542	誤	wù	Old_Chinese	言	吳		五	v05	097b-06
1730	w0561450	1543	詿	guà	Old_Chinese	言	圭	古賣	六	v05	097b-07
1731	w0561460	1544	誒	éi	Old_Chinese	言	矣	許其	一	v05	097b-08
1732	w0561470	1545	譆	xī	Old_Chinese	言	喜	火衣	一	v05	097b-09
1733	w0561480	1546	詯	huì	Old_Chinese	言	自	荒內	五	v05	097b-10
1734	w0561490	1547	謧	lí	Old_Chinese	言	离	呂之	七	v05	097b-11
1735	w0561500	1548	詍	yì	Old_Chinese	言	世	余制	五	v05	097b-12
1736	w0561510	1549	訾	zī	Old_Chinese	言	此	將此	六	v05	098a-01
1737	w0561520	1550	䛬	䛬	Old_Chinese	言	匋	大牢	三	v05	098a-02
1738	w0561521	1550	䛌	䛌	Old_Chinese				三	v05	098a-03
1739	w0561530	1551	䛁	䛁	Old_Chinese	言	冄	汝閻	七	v05	098a-04
1740	w0561540	1552	䜚	䜚	Old_Chinese	言	遝		八	v05	098a-05
1741	w0561550	1553	誻	tà	Old_Chinese	言	沓	徒合	八	v05	098a-06
1742	w0561560	1554	訮	xiān	Old_Chinese	言	幵	呼堅	二	v05	098a-07
1743	w0561570	1555	讗	xié	Old_Chinese	言	巂	呼麥	六	v05	098a-08
1744	w0561580	1556	訇	hōng	Old_Chinese			虎横	二	v05	098a-09
1745	w0561581	1556	𧥻	𧥻	Old_Chinese					v05	098a-10
1746	w0561590	1557	諞	piǎn	Old_Chinese	言	扁	部田	二	v05	098a-11
1747	w0561600	1558	𧭹	𧭹	Old_Chinese	言	頻	符眞	二	v05	098a-12
1748	w0561610	1559	𧥣	𧥣	Old_Chinese			苦后	四	v05	098b-01
1749	w0561620	1560	誽	nì	Old_Chinese	言	兒	女家	六	v05	098b-02
1750	w0561630	1561	誂	tiǎo	Old_Chinese	言	兆	徒了	二	v05	098b-03
1751	w0561640	1562	譄	zēng	Old_Chinese	言	曾	作滕	六	v05	098b-04
1752	w0561650	1563	詄	dié	Old_Chinese	言	失	徒結	二	v05	098b-05
1753	w0561660	1564	諅	jì	Old_Chinese	言	其	渠記	一	v05	098b-06
1754	w0561670	1565	譀	hàn	Old_Chinese	言	敢	下闞	八	v05	098b-07
1755	w0561671	1565	𧧴	𧧴	Old_Chinese					v05	098b-08
1756	w0561680	1566	誇	kuā	Old_Chinese	言	夸		五	v05	098b-09
