ID	CHARACTER	PINYIN	DOCULECT	PHONETIC_CLASS	KARLGREN_ID	READING	SOURCE
1607	羌	qiāng	Old_Chinese	03-06	0712a		Schuessler2009
1608	羌	qiāng	Middle_Chinese		0712a	khjang	Wikibooks2016b
1609	蜣	qiāng	Old_Chinese	03-06	0712e		Schuessler2009
1610	蜣	qiāng	Middle_Chinese		0712e	khjang	Wikibooks2016b
1611	竟	jìng	Old_Chinese	03-07	0752a		Schuessler2009
1612	竟	jìng	Middle_Chinese		0752a	kjaengH	Wikibooks2016b
1613	竟	jìng	Middle_Chinese		0752a	kjaengX	Wikibooks2016b
1614	境	jìng	Old_Chinese	03-07	0752b		Schuessler2009
1615	境	jìng	Middle_Chinese		0752b	kjaengX	Wikibooks2016b
1616	鏡	jìng	Old_Chinese	03-07	0752c		Schuessler2009
1617	鏡	jìng	Middle_Chinese		0752c	kjaengH	Wikibooks2016b
1618	滰	jiàng	Old_Chinese	03-07	0752d		Schuessler2009
1619	滰	jiàng	Middle_Chinese		0752d	gjangX	Wikibooks2016b
1620	慶	qìng	Old_Chinese	03-08	0753a		Schuessler2009
1621	慶	qìng	Middle_Chinese		0753a	khjaengH	Wikibooks2016b
1622	競	jìng	Old_Chinese	03-09	0754a		Schuessler2009
1623	競	jìng	Middle_Chinese		0754a	gjaengH	Wikibooks2016b
1624	京	jīng	Old_Chinese	03-10	0755a		Schuessler2009
1625	京	jīng	Middle_Chinese		0755a	kjaeng	Wikibooks2016b
1626	景	jǐng	Old_Chinese	03-10	0755d		Schuessler2009
1627	景	jǐng	Middle_Chinese		0755d	kjaengX	Wikibooks2016b
1628	勍	qíng	Old_Chinese	03-10	0755e		Schuessler2009
1629	勍	qíng	Middle_Chinese		0755e	gjaeng	Wikibooks2016b
1630	鯨	jīng	Old_Chinese	03-10	0755f		Schuessler2009
1631	鯨	jīng	Middle_Chinese		0755f	gjaeng	Wikibooks2016b
1632	黥	qíng	Old_Chinese	03-10	0755g		Schuessler2009
1633	黥	qíng	Middle_Chinese		0755g	gjaeng	Wikibooks2016b
1634	憬	jǐng	Old_Chinese	03-10	0755h		Schuessler2009
1635	憬	jǐng	Middle_Chinese		0755h	kjwaengX	Wikibooks2016b
1636	倞	jìng	Old_Chinese	03-10	0755i		Schuessler2009
1637	倞	jìng	Middle_Chinese		0755i	ljangH	Wikibooks2016b
1638	亮	liàng	Old_Chinese	03-10	0755j		Schuessler2009
1639	亮	liàng	Middle_Chinese		0755j	ljangH	Wikibooks2016b
1640	掠	lüè	Old_Chinese	03-10	0755k		Schuessler2009
1641	掠	lüè	Middle_Chinese		0755k	ljak	Wikibooks2016b
1642	掠	lüè	Middle_Chinese		0755k	ljangH	Wikibooks2016b
1643	涼	liáng	Old_Chinese	03-10	0755l		Schuessler2009
1644	涼	liáng	Middle_Chinese		0755l	ljang	Wikibooks2016b
1645	諒	liàng	Old_Chinese	03-10	0755m		Schuessler2009
1646	諒	liàng	Middle_Chinese		0755m	ljangH	Wikibooks2016b
1647	更	gèng	Old_Chinese	03-11	0745a		Schuessler2009
1648	更	gèng	Middle_Chinese		0745a	kaeng	Wikibooks2016b
1649	更	gèng	Middle_Chinese		0745a	kaengH	Wikibooks2016b
1650	哽	gěng	Old_Chinese	03-11	0745c		Schuessler2009
1651	哽	gěng	Middle_Chinese		0745c	kaengX	Wikibooks2016b
1652	鯁	gěng	Old_Chinese	03-11	0745d		Schuessler2009
1653	鯁	gěng	Middle_Chinese		0745d	kaengX	Wikibooks2016b
1654	梗	gěng	Old_Chinese	03-11	0745e		Schuessler2009
1655	梗	gěng	Middle_Chinese		0745e	kaengX	Wikibooks2016b
1656	綆	gěng	Old_Chinese	03-11	0745f		Schuessler2009
1657	綆	gěng	Middle_Chinese		0745f	kaengX	Wikibooks2016b
1658	綆	gěng	Middle_Chinese		0745f	pjiengX	Wikibooks2016b
1659	庚	gēng	Old_Chinese	03-12	0746a		Schuessler2009
1660	庚	gēng	Middle_Chinese		0746a	kaeng	Wikibooks2016b
1661	賡	gēng	Old_Chinese	03-12	0746g		Schuessler2009
1662	賡	gēng	Middle_Chinese		0746g	kaeng	Wikibooks2016b
1663	賡	gēng	Middle_Chinese		0746g	kaengH	Wikibooks2016b
1664	康	kāng	Old_Chinese	03-12	0746h		Schuessler2009
1665	康	kāng	Middle_Chinese		0746h	khang	Wikibooks2016b
1666	𡻚		Old_Chinese	03-12	0746k		Schuessler2009
1667	𡻚		Middle_Chinese		0746k	khang	Wikibooks2016b
1668	慷	kāng	Old_Chinese	03-12	0746m		Schuessler2009
1669	慷	kāng	Middle_Chinese		0746m	khangX	Wikibooks2016b
1670	穅	kāng	Old_Chinese	03-12	0746n		Schuessler2009
1671	穅	kāng	Middle_Chinese		0746n	khang	Wikibooks2016b
1672	糠	kāng	Old_Chinese	03-12	0746o		Schuessler2009
1673	糠	kāng	Middle_Chinese		0746o	khang	Wikibooks2016b
1674	唐	táng	Old_Chinese	03-12	0700a		Schuessler2009
1675	唐	táng	Middle_Chinese		0700a	dang	Wikibooks2016b
1676	塘	táng	Old_Chinese	03-12	0700c		Schuessler2009
1677	塘	táng	Middle_Chinese		0700c	dang	Wikibooks2016b
1678	榶	táng	Old_Chinese	03-12	0700d		Schuessler2009
1679	榶	táng	Middle_Chinese		0700d	dang	Wikibooks2016b
1680	螗	táng	Old_Chinese	03-12	0700e		Schuessler2009
1681	螗	táng	Middle_Chinese		0700e	dang	Wikibooks2016b
1682	羹	gēng	Old_Chinese	03-13	0747a		Schuessler2009
1683	羹	gēng	Middle_Chinese		0747a	kaeng	Wikibooks2016b
1684	行	xíng	Old_Chinese	03-14	0748a		Schuessler2009
1685	行	xíng	Middle_Chinese		0748a	haeng	Wikibooks2016b
1686	行	xíng	Middle_Chinese		0748a	haengH	Wikibooks2016b
1687	行	xíng	Middle_Chinese		0748a	hang	Wikibooks2016b
1688	行	xíng	Middle_Chinese		0748a	hangH	Wikibooks2016b
1689	荇	xìng	Old_Chinese	03-14	0748e		Schuessler2009
1690	荇	xìng	Middle_Chinese		0748e	haengX	Wikibooks2016b
1691	桁	héng	Old_Chinese	03-14	0748f		Schuessler2009
1692	桁	héng	Middle_Chinese		0748f	haeng	Wikibooks2016b
1693	桁	héng	Middle_Chinese		0748f	hang	Wikibooks2016b
1694	珩	háng	Old_Chinese	03-14	0748g		Schuessler2009
1695	珩	háng	Middle_Chinese		0748g	haeng	Wikibooks2016b
1696	衡	héng	Old_Chinese	03-14	0748h		Schuessler2009
1697	衡	héng	Middle_Chinese		0748h	haeng	Wikibooks2016b
1698	蘅	héng	Old_Chinese	03-14	0748j		Schuessler2009
1699	蘅	héng	Middle_Chinese		0748j	haeng	Wikibooks2016b
1700	杏	xìng	Old_Chinese	03-15	0749a		Schuessler2009
1701	杏	xìng	Middle_Chinese		0749a	haengX	Wikibooks2016b
1702	皀	jí	Old_Chinese	03-16	0714a		Schuessler2009
1703	皀	jí	Middle_Chinese		0714a	xjang	Wikibooks2016b
1704	鄉	xiāng	Old_Chinese	03-16	0714c		Schuessler2009
1705	鄉	xiāng	Middle_Chinese		0714c	xjang	Wikibooks2016b
1706	鄉	xiāng	Middle_Chinese		0714c	xjangH	Wikibooks2016b
1707	鄉	xiāng	Middle_Chinese		0714c	xjangX	Wikibooks2016b
1708	嚮	xiàng	Old_Chinese	03-16	0714i		Schuessler2009
1709	嚮	xiàng	Middle_Chinese		0714i	xjangH	Wikibooks2016b
1710	饗	xiǎng	Old_Chinese	03-16	0714j		Schuessler2009
1711	饗	xiǎng	Middle_Chinese		0714j	xjangX	Wikibooks2016b
1712	曏	xiǎng	Old_Chinese	03-16	0714k		Schuessler2009
1713	曏	xiǎng	Middle_Chinese		0714k	syangH	Wikibooks2016b
1714	曏	xiǎng	Middle_Chinese		0714k	syangX	Wikibooks2016b
1715	曏	xiǎng	Middle_Chinese		0714k	xjangH	Wikibooks2016b
1716	曏	xiǎng	Middle_Chinese		0714k	xjangX	Wikibooks2016b
1717	膷	xiāng	Old_Chinese	03-16	0714l		Schuessler2009
1718	膷	xiāng	Middle_Chinese		0714l	xjang	Wikibooks2016b
1719	薌	xiāng	Old_Chinese	03-16	0714m		Schuessler2009
1720	薌	xiāng	Middle_Chinese		0714m	xjang	Wikibooks2016b
1721	響	xiǎng	Old_Chinese	03-16	0714n		Schuessler2009
1722	響	xiǎng	Middle_Chinese		0714n	xjangX	Wikibooks2016b
1723	卿	qīng	Old_Chinese	03-16	0714o		Schuessler2009
1724	卿	qīng	Middle_Chinese		0714o	khjaeng	Wikibooks2016b
1725	享	xiǎng	Old_Chinese	03-17	0716a		Schuessler2009
1726	享	xiǎng	Middle_Chinese		0716a	xaeng	Wikibooks2016b
1727	亨	hēng	Old_Chinese	03-17	0716b		Schuessler2009
1728	亨	hēng	Middle_Chinese		0716b	phaeng	Wikibooks2016b
1729	亨	hēng	Middle_Chinese		0716b	xaeng	Wikibooks2016b
1730	亨	hēng	Middle_Chinese		0716b	xjangX	Wikibooks2016b
1731	珊	shān	Old_Chinese	24-44A			Schuessler2009
1732	人	rén	Old_Chinese	32-28	0388a		Schuessler2009
1733	人	rén	Middle_Chinese		0388a	nyin	Wikibooks2016b
1734	仁	rén	Old_Chinese	32-28	0388f		Schuessler2009
1735	仁	rén	Middle_Chinese		0388f	nyin	Wikibooks2016b
1736	千	qiān	Old_Chinese	32-28	0365a		Schuessler2009
1737	千	qiān	Middle_Chinese		0365a	tshen	Wikibooks2016b
1738	阡	qiān	Old_Chinese	32-28	0365e		Schuessler2009
1739	阡	qiān	Middle_Chinese		0365e	tshen	Wikibooks2016b
1740	芊	qiān	Old_Chinese	32-28	0365f		Schuessler2009
1741	芊	qiān	Middle_Chinese		0365f	tshen	Wikibooks2016b
1742	年	nián	Old_Chinese	32-28	0364a		Schuessler2009
1743	年	nián	Middle_Chinese		0364a	nen	Wikibooks2016b
