ID	CHARACTER	PINYIN	DOCULECT	PHONETIC_CLASS	KARLGREN_ID	READING	SOURCE
5483	隮	jī	Middle_Chinese		0593r	tsej	Wikibooks2016a
5484	隮	jī	Middle_Chinese		0593r	tsejH	Wikibooks2016a
5485	齏	jī	Old_Chinese	0593	0593t		Karlgren1954
5486	齏	jī	Middle_Chinese		0593t	tsej	Wikibooks2016a
5487	齎	jī	Old_Chinese	0593	0593u		Karlgren1954
5488	齎	jī	Middle_Chinese		0593u	tsej	Wikibooks2016a
5489	齍	zī	Old_Chinese	0593	0593v		Karlgren1954
5490	齍	zī	Middle_Chinese		0593v	tsij	Wikibooks2016a
5491	齋	zhāi	Old_Chinese	0593	0593y		Karlgren1954
5492	齋	zhāi	Middle_Chinese		0593y	tsreaj	Wikibooks2016a
5493	儕	chái	Old_Chinese	0593	0593z		Karlgren1954
5494	儕	chái	Middle_Chinese		0593z	dzreaj	Wikibooks2016a
5495	西	xī	Old_Chinese	0594	0594a		Karlgren1954
5496	西	xī	Middle_Chinese		0594a	sej	Wikibooks2016a
5497	栖	qī	Old_Chinese	0594	0594f		Karlgren1954
5498	栖	qī	Middle_Chinese		0594f	sej	Wikibooks2016a
5499	洒	sǎ	Old_Chinese	0594	0594g		Karlgren1954
5500	洒	sǎ	Middle_Chinese		0594g	sejX	Wikibooks2016a
5501	洒	sǎ	Middle_Chinese		0594g	sreajX	Wikibooks2016a
5502	洒	sǎ	Middle_Chinese		0594g	senX	Wikibooks2016a
5503	哂	shěn	Old_Chinese	0594	0594i		Karlgren1954
5504	哂	shěn	Middle_Chinese		0594i	syinX	Wikibooks2016a
5505	犀	xī	Old_Chinese	0596	0596a		Karlgren1954
5506	犀	xī	Middle_Chinese		0596a	sej	Wikibooks2016a
5507	墀	chí	Old_Chinese	0596	0596c		Karlgren1954
5508	墀	chí	Middle_Chinese		0596c	drij	Wikibooks2016a
5509	遲	chí	Old_Chinese	0596	0596d		Karlgren1954
5510	遲	chí	Middle_Chinese		0596d	drijH	Wikibooks2016a
5511	遲	chí	Middle_Chinese		0596d	drij	Wikibooks2016a
5512	穉	zhì	Old_Chinese	0596	0596e		Karlgren1954
5513	穉	zhì	Middle_Chinese		0596e	drijH	Wikibooks2016a
5514	豊	lǐ	Old_Chinese	0597	0597a		Karlgren1954
5515	豊	lǐ	Middle_Chinese		0597a	lejX	Wikibooks2016a
5516	禮	lǐ	Old_Chinese	0597	0597d		Karlgren1954
5517	禮	lǐ	Middle_Chinese		0597d	lejX	Wikibooks2016a
5518	醴	lǐ	Old_Chinese	0597	0597e		Karlgren1954
5519	醴	lǐ	Middle_Chinese		0597e	lejX	Wikibooks2016a
5520	鱧	lǐ	Old_Chinese	0597	0597h		Karlgren1954
5521	鱧	lǐ	Middle_Chinese		0597h	lejX	Wikibooks2016a
5522	體	tǐ	Old_Chinese	0597	0597i		Karlgren1954
5523	體	tǐ	Middle_Chinese		0597i	thejX	Wikibooks2016a
5524	褱	huái	Old_Chinese	0600	0600a		Karlgren1954
5525	褱	huái	Middle_Chinese		0600a	hweaj	Wikibooks2016a
5526	懷	huái	Old_Chinese	0600	0600c		Karlgren1954
5527	懷	huái	Middle_Chinese		0600c	hweaj	Wikibooks2016a
5528	壞	huài	Old_Chinese	0600	0600d		Karlgren1954
5529	壞	huài	Middle_Chinese		0600d	hweajH	Wikibooks2016a
5530	壞	huài	Middle_Chinese		0600d	hwojX	Wikibooks2016a
5531	壞	huài	Middle_Chinese		0600d	kweajH	Wikibooks2016a
5532	瓌	guī	Old_Chinese	0600	0600e		Karlgren1954
5533	瓌	guī	Middle_Chinese		0600e	kwoj	Wikibooks2016a
5534	几	jǐ	Old_Chinese	0602	0602a		Karlgren1954
5535	几	jǐ	Middle_Chinese		0602a	kijX	Wikibooks2016a
5536	机	jī	Old_Chinese	0602	0602c		Karlgren1954
5537	机	jī	Middle_Chinese		0602c	kijX	Wikibooks2016a
5538	肌	jī	Old_Chinese	0602	0602d		Karlgren1954
5539	肌	jī	Middle_Chinese		0602d	kij	Wikibooks2016a
5540	𩨒		Old_Chinese	0602	0602e		Karlgren1954
5541	𩨒		Middle_Chinese		0602e	kij	Wikibooks2016a
5542	飢	jī	Old_Chinese	0602	0602f		Karlgren1954
5543	飢	jī	Middle_Chinese		0602f	kij	Wikibooks2016a
5544	伊	yī	Old_Chinese	0604	0604a		Karlgren1954
5545	伊	yī	Middle_Chinese		0604a	'jij	Wikibooks2016a
5546	咿	yī	Old_Chinese	0604	0604d		Karlgren1954
5547	咿	yī	Middle_Chinese		0604d	'jij	Wikibooks2016a
5548	監	jiān	Old_Chinese	0609	0609a		Karlgren1954
5549	監	jiān	Middle_Chinese		0609a	kaem	Wikibooks2016a
5550	監	jiān	Middle_Chinese		0609a	kaemH	Wikibooks2016a
5551	檻	kǎn	Old_Chinese	0609	0609g		Karlgren1954
5552	檻	kǎn	Middle_Chinese		0609g	haemX	Wikibooks2016a
5553	檻	kǎn	Middle_Chinese		0609g	hamX	Wikibooks2016a
5554	藍	lán	Old_Chinese	0609	0609k		Karlgren1954
5555	藍	lán	Middle_Chinese		0609k	lam	Wikibooks2016a
5556	鹽	yán	Old_Chinese	0609	0609n		Karlgren1954
5557	鹽	yán	Middle_Chinese		0609n	yem	Wikibooks2016a
5558	鹽	yán	Middle_Chinese		0609n	yemH	Wikibooks2016a
5559	籃	lán	Old_Chinese	0609	0609-		Karlgren1954
5560	籃	lán	Middle_Chinese		0609-	lam	Wikibooks2016a
5561	僉	qiān	Old_Chinese	0613	0613a		Karlgren1954
5562	僉	qiān	Middle_Chinese		0613a	tshjem	Wikibooks2016a
5563	憸	xiān	Old_Chinese	0613	0613b		Karlgren1954
5564	憸	xiān	Middle_Chinese		0613b	sjem	Wikibooks2016a
5565	憸	xiān	Middle_Chinese		0613b	tshjem	Wikibooks2016a
5566	憸	xiān	Middle_Chinese		0613b	tshjemX	Wikibooks2016a
5567	譣	xiǎn	Old_Chinese	0613	0613c		Karlgren1954
5568	譣	xiǎn	Middle_Chinese		0613c	sjem	Wikibooks2016a
5569	譣	xiǎn	Middle_Chinese		0613c	tshjem	Wikibooks2016a
5570	譣	xiǎn	Middle_Chinese		0613c	tshjemX	Wikibooks2016a
5571	檢	jiǎn	Old_Chinese	0613	0613d		Karlgren1954
5572	檢	jiǎn	Middle_Chinese		0613d	kjemX	Wikibooks2016a
5573	儉	jiǎn	Old_Chinese	0613	0613e		Karlgren1954
5574	儉	jiǎn	Middle_Chinese		0613e	gjemX	Wikibooks2016a
5575	險	xiǎn	Old_Chinese	0613	0613f		Karlgren1954
5576	險	xiǎn	Middle_Chinese		0613f	xjaemX	Wikibooks2016a
5577	險	xiǎn	Middle_Chinese		0613f	xjemX	Wikibooks2016a
5578	嶮	xiǎn	Old_Chinese	0613	0613g		Karlgren1954
5579	嶮	xiǎn	Middle_Chinese		0613g	xjemX	Wikibooks2016a
5580	驗	yàn	Old_Chinese	0613	0613h		Karlgren1954
5581	驗	yàn	Middle_Chinese		0613h	ngjemH	Wikibooks2016a
5582	劍	jiàn	Old_Chinese	0613	0613i		Karlgren1954
5583	劍	jiàn	Middle_Chinese		0613i	kjaemH	Wikibooks2016a
5584	劍	jiàn	Middle_Chinese		0613i	kjomH	Wikibooks2016a
5585	獫	xiǎn	Old_Chinese	0613	0613k		Karlgren1954
5586	獫	xiǎn	Middle_Chinese		0613k	ljem	Wikibooks2016a
5587	獫	xiǎn	Middle_Chinese		0613k	ljemH	Wikibooks2016a
5588	獫	xiǎn	Middle_Chinese		0613k	ljemX	Wikibooks2016a
5589	斂	liǎn	Old_Chinese	0613	0613l		Karlgren1954
5590	斂	liǎn	Middle_Chinese		0613l	ljemX	Wikibooks2016a
5591	斂	liǎn	Middle_Chinese		0613l	ljemH	Wikibooks2016a
5592	蘞	liǎn	Old_Chinese	0613	0613m		Karlgren1954
5593	蘞	liǎn	Middle_Chinese		0613m	ljem	Wikibooks2016a
5594	蘞	liǎn	Middle_Chinese		0613m	ljemX	Wikibooks2016a
5595	炎	yán	Old_Chinese	0617	0617a		Karlgren1954
5596	炎	yán	Middle_Chinese		0617a	dam	Wikibooks2016a
5597	炎	yán	Middle_Chinese		0617a	hjem	Wikibooks2016a
5598	炎	yán	Middle_Chinese		0617a	yemH	Wikibooks2016a
5599	燄	yàn	Old_Chinese	0617	0617c		Karlgren1954
5600	燄	yàn	Middle_Chinese		0617c	yemH	Wikibooks2016a
5601	燄	yàn	Middle_Chinese		0617c	yemX	Wikibooks2016a
5602	剡	shàn	Old_Chinese	0617	0617d		Karlgren1954
5603	剡	shàn	Middle_Chinese		0617d	yemX	Wikibooks2016a
5604	掞	shàn	Old_Chinese	0617	0617e		Karlgren1954
5605	掞	shàn	Middle_Chinese		0617e	yemX	Wikibooks2016a
5606	琰	yǎn	Old_Chinese	0617	0617f		Karlgren1954
5607	琰	yǎn	Middle_Chinese		0617f	yemX	Wikibooks2016a
5608	裧	chān	Old_Chinese	0617	0617g		Karlgren1954
5609	裧	chān	Middle_Chinese		0617g	tsyhem	Wikibooks2016a
5610	燅	xián	Old_Chinese	0617	0617h		Karlgren1954
5611	燅	xián	Middle_Chinese		0617h	zjem	Wikibooks2016a
5612	覢	shǎn	Old_Chinese	0617	0617i		Karlgren1954
5613	覢	shǎn	Middle_Chinese		0617i	syemX	Wikibooks2016a
5614	菼	tǎn	Old_Chinese	0617	0617j		Karlgren1954
5615	菼	tǎn	Middle_Chinese		0617j	thamX	Wikibooks2016a
5616	惔	tán	Old_Chinese	0617	0617k		Karlgren1954
5617	惔	tán	Middle_Chinese		0617k	dam	Wikibooks2016a
5618	談	tán	Old_Chinese	0617	0617l		Karlgren1954
5619	談	tán	Middle_Chinese		0617l	dam	Wikibooks2016a
5620	倓	tán	Old_Chinese	0617	0617m		Karlgren1954
5621	倓	tán	Middle_Chinese		0617m	dam	Wikibooks2016a
5622	倓	tán	Middle_Chinese		0617m	damH	Wikibooks2016a
5623	啖	dàn	Old_Chinese	0617	0617n		Karlgren1954
5624	啖	dàn	Middle_Chinese		0617n	damH	Wikibooks2016a
5625	啖	dàn	Middle_Chinese		0617n	damX	Wikibooks2016a
5626	淡	dàn	Old_Chinese	0617	0617o		Karlgren1954
5627	淡	dàn	Middle_Chinese		0617o	damH	Wikibooks2016a
5628	淡	dàn	Middle_Chinese		0617o	damX	Wikibooks2016a
5629	餤	tán	Old_Chinese	0617	0617p		Karlgren1954
5630	餤	tán	Middle_Chinese		0617p	dam	Wikibooks2016a
5631	餤	tán	Middle_Chinese		0617p	yem	Wikibooks2016a
5632	占	zhàn	Old_Chinese	0618	0618a		Karlgren1954
5633	占	zhàn	Middle_Chinese		0618a	tsyem	Wikibooks2016a
5634	沾	zhān	Old_Chinese	0618	0618c		Karlgren1954
5635	沾	zhān	Middle_Chinese		0618c	trjem	Wikibooks2016a
5636	霑	zhān	Old_Chinese	0618	0618d		Karlgren1954
5637	霑	zhān	Middle_Chinese		0618d	trjem	Wikibooks2016a
5638	阽	diàn	Old_Chinese	0618	0618e		Karlgren1954
5639	阽	diàn	Middle_Chinese		0618e	yem	Wikibooks2016a
5640	佔	zhàn	Old_Chinese	0618	0618f		Karlgren1954
5641	佔	zhàn	Middle_Chinese		0618f	trhjem	Wikibooks2016a
5642	覘	chān	Old_Chinese	0618	0618g		Karlgren1954
5643	覘	chān	Middle_Chinese		0618g	trhjem	Wikibooks2016a
5644	覘	chān	Middle_Chinese		0618g	trhjemH	Wikibooks2016a
5645	怗	tiē	Old_Chinese	0618	0618h		Karlgren1954
5646	怗	tiē	Middle_Chinese		0618h	thep	Wikibooks2016a
5647	怗	tiē	Middle_Chinese		0618h	tsyhem	Wikibooks2016a
5648	苫	shān	Old_Chinese	0618	0618i		Karlgren1954
5649	苫	shān	Middle_Chinese		0618i	syem	Wikibooks2016a
5650	苫	shān	Middle_Chinese		0618i	syemH	Wikibooks2016a
5651	痁	shān	Old_Chinese	0618	0618j		Karlgren1954
5652	痁	shān	Middle_Chinese		0618j	syem	Wikibooks2016a
5653	痁	shān	Middle_Chinese		0618j	syemH	Wikibooks2016a
5654	痁	shān	Middle_Chinese		0618j	temH	Wikibooks2016a
5655	坫	diàn	Old_Chinese	0618	0618k		Karlgren1954
5656	坫	diàn	Middle_Chinese		0618k	temH	Wikibooks2016a
5657	玷	diàn	Old_Chinese	0618	0618l		Karlgren1954
5658	玷	diàn	Middle_Chinese		0618l	temH	Wikibooks2016a
5659	玷	diàn	Middle_Chinese		0618l	temX	Wikibooks2016a
5660	㓠	diàn	Old_Chinese	0618	0618m		Karlgren1954
5661	㓠	diàn	Middle_Chinese		0618m	temH	Wikibooks2016a
5662	㓠	diàn	Middle_Chinese		0618m	temX	Wikibooks2016a
5663	點	diǎn	Old_Chinese	0618	0618n		Karlgren1954
5664	點	diǎn	Middle_Chinese		0618n	temX	Wikibooks2016a
5665	拈	niān	Old_Chinese	0618	0618o		Karlgren1954
5666	拈	niān	Middle_Chinese		0618o	nem	Wikibooks2016a
5667	呫	tiè	Old_Chinese	0618	0618p		Karlgren1954
5668	呫	tiè	Middle_Chinese		0618p	thep	Wikibooks2016a
5669	帖	tiē	Old_Chinese	0618	0618q		Karlgren1954
5670	帖	tiē	Middle_Chinese		0618q	thep	Wikibooks2016a
5671	詹	zhān	Old_Chinese	0619	0619a		Karlgren1954
5672	詹	zhān	Middle_Chinese		0619a	tsyem	Wikibooks2016a
5673	噡	zhān	Old_Chinese	0619	0619b		Karlgren1954
5674	噡	zhān	Middle_Chinese		0619b	tsyem	Wikibooks2016a
5675	瞻	zhān	Old_Chinese	0619	0619c		Karlgren1954
5676	瞻	zhān	Middle_Chinese		0619c	tsyem	Wikibooks2016a
5677	幨	chān	Old_Chinese	0619	0619d		Karlgren1954
5678	幨	chān	Middle_Chinese		0619d	tsyhem	Wikibooks2016a
5679	幨	chān	Middle_Chinese		0619d	tsyhemH	Wikibooks2016a
5680	襜	chān	Old_Chinese	0619	0619e		Karlgren1954
5681	襜	chān	Middle_Chinese		0619e	tsyhem	Wikibooks2016a
5682	贍	shàn	Old_Chinese	0619	0619f		Karlgren1954
5683	贍	shàn	Middle_Chinese		0619f	dzyemH	Wikibooks2016a
5684	檐	yán	Old_Chinese	0619	0619g		Karlgren1954
5685	檐	yán	Middle_Chinese		0619g	yem	Wikibooks2016a
5686	儋	dān	Old_Chinese	0619	0619h		Karlgren1954
5687	儋	dān	Middle_Chinese		0619h	tam	Wikibooks2016a
5688	儋	dān	Middle_Chinese		0619h	tamH	Wikibooks2016a
5689	甔	dān	Old_Chinese	0619	0619i		Karlgren1954
5690	甔	dān	Middle_Chinese		0619i	tam	Wikibooks2016a
5691	擔	dān	Old_Chinese	0619	0619k		Karlgren1954
5692	擔	dān	Middle_Chinese		0619k	dzyem	Wikibooks2016a
5693	擔	dān	Middle_Chinese		0619k	tamH	Wikibooks2016a
5694	擔	dān	Middle_Chinese		0619k	dzyemH	Wikibooks2016a
5695	膽	dǎn	Old_Chinese	0619	0619l		Karlgren1954
5696	膽	dǎn	Middle_Chinese		0619l	tamX	Wikibooks2016a
5697	憺	dàn	Old_Chinese	0619	0619m		Karlgren1954
5698	憺	dàn	Middle_Chinese		0619m	damH	Wikibooks2016a
5699	憺	dàn	Middle_Chinese		0619m	damX	Wikibooks2016a
5700	澹	dàn	Old_Chinese	0619	0619n		Karlgren1954
5701	澹	dàn	Middle_Chinese		0619n	damH	Wikibooks2016a
5702	澹	dàn	Middle_Chinese		0619n	damX	Wikibooks2016a
5703	甜	tián	Old_Chinese	0621	0621-		Karlgren1954
5704	甜	tián	Middle_Chinese		0621-	dem	Wikibooks2016a
5705	凡	fán	Old_Chinese	0625	0625a		Karlgren1954
5706	凡	fán	Middle_Chinese		0625a	bjom	Wikibooks2016a
5707	芃	péng	Old_Chinese	0625	0625b		Karlgren1954
5708	芃	péng	Middle_Chinese		0625b	buwng	Wikibooks2016a
5709	帆	fān	Old_Chinese	0625	0625d		Karlgren1954
5710	帆	fān	Middle_Chinese		0625d	bjom	Wikibooks2016a
5711	軓	fàn	Old_Chinese	0625	0625e		Karlgren1954
5712	軓	fàn	Middle_Chinese		0625e	bjomX	Wikibooks2016a
5713	汎	fàn	Old_Chinese	0625	0625f		Karlgren1954
5714	汎	fàn	Middle_Chinese		0625f	bjuwng	Wikibooks2016a
5715	汎	fàn	Middle_Chinese		0625f	phjomH	Wikibooks2016a
5716	風	fēng	Old_Chinese	0625	0625h		Karlgren1954
5717	風	fēng	Middle_Chinese		0625h	pjuwng	Wikibooks2016a
5718	風	fēng	Middle_Chinese		0625h	pjuwngH	Wikibooks2016a
5719	飌	fēng	Old_Chinese	0625	0625i		Karlgren1954
5720	飌	fēng	Middle_Chinese		0625i	pjuwng	Wikibooks2016a
5721	鳳	fèng	Old_Chinese	0625	0625j		Karlgren1954
5722	鳳	fèng	Middle_Chinese		0625j	bjuwngH	Wikibooks2016a
5723	楓	fēng	Old_Chinese	0625	0625n		Karlgren1954
5724	楓	fēng	Middle_Chinese		0625n	pjuwng	Wikibooks2016a
5725	諷	fěng	Old_Chinese	0625	0625o		Karlgren1954
5726	諷	fěng	Middle_Chinese		0625o	pjuwngH	Wikibooks2016a
5727	渢	fán	Old_Chinese	0625	0625p		Karlgren1954
5728	渢	fán	Middle_Chinese		0625p	bjuwng	Wikibooks2016a
5729	兼	jiān	Old_Chinese	0627	0627a		Karlgren1954
5730	兼	jiān	Middle_Chinese		0627a	kem	Wikibooks2016a
5731	兼	jiān	Middle_Chinese		0627a	kemH	Wikibooks2016a
5732	蒹	jiān	Old_Chinese	0627	0627b		Karlgren1954
5733	蒹	jiān	Middle_Chinese		0627b	kem	Wikibooks2016a
5734	嗛	qiǎn	Old_Chinese	0627	0627c		Karlgren1954
5735	嗛	qiǎn	Middle_Chinese		0627c	hemX	Wikibooks2016a
5736	嗛	qiǎn	Middle_Chinese		0627c	khemX	Wikibooks2016a
5737	慊	qiàn	Old_Chinese	0627	0627d		Karlgren1954
5738	慊	qiàn	Middle_Chinese		0627d	khemX	Wikibooks2016a
5739	慊	qiàn	Middle_Chinese		0627d	khep	Wikibooks2016a
5740	歉	qiàn	Old_Chinese	0627	0627e		Karlgren1954
5741	歉	qiàn	Middle_Chinese		0627e	kheamH	Wikibooks2016a
5742	歉	qiàn	Middle_Chinese		0627e	kheamX	Wikibooks2016a
5743	歉	qiàn	Middle_Chinese		0627e	khem	Wikibooks2016a
5744	歉	qiàn	Middle_Chinese		0627e	khemX	Wikibooks2016a
5745	謙	qiān	Old_Chinese	0627	0627f		Karlgren1954
5746	謙	qiān	Middle_Chinese		0627f	khem	Wikibooks2016a
5747	溓	lián	Old_Chinese	0627	0627g		Karlgren1954
5748	溓	lián	Middle_Chinese		0627g	lem	Wikibooks2016a
5749	溓	lián	Middle_Chinese		0627g	nrjem	Wikibooks2016a
5750	熑	lián	Old_Chinese	0627	0627i		Karlgren1954
5751	熑	lián	Middle_Chinese		0627i	lem	Wikibooks2016a
5752	熑	lián	Middle_Chinese		0627i	ljem	Wikibooks2016a
5753	嫌	xián	Old_Chinese	0627	0627j		Karlgren1954
5754	嫌	xián	Middle_Chinese		0627j	hem	Wikibooks2016a
5755	鼸	xiàn	Old_Chinese	0627	0627k		Karlgren1954
5756	鼸	xiàn	Middle_Chinese		0627k	hemX	Wikibooks2016a
5757	廉	lián	Old_Chinese	0627	0627l		Karlgren1954
5758	廉	lián	Middle_Chinese		0627l	ljem	Wikibooks2016a
5759	磏	lián	Old_Chinese	0627	0627m		Karlgren1954
5760	磏	lián	Middle_Chinese		0627m	ljem	Wikibooks2016a
5761	鎌	lián	Old_Chinese	0627	0627n		Karlgren1954
5762	鎌	lián	Middle_Chinese		0627n	ljem	Wikibooks2016a
5763	簾	lián	Old_Chinese	0627	0627-		Karlgren1954
5764	簾	lián	Middle_Chinese		0627-	ljem	Wikibooks2016a
5765	甲	jiǎ	Old_Chinese	0629	0629a		Karlgren1954
5766	甲	jiǎ	Middle_Chinese		0629a	kaep	Wikibooks2016a
5767	匣	xiá	Old_Chinese	0629	0629e		Karlgren1954
5768	匣	xiá	Middle_Chinese		0629e	haep	Wikibooks2016a
5769	柙	xiá	Old_Chinese	0629	0629f		Karlgren1954
5770	柙	xiá	Middle_Chinese		0629f	haep	Wikibooks2016a
5771	狎	xiá	Old_Chinese	0629	0629g		Karlgren1954
5772	狎	xiá	Middle_Chinese		0629g	haep	Wikibooks2016a
5773	押	yā	Old_Chinese	0629	0629h		Karlgren1954
5774	押	yā	Middle_Chinese		0629h	'aep	Wikibooks2016a
5775	夾	jiā	Old_Chinese	0630	0630a		Karlgren1954
5776	夾	jiā	Middle_Chinese		0630a	keap	Wikibooks2016a
5777	夾	jiā	Middle_Chinese		0630a	kep	Wikibooks2016a
5778	郟	jiá	Old_Chinese	0630	0630d		Karlgren1954
5779	郟	jiá	Middle_Chinese		0630d	keap	Wikibooks2016a
5780	狹	xiá	Old_Chinese	0630	0630e		Karlgren1954
5781	狹	xiá	Middle_Chinese		0630e	heap	Wikibooks2016a
5782	梜	jiā	Old_Chinese	0630	0630f		Karlgren1954
5783	梜	jiā	Middle_Chinese		0630f	kaep	Wikibooks2016a
5784	梜	jiā	Middle_Chinese		0630f	kep	Wikibooks2016a
5785	莢	jiá	Old_Chinese	0630	0630g		Karlgren1954
5786	莢	jiá	Middle_Chinese		0630g	kep	Wikibooks2016a
5787	頰	jiá	Old_Chinese	0630	0630h		Karlgren1954
5788	頰	jiá	Middle_Chinese		0630h	kep	Wikibooks2016a
5789	鋏	jiá	Old_Chinese	0630	0630i		Karlgren1954
5790	鋏	jiá	Middle_Chinese		0630i	kep	Wikibooks2016a
5791	匧	qiè	Old_Chinese	0630	0630j		Karlgren1954
5792	匧	qiè	Middle_Chinese		0630j	khep	Wikibooks2016a
5793	俠	xiá	Old_Chinese	0630	0630k		Karlgren1954
5794	俠	xiá	Middle_Chinese		0630k	hep	Wikibooks2016a
5795	挾	xié	Old_Chinese	0630	0630l		Karlgren1954
5796	挾	xié	Middle_Chinese		0630l	hep	Wikibooks2016a
5797	浹	jiā	Old_Chinese	0630	0630m		Karlgren1954
5798	浹	jiā	Middle_Chinese		0630m	tsep	Wikibooks2016a
5799	愜	qiè	Old_Chinese	0630	0630n		Karlgren1954
5800	愜	qiè	Middle_Chinese		0630n	khep	Wikibooks2016a
5801	篋	qiè	Old_Chinese	0630	0630o		Karlgren1954
5802	篋	qiè	Middle_Chinese		0630o	khep	Wikibooks2016a
5803	枼	yè	Old_Chinese	0633	0633a		Karlgren1954
5804	枼	yè	Middle_Chinese		0633a	yep	Wikibooks2016a
5805	葉	yè	Old_Chinese	0633	0633d		Karlgren1954
5806	葉	yè	Middle_Chinese		0633d	yep	Wikibooks2016a
5807	鍱	yè	Old_Chinese	0633	0633e		Karlgren1954
5808	鍱	yè	Middle_Chinese		0633e	yep	Wikibooks2016a
5809	堞	dié	Old_Chinese	0633	0633f		Karlgren1954
5810	堞	dié	Middle_Chinese		0633f	dep	Wikibooks2016a
5811	牒	dié	Old_Chinese	0633	0633g		Karlgren1954
5812	牒	dié	Middle_Chinese		0633g	dep	Wikibooks2016a
5813	蝶	dié	Old_Chinese	0633	0633h		Karlgren1954
5814	蝶	dié	Middle_Chinese		0633h	dep	Wikibooks2016a
5815	褋	dié	Old_Chinese	0633	0633i		Karlgren1954
5816	褋	dié	Middle_Chinese		0633i	dep	Wikibooks2016a
5817	諜	dié	Old_Chinese	0633	0633j		Karlgren1954
5818	諜	dié	Middle_Chinese		0633j	dep	Wikibooks2016a
5819	蹀	dié	Old_Chinese	0633	0633k		Karlgren1954
5820	蹀	dié	Middle_Chinese		0633k	dep	Wikibooks2016a
5821	揲	dié	Old_Chinese	0633	0633l		Karlgren1954
5822	揲	dié	Middle_Chinese		0633l	sep	Wikibooks2016a
5823	揲	dié	Middle_Chinese		0633l	syet	Wikibooks2016a
5824	揲	dié	Middle_Chinese		0633l	yep	Wikibooks2016a
5825	揲	dié	Middle_Chinese		0633l	zyet	Wikibooks2016a
5826	偞	xiè	Old_Chinese	0633	0633m		Karlgren1954
5827	偞	xiè	Middle_Chinese		0633m	yep	Wikibooks2016a
5828	韘	shè	Old_Chinese	0633	0633o		Karlgren1954
5829	韘	shè	Middle_Chinese		0633o	syep	Wikibooks2016a
5830	屧	xiè	Old_Chinese	0633	0633p		Karlgren1954
5831	屧	xiè	Middle_Chinese		0633p	sep	Wikibooks2016a
5832	妾	qiè	Old_Chinese	0635	0635a		Karlgren1954
5833	妾	qiè	Middle_Chinese		0635a	tshjep	Wikibooks2016a
5834	踥	qiè	Old_Chinese	0635	0635d		Karlgren1954
5835	踥	qiè	Middle_Chinese		0635d	tshjep	Wikibooks2016a
5836	接	jiē	Old_Chinese	0635	0635e		Karlgren1954
5837	接	jiē	Middle_Chinese		0635e	tsjep	Wikibooks2016a
5838	椄	jiē	Old_Chinese	0635	0635f		Karlgren1954
5839	椄	jiē	Middle_Chinese		0635f	tsjep	Wikibooks2016a
5840	翣	shà	Old_Chinese	0635	0635g		Karlgren1954
5841	翣	shà	Middle_Chinese		0635g	sraep	Wikibooks2016a
5842	去	qù	Old_Chinese	0642	0642a		Karlgren1954
5843	去	qù	Middle_Chinese		0642a	khjoH	Wikibooks2016a
5844	去	qù	Middle_Chinese		0642a	khjoX	Wikibooks2016a
5845	呿	qù	Old_Chinese	0642	0642c		Karlgren1954
5846	呿	qù	Middle_Chinese		0642c	khjo	Wikibooks2016a
5847	呿	qù	Middle_Chinese		0642c	khjoH	Wikibooks2016a
5848	祛	qū	Old_Chinese	0642	0642d		Karlgren1954
5849	祛	qū	Middle_Chinese		0642d	khjo	Wikibooks2016a
5850	袪	qū	Old_Chinese	0642	0642e		Karlgren1954
5851	袪	qū	Middle_Chinese		0642e	khjo	Wikibooks2016a
5852	麮	qù	Old_Chinese	0642	0642f		Karlgren1954
5853	麮	qù	Middle_Chinese		0642f	khjoH	Wikibooks2016a
5854	麮	qù	Middle_Chinese		0642f	khjoX	Wikibooks2016a
5855	胠	qū	Old_Chinese	0642	0642g		Karlgren1954
5856	胠	qū	Middle_Chinese		0642g	khjo	Wikibooks2016a
5857	胠	qū	Old_Chinese	0642	0642g		Karlgren1954
5858	胠	qū	Middle_Chinese		0642g	khjaep	Wikibooks2016a
5859	劫	jié	Old_Chinese	0642	0642h		Karlgren1954
5860	劫	jié	Middle_Chinese		0642h	kjaep	Wikibooks2016a
5861	刧	jié	Old_Chinese	0642	0642i		Karlgren1954
5862	刧	jié	Middle_Chinese		0642i	kjaep	Wikibooks2016a
5863	怯	qiè	Old_Chinese	0642	0642j		Karlgren1954
5864	怯	qiè	Middle_Chinese		0642j	khjaep	Wikibooks2016a
5865	法	fǎ	Old_Chinese	0642	0642k		Karlgren1954
5866	法	fǎ	Middle_Chinese		0642k	pjop	Wikibooks2016a
5867	灋	fǎ	Old_Chinese	0642	0642l		Karlgren1954
5868	灋	fǎ	Middle_Chinese		0642l	pjop	Wikibooks2016a
5869	盍	hé	Old_Chinese	0642	0642n		Karlgren1954
5870	盍	hé	Middle_Chinese		0642n	hap	Wikibooks2016a
5871	盇	hé	Old_Chinese	0642	0642o		Karlgren1954
5872	盇	hé	Middle_Chinese		0642o	hap	Wikibooks2016a
5873	嗑	kē	Old_Chinese	0642	0642p		Karlgren1954
5874	嗑	kē	Middle_Chinese		0642p	xaep	Wikibooks2016a
5875	蓋	gài	Old_Chinese	0642	0642q		Karlgren1954
5876	蓋	gài	Middle_Chinese		0642q	hap	Wikibooks2016a
5877	蓋	gài	Middle_Chinese		0642q	kajH	Wikibooks2016a
5878	葢	gài	Old_Chinese	0642	0642r		Karlgren1954
