ID,Language_name,Language_ID,Language_iso,Parameter_ID,Parameter_name,Source,Comment,Parameter_Chinese,Parameter_Pinyin,Value,Form,Segments,Cognate_Set,Cognate_Sets,Alignments,Order,Beida_ID,Page,Benzi,Benzi_in_source
30426,Yangzhou,yang1306,cmn,2346,crested myna (bā gē 八哥),BeijingDaxue1964,,八哥,bā gē,pæʔ⁴kɤɯ³¹tsɛ⁰,pæʔ⁴kɤɯ³¹tsɛ⁰,p æ ʔ ⁴ k ɤ ɯ ³¹ ts ɛ ⁰,1189,198 155 67,p æ - ʔ ⁴ + k ɤ ɯ ³¹ + ts ɛ - - ⁰,1,79,40,八 哥 子,八哥子
30427,Suzhou,suzh1234,wuu,2346,crested myna (bā gē 八哥),BeijingDaxue1964,,八哥,bā gē,poʔ⁴kəu⁴⁴₃₅,poʔ⁴kəu⁴⁴₃₅,p o ʔ ⁴ k ə u ³⁵/⁴⁴,1187,198 155,p o - ʔ ⁴ + k ə u ³⁵/⁴⁴,1,79,40,八 哥,八哥
30428,Wenzhou,ouji1238,(wuu),2346,crested myna (bā gē 八哥),BeijingDaxue1964,,八哥,bā gē,po²³ku⁴⁴ῃ⁰,po²³ku⁴⁴ῃ⁰,p o ²³ k u ⁴⁴ ŋ̍ ⁰,1190,198 155 83,p o - - ²³ + k u - ⁴⁴ + ŋ̍ - - - ⁰,1,79,40,八 哥 兒,八哥兒
30429,Changsha,chan1326,hsn,2346,crested myna (bā gē 八哥),BeijingDaxue1964,,八哥,bā gē,pa²⁴ko²⁴tsɿ⁰,pa²⁴ko²⁴tsɿ⁰,p a ²⁴ k o ²⁴ ts ɿ ⁰,1189,198 155 67,p a - - ²⁴ + k o - ²⁴ + ts ɿ - - ⁰,1,79,40,八 哥 子,八哥子
30430,Nanchang,nanc1254,gan,2346,crested myna (bā gē 八哥),BeijingDaxue1964,,八哥,bā gē,pat⁵kɔt⁵tsɿ⁰,pat⁵kɔt⁵tsɿ⁰,p a t ⁵ k ɔ t ⁵ ts ɿ ⁰,1189,198 155 67,p a - t ⁵ + k ɔ t ⁵ + ts ɿ - - ⁰,1,79,40,八 哥 子,八哥子
30431,Meixian,yuet1238,hak,2346,crested myna (bā gē 八哥),BeijingDaxue1964,,八哥,bā gē,vu⁴⁴liau⁴²kɔ⁴⁴,vu⁴⁴liau⁴²kɔ⁴⁴,v u ⁴⁴ l i a u ⁴² k ɔ ⁴⁴,1191,200 201 155,- v u ⁴⁴ + l i a u ⁴² + k ɔ - ⁴⁴,1,79,40,烏 鷯 哥,烏鷯哥
30432,Guangzhou,guan1279,yue,2346,crested myna (bā gē 八哥),BeijingDaxue1964,,八哥,bā gē,liu⁵⁵kɔ⁵³,liu⁵⁵kɔ⁵³,l i u ⁵⁵ k ɔ ⁵³,1192,201 155,l i - u ⁵⁵ + k ɔ - ⁵³,1,79,40,鷯 哥,鷯哥
30433,Yangjiang,yang1307,yue,2346,crested myna (bā gē 八哥),BeijingDaxue1964,,八哥,bā gē,liau²⁴kɔ²⁴,liau²⁴kɔ²⁴,l i a u ²⁴ k ɔ ²⁴,1192,201 155,l i a u ²⁴ + k ɔ - ²⁴,1,79,40,鷯 哥,鷯哥
30434,Xiamen,xiam1236,nan,2346,crested myna (bā gē 八哥),BeijingDaxue1964,,八哥,bā gē,pat³²₅ko⁵⁵,pat³²₅ko⁵⁵,p a t ⁵/³² k o ⁵⁵,1187,198 155,p a - t ⁵/³² + k o - ⁵⁵,1,79,40,八 哥,八哥
30435,Xiamen,xiam1236,nan,2346,crested myna (bā gē 八哥),BeijingDaxue1964,[2][*],八哥,bā gē,ka⁵⁵₃₃liŋ³³,ka⁵⁵₃₃liŋ³³,k a ³³/⁵⁵ l i ŋ ³³,1193,202 203,k a ³³/⁵⁵ + l i ŋ ³³,2,79,40,加 令,加 令
30436,Chaozhou,chao1238,nan,2346,crested myna (bā gē 八哥),BeijingDaxue1964,,八哥,bā gē,liəu⁵³₂₄ko³³,liəu⁵³₂₄ko³³,l i ə u ²⁴/⁵³ k o ³³,1192,201 155,l i ə u ²⁴/⁵³ + k o - ³³,1,79,40,鷯 哥,鷯哥
30437,Fuzhou,fuzh1239,cdo,2346,crested myna (bā gē 八哥),BeijingDaxue1964,,八哥,bā gē,peiʔ²³₃₁kɔ⁴⁴,peiʔ²³₃₁kɔ⁴⁴,p e i ʔ ³¹/²³ k ɔ ⁴⁴,1187,198 155,p e i ʔ ³¹/²³ + k ɔ - ⁴⁴,1,79,40,八 哥,八哥
30438,Fuzhou,fuzh1239,cdo,2346,crested myna (bā gē 八哥),BeijingDaxue1964,[2][*],八哥,bā gē,xua²¹³₃₁ua²¹³,xua²¹³₃₁ua²¹³,x u a ³¹/²¹³ u a ²¹³,1194,204 204,x u a ³¹/²¹³ + x u a ³¹/²¹³,2,79,40,化 化,化 化
769,Beijing,beij1234,cmn,2354,cricket (xī shuài 蟋蟀),BeijingDaxue1964,,蟋蟀,xī shuài,tɕʰy⁵⁵tɕʰyr⁰,tɕʰy⁵⁵tɕʰyr⁰,tɕʰ y ⁵⁵ tɕʰ */y ⁰,1195,2155 2155,tɕʰ y - - ⁵⁵ + tɕʰ y - - ⁵⁵,1,116,58,蛐 蛐,蛐蛐兒
770,Jinan,jina1245,cmn,2354,cricket (xī shuài 蟋蟀),BeijingDaxue1964,,蟋蟀,xī shuài,tɕʰy⁵⁵tɕʰy⁵⁵，tɕʰy²¹³tɕʰy²¹³,tɕʰy⁵⁵tɕʰy⁵⁵，tɕʰy²¹³tɕʰy²¹³,tɕʰ y ⁵⁵ tɕʰ y ⁵⁵,1195,2155 2155,tɕʰ y - - ⁵⁵ + tɕʰ y - - ⁵⁵,1,116,58,蛐 蛐,蛐蛐 ，
771,Shenyang,shen1252,cmn,2354,cricket (xī shuài 蟋蟀),BeijingDaxue1964,,蟋蟀,xī shuài,tɕʰy²¹³₂₁tɕʰyr⁰,tɕʰy²¹³₂₁tɕʰyr⁰,tɕʰ y ²¹/²¹³ tɕʰ */y ⁰,1195,2155 2155,tɕʰ y - - ²¹/²¹³ + tɕʰ y - - ²¹/²¹³,1,116,58,蛐 蛐,蛐蛐兒
772,Xi_an,xian1253,cmn,2354,cricket (xī shuài 蟋蟀),BeijingDaxue1964,,蟋蟀,xī shuài,ɕi²¹fæ⁴⁵,ɕi²¹fæ⁴⁵,ɕ i ²¹ f æ ⁴⁵,1196,2806 2191,ɕ i - - ²¹ + f æ - - - ⁴⁵,1,116,58,蟋 蟀,蟋蟀
773,Chengdu,chen1267,cmn,2354,cricket (xī shuài 蟋蟀),BeijingDaxue1964,,蟋蟀,xī shuài,tsau¹³tɕi⁴⁴tsɿ⁵³,tsau¹³tɕi⁴⁴tsɿ⁵³,ts a u ¹³ tɕ i ⁴⁴ ts ɿ ⁵³,1197,382 1142 67,ts a u ¹³ + tɕ i - ⁴⁴ + ts ɿ - - ⁵³,1,116,58,竈 雞 子,竈雞子
774,Kunming,kunm1234,cmn,2354,cricket (xī shuài 蟋蟀),BeijingDaxue1964,,蟋蟀,xī shuài,tɕʰi³¹tɕʰir³¹₄₄,tɕʰi³¹tɕʰir³¹₄₄,tɕʰ i ³¹ tɕʰ */i ⁴⁴/³¹,1195,2155 2155,tɕʰ i - - ³¹ + tɕʰ i - - ³¹,1,116,58,蛐 蛐,蛐蛐兒
775,Hefei,hefe1234,cmn,2354,cricket (xī shuài 蟋蟀),BeijingDaxue1964,,蟋蟀,xī shuài,tɕʰyəʔ⁴tɕʰyəʔ⁴tsə⁰,tɕʰyəʔ⁴tɕʰyəʔ⁴tsə⁰,tɕʰ y ə ʔ ⁴ tɕʰ y ə ʔ ⁴ ts ə ⁰,1198,2155 2155 67,tɕʰ y ə ʔ ⁴ + tɕʰ y ə ʔ ⁴ + ts ə - - ⁰,1,116,58,蛐 蛐 子,蛐蛐子
776,Yangzhou,yang1306,cmn,2354,cricket (xī shuài 蟋蟀),BeijingDaxue1964,,蟋蟀,xī shuài,tɕʰyəʔ⁴tɕʰyəʔ⁴tsɛ⁰,tɕʰyəʔ⁴tɕʰyəʔ⁴tsɛ⁰,tɕʰ y ə ʔ ⁴ tɕʰ y ə ʔ ⁴ ts ɛ ⁰,1198,2155 2155 67,tɕʰ y ə ʔ ⁴ + tɕʰ y ə ʔ ⁴ + ts ɛ - - ⁰,1,116,58,蛐 蛐 子,蛐蛐子
777,Suzhou,suzh1234,wuu,2354,cricket (xī shuài 蟋蟀),BeijingDaxue1964,,蟋蟀,xī shuài,zɛ²⁴₂₂tsiɪʔ⁴,zɛ²⁴₂₂tsiɪʔ⁴,z ᴇ ²²/²⁴ ts i ɪ ʔ ⁴,1199,2807 2808,z ᴇ ²²/²⁴ + ts i ɪ ʔ ⁴,1,116,58,蹔 螔,蹔螔
778,Wenzhou,ouji1238,(wuu),2354,cricket (xī shuài 蟋蟀),BeijingDaxue1964,,蟋蟀,xī shuài,ɕy²³ɕy²³,ɕy²³ɕy²³,ɕ y ²³ ɕ y ²³,1200,2191 2191,ɕ y - - - ²³ + ɕ y - - - ²³,1,116,58,蟀 蟀,蟀蟀
779,Changsha,chan1326,hsn,2354,cricket (xī shuài 蟋蟀),BeijingDaxue1964,,蟋蟀,xī shuài,tɕʰi³³tɕʰi³³,tɕʰi³³tɕʰi³³,tɕʰ i ³³ tɕʰ i ³³,1195,2155 2155,tɕʰ i - - ³³ + tɕʰ i - - ³³,1,116,58,蛐 蛐,蛐蛐
780,Nanchang,nanc1254,gan,2354,cricket (xī shuài 蟋蟀),BeijingDaxue1964,,蟋蟀,xī shuài,ɕyy⁵ɕyt⁵,ɕyy⁵ɕyt⁵,ɕ y ⁵ ɕ y t ⁵,1201,2806 2806,ɕ y - - ⁵ + ɕ y - - ⁵,1,116,58,蟋 蟋,蟋蟋
781,Meixian,yuet1238,hak,2354,cricket (xī shuài 蟋蟀),BeijingDaxue1964,,蟋蟀,xī shuài,tsʰau³¹kɛ⁴⁴ɛ⁰,tsʰau³¹kɛ⁴⁴ɛ⁰,tsʰ a u ³¹ k ɛ ⁴⁴ ɛ ⁰,1202,472 1142 2809,tsʰ a u ³¹ + k ɛ - ⁴⁴ + ɛ ⁰,1,116,58,草 雞 囗,! 草雞□
782,Guangzhou,guan1279,yue,2354,cricket (xī shuài 蟋蟀),BeijingDaxue1964,,蟋蟀,xī shuài,tʃɪk⁵tʃøt⁵,tʃɪk⁵tʃøt⁵,tʃ ɪ k ⁵ tʃ ø t ⁵,1196,2806 2191,tʃ ɪ - k ⁵ + tʃ ø - t - ⁵,1,116,58,蟋 蟀,蟋蟀
786,Chaozhou,chao1238,nan,2354,cricket (xī shuài 蟋蟀),BeijingDaxue1964,,蟋蟀,xī shuài,sek²¹₃suk²¹,sek²¹₃suk²¹,s e k ³/²¹ s u k ²¹,1196,2806 2191,s e - k ³/²¹ + s u - k - ²¹,1,116,58,蟋 蟀,蟋蟀
783,Guangzhou,guan1279,yue,2354,cricket (xī shuài 蟋蟀),BeijingDaxue1964,[2],蟋蟀,xī shuài,tʃøt⁵tʃi³⁵,tʃøt⁵tʃi³⁵,tʃ ø t ⁵ tʃ i ³⁵,1203,2191 67,tʃ ø - t - ⁵ + tʃ i - - ³⁵,2,116,58,蟀 子,蟀子
784,Yangjiang,yang1307,yue,2354,cricket (xī shuài 蟋蟀),BeijingDaxue1964,,蟋蟀,xī shuài,ɬɪk²⁴tʃɐt²⁴,ɬɪk²⁴tʃɐt²⁴,ɬ ɪ k ²⁴ tʃ ɐ t ²⁴,1196,2806 2191,ɬ ɪ - k ²⁴ + tʃ ɐ - t - ²⁴,1,116,58,蟋 蟀,蟋蟀
785,Xiamen,xiam1236,nan,2354,cricket (xī shuài 蟋蟀),BeijingDaxue1964,,蟋蟀,xī shuài,siat³²₅sut³²,siat³²₅sut³²,s i a t ⁵/³² s u t ³²,1196,2806 2191,s i a t ⁵/³² + s u - t - ³²,1,116,58,蟋 蟀,蟋蟀
787,Fuzhou,fuzh1239,cdo,2354,cricket (xī shuài 蟋蟀),BeijingDaxue1964,,蟋蟀,xī shuài,siʔ²³₄souʔ²³,siʔ²³₄souʔ²³,s i ʔ ⁴/²³ s o u ʔ ²³,1196,2806 2191,s i - ʔ ⁴/²³ + s o u ʔ - ²³,1,116,58,蟋 蟀,蟋蟀
28516,Jinan,jina1245,cmn,913,crow (wū yā 烏鴉),BeijingDaxue1964,,烏鴉,wū yā,lɔ⁵⁵kua⁰,lɔ⁵⁵kua⁰,l ɔ ⁵⁵ k u a ⁰,1204,48 2650,l ɔ - - ⁵⁵ + k u a - ⁰,1,75,38,老 鴰,老鴰
28515,Beijing,beij1234,cmn,913,crow (wū yā 烏鴉),BeijingDaxue1964,,烏鴉,wū yā,lau²¹⁴₂₁kua⁰,lau²¹⁴₂₁kua⁰,l a u ²¹/²¹⁴ k u a ⁰,1204,48 2650,l a u - ²¹/²¹⁴ + k u a - ⁰,1,75,38,老 鴰,老鴰
28517,Shenyang,shen1252,cmn,913,crow (wū yā 烏鴉),BeijingDaxue1964,,烏鴉,wū yā,lau²¹³₂₁kua⁰,lau²¹³₂₁kua⁰,l a u ²¹/²¹³ k u a ⁰,1204,48 2650,l a u - ²¹/²¹³ + k u a - ⁰,1,75,38,老 鴰,老鴰
28518,Xi_an,xian1253,cmn,913,crow (wū yā 烏鴉),BeijingDaxue1964,,烏鴉,wū yā,lɑu⁵³kuɑ⁰,lɑu⁵³kuɑ⁰,l ɑ u ⁵³ k u ɑ ⁰,1204,48 2650,l ɑ u - ⁵³ + k u ɑ - ⁰,1,75,38,老 鴰,老鴰
28519,Chengdu,chen1267,cmn,913,crow (wū yā 烏鴉),BeijingDaxue1964,,烏鴉,wū yā,lau⁵³ua⁴⁴,lau⁵³ua⁴⁴,l a u ⁵³ u a ⁴⁴,1204,48 2650,l a u - ⁵³ + - u a - ⁴⁴,1,75,38,老 鴰,老鴰
28520,Kunming,kunm1234,cmn,913,crow (wū yā 烏鴉),BeijingDaxue1964,,烏鴉,wū yā,lau⁵³ua⁴⁴,lau⁵³ua⁴⁴,l a u ⁵³ u a ⁴⁴,1204,48 2650,l a u - ⁵³ + - u a - ⁴⁴,1,75,38,老 鴰,老鴰
28521,Hefei,hefe1234,cmn,913,crow (wū yā 烏鴉),BeijingDaxue1964,,烏鴉,wū yā,nɔ²⁴kuɐʔ⁴tsə⁰,nɔ²⁴kuɐʔ⁴tsə⁰,n ɔ ²⁴ k u ɐ ʔ ⁴ ts ə ⁰,1205,48 2650 67,n ɔ - - ²⁴ + k u ɐ ʔ ⁴ + ts ə - - ⁰,1,75,38,老 鴰 子,老鴰子
28522,Yangzhou,yang1306,cmn,913,crow (wū yā 烏鴉),BeijingDaxue1964,,烏鴉,wū yā,lɔ⁴²uɑ³¹,lɔ⁴²uɑ³¹,l ɔ ⁴² u ɑ ³¹,1206,48 2651,l ɔ - - ⁴² + u - ɑ ³¹,1,75,38,老 鴉,老鴉
28523,Suzhou,suzh1234,wuu,913,crow (wū yā 烏鴉),BeijingDaxue1964,,烏鴉,wū yā,læ³¹₂₂o⁴⁴,læ³¹₂₂o⁴⁴,l æ ²²/³¹ o ⁴⁴,1206,48 2651,l æ - - ²²/³¹ + - - o ⁴⁴,1,75,38,老 鴉,老鴉
28524,Wenzhou,ouji1238,(wuu),913,crow (wū yā 烏鴉),BeijingDaxue1964,,烏鴉,wū yā,lɜ²⁴o⁴⁴,lɜ²⁴o⁴⁴,l ɜ ²⁴ o ⁴⁴,1206,48 2651,l ɜ - - ²⁴ + - - o ⁴⁴,1,75,38,老 鴉,老鴉
28525,Changsha,chan1326,hsn,913,crow (wū yā 烏鴉),BeijingDaxue1964,,烏鴉,wū yā,lau⁴¹ua³³tsɿ⁰,lau⁴¹ua³³tsɿ⁰,l a u ⁴¹ u a ³³ ts ɿ ⁰,1207,48 2651 67,l a u - ⁴¹ + u - a ³³ + ts ɿ - - ⁰,1,75,38,老 鴉 子,老鴉子
28526,Nanchang,nanc1254,gan,913,crow (wū yā 烏鴉),BeijingDaxue1964,,烏鴉,wū yā,lau²¹³ŋa⁴²,lau²¹³ŋa⁴²,l a u ²¹³ ŋ a ⁴²,1206,48 2651,l a u - ²¹³ + - ŋ a ⁴²,1,75,38,老 鴉,老鴉
28527,Meixian,yuet1238,hak,913,crow (wū yā 烏鴉),BeijingDaxue1964,,烏鴉,wū yā,lau³¹a⁴⁴,lau³¹a⁴⁴,l a u ³¹ a ⁴⁴,1206,48 2651,l a u - ³¹ + - - a ⁴⁴,1,75,38,老 鴉,老鴉
28528,Guangzhou,guan1279,yue,913,crow (wū yā 烏鴉),BeijingDaxue1964,,烏鴉,wū yā,wu⁵⁵a⁵⁵,wu⁵⁵a⁵⁵,w u ⁵⁵ a ⁵⁵,1208,200 2651,- w u ⁵⁵ + - - a ⁵⁵,1,75,38,烏 鴉,烏鴉
28529,Yangjiang,yang1307,yue,913,crow (wū yā 烏鴉),BeijingDaxue1964,[*],烏鴉,wū yā,lou⁴⁵⁴a³³,lou⁴⁵⁴a³³,l o u ⁴⁵⁴ a ³³,1209,1670 2651,l o u ⁴⁵⁴ + - - a ³³,1,75,38,露 鴉,露 鴉
28530,Xiamen,xiam1236,nan,913,crow (wū yā 烏鴉),BeijingDaxue1964,,烏鴉,wū yā,ɔ⁵⁵₃₃a⁵⁵,ɔ⁵⁵₃₃a⁵⁵,ɔ ³³/⁵⁵ a ⁵⁵,1208,200 2651,- - ɔ ³³/⁵⁵ + - - a ⁵⁵,1,75,38,烏 鴉,烏鴉
28531,Chaozhou,chao1238,nan,913,crow (wū yā 烏鴉),BeijingDaxue1964,,烏鴉,wū yā,ou³³₂₃a³³,ou³³₂₃a³³,o u ²³/³³ a ³³,1208,200 2651,o - u ²³/³³ + - - a ³³,1,75,38,烏 鴉,烏鴉
28532,Fuzhou,fuzh1239,cdo,913,crow (wū yā 烏鴉),BeijingDaxue1964,,烏鴉,wū yā,lɔ³¹ua⁴⁴,lɔ³¹ua⁴⁴,l ɔ ³¹ u a ⁴⁴,1206,48 2651,l ɔ - - ³¹ + u - a ⁴⁴,1,75,38,老 鴉,老鴉
28205,Beijing,beij1234,cmn,,crowdy (rè nào 熱鬧),BeijingDaxue1964,,熱鬧,rè nào,ʐə⁵¹nau⁰,ʐə⁵¹nau⁰,ʐ ə ⁵¹ n a u ⁰,1210,591 429,ʐ ə - - ⁵¹ + n a u ⁰,1,742,371,熱 閙,熱閙
28206,Jinan,jina1245,cmn,,crowdy (rè nào 熱鬧),BeijingDaxue1964,,熱鬧,rè nào,ʐə²¹nɔ⁰,ʐə²¹nɔ⁰,ʐ ə ²¹ n ɔ ⁰,1210,591 429,ʐ ə - - ²¹ + n ɔ - ⁰,1,742,371,熱 閙,熱閙
28207,Shenyang,shen1252,cmn,,crowdy (rè nào 熱鬧),BeijingDaxue1964,,熱鬧,rè nào,ie⁴¹nau⁰,ie⁴¹nau⁰,i e ⁴¹ n a u ⁰,1210,591 429,- i e - ⁴¹ + n a u ⁰,1,742,371,熱 閙,熱閙
28208,Xi_an,xian1253,cmn,,crowdy (rè nào 熱鬧),BeijingDaxue1964,,熱鬧,rè nào,ʐə²¹nau⁰,ʐə²¹nau⁰,ʐ ə ²¹ n a u ⁰,1210,591 429,ʐ ə - - ²¹ + n a u ⁰,1,742,371,熱 閙,熱閙
28209,Chengdu,chen1267,cmn,,crowdy (rè nào 熱鬧),BeijingDaxue1964,,熱鬧,rè nào,nau¹³ze³¹,nau¹³ze³¹,n a u ¹³ z e ³¹,1211,429 591,n a u ¹³ + z e - - ³¹,1,742,371,閙 熱,閙熱
28210,Kunming,kunm1234,cmn,,crowdy (rè nào 熱鬧),BeijingDaxue1964,,熱鬧,rè nào,ʐə³¹nau¹³,ʐə³¹nau¹³,ʐ ə ³¹ n a u ¹³,1210,591 429,ʐ ə - - ³¹ + n a u ¹³,1,742,371,熱 閙,熱閙
28211,Hefei,hefe1234,cmn,,crowdy (rè nào 熱鬧),BeijingDaxue1964,,熱鬧,rè nào,ʐəʔ⁴nɔ⁵³,ʐəʔ⁴nɔ⁵³,ʐ ə ʔ ⁴ n ɔ ⁵³,1210,591 429,ʐ ə - ʔ ⁴ + n ɔ - ⁵³,1,742,371,熱 閙,熱閙
28212,Yangzhou,yang1306,cmn,,crowdy (rè nào 熱鬧),BeijingDaxue1964,,熱鬧,rè nào,iəʔ⁴tsʰɔ⁵⁵,iəʔ⁴tsʰɔ⁵⁵,i ə ʔ ⁴ tsʰ ɔ ⁵⁵,1212,591 2205,- i ə ʔ ⁴ + tsʰ ɔ ⁵⁵,1,742,371,熱 嘈,熱嘈
28213,Yangzhou,yang1306,cmn,,crowdy (rè nào 熱鬧),BeijingDaxue1964,[2],熱鬧,rè nào,iəʔ⁴lɔ⁵⁵,iəʔ⁴lɔ⁵⁵,i ə ʔ ⁴ l ɔ ⁵⁵,1210,591 429,- i ə ʔ ⁴ + l ɔ - ⁵⁵,2,742,371,熱 閙,熱閙
28214,Suzhou,suzh1234,wuu,,crowdy (rè nào 熱鬧),BeijingDaxue1964,,熱鬧,rè nào,næ³¹₂₂ȵiɪʔ²³,næ³¹₂₂ȵiɪʔ²³,n æ ²²/³¹ ȵ i ɪ ʔ ²³,1211,429 591,n æ - ²²/³¹ + ȵ i ɪ ʔ ²³,1,742,371,閙 熱,閙熱
28215,Suzhou,suzh1234,wuu,,crowdy (rè nào 熱鬧),BeijingDaxue1964,[2],熱鬧,rè nào,næ³¹₂₂maŋ³¹₂₂,næ³¹₂₂maŋ³¹₂₂,n æ ²²/³¹ m a ŋ ²²/³¹,1213,429 1162,n æ - ²²/³¹ + m a ŋ ²²/³¹,2,742,371,閙 猛,閙猛
28216,Suzhou,suzh1234,wuu,,crowdy (rè nào 熱鬧),BeijingDaxue1964,[3],熱鬧,rè nào,ȵiɪʔ²³næ³¹₂₁,ȵiɪʔ²³næ³¹₂₁,ȵ i ɪ ʔ ²³ n æ ²¹/³¹,1210,591 429,ȵ i ɪ ʔ ²³ + n æ - ²¹/³¹,3,742,371,熱 閙,熱閙
28217,Wenzhou,ouji1238,(wuu),,crowdy (rè nào 熱鬧),BeijingDaxue1964,,熱鬧,rè nào,nuɔ¹¹ȵi¹²,nuɔ¹¹ȵi¹²,n u ɔ ¹¹ ȵ i ¹²,1211,429 591,n u ɔ ¹¹ + ȵ i - - ¹²,1,742,371,閙 熱,閙熱
28218,Changsha,chan1326,hsn,,crowdy (rè nào 熱鬧),BeijingDaxue1964,,熱鬧,rè nào,ye²⁴lau²¹,ye²⁴lau²¹,y e ²⁴ l a u ²¹,1210,591 429,- y e - ²⁴ + l a u ²¹,1,742,371,熱 閙,熱閙
28219,Nanchang,nanc1254,gan,,crowdy (rè nào 熱鬧),BeijingDaxue1964,,熱鬧,rè nào,lau³¹lɛt⁵,lau³¹lɛt⁵,l a u ³¹ l ɛ t ⁵,1211,429 591,l a u ³¹ + l ɛ - t ⁵,1,742,371,閙 熱,閙熱
28220,Nanchang,nanc1254,gan,,crowdy (rè nào 熱鬧),BeijingDaxue1964,[2],熱鬧,rè nào,lɛt⁵lau³¹,lɛt⁵lau³¹,l ɛ t ⁵ l a u ³¹,1210,591 429,l ɛ - t ⁵ + l a u ³¹,2,742,371,熱 閙,熱閙
28221,Meixian,yuet1238,hak,,crowdy (rè nào 熱鬧),BeijingDaxue1964,,熱鬧,rè nào,nau⁴²ȵiat⁴,nau⁴²ȵiat⁴,n a u ⁴² ȵ i a t ⁴,1211,429 591,n a u ⁴² + ȵ i a t ⁴,1,742,371,閙 熱,閙熱
28222,Guangzhou,guan1279,yue,,crowdy (rè nào 熱鬧),BeijingDaxue1964,,熱鬧,rè nào,jit²²nau²²,jit²²nau²²,j i t ²² n a u ²²,1210,591 429,j i - t ²² + n a u ²²,1,742,371,熱 閙,熱閙
28223,Guangzhou,guan1279,yue,,crowdy (rè nào 熱鬧),BeijingDaxue1964,[2],熱鬧,rè nào,wɔŋ²²,wɔŋ²²,w ɔ ŋ ²²,1214,2206,w ɔ ŋ ²²,2,742,371,旺,旺
28224,Yangjiang,yang1307,yue,,crowdy (rè nào 熱鬧),BeijingDaxue1964,,熱鬧,rè nào,jit⁴⁵⁴nau⁴⁵⁴,jit⁴⁵⁴nau⁴⁵⁴,j i t ⁴⁵⁴ n a u ⁴⁵⁴,1210,591 429,j i - t ⁴⁵⁴ + n a u ⁴⁵⁴,1,742,371,熱 閙,熱閙
28225,Xiamen,xiam1236,nan,,crowdy (rè nào 熱鬧),BeijingDaxue1964,,熱鬧,rè nào,lau³³₁₁liat⁵,lau³³₁₁liat⁵,l a u ¹¹/³³ l i a t ⁵,1211,429 591,l a u ¹¹/³³ + l i a t ⁵,1,742,371,閙 熱,閙熱
28226,Chaozhou,chao1238,nan,,crowdy (rè nào 熱鬧),BeijingDaxue1964,,熱鬧,rè nào,nau¹¹₁₂ziek⁴,nau¹¹₁₂ziek⁴,n a u ¹²/¹¹ z i e k ⁴,1211,429 591,n a u ¹²/¹¹ + z i e k ⁴,1,742,371,閙 熱,閙熱
28227,Fuzhou,fuzh1239,cdo,,crowdy (rè nào 熱鬧),BeijingDaxue1964,,熱鬧,rè nào,nau²⁴²₄₄ieʔ⁴,nau²⁴²₄₄ieʔ⁴,n a u ⁴⁴/²⁴² i e ʔ ⁴,1211,429 591,n a u ⁴⁴/²⁴² + - i e ʔ ⁴,1,742,371,閙 熱,閙熱
85,Beijing,beij1234,cmn,2784,crucian carp (zéi yú 鯽魚),BeijingDaxue1964,,鯽魚,zéi yú,tɕi⁵¹y³⁵,tɕi⁵¹y³⁵,tɕ i ⁵¹ y ³⁵,1215,1472 1185,tɕ i - - ⁵¹ + - y - ³⁵,1,100,50,鯽 魚,鯽魚
88,Xi_an,xian1253,cmn,2784,crucian carp (zéi yú 鯽魚),BeijingDaxue1964,,鯽魚,zéi yú,tɕi²¹y²⁴,tɕi²¹y²⁴,tɕ i ²¹ y ²⁴,1215,1472 1185,tɕ i - - ²¹ + - y - ²⁴,1,100,50,鯽 魚,鯽魚
89,Chengdu,chen1267,cmn,2784,crucian carp (zéi yú 鯽魚),BeijingDaxue1964,,鯽魚,zéi yú,tɕi³¹y31,tɕi³¹y31,tɕ i ³¹ y ³¹,1215,1472 1185,tɕ i - - ³¹ + - y - ³¹,1,100,50,鯽 魚,鯽魚
90,Kunming,kunm1234,cmn,2784,crucian carp (zéi yú 鯽魚),BeijingDaxue1964,,鯽魚,zéi yú,tɕi³¹i³¹,tɕi³¹i³¹,tɕ i ³¹ i ³¹,1215,1472 1185,tɕ i - - ³¹ + - i - ³¹,1,100,50,鯽 魚,鯽魚
91,Hefei,hefe1234,cmn,2784,crucian carp (zéi yú 鯽魚),BeijingDaxue1964,[*],鯽魚,zéi yú,tɕin²¹²y⁵⁵,tɕin²¹²y⁵⁵,tɕ i n ²¹² y ⁵⁵,1216,705 1185,tɕ i - n ²¹² + - y - ⁵⁵,1,100,50,金 魚,金 魚
92,Yangzhou,yang1306,cmn,2784,crucian carp (zéi yú 鯽魚),BeijingDaxue1964,,鯽魚,zéi yú,tɕiəʔ⁴y³⁴,tɕiəʔ⁴y³⁴,tɕ i ə ʔ ⁴ y ³⁴,1215,1472 1185,tɕ i ə ʔ ⁴ + - y - ³⁴,1,100,50,鯽 魚,鯽魚
93,Suzhou,suzh1234,wuu,2784,crucian carp (zéi yú 鯽魚),BeijingDaxue1964,,鯽魚,zéi yú,tsiɪʔ⁴ῃ²⁴,tsiɪʔ⁴ῃ²⁴,ts i ɪ ʔ ⁴ ŋ̍ ²⁴,1215,1472 1185,ts i ɪ ʔ ⁴ + ŋ̍ - - ²⁴,1,100,50,鯽 魚,鯽魚
