ID	DOCULECT	DOCULECT_IN_SOURCE	CONCEPT	CONCEPTICON_ID	STEDT_ID	VALUE	SEGMENTS	SOURCE
188647	Bijiang	Bai (Bijiang)	egg		188647	sẽ⁴²	s ẽ ∼ ⁴² 	Sun1991
188646	Dali	Bai (Dali)	egg		188646	se⁴²	s e ⁴² 	Sun1991
188672	Jianchuan	Bai (Jianchuan)	egg		188672	sẽ⁴²	s ẽ ∼ ⁴² 	Sun1991
190431	Dali	Bai (Dali)	eggplant		190431	tɕhi⁵⁵tsi³³	tɕh i ⁵⁵ ts i ³³ 	Sun1991
190432	Bijiang	Bai (Bijiang)	eggplant		190432	tɕhi⁵⁵tsi⁴⁴	tɕh i ⁵⁵ ts i ⁴⁴ 	Sun1991
190457	Jianchuan	Bai (Jianchuan)	eggplant		190457	tɕhi⁵⁵tsi³³	tɕh i ⁵⁵ ts i ³³ 	Sun1991
226794	Dali	Bai (Dali)	eight		226794	piɑ⁴⁴	p i ɑ ⁴⁴ 	Sun1991
226795	Bijiang	Bai (Bijiang)	eight		226795	tɕuɑ⁴⁴	tɕ u ɑ ⁴⁴ 	Sun1991
226820	Jianchuan	Bai (Jianchuan)	eight		226820	piɑ⁴⁴	p i ɑ ⁴⁴ 	Sun1991
227305	Bijiang	Bai (Bijiang)	eighteen		227305	tʂeɹ⁴²tɕuɑ⁴⁴	tʂ e ɹ ⁴² tɕ u ɑ ⁴⁴ 	Sun1991
227330	Jianchuan	Bai (Jianchuan)	eighteen		227330	tsɛ⁴²piɑ⁴⁴	ts ɛ ⁴² p i ɑ ⁴⁴ 	Sun1991
227304	Dali	Bai (Dali)	eighteen		227304	tsi⁴²piɑ⁴⁴	ts i ⁴² p i ɑ ⁴⁴ 	Sun1991
228248	Jianchuan	Bai (Jianchuan)	eighth		228248	ti³¹piɑ⁴⁴	t i ³¹ p i ɑ ⁴⁴ 	Sun1991
228223	Bijiang	Bai (Bijiang)	eighth		228223	ʈo³³tɕuɑ⁴⁴	ʈ o ³³ tɕ u ɑ ⁴⁴ 	Sun1991
228222	Dali	Bai (Dali)	eighth		228222	te³¹piɑ⁴⁴	t e ³¹ p i ɑ ⁴⁴ 	Sun1991
227763	Dali	Bai (Dali)	eighty		227763	piɑ⁴⁴tsi⁴²	p i ɑ ⁴⁴ ts i ⁴² 	Sun1991
227764	Bijiang	Bai (Bijiang)	eighty		227764	tɕuɑ⁴⁴tʂeɹ⁴²	tɕ u ɑ ⁴⁴ tʂ e ɹ ⁴² 	Sun1991
227789	Jianchuan	Bai (Jianchuan)	eighty		227789	piɑ⁴⁴tsɛ⁴²	p i ɑ ⁴⁴ ts ɛ ⁴² 	Sun1991
192930	Dali	Bai (Dali)	elbow		192930	sɯ³³kueʴ³¹tsi⁴⁴	s ɯ ³³ k u eʴ ³¹ ts i ⁴⁴ 	Sun1991
192931	Bijiang	Bai (Bijiang)	elbow		192931	ʂi³³tʂeʴ³³tʂi³³	ʂ i ³³ tʂ eʴ ³³ tʂ i ³³ 	Sun1991
192956	Jianchuan	Bai (Jianchuan)	elbow		192956	sɯ³³kue³¹tsi³³	s ɯ ³³ k u e ³¹ ts i ³³ 	Sun1991
186249	Dali	Bai (Dali)	elephant		186249	jou²¹	j o u ²¹ 	Sun1991
186250	Bijiang	Bai (Bijiang)	elephant		186250	thõ³³	th õ ∼ ³³ 	Sun1991
186275	Jianchuan	Bai (Jianchuan)	elephant		186275	ɕõ²¹	ɕ õ ∼ ²¹ 	Sun1991
226948	Bijiang	Bai (Bijiang)	eleven		226948	tʂeɹ⁴²e⁴⁴	tʂ e ɹ ⁴² e ⁴⁴ 	Sun1991
226973	Jianchuan	Bai (Jianchuan)	eleven		226973	tsɛ⁴²ji⁴⁴	ts ɛ ⁴² j i ⁴⁴ 	Sun1991
226947	Dali	Bai (Dali)	eleven		226947	tsi⁴²ji⁴⁴	ts i ⁴² j i ⁴⁴ 	Sun1991
198693	Dali	Bai (Dali)	enclosure		198693	ŋɯ²¹ui³¹	ŋ ɯ ²¹ u i ³¹ 	Sun1991
198694	Bijiang	Bai (Bijiang)	enclosure		198694	ŋɯ²¹vu⁴²	ŋ ɯ ²¹ v u ⁴² 	Sun1991
198719	Jianchuan	Bai (Jianchuan)	enclosure		198719	u³¹	u ³¹ 	Sun1991
216034	Bijiang	Bai (Bijiang)	encounter / meet		216034	mɑ⁵⁵tɕɑ⁴²	m ɑ ⁵⁵ tɕ ɑ ⁴² 	Sun1991
216059	Jianchuan	Bai (Jianchuan)	encounter / meet		216059	sɑ̃⁵⁵to⁵⁵	s ɑ̃ ∼ ⁵⁵ t o ⁵⁵ 	Sun1991
216033	Dali	Bai (Dali)	encounter / meet		216033	jui⁴⁴tɯ⁴⁴	j u i ⁴⁴ t ɯ ⁴⁴ 	Sun1991
195123	Dali	Bai (Dali)	enemy		195123	tshou⁴²zɯ⁴²	tsh o u ⁴² z ɯ ⁴² 	Sun1991
195124	Bijiang	Bai (Bijiang)	enemy		195124	qõ⁵⁵ȵeʴ⁴²te⁴⁴	q õ ∼ ⁵⁵ ȵ eʴ ⁴² t e ⁴⁴ 	Sun1991
195149	Jianchuan	Bai (Jianchuan)	enemy		195149	ti³⁵sɯ⁴²	t i ³⁵ s ɯ ⁴² 	Sun1991
218023	Bijiang	Bai (Bijiang)	enter		218023	mɑ⁵⁵ȵi⁴⁴	m ɑ ⁵⁵ ȵ i ⁴⁴ 	Sun1991
218022	Dali	Bai (Dali)	enter		218022	pe⁴⁴ȵi⁴⁴	p e ⁴⁴ ȵ i ⁴⁴ 	Sun1991
218048	Jianchuan	Bai (Jianchuan)	enter		218048	pe⁴⁴jĩ⁴⁴	p e ⁴⁴ j ĩ ∼ ⁴⁴ 	Sun1991
216263	Jianchuan	Bai (Jianchuan)	escape		216263	mo²¹	m o ²¹ 	Sun1991
216237	Dali	Bai (Dali)	escape		216237	mu⁵³xɯ⁵⁵	m u ⁵³ x ɯ ⁵⁵ 	Sun1991
216238	Bijiang	Bai (Bijiang)	escape		216238	mo³⁵nu⁵⁵	m o ³⁵ n u ⁵⁵ 	Sun1991
215422	Bijiang	Bai (Bijiang)	exchange		215422	mɯ³³	m ɯ ³³ 	Sun1991
215447	Jianchuan	Bai (Jianchuan)	exchange		215447	mɯ³³	m ɯ ³³ 	Sun1991
215421	Dali	Bai (Dali)	exchange		215421	mɯ³³	m ɯ ³³ 	Sun1991
194358	Dali	Bai (Dali)	excrement		194358	si³³	s i ³³ 	Sun1991
194384	Jianchuan	Bai (Jianchuan)	excrement		194384	tɕhi⁵⁵	tɕh i ⁵⁵ 	Sun1991
194359	Bijiang	Bai (Bijiang)	excrement		194359	ʂeʴ	ʂ eʴ	Sun1991
218125	Bijiang	Bai (Bijiang)	exist / be present		218125	dʑi⁵⁵	dʑ i ⁵⁵ 	Sun1991
218124	Dali	Bai (Dali)	exist / be present		218124	tsɯ⁵⁵	ts ɯ ⁵⁵ 	Sun1991
218150	Jianchuan	Bai (Jianchuan)	exist / be present		218150	tsɯ³³	ts ɯ ³³ 	Sun1991
217971	Dali	Bai (Dali)	exit		217971	pe⁴⁴tɕhi⁴⁴	p e ⁴⁴ tɕh i ⁴⁴ 	Sun1991
217972	Bijiang	Bai (Bijiang)	exit		217972	tʂheʴ⁴⁴	tʂh eʴ ⁴⁴ 	Sun1991
217997	Jianchuan	Bai (Jianchuan)	exit		217997	ŋɛ²¹tɕhi⁴⁴	ŋ ɛ ²¹ tɕh i ⁴⁴ 	Sun1991
224652	Dali	Bai (Dali)	expensive		224652	keʴ⁴²to³¹	k eʴ ⁴² t o ³¹ 	Sun1991
224678	Jianchuan	Bai (Jianchuan)	expensive		224678	kɛ⁴²to⁴²	k ɛ ⁴² t o ⁴² 	Sun1991
224653	Bijiang	Bai (Bijiang)	expensive		224653	qɑ⁴²	q ɑ ⁴² 	Sun1991
192114	Dali	Bai (Dali)	eye		192114	ui³³sv⁵⁵	u i ³³ s v ⁵⁵ 	Sun1991
192115	Bijiang	Bai (Bijiang)	eye		192115	vɪ̃³³	v ɪ̃ ∼ ³³ 	Sun1991
192140	Jianchuan	Bai (Jianchuan)	eye		192140	ŋui³³	ŋ u i ³³ 	Sun1991
192064	Bijiang	Bai (Bijiang)	eyebrow		192064	vɪ̃³³mie²¹	v ɪ̃ ∼ ³³ m i e ²¹ 	Sun1991
192089	Jianchuan	Bai (Jianchuan)	eyebrow		192089	ŋui³³	ŋ u i ³³ 	Sun1991
192063	Dali	Bai (Dali)	eyebrow		192063	ui³³me³⁵	u i ³³ m e ³⁵ 	Sun1991
192013	Bijiang	Bai (Bijiang)	face		192013	tɕui³³	tɕ u i ³³ 	Sun1991
192012	Dali	Bai (Dali)	face		192012	tɕui³³ui³³	tɕ u i ³³ u i ³³ 	Sun1991
192038	Jianchuan	Bai (Jianchuan)	face		192038	tɕui³³ŋui³³	tɕ u i ³³ ŋ u i ³³ 	Sun1991
209403	Dali	Bai (Dali)	fall (down)		209403	to⁴⁴thɯ⁵⁵ŋo²¹	t o ⁴⁴ th ɯ ⁵⁵ ŋ o ²¹ 	Sun1991
209404	Bijiang	Bai (Bijiang)	fall (down)		209404	to⁴⁴xɑ⁵⁵	t o ⁴⁴ x ɑ ⁵⁵ 	Sun1991
209429	Jianchuan	Bai (Jianchuan)	fall (down)		209429	tsuɛ⁴⁴	ts u ɛ ⁴⁴ 	Sun1991
224601	Dali	Bai (Dali)	false		224601	tɕɑ³¹	tɕ ɑ ³¹ 	Sun1991
224627	Jianchuan	Bai (Jianchuan)	false		224627	tɕɑ³¹	tɕ ɑ ³¹ 	Sun1991
224602	Bijiang	Bai (Bijiang)	false		224602	tɕɑ⁴²	tɕ ɑ ⁴² 	Sun1991
221643	Dali	Bai (Dali)	far		221643	tui³³	t u i ³³ 	Sun1991
221644	Bijiang	Bai (Bijiang)	far		221644	tui³³	t u i ³³ 	Sun1991
221669	Jianchuan	Bai (Jianchuan)	far		221669	tui³³	t u i ³³ 	Sun1991
195786	Dali	Bai (Dali)	farmer		195786	tsi⁵⁵tsuɑ³⁵tɕɑ³⁵ȵi²¹	ts i ⁵⁵ ts u ɑ ³⁵ tɕ ɑ ³⁵ ȵ i ²¹ 	Sun1991
195787	Bijiang	Bai (Bijiang)	farmer		195787	tsv⁵⁵tsu⁴²ʂi⁴⁴xo⁴²	ts v ⁵⁵ ts u ⁴² ʂ i ⁴⁴ x o ⁴² 	Sun1991
195812	Jianchuan	Bai (Jianchuan)	farmer		195812	tsu⁵⁵tɕi³¹xo⁴⁴	ts u ⁵⁵ tɕ i ³¹ x o ⁴⁴ 	Sun1991
194460	Dali	Bai (Dali)	fart		194460	fv³¹	f v ³¹ 	Sun1991
194461	Bijiang	Bai (Bijiang)	fart		194461	fu⁴²	f u ⁴² 	Sun1991
194486	Jianchuan	Bai (Jianchuan)	fart		194486	fu³¹	f u ³¹ 	Sun1991
223938	Dali	Bai (Dali)	fast		223938	ŋeʴ²¹tɕɯ³¹	ŋ eʴ ²¹ tɕ ɯ ³¹ 	Sun1991
223939	Bijiang	Bai (Bijiang)	fast		223939	tse⁴²	ts e ⁴² 	Sun1991
223964	Jianchuan	Bai (Jianchuan)	fast		223964	tɕi⁴²tsuɑ⁴²	tɕ i ⁴² ts u ɑ ⁴² 	Sun1991
230798	Jianchuan	Bai (Jianchuan)	fast (adv.)		230798	tɕi⁴²tsuɑ⁴²	tɕ i ⁴² ts u ɑ ⁴² 	Sun1991
230772	Dali	Bai (Dali)	fast (adv.)		230772	ŋeʴ²¹tɕɯ³¹	ŋ eʴ ²¹ tɕ ɯ ³¹ 	Sun1991
230773	Bijiang	Bai (Bijiang)	fast (adv.)		230773	tse⁴²lɯ⁴⁴tse⁴²lɯ⁴⁴	ts e ⁴² l ɯ ⁴⁴ ts e ⁴² l ɯ ⁴⁴ 	Sun1991
223326	Dali	Bai (Dali)	fat (meat)		223326	kou²¹keʴ²¹	k o u ²¹ k eʴ ²¹ 	Sun1991
223327	Bijiang	Bai (Bijiang)	fat (meat)		223327	ue²¹	u e ²¹ 	Sun1991
223352	Jianchuan	Bai (Jianchuan)	fat (meat)		223352	fɛ⁴⁴	f ɛ ⁴⁴ 	Sun1991
223275	Dali	Bai (Dali)	fat (of people)		223275	phɑ⁵⁵	ph ɑ ⁵⁵ 	Sun1991
223276	Bijiang	Bai (Bijiang)	fat (of people)		223276	vɑ̃²¹tui³³	v ɑ̃ ∼ ²¹ t u i ³³ 	Sun1991
223301	Jianchuan	Bai (Jianchuan)	fat (of people)		223301	fṽ²¹	f ṽ ²¹ 	Sun1991
196245	Dali	Bai (Dali)	father		196245	te³³ȵi²¹	t e ³³ ȵ i ²¹ 	Sun1991
196246	Bijiang	Bai (Bijiang)	father		196246	bo³³	b o ³³ 	Sun1991
196271	Jianchuan	Bai (Jianchuan)	father		196271	ɑ³¹ti³³	ɑ ³¹ t i ³³ 	Sun1991
196858	Bijiang	Bai (Bijiang)	father-in-law		196858	do⁴²ʂi³³bɯ³³	d o ⁴² ʂ i ³³ b ɯ ³³ 	Sun1991
196883	Jianchuan	Bai (Jianchuan)	father-in-law		196883	to³¹sɯ³³pɯ³³	t o ³¹ s ɯ ³³ p ɯ ³³ 	Sun1991
196857	Dali	Bai (Dali)	father-in-law		196857	jo³⁵fv⁵⁵	j o ³⁵ f v ⁵⁵ 	Sun1991
228911	Jianchuan	Bai (Jianchuan)	fathom=6 feet		228911	ji²¹	j i ²¹ 	Sun1991
228885	Dali	Bai (Dali)	fathom=6 feet		228885	(ɑ³¹)phe³¹	( ɑ ³¹ ) ph e ³¹ 	Sun1991
228886	Bijiang	Bai (Bijiang)	fathom=6 feet		228886	(ɑ⁴²)dzẽ²¹	( ɑ ⁴² ) dz ẽ ∼ ²¹ 	Sun1991
217232	Jianchuan	Bai (Jianchuan)	fear		217232	kɛ̃⁵⁵	k ɛ̃ ∼ ⁵⁵ 	Sun1991
217207	Bijiang	Bai (Bijiang)	fear		217207	kẽ⁵⁵	k ẽ ∼ ⁵⁵ 	Sun1991
217206	Dali	Bai (Dali)	fear		217206	keʴ³⁵	k eʴ ³⁵ 	Sun1991
188800	Bijiang	Bai (Bijiang)	feather		188800	mie²¹	m i e ²¹ 	Sun1991
188825	Jianchuan	Bai (Jianchuan)	feather		188825	mɑ²¹	m ɑ ²¹ 	Sun1991
188799	Dali	Bai (Dali)	feather		188799	tsou⁴⁴mɑ²¹	ts o u ⁴⁴ m ɑ ²¹ 	Sun1991
200733	Dali	Bai (Dali)	feed		200733	te⁴²tsi⁴⁴	t e ⁴² ts i ⁴⁴ 	Sun1991
200734	Bijiang	Bai (Bijiang)	feed		200734	te⁴²be³³	t e ⁴² b e ³³ 	Sun1991
200759	Jianchuan	Bai (Jianchuan)	feed		200759	te⁴²tsɛ⁴⁴	t e ⁴² ts ɛ ⁴⁴ 	Sun1991
210984	Dali	Bai (Dali)	feed		210984	ue⁴²	u e ⁴² 	Sun1991
210985	Bijiang	Bai (Bijiang)	feed		210985	o⁵⁵	o ⁵⁵ 	Sun1991
211010	Jianchuan	Bai (Jianchuan)	feed		211010	ui⁴²	u i ⁴² 	Sun1991
203946	Dali	Bai (Dali)	fertilizer		203946	tɕhi⁵⁵	tɕh i ⁵⁵ 	Sun1991
203947	Bijiang	Bai (Bijiang)	fertilizer		203947	tɕhi⁵⁵phɑ⁴⁴	tɕh i ⁵⁵ ph ɑ ⁴⁴ 	Sun1991
203972	Jianchuan	Bai (Jianchuan)	fertilizer		203972	tɕhi⁵⁵phɑ⁴⁴	tɕh i ⁵⁵ ph ɑ ⁴⁴ 	Sun1991
181354	Bijiang	Bai (Bijiang)	field		181354	pho⁵⁵dʑi⁴²	ph o ⁵⁵ dʑ i ⁴² 	Sun1991
181353	Dali	Bai (Dali)	field		181353	tɕi³¹	tɕ i ³¹ 	Sun1991
181379	Jianchuan	Bai (Jianchuan)	field		181379	tɕi³¹	tɕ i ³¹ 	Sun1991
227177	Jianchuan	Bai (Jianchuan)	fifteen		227177	tsɛ⁴²ŋv³³	ts ɛ ⁴² ŋ v ³³ 	Sun1991
227151	Dali	Bai (Dali)	fifteen		227151	tsi⁴²mu³³	ts i ⁴² m u ³³ 	Sun1991
227152	Bijiang	Bai (Bijiang)	fifteen		227152	tʂeɹ⁴²ŋv³³	tʂ e ɹ ⁴² ŋ v ³³ 	Sun1991
228197	Jianchuan	Bai (Jianchuan)	fifth		228197	ti³¹ŋv³³	t i ³¹ ŋ v ³³ 	Sun1991
228172	Bijiang	Bai (Bijiang)	fifth		228172	ʈo³³ŋv³³	ʈ o ³³ ŋ v ³³ 	Sun1991
228171	Dali	Bai (Dali)	fifth		228171	te³¹mu³³	t e ³¹ m u ³³ 	Sun1991
227611	Bijiang	Bai (Bijiang)	fifty		227611	ŋv³³tʂeɹ⁴²	ŋ v ³³ tʂ e ɹ ⁴² 	Sun1991
227636	Jianchuan	Bai (Jianchuan)	fifty		227636	ŋv³³tsɛ⁴²	ŋ v ³³ ts ɛ ⁴² 	Sun1991
227610	Dali	Bai (Dali)	fifty		227610	ɯu³³tsi⁴²	ɯ u ³³ ts i ⁴² 	Sun1991
216136	Bijiang	Bai (Bijiang)	fight		216136	sõ⁵⁵qɑ̃⁴²	s õ ∼ ⁵⁵ q ɑ̃ ∼ ⁴² 	Sun1991
216135	Dali	Bai (Dali)	fight		216135	teɹ⁴⁴tɕɑ⁴⁴	t e ɹ ⁴⁴ tɕ ɑ ⁴⁴ 	Sun1991
216161	Jianchuan	Bai (Jianchuan)	fight		216161	sɑ̃⁵⁵tɛ̃⁴⁴	s ɑ̃ ∼ ⁵⁵ t ɛ̃ ∼ ⁴⁴ 	Sun1991
192981	Dali	Bai (Dali)	finger		192981	sɯ³³tsi⁴⁴tɯ²¹	s ɯ ³³ ts i ⁴⁴ t ɯ ²¹ 	Sun1991
192982	Bijiang	Bai (Bijiang)	finger		192982	ʂi³³tʂeʴ³³ʈɯ²¹	ʂ i ³³ tʂ eʴ ³³ ʈ ɯ ²¹ 	Sun1991
193007	Jianchuan	Bai (Jianchuan)	finger		193007	sɯ³³tɯ²¹tsi³³	s ɯ ³³ t ɯ ²¹ ts i ³³ 	Sun1991
193032	Dali	Bai (Dali)	fingernail		193032	sɯ³³tɕi⁴²keʴ⁴⁴	s ɯ ³³ tɕ i ⁴² k eʴ ⁴⁴ 	Sun1991
193033	Bijiang	Bai (Bijiang)	fingernail		193033	ʂi³³tʂeʴ³³ʈɯ²¹qɑ⁴⁴	ʂ i ³³ tʂ eʴ ³³ ʈ ɯ ²¹ q ɑ ⁴⁴ 	Sun1991
193058	Jianchuan	Bai (Jianchuan)	fingernail		193058	sɯ³³tɯ³¹kɛ⁴⁴	s ɯ ³³ t ɯ ³¹ k ɛ ⁴⁴ 	Sun1991
189207	Dali	Bai (Dali)	fir		189207	sou⁴⁴	s o u ⁴⁴ 	Sun1991
189208	Bijiang	Bai (Bijiang)	fir		189208	ɕo⁵⁵ɖɯ⁴²	ɕ o ⁵⁵ ɖ ɯ ⁴² 	Sun1991
189233	Jianchuan	Bai (Jianchuan)	fir		189233	so⁴⁴tsɯ³¹	s o ⁴⁴ ts ɯ ³¹ 	Sun1991
182272	Bijiang	Bai (Bijiang)	fire		182272	fi³³	f i ³³ 	Sun1991
182297	Jianchuan	Bai (Jianchuan)	fire		182297	xui³³	x u i ³³ 	Sun1991
182271	Dali	Bai (Dali)	fire		182271	xui³³	x u i ³³ 	Sun1991
198107	Jianchuan	Bai (Jianchuan)	fireplace		198107	xui³³thɑ̃⁵⁵	x u i ³³ th ɑ̃ ∼ ⁵⁵ 	Sun1991
198081	Dali	Bai (Dali)	fireplace		198081	xui³³tso⁴²	x u i ³³ ts o ⁴² 	Sun1991
198082	Bijiang	Bai (Bijiang)	fireplace		198082	fi³³pi²¹	f i ³³ p i ²¹ 	Sun1991
203845	Bijiang	Bai (Bijiang)	firewood		203845	sẽ⁵⁵	s ẽ ∼ ⁵⁵ 	Sun1991
203844	Dali	Bai (Dali)	firewood		203844	ɕi³⁵	ɕ i ³⁵ 	Sun1991
203870	Jianchuan	Bai (Jianchuan)	firewood		203870	ɕĩ⁵⁵	ɕ ĩ ∼ ⁵⁵ 	Sun1991
228146	Jianchuan	Bai (Jianchuan)	first		228146	ti³¹ji⁴⁴	t i ³¹ j i ⁴⁴ 	Sun1991
230517	Dali	Bai (Dali)	first		230517	tsɯ²¹tɯ²¹	ts ɯ ²¹ t ɯ ²¹ 	Sun1991
230518	Bijiang	Bai (Bijiang)	first		230518	dzɑ²¹kɯ²¹	dz ɑ ²¹ k ɯ ²¹ 	Sun1991
230543	Jianchuan	Bai (Jianchuan)	first		230543	tɕɛ̃⁴²tɯ²¹	tɕ ɛ̃ ∼ ⁴² t ɯ ²¹ 	Sun1991
228120	Dali	Bai (Dali)	first		228120	te³¹ji⁴⁴	t e ³¹ j i ⁴⁴ 	Sun1991
228121	Bijiang	Bai (Bijiang)	first		228121	ʈo³³e⁴⁴	ʈ o ³³ e ⁴⁴ 	Sun1991
187677	Dali	Bai (Dali)	fish		187677	ŋv³⁵	ŋ v ³⁵ 	Sun1991
187703	Jianchuan	Bai (Jianchuan)	fish		187703	ŋv⁵⁵	ŋ v ⁵⁵ 	Sun1991
187678	Bijiang	Bai (Bijiang)	fish		187678	ŋu⁵⁵	ŋ u ⁵⁵ 	Sun1991
225647	Jianchuan	Bai (Jianchuan)	fishy		225647	ɕɛ̃⁵⁵	ɕ ɛ̃ ∼ ⁵⁵ 	Sun1991
225621	Dali	Bai (Dali)	fishy		225621	ɕeʴ³⁵	ɕ eʴ ³⁵ 	Sun1991
225622	Bijiang	Bai (Bijiang)	fishy		225622	xo⁵⁵	x o ⁵⁵ 	Sun1991
192828	Dali	Bai (Dali)	fist		192828	sɯ³³tɕhue⁵⁵thou⁵⁵	s ɯ ³³ tɕh u e ⁵⁵ th o u ⁵⁵ 	Sun1991
192829	Bijiang	Bai (Bijiang)	fist		192829	ʂi³³jo⁴⁴ȵeʴ⁵⁵	ʂ i ³³ j o ⁴⁴ ȵ eʴ ⁵⁵ 	Sun1991
192854	Jianchuan	Bai (Jianchuan)	fist		192854	tɕi²¹	tɕ i ²¹ 	Sun1991
226641	Dali	Bai (Dali)	five		226641	mu³³	m u ³³ 	Sun1991
226642	Bijiang	Bai (Bijiang)	five		226642	ŋv³³	ŋ v ³³ 	Sun1991
226667	Jianchuan	Bai (Jianchuan)	five		226667	ŋv³³	ŋ v ³³ 	Sun1991
205578	Dali	Bai (Dali)	flag		205578	tɕi²¹	tɕ i ²¹ 	Sun1991
205579	Bijiang	Bai (Bijiang)	flag		205579	pɑ̃²¹	p ɑ̃ ∼ ²¹ 	Sun1991
205604	Jianchuan	Bai (Jianchuan)	flag		205604	tɕi²¹	tɕ i ²¹ 	Sun1991
200937	Dali	Bai (Dali)	flail		200937	tɕi³¹keʴ³⁵	tɕ i ³¹ k eʴ ³⁵ 	Sun1991
200938	Bijiang	Bai (Bijiang)	flail		200938	ȵɑ²¹ɖo³³kuɑ⁴⁴	ȵ ɑ ²¹ ɖ o ³³ k u ɑ ⁴⁴ 	Sun1991
200963	Jianchuan	Bai (Jianchuan)	flail		200963	tɕi³¹kɛ⁵⁵	tɕ i ³¹ k ɛ ⁵⁵ 	Sun1991
218430	Dali	Bai (Dali)	flash (of lightning)		218430	tɕi³¹ui³³lɑ⁴⁴	tɕ i ³¹ u i ³³ l ɑ ⁴⁴ 	Sun1991
218456	Jianchuan	Bai (Jianchuan)	flash (of lightning)		218456	sɛ̃²¹tsi³³phiɯ⁴⁴	s ɛ̃ ∼ ²¹ ts i ³³ ph i ɯ ⁴⁴ 	Sun1991
218431	Bijiang	Bai (Bijiang)	flash (of lightning)		218431	xẽ⁵⁵tʂeʴ⁴⁴	x ẽ ∼ ⁵⁵ tʂ eʴ ⁴⁴ 	Sun1991
222051	Dali	Bai (Dali)	flat / level(land)		222051	peʴ⁵³	p eʴ ⁵³ 	Sun1991
222052	Bijiang	Bai (Bijiang)	flat / level(land)		222052	pɑ²¹	p ɑ ²¹ 	Sun1991
222077	Jianchuan	Bai (Jianchuan)	flat / level(land)		222077	pɛ̃²¹	p ɛ̃ ∼ ²¹ 	Sun1991
188213	Jianchuan	Bai (Jianchuan)	flea		188213	khuɑ³³ɕi⁴⁴tsi³³	kh u ɑ ³³ ɕ i ⁴⁴ ts i ³³ 	Sun1991
188187	Dali	Bai (Dali)	flea		188187	pho⁴⁴suo³³	ph o ⁴⁴ s u o ³³ 	Sun1991
188188	Bijiang	Bai (Bijiang)	flea		188188	qhõ³³ʂu³³	qh õ ∼ ³³ ʂ u ³³ 	Sun1991
218660	Jianchuan	Bai (Jianchuan)	float		218660	pɯ²¹	p ɯ ²¹ 	Sun1991
218634	Dali	Bai (Dali)	float		218634	pɯ²¹	p ɯ ²¹ 	Sun1991
218635	Bijiang	Bai (Bijiang)	float		218635	pɯ²¹	p ɯ ²¹ 	Sun1991
199917	Dali	Bai (Dali)	flour		199917	mɯ⁵⁵mi⁴²	m ɯ ⁵⁵ m i ⁴² 	Sun1991
199943	Jianchuan	Bai (Jianchuan)	flour		199943	mɯ⁴⁴mi⁴²	m ɯ ⁴⁴ m i ⁴² 	Sun1991
199918	Bijiang	Bai (Bijiang)	flour		199918	mɯ⁵⁵ɣo²¹	m ɯ ⁵⁵ ɣ o ²¹ 	Sun1991
218558	Jianchuan	Bai (Jianchuan)	flow		218558	kɯ²¹	k ɯ ²¹ 	Sun1991
218533	Bijiang	Bai (Bijiang)	flow		218533	kɯ³³	k ɯ ³³ 	Sun1991
218532	Dali	Bai (Dali)	flow		218532	kɯ²¹	k ɯ ²¹ 	Sun1991
191604	Dali	Bai (Dali)	flower		191604	xuo³⁵	x u o ³⁵ 	Sun1991
191605	Bijiang	Bai (Bijiang)	flower		191605	xu⁵⁵	x u ⁵⁵ 	Sun1991
191630	Jianchuan	Bai (Jianchuan)	flower		191630	xuɑ⁵⁵	x u ɑ ⁵⁵ 	Sun1991
205782	Dali	Bai (Dali)	flute		205782	ɕo³⁵	ɕ o ³⁵ 	Sun1991
205783	Bijiang	Bai (Bijiang)	flute		205783	qo⁵⁵	q o ⁵⁵ 	Sun1991
205808	Jianchuan	Bai (Jianchuan)	flute		205808	ɕui⁵⁵tshõ⁵⁵	ɕ u i ⁵⁵ tsh õ ∼ ⁵⁵ 	Sun1991
205630	Bijiang	Bai (Bijiang)	flute-like instrument (Turkic)		205630	sɑ̃⁴²nɑ⁵⁵	s ɑ̃ ∼ ⁴² n ɑ ⁵⁵ 	Sun1991
205655	Jianchuan	Bai (Jianchuan)	flute-like instrument (Turkic)		205655	ti⁵⁵tɛ⁴⁴	t i ⁵⁵ t ɛ ⁴⁴ 	Sun1991
205629	Dali	Bai (Dali)	flute-like instrument (Turkic)		205629	ti⁵⁵teʴ⁴⁴	t i ⁵⁵ t eʴ ⁴⁴ 	Sun1991
219884	Jianchuan	Bai (Jianchuan)	fly		219884	fv⁵⁵	f v ⁵⁵ 	Sun1991
188340	Dali	Bai (Dali)	fly		188340	zɯ²¹	z ɯ ²¹ 	Sun1991
219858	Dali	Bai (Dali)	fly		219858	fv³⁵	f v ³⁵ 	Sun1991
219859	Bijiang	Bai (Bijiang)	fly		219859	feʴ⁵⁵	f eʴ ⁵⁵ 	Sun1991
188341	Bijiang	Bai (Bijiang)	fly		188341	mo⁵⁵;ȵe²¹mo³³	m o ⁵⁵ ; ȵ e ²¹ m o ³³ 	Sun1991
188366	Jianchuan	Bai (Jianchuan)	fly		188366	sɯ²¹	s ɯ ²¹ 	Sun1991
180589	Bijiang	Bai (Bijiang)	fog		180589	mɯ²¹ko⁴²	m ɯ ²¹ k o ⁴² 	Sun1991
