ID	DOCULECT	GLOTTOLOG	ISO	CONCEPT	CONCEPTICON_ID	CHINESE	PINYIN	BENZI	BENZI_IN_SOURCE	VALUE	FORM	SEGMENTS	COGID	COGIDS	NOTE	SOURCE	BEIDA_ID	PAGE	ORDER	ALIGNMENTS
33899	Beijing	beij1234	cmn	a little bit (beat a little) (xià (dǎ yī xià) 下(打一下))	2741	下(打一下)	xià (dǎ yī xià)	下	下	ɕia⁵¹	ɕia⁵¹	ɕ i a ⁵¹	33	222		BeijingDaxue1964	868	434	1	ɕ i a ⁵¹
33900	Jinan	jina1245	cmn	a little bit (beat a little) (xià (dǎ yī xià) 下(打一下))	2741	下(打一下)	xià (dǎ yī xià)	下	下	ɕia²¹	ɕia²¹	ɕ i a ²¹	33	222		BeijingDaxue1964	868	434	1	ɕ i a ²¹
33901	Shenyang	shen1252	cmn	a little bit (beat a little) (xià (dǎ yī xià) 下(打一下))	2741	下(打一下)	xià (dǎ yī xià)	下	下	ɕia⁴¹	ɕia⁴¹	ɕ i a ⁴¹	33	222		BeijingDaxue1964	868	434	1	ɕ i a ⁴¹
33904	Kunming	kunm1234	cmn	a little bit (beat a little) (xià (dǎ yī xià) 下(打一下))	2741	下(打一下)	xià (dǎ yī xià)	下	下	ɕia¹³	ɕia¹³	ɕ i a ¹³	33	222		BeijingDaxue1964	868	434	1	ɕ i a ¹³
33907	Suzhou	suzh1234	wuu	a little bit (beat a little) (xià (dǎ yī xià) 下(打一下))	2741	下(打一下)	xià (dǎ yī xià)	記	記	tɕi⁵¹³	tɕi⁵¹³	tɕ i ⁵¹³	34	2606		BeijingDaxue1964	868	434	1	tɕ i - - ⁵¹³
33909	Changsha	chan1326	hsn	a little bit (beat a little) (xià (dǎ yī xià) 下(打一下))	2741	下(打一下)	xià (dǎ yī xià)	下	下	xa²¹	xa²¹	x a ²¹	33	222		BeijingDaxue1964	868	434	1	x a - ²¹
33910	Nanchang	nanc1254	gan	a little bit (beat a little) (xià (dǎ yī xià) 下(打一下))	2741	下(打一下)	xià (dǎ yī xià)	下	下	ha³¹	ha³¹	h a ³¹	33	222		BeijingDaxue1964	868	434	1	h a - ³¹
33911	Meixian	yuet1238	hak	a little bit (beat a little) (xià (dǎ yī xià) 下(打一下))	2741	下(打一下)	xià (dǎ yī xià)	下	下	ha⁴²	ha⁴²	h a ⁴²	33	222		BeijingDaxue1964	868	434	1	h a - ⁴²
33912	Guangzhou	guan1279	yue	a little bit (beat a little) (xià (dǎ yī xià) 下(打一下))	2741	下(打一下)	xià (dǎ yī xià)	下	下	ha²³	ha²³	h a ²³	33	222		BeijingDaxue1964	868	434	1	h a - ²³
33913	Yangjiang	yang1307	yue	a little bit (beat a little) (xià (dǎ yī xià) 下(打一下))	2741	下(打一下)	xià (dǎ yī xià)	下	下	ha²¹	ha²¹	h a ²¹	33	222		BeijingDaxue1964	868	434	1	h a - ²¹
33914	Xiamen	xiam1236	nan	a little bit (beat a little) (xià (dǎ yī xià) 下(打一下))	2741	下(打一下)	xià (dǎ yī xià)	下	下	e&quot;	e&quot;	e ⁵¹	33	222		BeijingDaxue1964	868	434	1	- e - ⁵¹
33915	Chaozhou	chao1238	nan	a little bit (beat a little) (xià (dǎ yī xià) 下(打一下))	2741	下(打一下)	xià (dǎ yī xià)	下	下	e¹¹	e¹¹	e ¹¹	33	222		BeijingDaxue1964	868	434	1	- e - ¹¹
33916	Fuzhou	fuzh1239	cdo	a little bit (beat a little) (xià (dǎ yī xià) 下(打一下))	2741	下(打一下)	xià (dǎ yī xià)	下	下	a²⁴²	a²⁴²	a ²⁴²	33	222		BeijingDaxue1964	868	434	1	- a - ²⁴²
33905	Hefei	hefe1234	cmn	a little bit (beat a little) (xià (dǎ yī xià) 下(打一下))	2741	下(打一下)	xià (dǎ yī xià)	下	下	pia⁵³	pia⁵³	p i a ⁵³	33	222		BeijingDaxue1964	868	434	1	p i a ⁵³
33902	Xi_an	xian1253	cmn	a little bit (beat a little) (xià (dǎ yī xià) 下(打一下))	2741	下(打一下)	xià (dǎ yī xià)	下	下	xɑ⁴⁵	xɑ⁴⁵	x ɑ ⁴⁵	33	222		BeijingDaxue1964	868	434	1	x ɑ - ⁴⁵
33903	Chengdu	chen1267	cmn	a little bit (beat a little) (xià (dǎ yī xià) 下(打一下))	2741	下(打一下)	xià (dǎ yī xià)	下	下	xa¹³	xa¹³	x a ¹³	33	222		BeijingDaxue1964	868	434	1	x a - ¹³
33908	Wenzhou	ouji1238	(wuu)	a little bit (beat a little) (xià (dǎ yī xià) 下(打一下))	2741	下(打一下)	xià (dǎ yī xià)	下	下	o⁴²	o⁴²	o ⁴²	33	222		BeijingDaxue1964	868	434	1	- o - ⁴²
33906	Yangzhou	yang1306	cmn	a little bit (beat a little) (xià (dǎ yī xià) 下(打一下))	2741	下(打一下)	xià (dǎ yī xià)	下	下	xa⁵⁵	xa⁵⁵	x ɑ ⁵⁵	33	222		BeijingDaxue1964	868	434	1	x ɑ - ⁵⁵
9183	Beijing	beij1234	cmn	abacus (suàn pán 算盤)	2489	算盤	suàn pán	算 盤	算盤	suan⁵¹pʰan⁰	suan⁵¹pʰan⁰	s u a n ⁵¹ pʰ a n ⁰	35	840 59		BeijingDaxue1964	312	156	1	s u a n ⁵¹ + pʰ a - n ⁰
9184	Jinan	jina1245	cmn	abacus (suàn pán 算盤)	2489	算盤	suàn pán	算 盤	算盤	suæ̃²¹pʰæ̃⁴²	suæ̃²¹pʰæ̃⁴²	s u æ̃ ∼ ²¹ pʰ æ̃ ∼ ⁴²	35	840 59		BeijingDaxue1964	312	156	1	s u æ̃ ∼ ²¹ + pʰ æ̃ - ∼ ⁴²
9185	Shenyang	shen1252	cmn	abacus (suàn pán 算盤)	2489	算盤	suàn pán	算 盤	算盤	suan⁴¹pʰan³⁵	suan⁴¹pʰan³⁵	s u a n ⁴¹ pʰ a n ³⁵	35	840 59		BeijingDaxue1964	312	156	1	s u a n ⁴¹ + pʰ a - n ³⁵
9186	Xi_an	xian1253	cmn	abacus (suàn pán 算盤)	2489	算盤	suàn pán	算 盤	算盤	suæ̃⁴⁵pʰæ̃⁰	suæ̃⁴⁵pʰæ̃⁰	s u æ̃ ∼ ⁴⁵ pʰ æ̃ ∼ ⁰	35	840 59		BeijingDaxue1964	312	156	1	s u æ̃ ∼ ⁴⁵ + pʰ æ̃ - ∼ ⁰
9187	Chengdu	chen1267	cmn	abacus (suàn pán 算盤)	2489	算盤	suàn pán	算 盤	算盤	suan¹³pʰan³¹	suan¹³pʰan³¹	s u a n ¹³ pʰ a n ³¹	35	840 59		BeijingDaxue1964	312	156	1	s u a n ¹³ + pʰ a - n ³¹
9188	Kunming	kunm1234	cmn	abacus (suàn pán 算盤)	2489	算盤	suàn pán	算 盤	算盤	suã¹³pʰã³¹	suã¹³pʰã³¹	s u ã ∼ ¹³ pʰ ã ∼ ³¹	35	840 59		BeijingDaxue1964	312	156	1	s u ã ∼ ¹³ + pʰ ã - ∼ ³¹
9189	Hefei	hefe1234	cmn	abacus (suàn pán 算盤)	2489	算盤	suàn pán	算 盤	算盤	sʊ̃⁵³pʰʊ̃⁵⁵	sʊ̃⁵³pʰʊ̃⁵⁵	s ʊ̃ ∼ ⁵³ pʰ ʊ̃ ∼ ⁵⁵	35	840 59		BeijingDaxue1964	312	156	1	s ʊ̃ - ∼ ⁵³ + pʰ ʊ̃ - ∼ ⁵⁵
9190	Yangzhou	yang1306	cmn	abacus (suàn pán 算盤)	2489	算盤	suàn pán	算 盤	算盤	sõ⁵⁵pʰõ³⁴	sõ⁵⁵pʰõ³⁴	s õ ∼ ⁵⁵ pʰ õ ∼ ³⁴	35	840 59		BeijingDaxue1964	312	156	1	s õ - ∼ ⁵⁵ + pʰ õ - ∼ ³⁴
9191	Suzhou	suzh1234	wuu	abacus (suàn pán 算盤)	2489	算盤	suàn pán	算 盤	算盤	sø⁵¹³₄₄bø²⁴₂₁	sø⁵¹³₄₄bø²⁴₂₁	s ø ⁴⁴/⁵¹³ b ø ²¹/²⁴	35	840 59		BeijingDaxue1964	312	156	1	s ø - - ⁴⁴/⁵¹³ + b ø - - ²¹/²⁴
9192	Wenzhou	ouji1238	(wuu)	abacus (suàn pán 算盤)	2489	算盤	suàn pán	算 盤	算盤	sø⁴²bø³¹	sø⁴²bø³¹	s ø ⁴² b ø ³¹	35	840 59		BeijingDaxue1964	312	156	1	s ø - - ⁴² + b ø - - ³¹
9193	Changsha	chan1326	hsn	abacus (suàn pán 算盤)	2489	算盤	suàn pán	算 盤	算盤	sõ⁵⁵põ¹³	sõ⁵⁵põ¹³	s õ ∼ ⁵⁵ p õ ∼ ¹³	35	840 59		BeijingDaxue1964	312	156	1	s õ - ∼ ⁵⁵ + p õ - ∼ ¹³
9194	Nanchang	nanc1254	gan	abacus (suàn pán 算盤)	2489	算盤	suàn pán	算 盤	算盤	sɔn⁵⁵pʰɔn²⁴	sɔn⁵⁵pʰɔn²⁴	s ɔ n ⁵⁵ pʰ ɔ n ²⁴	35	840 59		BeijingDaxue1964	312	156	1	s ɔ - n ⁵⁵ + pʰ ɔ - n ²⁴
9195	Meixian	yuet1238	hak	abacus (suàn pán 算盤)	2489	算盤	suàn pán	算 盤	算盤	sɔn⁴²pʰan¹²	sɔn⁴²pʰan¹²	s ɔ n ⁴² pʰ a n ¹²	35	840 59		BeijingDaxue1964	312	156	1	s ɔ - n ⁴² + pʰ a - n ¹²
9196	Guangzhou	guan1279	yue	abacus (suàn pán 算盤)	2489	算盤	suàn pán	算 盤	算盤	ʃyn³³pʰun²¹	ʃyn³³pʰun²¹	ʃ y n ³³ pʰ u n ²¹	35	840 59		BeijingDaxue1964	312	156	1	ʃ y - n ³³ + pʰ u - n ²¹
9197	Yangjiang	yang1307	yue	abacus (suàn pán 算盤)	2489	算盤	suàn pán	算 盤	算盤	ɬun²⁴pʰun⁴⁴³	ɬun²⁴pʰun⁴⁴³	ɬ u n ²⁴ pʰ u n ⁴⁴³	35	840 59		BeijingDaxue1964	312	156	1	ɬ u - n ²⁴ + pʰ u - n ⁴⁴³
9198	Xiamen	xiam1236	nan	abacus (suàn pán 算盤)	2489	算盤	suàn pán	算 盤	算盤	sῃ¹¹₅₁pũã²⁴	sῃ¹¹₅₁pũã²⁴	s ŋ̍ ⁵¹/¹¹ p ũ ã ∼ ²⁴	35	840 59		BeijingDaxue1964	312	156	1	s - - ŋ̍ ⁵¹/¹¹ + p ũ ã ∼ ²⁴
9199	Chaozhou	chao1238	nan	abacus (suàn pán 算盤)	2489	算盤	suàn pán	算 盤	算盤	sɯŋ²¹³₅₃pũã⁵⁵	sɯŋ²¹³₅₃pũã⁵⁵	s ɯ ŋ ⁵³/²¹³ p ũ ã ∼ ⁵⁵	35	840 59		BeijingDaxue1964	312	156	1	s ɯ - ŋ ⁵³/²¹³ + p ũ ã ∼ ⁵⁵
9200	Fuzhou	fuzh1239	cdo	abacus (suàn pán 算盤)	2489	算盤	suàn pán	算 盤	算盤	souŋ²¹³₄₄muaŋ⁵²	souŋ²¹³₄₄muaŋ⁵²	s o u ŋ ⁴⁴/²¹³ m u a ŋ ⁵²	35	840 59		BeijingDaxue1964	312	156	1	s o u ŋ ⁴⁴/²¹³ + m u a ŋ ⁵²
23183	Beijing	beij1234	cmn	accompany (péi 陪)	1542	陪	péi	陪	陪	pʰei³⁵	pʰei³⁵	pʰ e i ³⁵	36	2071		BeijingDaxue1964	627	314	1	pʰ e i ³⁵
23184	Jinan	jina1245	cmn	accompany (péi 陪)	1542	陪	péi	陪	陪	pʰei⁴²	pʰei⁴²	pʰ e i ⁴²	36	2071		BeijingDaxue1964	627	314	1	pʰ e i ⁴²
23185	Shenyang	shen1252	cmn	accompany (péi 陪)	1542	陪	péi	陪	陪	pʰei³⁵	pʰei³⁵	pʰ e i ³⁵	36	2071		BeijingDaxue1964	627	314	1	pʰ e i ³⁵
23186	Xi_an	xian1253	cmn	accompany (péi 陪)	1542	陪	péi	陪	陪	pʰei²⁴	pʰei²⁴	pʰ e i ²⁴	36	2071		BeijingDaxue1964	627	314	1	pʰ e i ²⁴
23187	Chengdu	chen1267	cmn	accompany (péi 陪)	1542	陪	péi	陪	陪	pʰei³¹	pʰei³¹	pʰ e i ³¹	36	2071		BeijingDaxue1964	627	314	1	pʰ e i ³¹
23188	Kunming	kunm1234	cmn	accompany (péi 陪)	1542	陪	péi	陪	陪	pʰe³¹	pʰe³¹	pʰ e ³¹	36	2071		BeijingDaxue1964	627	314	1	pʰ e - ³¹
23189	Hefei	hefe1234	cmn	accompany (péi 陪)	1542	陪	péi	陪	陪	pʰei⁵⁵	pʰei⁵⁵	pʰ e i ⁵⁵	36	2071		BeijingDaxue1964	627	314	1	pʰ e i ⁵⁵
23190	Yangzhou	yang1306	cmn	accompany (péi 陪)	1542	陪	péi	陪	陪	pʰəi³⁴	pʰəi³⁴	pʰ ə i ³⁴	36	2071		BeijingDaxue1964	627	314	1	pʰ ə i ³⁴
23191	Suzhou	suzh1234	wuu	accompany (péi 陪)	1542	陪	péi	陪	陪	bɛ²⁴	bɛ²⁴	b ᴇ ²⁴	36	2071		BeijingDaxue1964	627	314	1	b ᴇ - ²⁴
23192	Wenzhou	ouji1238	(wuu)	accompany (péi 陪)	1542	陪	péi	陪	陪	bai³¹	bai³¹	b a i ³¹	36	2071		BeijingDaxue1964	627	314	1	b a i ³¹
23193	Changsha	chan1326	hsn	accompany (péi 陪)	1542	陪	péi	陪	陪	pei¹³	pei¹³	p e i ¹³	36	2071		BeijingDaxue1964	627	314	1	p e i ¹³
23194	Nanchang	nanc1254	gan	accompany (péi 陪)	1542	陪	péi	陪	陪	pʰei²⁴	pʰei²⁴	pʰ e i ²⁴	36	2071		BeijingDaxue1964	627	314	1	pʰ e i ²⁴
23195	Meixian	yuet1238	hak	accompany (péi 陪)	1542	陪	péi	陪	陪	pʰi¹²	pʰi¹²	pʰ i ¹²	36	2071		BeijingDaxue1964	627	314	1	pʰ i - ¹²
23196	Guangzhou	guan1279	yue	accompany (péi 陪)	1542	陪	péi	陪	陪	pʰui²¹	pʰui²¹	pʰ u i ²¹	36	2071		BeijingDaxue1964	627	314	1	pʰ u i ²¹
23197	Yangjiang	yang1307	yue	accompany (péi 陪)	1542	陪	péi	伴	伴	pun⁴⁵⁴	pun⁴⁵⁴	p u n ⁴⁵⁴	37	2072		BeijingDaxue1964	627	314	1	p u - n ⁴⁵⁴
23198	Xiamen	xiam1236	nan	accompany (péi 陪)	1542	陪	péi	伴	伴	pʰũã³³	pʰũã³³	pʰ ũ ã ∼ ³³	37	2072		BeijingDaxue1964	627	314	1	pʰ ũ ã ∼ ³³
23199	Chaozhou	chao1238	nan	accompany (péi 陪)	1542	陪	péi	伴	伴	pʰũã³⁵	pʰũã³⁵	pʰ ũ ã ∼ ³⁵	37	2072		BeijingDaxue1964	627	314	1	pʰ ũ ã ∼ ³⁵
23200	Chaozhou	chao1238	nan	accompany (péi 陪)	1542	陪	péi	陪	陪	pue⁵⁵	pue⁵⁵	p u e ⁵⁵	36	2071	[2]	BeijingDaxue1964	627	314	2	p u e ⁵⁵
23201	Fuzhou	fuzh1239	cdo	accompany (péi 陪)	1542	陪	péi	伴	伴	puaŋ²⁴²	puaŋ²⁴²	p u a ŋ ²⁴²	37	2072		BeijingDaxue1964	627	314	1	p u a ŋ ²⁴²
19971	Beijing	beij1234	cmn	accumulate (dié (duī dié) 疊(堆疊))		疊(堆疊)	dié (duī dié)	摞	摞	luo⁵¹	luo⁵¹	l u o ⁵¹	38	549		BeijingDaxue1964	556	278	1	l u o ⁵¹
19972	Beijing	beij1234	cmn	accumulate (dié (duī dié) 疊(堆疊))		疊(堆疊)	dié (duī dié)	碼	碼	ma²¹⁴	ma²¹⁴	m a ²¹⁴	39	550	[2]	BeijingDaxue1964	556	278	2	m a ²¹⁴
19973	Jinan	jina1245	cmn	accumulate (dié (duī dié) 疊(堆疊))		疊(堆疊)	dié (duī dié)	摞	摞	luə⁴²	luə⁴²	l u ə ⁴²	38	549		BeijingDaxue1964	556	278	1	l u ə ⁴²
19974	Shenyang	shen1252	cmn	accumulate (dié (duī dié) 疊(堆疊))		疊(堆疊)	dié (duī dié)	摞	摞	lei²¹³	lei²¹³	l e i ²¹³	38	549		BeijingDaxue1964	556	278	1	l e i ²¹³
19975	Xi_an	xian1253	cmn	accumulate (dié (duī dié) 疊(堆疊))		疊(堆疊)	dié (duī dié)	摞	摞	luo⁴⁵	luo⁴⁵	l u o ⁴⁵	38	549		BeijingDaxue1964	556	278	1	l u o ⁴⁵
19976	Chengdu	chen1267	cmn	accumulate (dié (duī dié) 疊(堆疊))		疊(堆疊)	dié (duī dié)	疊	疊	tie³¹	tie³¹	t i e ³¹	40	551		BeijingDaxue1964	556	278	1	t i e - ³¹
19977	Chengdu	chen1267	cmn	accumulate (dié (duī dié) 疊(堆疊))		疊(堆疊)	dié (duī dié)	摞	摞	no¹³	no¹³	n o ¹³	38	549	[2]	BeijingDaxue1964	556	278	2	n o - ¹³
19978	Kunming	kunm1234	cmn	accumulate (dié (duī dié) 疊(堆疊))		疊(堆疊)	dié (duī dié)	摞	摞	luo³¹	luo³¹	l u o ³¹	38	549		BeijingDaxue1964	556	278	1	l u o ³¹
19979	Hefei	hefe1234	cmn	accumulate (dié (duī dié) 疊(堆疊))		疊(堆疊)	dié (duī dié)	堆	堆	tei²¹²	tei²¹²	t e i ²¹²	41	552		BeijingDaxue1964	556	278	1	t e - i ²¹²
19980	Yangzhou	yang1306	cmn	accumulate (dié (duī dié) 疊(堆疊))		疊(堆疊)	dié (duī dié)	疊	疊	tiəʔ⁴	tiəʔ⁴	t i ə ʔ ⁴	40	551		BeijingDaxue1964	556	278	1	t i ə ʔ ⁴
19981	Yangzhou	yang1306	cmn	accumulate (dié (duī dié) 疊(堆疊))		疊(堆疊)	dié (duī dié)	摞	摞	lo⁵⁵	lo⁵⁵	l o ⁵⁵	38	549	[2]	BeijingDaxue1964	556	278	2	l o - ⁵⁵
19982	Suzhou	suzh1234	wuu	accumulate (dié (duī dié) 疊(堆疊))		疊(堆疊)	dié (duī dié)	疊	疊	dɤʔ²³	dɤʔ²³	d ɤ ʔ ²³	40	551		BeijingDaxue1964	556	278	1	d ɤ - ʔ ²³
19983	Wenzhou	ouji1238	(wuu)	accumulate (dié (duī dié) 疊(堆疊))		疊(堆疊)	dié (duī dié)	疊	疊	di¹²	di¹²	d i ¹²	40	551		BeijingDaxue1964	556	278	1	d i - - ¹²
19984	Changsha	chan1326	hsn	accumulate (dié (duī dié) 疊(堆疊))		疊(堆疊)	dié (duī dié)	囗	!	to²¹	to²¹	t o ²¹	42	553		BeijingDaxue1964	556	278	1	t o ²¹
19985	Nanchang	nanc1254	gan	accumulate (dié (duī dié) 疊(堆疊))		疊(堆疊)	dié (duī dié)	疊	疊	tʰiɛt⁵	tʰiɛt⁵	tʰ i ɛ t ⁵	40	551		BeijingDaxue1964	556	278	1	tʰ i ɛ t ⁵
19986	Meixian	yuet1238	hak	accumulate (dié (duī dié) 疊(堆疊))		疊(堆疊)	dié (duī dié)	疊	疊	tʰiap⁴	tʰiap⁴	tʰ i a p ⁴	40	551		BeijingDaxue1964	556	278	1	tʰ i a p ⁴
19987	Guangzhou	guan1279	yue	accumulate (dié (duī dié) 疊(堆疊))		疊(堆疊)	dié (duī dié)	疊	疊	tip²²	tip²²	t i p ²²	40	551		BeijingDaxue1964	556	278	1	t i - p ²²
19988	Yangjiang	yang1307	yue	accumulate (dié (duī dié) 疊(堆疊))		疊(堆疊)	dié (duī dié)	疊	疊	tip⁴⁵⁴	tip⁴⁵⁴	t i p ⁴⁵⁴	40	551		BeijingDaxue1964	556	278	1	t i - p ⁴⁵⁴
19989	Xiamen	xiam1236	nan	accumulate (dié (duī dié) 疊(堆疊))		疊(堆疊)	dié (duī dié)	疊	疊 ，	tʰiap⁵，tʰaʔ⁵	tʰiap⁵，tʰaʔ⁵	tʰ i a p ⁵	40	551		BeijingDaxue1964	556	278	1	tʰ i a p ⁵
19990	Chaozhou	chao1238	nan	accumulate (dié (duī dié) 疊(堆疊))		疊(堆疊)	dié (duī dié)	疊	疊 ，	tʰiəp⁴，tʰaʔ⁴	tʰiəp⁴，tʰaʔ⁴	tʰ i ə p ⁴	40	551		BeijingDaxue1964	556	278	1	tʰ i ə p ⁴
19991	Fuzhou	fuzh1239	cdo	accumulate (dié (duī dié) 疊(堆疊))		疊(堆疊)	dié (duī dié)	疊	疊	taʔ⁴	taʔ⁴	t a ʔ ⁴	40	551		BeijingDaxue1964	556	278	1	t a - ʔ ⁴
17095	Beijing	beij1234	cmn	affair, matter (shì qíng 事情)	2214	事情	shì qíng	事	事兒	ʂʅr⁵¹	ʂʅr⁵¹	ʂ */ʅ ⁵¹	43	431		BeijingDaxue1964	490	245	1	ʂ - */ʅ ⁵¹
17096	Jinan	jina1245	cmn	affair, matter (shì qíng 事情)	2214	事情	shì qíng	事	事兒	ʂʅr²¹	ʂʅr²¹	ʂ */ʅ ²¹	43	431		BeijingDaxue1964	490	245	1	ʂ - */ʅ ²¹
17097	Shenyang	shen1252	cmn	affair, matter (shì qíng 事情)	2214	事情	shì qíng	事	事兒	sๅr⁴¹	sๅr⁴¹	s */ɿ ⁴¹	43	431		BeijingDaxue1964	490	245	1	s - */ɿ ⁴¹
17098	Xi_an	xian1253	cmn	affair, matter (shì qíng 事情)	2214	事情	shì qíng	事 情	事情	ʂʅ⁴⁵tɕʰiŋ⁰	ʂʅ⁴⁵tɕʰiŋ⁰	ʂ ʅ ⁴⁵ tɕʰ i ŋ ⁰	44	431 1217		BeijingDaxue1964	490	245	1	ʂ - ʅ ⁴⁵ + tɕʰ i ŋ ⁰
17099	Chengdu	chen1267	cmn	affair, matter (shì qíng 事情)	2214	事情	shì qíng	事 情	事情	sๅ¹³tɕʰin³¹	sๅ¹³tɕʰin³¹	s ɿ ¹³ tɕʰ i n ³¹	44	431 1217		BeijingDaxue1964	490	245	1	s - ɿ ¹³ + tɕʰ i n ³¹
17100	Kunming	kunm1234	cmn	affair, matter (shì qíng 事情)	2214	事情	shì qíng	事 情	事情	ʂʅ¹³tɕʰĩ³¹	ʂʅ¹³tɕʰĩ³¹	ʂ ʅ ¹³ tɕʰ ĩ ∼ ³¹	44	431 1217		BeijingDaxue1964	490	245	1	ʂ - ʅ ¹³ + tɕʰ ĩ ∼ ³¹
17101	Hefei	hefe1234	cmn	affair, matter (shì qíng 事情)	2214	事情	shì qíng	事	事	sๅ⁵³	sๅ⁵³	s ɿ ⁵³	43	431		BeijingDaxue1964	490	245	1	s - ɿ ⁵³
17102	Yangzhou	yang1306	cmn	affair, matter (shì qíng 事情)	2214	事情	shì qíng	事 情	事情	sๅ⁵⁵tɕʰiŋ⁰	sๅ⁵⁵tɕʰiŋ⁰	s ɿ ⁵⁵ tɕʰ i ŋ ⁰	44	431 1217		BeijingDaxue1964	490	245	1	s - ɿ ⁵⁵ + tɕʰ i ŋ ⁰
17103	Suzhou	suzh1234	wuu	affair, matter (shì qíng 事情)	2214	事情	shì qíng	事 體	事體	zๅ³¹₂₂tʰi⁴¹₄₄	zๅ³¹₂₂tʰi⁴¹₄₄	z ɿ ²²/³¹ tʰ i ⁴⁴/⁴¹	45	431 520		BeijingDaxue1964	490	245	1	z - ɿ ²²/³¹ + tʰ i ⁴⁴/⁴¹
17104	Wenzhou	ouji1238	(wuu)	affair, matter (shì qíng 事情)	2214	事情	shì qíng	事 幹	事幹	zๅ¹¹ky⁴²	zๅ¹¹ky⁴²	z ɿ ¹¹ k y ⁴²	46	431 3		BeijingDaxue1964	490	245	1	z - ɿ ¹¹ + k y - - ⁴²
17105	Changsha	chan1326	hsn	affair, matter (shì qíng 事情)	2214	事情	shì qíng	事 情	事情	sๅ²¹tɕin⁰	sๅ²¹tɕin⁰	s ɿ ²¹ tɕ i n ⁰	44	431 1217		BeijingDaxue1964	490	245	1	s - ɿ ²¹ + tɕ i n ⁰
17106	Nanchang	nanc1254	gan	affair, matter (shì qíng 事情)	2214	事情	shì qíng	事	事	sๅ³¹	sๅ³¹	s ɿ ³¹	43	431		BeijingDaxue1964	490	245	1	s - ɿ ³¹
17107	Meixian	yuet1238	hak	affair, matter (shì qíng 事情)	2214	事情	shì qíng	事 情	事情	sๅ⁴²tsʰɪn¹²	sๅ⁴²tsʰɪn¹²	s ɿ ⁴² tsʰ ɪ n ¹²	44	431 1217	**sic** for //I// but probably to be read as //i//	BeijingDaxue1964	490	245	1	s - ɿ ⁴² + tsʰ ɪ n ¹²
17108	Guangzhou	guan1279	yue	affair, matter (shì qíng 事情)	2214	事情	shì qíng	事 千	事千	ʃi²²kɔn³³	ʃi²²kɔn³³	ʃ i ²² k ɔ n ³³	47	431 2152		BeijingDaxue1964	490	245	1	ʃ - i ²² + k ɔ - n ³³
17109	Yangjiang	yang1307	yue	affair, matter (shì qíng 事情)	2214	事情	shì qíng	事	事	ʃi⁴⁵⁴	ʃi⁴⁵⁴	ʃ i ⁴⁵⁴	43	431		BeijingDaxue1964	490	245	1	ʃ - i ⁴⁵⁴
17110	Xiamen	xiam1236	nan	affair, matter (shì qíng 事情)	2214	事情	shì qíng	代 囗	代	tai³³₁₁tsi¹¹	tai³³₁₁tsi¹¹	t a i ¹¹/³³ ts i ¹¹	48	2521 3085	[*]	BeijingDaxue1964	490	245	1	t a i ¹¹/³³ + ts i ¹¹
17111	Chaozhou	chao1238	nan	affair, matter (shì qíng 事情)	2214	事情	shì qíng	事	事	sๅ¹¹	sๅ¹¹	s ɿ ¹¹	43	431		BeijingDaxue1964	490	245	1	s - ɿ ¹¹
17112	Fuzhou	fuzh1239	cdo	affair, matter (shì qíng 事情)	2214	事情	shì qíng	大 計	大 計	tai²⁴²₅₂ie²¹³	tai²⁴²₅₂ie²¹³	t a i ⁵²/²⁴² i e ²¹³	49	47 2950	[*]	BeijingDaxue1964	490	245	1	t a i - ⁵²/²⁴² + i e ²¹³
13415	Beijing	beij1234	cmn	afternoon (xià wǔ 下午)	1807	下午	xià wǔ	後 半 晌	後半晌兒	xou⁵¹pan⁰ʂaŋr²¹⁴	xou⁵¹pan⁰ʂaŋr²¹⁴	x o u ⁵¹ p a n ⁰ ʂ */a ŋ ²¹⁴	50	352 1009 2310		BeijingDaxue1964	41	21	1	x o u ⁵¹ + p a - n ⁰ + ʂ */a - ŋ ²¹⁴
13416	Jinan	jina1245	cmn	afternoon (xià wǔ 下午)	1807	下午	xià wǔ	過 午	過午	kuə²¹u⁵⁵	kuə²¹u⁵⁵	k u ə ²¹ u ⁵⁵	51	223 579		BeijingDaxue1964	41	21	1	k u ə ²¹ + - - u ⁵⁵
13417	Shenyang	shen1252	cmn	afternoon (xià wǔ 下午)	1807	下午	xià wǔ	下 晌	下晌	ɕia⁴¹saŋ²¹³	ɕia⁴¹saŋ²¹³	ɕ i a ⁴¹ s a ŋ ²¹³	52	222 2310		BeijingDaxue1964	41	21	1	ɕ i a ⁴¹ + s a - ŋ ²¹³
13418	Xi_an	xian1253	cmn	afternoon (xià wǔ 下午)	1807	下午	xià wǔ	後 晌	後晌	xou⁴⁵ʂɑŋ⁰	xou⁴⁵ʂɑŋ⁰	x o u ⁴⁵ ʂ ɑ ŋ ⁰	53	352 2310		BeijingDaxue1964	41	21	1	x o u ⁴⁵ + ʂ ɑ - ŋ ⁰
13419	Chengdu	chen1267	cmn	afternoon (xià wǔ 下午)	1807	下午	xià wǔ	下 半 天	下半天	ɕia¹³pan¹³tʰian⁴⁴	ɕia¹³pan¹³tʰian⁴⁴	ɕ i a ¹³ p a n ¹³ tʰ i a n ⁴⁴	54	222 1009 89		BeijingDaxue1964	41	21	1	ɕ i a ¹³ + p a - n ¹³ + tʰ i - a n ⁴⁴
