ID	DOCULECT	CONCEPT	HANZI	ENTRY_IN_SOURCE	BEIDA_ID	IPA	TOKENS_OLD	SEGMENTS	NOTE	BENZI	COGIDS
2988	Xiamen	jié-zǐ 168	桔仔	kiat³²₅a⁵¹	168	kiat³²₅a⁵¹	k i a t ³²₅ a ⁵¹	k i a t ⁵/³² a ⁵¹		桔仔	1521 81
2989	Xiamen	jié-zǐ 168	桔	[2] kam⁵⁵	168	kam⁵⁵	k a m ⁵⁵	k a m ⁵⁵	[2]	桔	1521
2990	Chaozhou	jié-zǐ 168	桔	kik²¹	168	kik²¹	k i k ²¹	k i k ²¹		桔	1521
2991	Chaozhou	jié-zǐ 168	柑	[2] kã³³	168	kã³³	k ã ∼ ³³	k ã ∼ ³³	[2]	柑	1522
2992	Fuzhou	jié-zǐ 168	桔	keiʔ²³	168	keiʔ²³	k e i ʔ ²³	k e i ʔ ²³		桔	1521
2978	Hefei	jié-zǐ 168	桔子	tɕyəʔ⁴tsə⁰	168	tɕyəʔ⁴tsə⁰	tɕ y ə ʔ ⁴ ts ə ⁰	tɕ y ə ʔ ⁴ ts ə ⁰		桔子	1521 70
2980	Suzhou	jié-zǐ 168	桔子	tɕyɤʔ⁴tsɿ⁴¹₃₅	168	tɕyɤʔ⁴tsɿ⁴¹₃₅	tɕ y ɤ ʔ ⁴ ts ɿ ⁴¹₃₅	tɕ y ɤ ʔ ⁴ ts ɿ ³⁵/⁴¹		桔子	1521 70
2987	Yangjiang	jié-zǐ 168	桔子	kɐt²⁴tʃei²¹	168	kɐt²⁴tʃei²¹	k ɐ t ²⁴ tʃ e i ²¹	k ɐ t ²⁴ tʃ e i ²¹		桔子	1521 70
2981	Wenzhou	jié-zǐ 168	桔	tɕiai²³	168	tɕiai²³	tɕ i a i ²³	tɕ i a i ²³		桔	1521
2973	Shenyang	jié-zǐ 168	桔子	tɕy³⁵tsɿ⁰	168	tɕy³⁵tsɿ⁰	tɕ y ³⁵ ts ɿ ⁰	tɕ y ³⁵ ts ɿ ⁰		桔子	1521 70
2974	Xi_an	jié-zǐ 168	桔子	tɕy²¹tsɿ⁰	168	tɕy²¹tsɿ⁰	tɕ y ²¹ ts ɿ ⁰	tɕ y ²¹ ts ɿ ⁰		桔子	1521 70
14653	Hefei	jiù-fǔ 436	舅舅	tɕiɯ⁵³tɕiɯ⁰	436	tɕiɯ⁵³tɕiɯ⁰	tɕ i ɯ ⁵³ tɕ i ɯ ⁰	tɕ i ɯ ⁵³ tɕ i ɯ ⁰		舅舅	1524 1524
14647	Beijing	jiù-fǔ 436	舅〔舅〕	tɕiou⁵¹(tɕiou⁰).	436	tɕiou⁵¹.	tɕ i o u ⁵¹	tɕ i o u ⁵¹		舅	1524
14648	Jinan	jiù-fǔ 436	舅舅	tɕiou²¹tɕiou⁰	436	tɕiou²¹tɕiou⁰	tɕ i o u ²¹ tɕ i o u ⁰	tɕ i o u ²¹ tɕ i o u ⁰		舅舅	1524 1524
14649	Shenyang	jiù-fǔ 436	舅舅	tɕiou⁴¹tɕiou⁰	436	tɕiou⁴¹tɕiou⁰	tɕ i o u ⁴¹ tɕ i o u ⁰	tɕ i o u ⁴¹ tɕ i o u ⁰		舅舅	1524 1524
14650	Xi_an	jiù-fǔ 436	舅舅	tɕiou⁴⁵tɕiou⁰	436	tɕiou⁴⁵tɕiou⁰	tɕ i o u ⁴⁵ tɕ i o u ⁰	tɕ i o u ⁴⁵ tɕ i o u ⁰		舅舅	1524 1524
14651	Chengdu	jiù-fǔ 436	舅舅	tɕiəu¹³tɕiəu¹³₄₄	436	tɕiəu¹³tɕiəu¹³₄₄	tɕ i ə u ¹³ tɕ i ə u ¹³₄₄	tɕ i ə u ¹³ tɕ i ə u ⁴⁴/¹³		舅舅	1524 1524
14652	Kunming	jiù-fǔ 436	舅爹	tɕio¹³tie⁴⁴	436	tɕio¹³tie⁴⁴	tɕ i o ¹³ t i e ⁴⁴	tɕ i o ¹³ t i e ⁴⁴		舅爹	1524 43
14654	Yangzhou	jiù-fǔ 436	舅舅	tɕiɤɯ⁵⁵tɕiɤɯ⁵⁵	436	tɕiɤɯ⁵⁵tɕiɤɯ⁵⁵	tɕ i ɤ ɯ ⁵⁵ tɕ i ɤ ɯ ⁵⁵	tɕ i ɤ ɯ ⁵⁵ tɕ i ɤ ɯ ⁵⁵		舅舅	1524 1524
14655	Suzhou	jiù-fǔ 436	娘舅	ȵiaŋ²⁴₂₂dʑiʏ³¹₃₃	436	ȵiaŋ²⁴₂₂dʑiʏ³¹₃₃	ȵ i a ŋ ²⁴₂₂ dʑ i ʏ ³¹₃₃	ȵ i a ŋ ²²/²⁴ dʑ i ʏ ³³/³¹		娘舅	186 1524
14656	Wenzhou	jiù-fǔ 436	舅舅	dʑiau²⁴dʑiau²⁴	436	dʑiau²⁴dʑiau²⁴	dʑ i a u ²⁴ dʑ i a u ²⁴	dʑ i a u ²⁴ dʑ i a u ²⁴		舅舅	1524 1524
14657	Changsha	jiù-fǔ 436	舅舅	tɕiəu⁵⁵tɕiəu⁵⁵	436	tɕiəu⁵⁵tɕiəu⁵⁵	tɕ i ə u ⁵⁵ tɕ i ə u ⁵⁵	tɕ i ə u ⁵⁵ tɕ i ə u ⁵⁵		舅舅	1524 1524
14658	Nanchang	jiù-fǔ 436	舅舅	tɕʰiu³¹tɕʰiu⁰	436	tɕʰiu³¹tɕʰiu⁰	tɕʰ i u ³¹ tɕʰ i u ⁰	tɕʰ i u ³¹ tɕʰ i u ⁰		舅舅	1524 1524
14659	Nanchang	jiù-fǔ 436	母舅	[2] mu²¹³tɕʰiu⁰	436	mu²¹³tɕʰiu⁰	m u ²¹³ tɕʰ i u ⁰	m u ²¹³ tɕʰ i u ⁰	[2]	母舅	697 1524
14660	Meixian	jiù-fǔ 436	阿舅	a⁴⁴kʰiu⁴⁴	436	a⁴⁴kʰiu⁴⁴	a ⁴⁴ kʰ i u ⁴⁴	a ⁴⁴ kʰ i u ⁴⁴		阿舅	47 1524
14661	Guangzhou	jiù-fǔ 436	舅父	kʰɐu²³fu²²₃₅	436	kʰɐu²³fu²²₃₅	kʰ ɐ u ²³ f u ²²₃₅	kʰ ɐ u ²³ f u ³⁵/²²		舅父	1524 51
14662	Yangjiang	jiù-fǔ 436	阿舅	a³³kʰiɛu²¹	436	a³³kʰiɛu²¹	a ³³ kʰ i ɛ u ²¹	a ³³ kʰ i ɛ u ²¹		阿舅	47 1524
14663	Xiamen	jiù-fǔ 436	阿舅	a⁵⁵₃₃ku³³	436	a⁵⁵₃₃ku³³	a ⁵⁵₃₃ k u ³³	a ³³/⁵⁵ k u ³³		阿舅	47 1524
14664	Chaozhou	jiù-fǔ 436	阿舅	a³³₂₃ku³⁵	436	a³³₂₃ku³⁵	a ³³₂₃ k u ³⁵	a ²³/³³ k u ³⁵		阿舅	47 1524
14665	Fuzhou	jiù-fǔ 436	依 舅	*i⁴⁴₅₂kiu²⁴²	436	i⁴⁴₅₂kiu²⁴²	i ⁴⁴₅₂ k i u ²⁴²	i ⁵²/⁴⁴ k i u ²⁴²	[*]	依舅	52 1524
14666	Fuzhou	jiù-fǔ 436	娘舅	[2] nuɔŋ⁵²₃₁kiu²⁴²	436	nuɔŋ⁵²₃₁kiu²⁴²	n u ɔ ŋ ⁵²₃₁ k i u ²⁴²	n u ɔ ŋ ³¹/⁵² k i u ²⁴²	[2]	娘舅	186 1524
14687	Beijing	jiù-mǔ 437	鼻母	tɕiou⁵¹mu⁰	437	tɕiou⁵¹mu⁰	tɕ i o u ⁵¹ m u ⁰	tɕ i o u ⁵¹ m u ⁰		鼻母	157 697
14688	Jinan	jiù-mǔ 437	舅母	tɕiou²¹mu⁰	437	tɕiou²¹mu⁰	tɕ i o u ²¹ m u ⁰	tɕ i o u ²¹ m u ⁰		舅母	1524 697
14689	Shenyang	jiù-mǔ 437	舅媽	tɕiou⁴¹məŋ⁰	437	tɕiou⁴¹məŋ⁰	tɕ i o u ⁴¹ m ə ŋ ⁰	tɕ i o u ⁴¹ m ə ŋ ⁰		舅媽	1524 185
14690	Xi_an	jiù-mǔ 437	妗子	tɕiẽ⁴⁵tsๅ⁰	437	tɕiẽ⁴⁵tsๅ⁰	tɕ i ẽ ∼ ⁴⁵ ts ๅ ⁰	tɕ i ẽ ∼ ⁴⁵ ts ɿ ⁰		妗子	1525 70
14691	Chengdu	jiù-mǔ 437	舅母兒	tɕiəu¹³mər⁵³	437	tɕiəu¹³mər⁵³	tɕ i ə u ¹³ m ə r ⁵³	tɕ i ə u ¹³ m */ə ⁵³		舅母兒	1524 697
14692	Kunming	jiù-mǔ 437	舅媽	tɕio¹³ma⁴⁴	437	tɕio¹³ma⁴⁴	tɕ i o ¹³ m a ⁴⁴	tɕ i o ¹³ m a ⁴⁴		舅媽	1524 185
14693	Hefei	jiù-mǔ 437	舅嫫	tɕiɯ⁵³mɐʔ⁴	437	tɕiɯ⁵³mɐʔ⁴	tɕ i ɯ ⁵³ m ɐ ʔ ⁴	tɕ i ɯ ⁵³ m ɐ ʔ ⁴		舅嫫	1524 1526
14694	Yangzhou	jiù-mǔ 437	舅母	tɕiɤɯ⁵⁵mo⁰	437	tɕiɤɯ⁵⁵mo⁰	tɕ i ɤ ɯ ⁵⁵ m o ⁰	tɕ i ɤ ɯ ⁵⁵ m o ⁰		舅母	1524 697
14695	Suzhou	jiù-mǔ 437	舅姆	dʑiʏ³¹₂₂ṃ²⁴₃₃	437	dʑiʏ³¹₂₂ṃ²⁴₃₃	dʑ i ʏ ³¹₂₂ ṃ ²⁴₃₃	dʑ i ʏ ²²/³¹ m̩ ³³/²⁴		舅姆	1524 188
14696	Wenzhou	jiù-mǔ 437	妗娘兒	dʑiaŋ²⁴ȵi³¹ῃ³¹	437	dʑiaŋ²⁴ȵi³¹ῃ³¹	dʑ i a ŋ ²⁴ ȵ i ³¹ ῃ ³¹	dʑ i a ŋ ²⁴ ȵ i ³¹ ŋ̍ ³¹		妗娘兒	1525 186 87
14697	Changsha	jiù-mǔ 437	舅媽	tɕiəu⁵⁵ma³³	437	tɕiəu⁵⁵ma³³	tɕ i ə u ⁵⁵ m a ³³	tɕ i ə u ⁵⁵ m a ³³		舅媽	1524 185
14698	Nanchang	jiù-mǔ 437	舅母	tɕʰiu³¹mu⁰	437	tɕʰiu³¹mu⁰	tɕʰ i u ³¹ m u ⁰	tɕʰ i u ³¹ m u ⁰		舅母	1524 697
14699	Meixian	jiù-mǔ 437	舅姆	kʰiu⁴⁴mɛ⁴⁴	437	kʰiu⁴⁴mɛ⁴⁴	kʰ i u ⁴⁴ m ɛ ⁴⁴	kʰ i u ⁴⁴ m ɛ ⁴⁴		舅姆	1524 188
14700	Guangzhou	jiù-mǔ 437	舅母	kʰɐu²³mou²³	437	kʰɐu²³mou²³	kʰ ɐ u ²³ m o u ²³	kʰ ɐ u ²³ m o u ²³		舅母	1524 697
14702	Yangjiang	jiù-mǔ 437	舅娘	kiɛu⁴⁵⁴niɛŋ⁴⁴³	437	kiɛu⁴⁵⁴niɛŋ⁴⁴³	k i ɛ u ⁴⁵⁴ n i ɛ ŋ ⁴⁴³	k i ɛ u ⁴⁵⁴ n i ɛ ŋ ⁴⁴³		舅娘	1524 186
14703	Yangjiang	jiù-mǔ 437	阿妗	[2] a³³kʰiɛm²¹	437	a³³kʰiɛm²¹	a ³³ kʰ i ɛ m ²¹	a ³³ kʰ i ɛ m ²¹	[2]	阿妗	47 1525
14704	Xiamen	jiù-mǔ 437	阿妗	a⁵⁵₃₃kim³³	437	a⁵⁵₃₃kim³³	a ⁵⁵₃₃ k i m ³³	a ³³/⁵⁵ k i m ³³		阿妗	47 1525
14705	Chaozhou	jiù-mǔ 437	阿妗	a⁵⁵₂₃kim³⁵	437	a⁵⁵₂₃kim³⁵	a ⁵⁵₂₃ k i m ³⁵	a ²³/⁵⁵ k i m ³⁵		阿妗	47 1525
14706	Fuzhou	jiù-mǔ 437	依 妗	*i⁴⁴₅₂keiŋ²⁴²	437	i⁴⁴₅₂keiŋ²⁴²	i ⁴⁴₅₂ k e i ŋ ²⁴²	i ⁵²/⁴⁴ k e i ŋ ²⁴²	[*]	依妗	52 1525
14707	Fuzhou	jiù-mǔ 437	娘妗	[2] nuɔŋ⁵²₃₁keiŋ²⁴²	437	nuɔŋ⁵²₃₁keiŋ²⁴²	n u ɔ ŋ ⁵²₃₁ k e i ŋ ²⁴²	n u ɔ ŋ ³¹/⁵² k e i ŋ ²⁴²	[2]	娘妗	186 1525
14701	Guangzhou	jiù-mǔ 437	妗母	[2] kʰɐm²³mou²³	437	kʰɐm²³mou²³	kʰ ɐ m ²³ m o u ²³	kʰ ɐ m ²³ m o u ²³	[2]	妗母	1525 697
11001	Beijing	jiā-dào 356	街道	tɕie⁵⁵tau⁵¹	356	tɕie⁵⁵tau⁵¹	tɕ i e ⁵⁵ t a u ⁵¹	tɕ i e ⁵⁵ t a u ⁵¹		街道	1527 227
11002	Jinan	jiā-dào 356	街道	tɕiɛ²¹³tɔ²¹	356	tɕiɛ²¹³tɔ²¹	tɕ i ɛ ²¹³ t ɔ ²¹	tɕ i ɛ ²¹³ t ɔ ²¹		街道	1527 227
11003	Shenyang	jiā-dào 356	街道	tɕie³³tau⁴¹	356	tɕie³³tau⁴¹	tɕ i e ³³ t a u ⁴¹	tɕ i e ³³ t a u ⁴¹		街道	1527 227
11004	Xi_an	jiā-dào 356	街道	tɕie²¹tɑu⁴⁵	356	tɕie²¹tɑu⁴⁵	tɕ i e ²¹ t ɑ u ⁴⁵	tɕ i e ²¹ t ɑ u ⁴⁵		街道	1527 227
11005	Chengdu	jiā-dào 356	街道	kai⁴⁴tau¹³	356	kai⁴⁴tau¹³	k a i ⁴⁴ t a u ¹³	k a i ⁴⁴ t a u ¹³		街道	1527 227
11006	Kunming	jiā-dào 356	街心	kɛ⁴⁴ɕĩ⁴⁴	356	kɛ⁴⁴ɕĩ⁴⁴	k ɛ ⁴⁴ ɕ ĩ ∼ ⁴⁴	k ɛ ⁴⁴ ɕ ĩ ∼ ⁴⁴		街心	1527 934
11007	Hefei	jiā-dào 356	街	tɕiɛ²¹²	356	tɕiɛ²¹²	tɕ i ɛ ²¹²	tɕ i ᴇ ²¹²		街	1527
11008	Yangzhou	jiā-dào 356	街	kɛ³¹	356	kɛ³¹	k ɛ ³¹	k ɛ ³¹		街	1527
11009	Suzhou	jiā-dào 356	街	kɒ⁴⁴	356	kɒ⁴⁴	k ɒ ⁴⁴	k ɒ ⁴⁴		街	1527
11010	Wenzhou	jiā-dào 356	街路	ka⁴⁴løy¹¹	356	ka⁴⁴løy¹¹	k a ⁴⁴ l ø y ¹¹	k a ⁴⁴ l ø y ¹¹		街路	1527 1110
11011	Changsha	jiā-dào 356	街上	kai³³san²¹	356	kai³³san²¹	k a i ³³ s a n ²¹	k a i ³³ s a n ²¹		街上	1527 100
11012	Nanchang	jiā-dào 356	街道	kai⁴²tʰau³¹	356	kai⁴²tʰau³¹	k a i ⁴² tʰ a u ³¹	k a i ⁴² tʰ a u ³¹		街道	1527 227
11013	Meixian	jiā-dào 356	街路	kiai⁴⁴lu⁴²	356	kiai⁴⁴lu⁴²	k i a i ⁴⁴ l u ⁴²	k i a i ⁴⁴ l u ⁴²		街路	1527 1110
11014	Guangzhou	jiā-dào 356	街道	kai⁵³tou²²	356	kai⁵³tou²²	k a i ⁵³ t o u ²²	k a i ⁵³ t o u ²²		街道	1527 227
11015	Yangjiang	jiā-dào 356	街巷	kai³³hɔŋ⁴⁵⁴	356	kai³³hɔŋ⁴⁵⁴	k a i ³³ h ɔ ŋ ⁴⁵⁴	k a i ³³ h ɔ ŋ ⁴⁵⁴		街巷	1527 1528
11016	Xiamen	jiā-dào 356	街路	kue⁵⁵₃₃lɔ³³	356	kue⁵⁵₃₃lɔ³³	k u e ⁵⁵₃₃ l ɔ ³³	k u e ³³/⁵⁵ l ɔ ³³		街路	1527 1110
11017	Chaozhou	jiā-dào 356	街路	koi³³₂₃lou¹¹	356	koi³³₂₃lou¹¹	k o i ³³₂₃ l o u ¹¹	k o i ²³/³³ l o u ¹¹		街路	1527 1110
11018	Fuzhou	jiā-dào 356	街道	kɛ⁴⁴₅₂lɔ²⁴²(t-)	356	kɛ⁴⁴₅₂lɔ²⁴²	k ɛ ⁴⁴₅₂ l ɔ ²⁴²	k ɛ ⁵²/⁴⁴ l ɔ ²⁴²		街道	1527 227
6963	Beijing	jiā-jù 261	家俱	tɕia⁵⁵tɕyʰ	261	tɕia⁵⁵tɕyʰ	tɕ i a ⁵⁵ tɕ yʰ	tɕ i a ⁵⁵ tɕ y ⁵¹		家俱	94 1529
6964	Jinan	jiā-jù 261	家俱	tɕia²¹³tɕy²¹	261	tɕia²¹³tɕy²¹	tɕ i a ²¹³ tɕ y ²¹	tɕ i a ²¹³ tɕ y ²¹		家俱	94 1529
6965	Shenyang	jiā-jù 261	家俱	tɕia³³tɕy⁴¹	261	tɕia³³tɕy⁴¹	tɕ i a ³³ tɕ y ⁴¹	tɕ i a ³³ tɕ y ⁴¹		家俱	94 1529
6966	Xi_an	jiā-jù 261	家俱	tɕiɑ²¹tɕy⁴⁵	261	tɕiɑ²¹tɕy⁴⁵	tɕ i ɑ ²¹ tɕ y ⁴⁵	tɕ i ɑ ²¹ tɕ y ⁴⁵		家俱	94 1529
6967	Chengdu	jiā-jù 261	家俱	tɕia⁴⁴tɕy¹³	261	tɕia⁴⁴tɕy¹³	tɕ i a ⁴⁴ tɕ y ¹³	tɕ i a ⁴⁴ tɕ y ¹³		家俱	94 1529
6968	Kunming	jiā-jù 261	家俱	tɕia⁴⁴tɕi¹³	261	tɕia⁴⁴tɕi¹³	tɕ i a ⁴⁴ tɕ i ¹³	tɕ i a ⁴⁴ tɕ i ¹³		家俱	94 1529
6969	Hefei	jiā-jù 261	家俱	tɕia²¹²tɕy⁵³	261	tɕia²¹²tɕy⁵³	tɕ i a ²¹² tɕ y ⁵³	tɕ i a ²¹² tɕ y ⁵³		家俱	94 1529
6970	Yangzhou	jiā-jù 261	家俱	tɕiɑ³¹tɕy⁵⁵	261	tɕiɑ³¹tɕy⁵⁵	tɕ i ɑ ³¹ tɕ y ⁵⁵	tɕ i ɑ ³¹ tɕ y ⁵⁵		家俱	94 1529
6971	Suzhou	jiā-jù 261	家生	kɒ⁴⁴saŋ⁴⁴₂₁	261	kɒ⁴⁴saŋ⁴⁴₂₁	k ɒ ⁴⁴ s a ŋ ⁴⁴₂₁	k ɒ ⁴⁴ s a ŋ ²¹/⁴⁴		家生	94 1077
6972	Wenzhou	jiā-jù 261	家生	ko⁴⁴sɛ⁴⁴	261	ko⁴⁴sɛ⁴⁴	k o ⁴⁴ s ɛ ⁴⁴	k o ⁴⁴ s ɛ ⁴⁴		家生	94 1077
6973	Changsha	jiā-jù 261	家俱	tɕia³³tɕy⁵⁵	261	tɕia³³tɕy⁵⁵	tɕ i a ³³ tɕ y ⁵⁵	tɕ i a ³³ tɕ y ⁵⁵		家俱	94 1529
6974	Nanchang	jiā-jù 261	家俱	ka⁴²tɕy³¹	261	ka⁴²tɕy³¹	k a ⁴² tɕ y ³¹	k a ⁴² tɕ y ³¹		家俱	94 1529
6975	Meixian	jiā-jù 261	家私	ka⁵⁵sɿ⁴⁴	261	ka⁵⁵sɿ⁴⁴	k a ⁵⁵ s ɿ ⁴⁴	k a ⁵⁵ s ɿ ⁴⁴	**sic** tone //^5^5// is in source, but unexpected	家私	94 1530
6976	Meixian	jiā-jù 261	家生	[2] ka⁴⁴saŋ⁴⁴	261	ka⁴⁴saŋ⁴⁴	k a ⁴⁴ s a ŋ ⁴⁴	k a ⁴⁴ s a ŋ ⁴⁴	[2]	家生	94 1077
6977	Guangzhou	jiā-jù 261	家私	ka⁵⁵ʃi⁵³	261	ka⁵⁵ʃi⁵³	k a ⁵⁵ ʃ i ⁵³	k a ⁵⁵ ʃ i ⁵³		家私	94 1530
6978	Yangjiang	jiā-jù 261	家私	ka³³ɬei³³	261	ka³³ɬei³³	k a ³³ ɬ e i ³³	k a ³³ ɬ e i ³³		家私	94 1530
6979	Xiamen	jiā-jù 261	家私	ke⁵⁵₃₃si⁵⁵	261	ke⁵⁵₃₃si⁵⁵	k e ⁵⁵₃₃ s i ⁵⁵	k e ³³/⁵⁵ s i ⁵⁵		家私	94 1530
6980	Chaozhou	jiā-jù 261	家私	ke³³₂₃si³³	261	ke³³₂₃si³³	k e ³³₂₃ s i ³³	k e ²³/³³ s i ³³		家私	94 1530
6981	Fuzhou	jiā-jù 261	家私	ka⁴⁴li⁴⁴(s-)	261	ka⁴⁴li⁴⁴	k a ⁴⁴ l i ⁴⁴	k a ⁴⁴ l i ⁴⁴		家私	94 1530
5347	Beijing	jiā-yāo 223	裌襖	ɕia³⁵au²¹⁴	223	ɕia³⁵au²¹⁴	ɕ i a ³⁵ a u ²¹⁴	ɕ i a ³⁵ a u ²¹⁴		裌襖	1531 1532
5348	Jinan	jiā-yāo 223	裌祆	tɕia⁵⁵ŋɔ⁵⁵	223	tɕia⁵⁵ŋɔ⁵⁵	tɕ i a ⁵⁵ ŋ ɔ ⁵⁵	tɕ i a ⁵⁵ ŋ ɔ ⁵⁵		裌祆	1531 1533
5349	Shenyang	jiā-yāo 223	裌襖	tɕia³⁵au²¹³	223	tɕia³⁵au²¹³	tɕ i a ³⁵ a u ²¹³	tɕ i a ³⁵ a u ²¹³		裌襖	1531 1532
5350	Xi_an	jiā-yāo 223	裌祆	tɕia²¹ŋɑu⁵³	223	tɕia²¹ŋɑu⁵³	tɕ i a ²¹ ŋ ɑ u ⁵³	tɕ i a ²¹ ŋ ɑ u ⁵³		裌祆	1531 1533
5351	Chengdu	jiā-yāo 223	裌祆	tɕia³¹ŋau⁵³	223	tɕia³¹ŋau⁵³	tɕ i a ³¹ ŋ a u ⁵³	tɕ i a ³¹ ŋ a u ⁵³		裌祆	1531 1533
5352	Kunming	jiā-yāo 223	裌祆	tɕia³¹au⁵³	223	tɕia³¹au⁵³	tɕ i a ³¹ a u ⁵³	tɕ i a ³¹ a u ⁵³		裌祆	1531 1533
5353	Hefei	jiā-yāo 223	裌祆	tɕiɐʔ⁴ʐɔ²⁴	223	tɕiɐʔ⁴ʐɔ²⁴	tɕ i ɐ ʔ ⁴ ʐ ɔ ²⁴	tɕ i ɐ ʔ ⁴ ʐ ɔ ²⁴		裌祆	1531 1533
5354	Yangzhou	jiā-yāo 223	裌 子	@tɕiaeʔ⁴təŋ⁵⁵tsɛ⁰	223	@tɕiaeʔ⁴təŋ⁵⁵tsɛ⁰	@ tɕ i a e ʔ ⁴ t ə ŋ ⁵⁵ ts ɛ ⁰	tɕ i æ ʔ ⁴ t ə ŋ ⁵⁵ ts ɛ ⁰		0裌子	1534 1535 1536
5355	Suzhou	jiā-yāo 223	裌祆	kaʔ⁴se⁴¹,kaʔ⁴ŋæ²⁴	223	kaʔ⁴se⁴¹	k a ʔ ⁴ s e ⁴¹	k a ʔ ⁴ s ə ⁴¹		裌祆	1531 1533
5356	Wenzhou	jiā-yāo 223	裌襖	ka²³ɜ⁴⁵	223	ka²³ɜ⁴⁵	k a ²³ ɜ ⁴⁵	k a ²³ ɜ ⁴⁵		裌襖	1531 1532
5357	Changsha	jiā-yāo 223	裌襖	ka²⁴ŋau⁴¹	223	ka²⁴ŋau⁴¹	k a ²⁴ ŋ a u ⁴¹	k a ²⁴ ŋ a u ⁴¹		裌襖	1531 1532
5358	Nanchang	jiā-yāo 223	裌襖	kak⁵ŋau²¹³	223	kak⁵ŋau²¹³	k a k ⁵ ŋ a u ²¹³	k a k ⁵ ŋ a u ²¹³		裌襖	1531 1532
5359	Meixian	jiā-yāo 223	裌襖	kiap²¹au³¹	223	kiap²¹au³¹	k i a p ²¹ a u ³¹	k i a p ²¹ a u ³¹		裌襖	1531 1532
5360	Guangzhou	jiā-yāo 223	夾衲	kap³³nap²²	223	kap³³nap²²	k a p ³³ n a p ²²	k a p ³³ n a p ²²		夾衲	1397 1537
5361	Guangzhou	jiā-yāo 223	夾衫	[2] kap³³ʃam⁵³	223	kap³³ʃam⁵³	k a p ³³ ʃ a m ⁵³	k a p ³³ ʃ a m ⁵³	[2]	夾衫	1397 361
5362	Yangjiang	jiā-yāo 223	衲仔	nap⁴⁵⁴tʃɐi²¹	223	nap⁴⁵⁴tʃɐi²¹	n a p ⁴⁵⁴ tʃ ɐ i ²¹	n a p ⁴⁵⁴ tʃ ɐ i ²¹		衲仔	1537 81
5363	Xiamen	jiā-yāo 223	! 裌□	kiap³²₅hiu²⁴	223	kiap³²₅hiu²⁴	k i a p ³²₅ h i u ²⁴	k i a p ⁵/³² h i u ²⁴		裌囗	1531 1538
5364	Chaozhou	jiā-yāo 223	裌裘	koiʔ²¹₄hĩũ⁵⁵	223	koiʔ²¹₄hĩũ⁵⁵	k o i ʔ ²¹₄ h ĩ ũ ∼ ⁵⁵	k o i ʔ ⁴/²¹ h ĩ ũ ∼ ⁵⁵		裌裘	1531 1539
5365	Fuzhou	jiā-yāo 223	裌襖	kaʔ²³ɔ³¹	223	kaʔ²³ɔ³¹	k a ʔ ²³ ɔ ³¹	k a ʔ ²³ ɔ ³¹		裌襖	1531 1532
26617	Beijing	jiān 705	淺	tɕʰian²¹⁴	705	tɕʰian²¹⁴	tɕʰ i a n ²¹⁴	tɕʰ i a n ²¹⁴		淺	1540
26618	Jinan	jiān 705	淺	tɕʰiæ̃⁵⁵	705	tɕʰiæ̃⁵⁵	tɕʰ i æ̃ ∼ ⁵⁵	tɕʰ i æ̃ ∼ ⁵⁵		淺	1540
26619	Shenyang	jiān 705	淺	tɕʰian²¹³	705	tɕʰian²¹³	tɕʰ i a n ²¹³	tɕʰ i a n ²¹³		淺	1540
26620	Xi_an	jiān 705	淺	tɕʰiæ̃⁵³	705	tɕʰiæ̃⁵³	tɕʰ i æ̃ ∼ ⁵³	tɕʰ i æ̃ ∼ ⁵³		淺	1540
26621	Chengdu	jiān 705	淺	tɕʰian⁵³	705	tɕʰian⁵³	tɕʰ i a n ⁵³	tɕʰ i a n ⁵³		淺	1540
26622	Kunming	jiān 705	淺	tɕʰiɛ⁵³	705	tɕʰiɛ⁵³	tɕʰ i ɛ ⁵³	tɕʰ i ɛ ⁵³		淺	1540
26623	Hefei	jiān 705	淺	tɕʰiĩ²⁴	705	tɕʰiĩ²⁴	tɕʰ i ĩ ∼ ²⁴	tɕʰ i ĩ ∼ ²⁴		淺	1540
26624	Yangzhou	jiān 705	淺	tɕʰiĩ⁴²	705	tɕʰiĩ⁴²	tɕʰ i ĩ ∼ ⁴²	tɕʰ i ĩ ∼ ⁴²		淺	1540
26625	Suzhou	jiān 705	淺	tsʰiɪ⁴¹	705	tsʰiɪ⁴¹	tsʰ i ɪ ⁴¹	tsʰ i ɪ ⁴¹		淺	1540
26626	Wenzhou	jiān 705	淺	tɕʰi⁴⁵	705	tɕʰi⁴⁵	tɕʰ i ⁴⁵	tɕʰ i ⁴⁵		淺	1540
26627	Changsha	jiān 705	淺	tɕʰiẽ⁴¹	705	tɕʰiẽ⁴¹	tɕʰ i ẽ ∼ ⁴¹	tɕʰ i ẽ ∼ ⁴¹		淺	1540
26628	Nanchang	jiān 705	淺	tɕʰiɛn²¹³	705	tɕʰiɛn²¹³	tɕʰ i ɛ n ²¹³	tɕʰ i ɛ n ²¹³		淺	1540
26629	Meixian	jiān 705	淺	tsʰiɛn³¹	705	tsʰiɛn³¹	tsʰ i ɛ n ³¹	tsʰ i ɛ n ³¹		淺	1540
26630	Guangzhou	jiān 705	淺	tʃʰin³⁵	705	tʃʰin³⁵	tʃʰ i n ³⁵	tʃʰ i n ³⁵		淺	1540
