ID	CHARACTER_ID	CHARACTER	DOCULECT	PINYIN	READING	FANQIE	RHYME_ID	RHYME_NUMBER	VOLUME	NOTE	SOURCE
20961	w514b1002	蟋	Middle_Chinese	sè	ʃĭet	所櫛切	r07	七	v5	蟋蟀又音悉	Zhou1938
20962	w514b1003	蝨	Middle_Chinese	sè	ʃĭet	所櫛切	r07	七	v5	蟣蝨淮南子云大厦成而燕雀相賀湯沐具而蟣蝨相弔俗作？	Zhou1938
20963	w515a0101	璱	Middle_Chinese	sè	ʃĭet	所櫛切	r07	七	v5	玉鮮絜皃今爲之璱璱者其色碧也	Zhou1938
20964	w515a0102	𦆄	Middle_Chinese	sè	ʃĭet	所櫛切	r07	七	v5	？？色也亦作？	Zhou1938
20965	w515a0103	𪗨	Middle_Chinese		dʒʰĭet	崱瑟切	r07	七	v5	齒聲<fanqie>崱瑟切</fanqie>一	Zhou1938
20966	w515a0201	物	Middle_Chinese	wù	mĭuət	文弗切	r08	八	v5	萬物也又旗名周禮雜帛爲物說文曰牛爲大物天地之數起於牽牛故从牛勿<fanqie>文弗切</fanqie>九	Zhou1938
20967	w515a0202	勿	Middle_Chinese	wù	mĭuət	文弗切	r08	八	v5	無也莫也說文曰州里所建旗也象其柄有三斿雜帛幅半異所以趣民故遽稱勿勿又作𣃦	Zhou1938
20968	w515a0301	𣃦	Middle_Chinese	wù	mĭuət	文弗切	r08	八	v5	上同	Zhou1938
20969	w515a0302	芴	Middle_Chinese	wù	mĭuət	文弗切	r08	八	v5	土瓜	Zhou1938
20970	w515a0303	岉	Middle_Chinese	wù	mĭuət	文弗切	r08	八	v5	崛岉髙皃	Zhou1938
20971	w515a0304	伆	Middle_Chinese	wù	mĭuət	文弗切	r08	八	v5	離也又武粉切	Zhou1938
20972	w515a0305	𨑥	Middle_Chinese	wù	mĭuət	文弗切	r08	八	v5	遠也	Zhou1938
20973	w515a0401	昒	Middle_Chinese	wù	mĭuət	文弗切	r08	八	v5	尚冥也又音忽	Zhou1938
20974	w515a0402	沕	Middle_Chinese	wù	mĭuət	文弗切	r08	八	v5	沕穆微也	Zhou1938
20975	w515a0403	弗	Middle_Chinese	fú	pĭuət	分勿切	r08	八	v5	說文犞也<fanqie>分勿切</fanqie>二十	Zhou1938
20976	w515a0404	紱	Middle_Chinese	fú	pĭuət	分勿切	r08	八	v5	綬也	Zhou1938
20977	w515a0405	黻	Middle_Chinese	fú	pĭuət	分勿切	r08	八	v5	黼黻	Zhou1938
20978	w515a0406	綍	Middle_Chinese	fú	pĭuət	分勿切	r08	八	v5	大索葬者引車	Zhou1938
20979	w515a0407	紼	Middle_Chinese	fú	pĭuət	分勿切	r08	八	v5	上同	Zhou1938
20980	w515a0501	芾	Middle_Chinese	fú	pĭuət	分勿切	r08	八	v5	草木盛也	Zhou1938
20981	w515a0502	巿	Middle_Chinese	fú	pĭuət	分勿切	r08	八	v5	說文曰韠也上古衣蔽前而已巿以象之天子朱巿諸侯赤巿大夫葱衡从巾象連帶之形經典作芾	Zhou1938
20982	w515a0503	韍	Middle_Chinese	fú	pĭuət	分勿切	r08	八	v5	上同	Zhou1938
20983	w515a0601	不	Middle_Chinese	fú	pĭuət	分勿切	r08	八	v5	與弗同又府鳩方久二切	Zhou1938
20984	w515a0602	𨚓	Middle_Chinese	fú	pĭuət	分勿切	r08	八	v5	姓也漢有九江太守𨚓修	Zhou1938
20985	w515a0603	翇	Middle_Chinese	fú	pĭuət	分勿切	r08	八	v5	說文曰樂舞執全羽以祀社稷也周禮作帗	Zhou1938
20986	w515a0604	柫	Middle_Chinese	fú	pĭuət	分勿切	r08	八	v5	連枷杖打穀者出方言	Zhou1938
20987	w515a0701	𡗻	Middle_Chinese	fú	pĭuət	分勿切	r08	八	v5	大也	Zhou1938
20988	w515a0702	髴	Middle_Chinese	fú	pĭuət	分勿切	r08	八	v5	婦人首飾	Zhou1938
20989	w515a0703	冹	Middle_Chinese	fú	pĭuət	分勿切	r08	八	v5	寒冰皃	Zhou1938
20990	w515a0704	帗	Middle_Chinese	fú	pĭuət	分勿切	r08	八	v5	毳又音撥	Zhou1938
20991	w515a0705	𩖼	Middle_Chinese	fú	pĭuət	分勿切	r08	八	v5	風皃	Zhou1938
20992	w515a0706	笰	Middle_Chinese	fú	pĭuət	分勿切	r08	八	v5	輿後笰也	Zhou1938
20993	w515a0707	𤊸	Middle_Chinese	fú	pĭuət	分勿切	r08	八	v5	熚？鬼火說文作？	Zhou1938
20994	w515a0708	甶	Middle_Chinese	fú	pĭuət	分勿切	r08	八	v5	鬼頭	Zhou1938
20995	w515a0801	鬱	Middle_Chinese	yù	ʔĭuət	紆物切	r08	八	v5	香草又氣也長也幽也滯也腐臭也悠思也說文曰木叢生者又姓出姓苑<fanqie>紆物切</fanqie>十二	Zhou1938
20996	w515a0802	欝	Middle_Chinese	yù	ʔĭuət	紆物切	r08	八	v5	俗	Zhou1938
20997	w515a0803	灪	Middle_Chinese	yù	ʔĭuət	紆物切	r08	八	v5	灪滃大水	Zhou1938
20998	w515a0804	爩	Middle_Chinese	yù	ʔĭuət	紆物切	r08	八	v5	煙氣	Zhou1938
20999	w515a0805	𩚴	Middle_Chinese	yù	ʔĭuət	紆物切	r08	八	v5	飴和豆也	Zhou1938
21000	w515a0901	黦	Middle_Chinese	yù	ʔĭuət	紆物切	r08	八	v5	黃黒色也	Zhou1938
21001	w515a0902	𥘄	Middle_Chinese	yù	ʔĭuət	紆物切	r08	八	v5	？䃶小石	Zhou1938
21002	w515a0903	菀	Middle_Chinese	yù	ʔĭuət	紆物切	r08	八	v5	藥草又音苑	Zhou1938
21003	w515a0904	尉	Middle_Chinese	yù	ʔĭuət	紆物切	r08	八	v5	說文作尉从𡰥<original_text>火<rewrite_text>又</rewrite_text> </original_text>持火所以申繒也亦姓古有尉繚子著書又虜複姓有尉遟氏其先魏氏之別尉遟部因而氏焉後單姓尉唐有將軍尉遟敬德又於魏切	Zhou1938
21004	w515a1001	熨	Middle_Chinese	yù	ʔĭuət	紆物切	r08	八	v5	火展帛也說文本作㷉見上注	Zhou1938
21005	w515a1002	蔚	Middle_Chinese	yù	ʔĭuət	紆物切	r08	八	v5	草名又曰無子菣也亦州名春秋時屬晉後入趙秦滅趙爲代郡東魏置北靈丘郡周宣帝置蔚州也	Zhou1938
21006	w515b0101	𩰪	Middle_Chinese	yù	ʔĭuət	紆物切	r08	八	v5	說文云芳草也	Zhou1938
21007	w515b0102	𠀔	Middle_Chinese		kĭuət	九勿切	r08	八	v5	無左臂也<fanqie>九勿切</fanqie>又九月切十	Zhou1938
21008	w515b0201	孒	Middle_Chinese		kĭuət	九勿切	r08	八	v5	一同說文作此	Zhou1938
21009	w515b0202	𦁐	Middle_Chinese		kĭuət	九勿切	r08	八	v5	翟衣	Zhou1938
21010	w515b0203	厥	Middle_Chinese		kĭuət	九勿切	r08	八	v5	夏曰獯鬻殷曰鬼方周曰獫狁漢曰匈奴魏曰突厥出漢書音義又音蕨	Zhou1938
21011	w515b0204	屈	Middle_Chinese		kĭuət	九勿切	r08	八	v5	屈産地名出良馬亦姓楚有屈平又音詘	Zhou1938
21012	w515b0301	鶌	Middle_Chinese		kĭuət	九勿切	r08	八	v5	爾雅曰鶌鳩鶻鵃郭璞云似山鵲而小短尾青黒色多聲	Zhou1938
21013	w515b0302	趉	Middle_Chinese		kĭuət	九勿切	r08	八	v5	走皃	Zhou1938
21014	w515b0303	𧱝	Middle_Chinese		kĭuət	九勿切	r08	八	v5	豕？土也	Zhou1938
21015	w515b0304	𠜾	Middle_Chinese		kĭuət	九勿切	r08	八	v5	剞𠜾曲刀	Zhou1938
21016	w515b0305	䠇	Middle_Chinese		kĭuət	九勿切	r08	八	v5	律䠇多力	Zhou1938
21017	w515b0401	屈	Middle_Chinese	qū	kʰĭuət	區勿切	r08	八	v5	拗曲亦姓又虜複姓屈突氏又羌複姓有屈男氏<fanqie>區勿切</fanqie>三	Zhou1938
21018	w515b0402	詘	Middle_Chinese	qū	kʰĭuət	區勿切	r08	八	v5	辝塞	Zhou1938
21019	w515b0403	𧌑	Middle_Chinese	qū	kʰĭuət	區勿切	r08	八	v5	蛣𧌑蟲	Zhou1938
21020	w515b0404	倔	Middle_Chinese	jué	gʰĭuət	衢物切	r08	八	v5	倔强<fanqie>衢物切</fanqie>九	Zhou1938
21021	w515b0405	䠇	Middle_Chinese	jué	gʰĭuət	衢物切	r08	八	v5	足多力也	Zhou1938
21022	w515b0501	崛	Middle_Chinese	jué	gʰĭuət	衢物切	r08	八	v5	山短而髙	Zhou1938
21023	w515b0502	𡲬	Middle_Chinese	jué	gʰĭuət	衢物切	r08	八	v5	短尾鳥	Zhou1938
21024	w515b0503	䘿	Middle_Chinese	jué	gʰĭuət	衢物切	r08	八	v5	衣短	Zhou1938
21025	w515b0504	𡲗	Middle_Chinese	jué	gʰĭuət	衢物切	r08	八	v5	短尾犬	Zhou1938
21026	w515b0505	堀	Middle_Chinese	jué	gʰĭuət	衢物切	r08	八	v5	說文曰突也引詩曰蜉蝣堀閱	Zhou1938
21027	w515b0506	𧱝	Middle_Chinese	jué	gʰĭuət	衢物切	r08	八	v5	豕？地	Zhou1938
21028	w515b0507	掘	Middle_Chinese	jué	gʰĭuət	衢物切	r08	八	v5	掘地	Zhou1938
21029	w515b0508	佛	Middle_Chinese	fú	bʰĭuət	符弗切	r08	八	v5	牟子曰漢明帝夢神人身有日光飛在殿前以問群臣傅毅對曰天竺有佛將其神也學記曰其施之也悖其求之也佛<fanqie>符弗切</fanqie>九	Zhou1938
21030	w515b0601	怫	Middle_Chinese	fú	bʰĭuət	符弗切	r08	八	v5	怫鬱	Zhou1938
21031	w515b0602	坲	Middle_Chinese	fú	bʰĭuət	符弗切	r08	八	v5	塵起	Zhou1938
21032	w515b0701	𡶒	Middle_Chinese	fú	bʰĭuət	符弗切	r08	八	v5	山曲說文作岪山脅道也	Zhou1938
21033	w515b0702	咈	Middle_Chinese	fú	bʰĭuət	符弗切	r08	八	v5	戾也	Zhou1938
21034	w515b0703	䞞	Middle_Chinese	fú	bʰĭuət	符弗切	r08	八	v5	走皃	Zhou1938
21035	w515b0704	刜	Middle_Chinese	fú	bʰĭuət	符弗切	r08	八	v5	斫也擊也	Zhou1938
21036	w515b0705	𣀣	Middle_Chinese	fú	bʰĭuət	符弗切	r08	八	v5	玉篇云理也	Zhou1938
21037	w515b0706	炥	Middle_Chinese	fú	bʰĭuət	符弗切	r08	八	v5	火皃	Zhou1938
21038	w515b0707	䬍	Middle_Chinese	hū	xĭuət	許勿切	r08	八	v5	疾風<fanqie>許勿切</fanqie>六	Zhou1938
21039	w515b0708	𩘐	Middle_Chinese	hū	xĭuət	許勿切	r08	八	v5	俗	Zhou1938
21040	w515b0801	欻	Middle_Chinese	hū	xĭuət	許勿切	r08	八	v5	暴起	Zhou1938
21041	w515b0802	𦱧	Middle_Chinese	hū	xĭuət	許勿切	r08	八	v5	疾也	Zhou1938
21042	w515b0803	㗵	Middle_Chinese	hū	xĭuət	許勿切	r08	八	v5	訶㗵	Zhou1938
21043	w515b0804	烼	Middle_Chinese	hū	xĭuət	許勿切	r08	八	v5	火煨起皃	Zhou1938
21044	w515b0805	䬑	Middle_Chinese	wèi	ĭuət	王勿切	r08	八	v5	風聲<fanqie>王勿切</fanqie>六	Zhou1938
21045	w515b0806	𢯮	Middle_Chinese	wèi	ĭuət	王勿切	r08	八	v5	擲也	Zhou1938
21046	w515b0807	觱	Middle_Chinese	wèi	ĭuət	王勿切	r08	八	v5	羌人吹角	Zhou1938
21047	w515b0808	㧒	Middle_Chinese	wèi	ĭuət	王勿切	r08	八	v5	揑㧒	Zhou1938
21048	w515b0809	䁌	Middle_Chinese	wèi	ĭuət	王勿切	r08	八	v5	䁌䁌見	Zhou1938
21049	w515b0810	𢔥	Middle_Chinese	wèi	ĭuət	王勿切	r08	八	v5	行也	Zhou1938
21050	w515b0901	拂	Middle_Chinese	fú	pʰĭuət	敷勿切	r08	八	v5	去也拭也除也擊也<fanqie>敷勿切</fanqie>十二	Zhou1938
21051	w515b0902	𢂀	Middle_Chinese	fú	pʰĭuət	敷勿切	r08	八	v5	韜髮	Zhou1938
21052	w515b0903	嶏	Middle_Chinese	fú	pʰĭuət	敷勿切	r08	八	v5	崩聲	Zhou1938
21053	w515b0904	茀	Middle_Chinese	fú	pʰĭuət	敷勿切	r08	八	v5	草多	Zhou1938
21054	w515b0905	祓	Middle_Chinese	fú	pʰĭuət	敷勿切	r08	八	v5	除灾求福亦絜也又音廢	Zhou1938
21055	w515b0906	艴	Middle_Chinese	fú	pʰĭuət	敷勿切	r08	八	v5	淺色	Zhou1938
21056	w515b0907	刜	Middle_Chinese	fú	pʰĭuət	敷勿切	r08	八	v5	擊也斫也	Zhou1938
21057	w515b1001	乀	Middle_Chinese	fú	pʰĭuət	敷勿切	r08	八	v5	左戾曰？	Zhou1938
21058	w515b1002	䭮	Middle_Chinese	fú	pʰĭuət	敷勿切	r08	八	v5	額前飾也	Zhou1938
21059	w515b1003	髴	Middle_Chinese	fú	pʰĭuət	敷勿切	r08	八	v5	髣髴亦作彷彿	Zhou1938
21060	w515b1004	彿	Middle_Chinese	fú	pʰĭuət	敷勿切	r08	八	v5	彷彿俗	Zhou1938
21061	w515b1005	𧿳	Middle_Chinese	fú	pʰĭuət	敷勿切	r08	八	v5	跳也	Zhou1938
21062	w515b1006	崛	Middle_Chinese	jué	ŋĭuət	魚勿切	r08	八	v5	危崛山皃<fanqie>魚勿切</fanqie>一	Zhou1938
21063	w516a0101	迄	Middle_Chinese	qì	xĭət	許訖切	r09	九	v5	爾雅云至也<fanqie>許訖切</fanqie>九	Zhou1938
21064	w516a0102	仡	Middle_Chinese	qì	xĭət	許訖切	r09	九	v5	壯勇皃又魚訖切	Zhou1938
21065	w516a0103	釳	Middle_Chinese	qì	xĭət	許訖切	r09	九	v5	乗輿馬上插翟尾者曰方釳釳鐵也廣三寸又魚訖切	Zhou1938
21066	w516a0104	肸	Middle_Chinese	qì	xĭət	許訖切	r09	九	v5	肸蠁又許乙切	Zhou1938
21067	w516a0201	忔	Middle_Chinese	qì	xĭət	許訖切	r09	九	v5	喜也	Zhou1938
21068	w516a0202	䒗	Middle_Chinese	qì	xĭət	許訖切	r09	九	v5	爾雅曰藒車䒗輿郭璞云？車香草又音乞	Zhou1938
21069	w516a0203	䛥	Middle_Chinese	qì	xĭət	許訖切	r09	九	v5	語瞋聲	Zhou1938
21070	w516a0204	莔	Middle_Chinese	qì	xĭət	許訖切	r09	九	v5	吳王孫休長子字也	Zhou1938
21071	w516a0205	汔	Middle_Chinese	qì	xĭət	許訖切	r09	九	v5	水涸盡	Zhou1938
21072	w516a0301	訖	Middle_Chinese	qì	kĭət	居<original_text>乙<rewrite_text>乞</rewrite_text> </original_text>切	r09	九	v5	止也<fanqie>居<original_text>乙<rewrite_text>乞</rewrite_text> </original_text>切</fanqie>五	Zhou1938
21073	w516a0302	吃	Middle_Chinese	qì	kĭət	居<original_text>乙<rewrite_text>乞</rewrite_text> </original_text>切	r09	九	v5	語難漢書曰司馬相如吃而善著書也	Zhou1938
21074	w516a0303	扢	Middle_Chinese	qì	kĭət	居<original_text>乙<rewrite_text>乞</rewrite_text> </original_text>切	r09	九	v5	摩也	Zhou1938
21075	w516a0304	曁	Middle_Chinese	qì	kĭət	居<original_text>乙<rewrite_text>乞</rewrite_text> </original_text>切	r09	九	v5	姓也吳有尚書曁豔	Zhou1938
21076	w516a0305	䰴	Middle_Chinese	qì	kĭət	居<original_text>乙<rewrite_text>乞</rewrite_text> </original_text>切	r09	九	v5	魚游	Zhou1938
21077	w516a0306	疙	Middle_Chinese	gē	ŋĭət	魚迄切	r09	九	v5	癡皃<fanqie>魚迄切</fanqie>五	Zhou1938
21078	w516a0401	屹	Middle_Chinese	gē	ŋĭət	魚迄切	r09	九	v5	屹崪山皃	Zhou1938
21079	w516a0402	圪	Middle_Chinese	gē	ŋĭət	魚迄切	r09	九	v5	髙土	Zhou1938
21080	w516a0403	𧆫	Middle_Chinese	gē	ŋĭət	魚迄切	r09	九	v5	虎皃	Zhou1938
21081	w516a0404	仡	Middle_Chinese	gē	ŋĭət	魚迄切	r09	九	v5	壯勇皃	Zhou1938
21082	w516a0405	䞘	Middle_Chinese	jí	gʰĭət	其迄切	r09	九	v5	行皃<fanqie>其迄切</fanqie>二	Zhou1938
21083	w516a0406	𢇓	Middle_Chinese	jí	gʰĭət	其迄切	r09	九	v5	𧰙也	Zhou1938
21084	w516a0407	乞	Middle_Chinese	qǐ	kʰĭət	去訖切	r09	九	v5	求也說文本作气音氣今作乞取之乞又虜複姓晉有乞伏國仁太元十年稱秦王於金城<fanqie>去訖切</fanqie>三	Zhou1938
21085	w516a0501	䒗	Middle_Chinese	qǐ	kʰĭət	去訖切	r09	九	v5	又許訖切	Zhou1938
21086	w516a0502	契	Middle_Chinese	qǐ	kʰĭət	去訖切	r09	九	v5	契丹夷名出字林	Zhou1938
21087	w516a0601	月	Middle_Chinese	yuè	ŋĭwɐt	魚厥切	r10	十	v5	范子計然云月者尺也者紀度而成數也王子年拾遺録曰水精爲月<fanqie>魚厥切</fanqie>十一	Zhou1938
21088	w516a0602	刖	Middle_Chinese	yuè	ŋĭwɐt	魚厥切	r10	十	v5	絶也斷足刑也又五刮切	Zhou1938
21089	w516a0603	跀	Middle_Chinese	yuè	ŋĭwɐt	魚厥切	r10	十	v5		Zhou1938
21090	w516a0604	𧿁	Middle_Chinese	yuè	ŋĭwɐt	魚厥切	r10	十	v5	並上同見說文	Zhou1938
21091	w516a0701	軏	Middle_Chinese	yuè	ŋĭwɐt	魚厥切	r10	十	v5	車轅端曲木也又五骨切	Zhou1938
21092	w516a0702	抈	Middle_Chinese	yuè	ŋĭwɐt	魚厥切	r10	十	v5	折也	Zhou1938
21093	w516a0703	扤	Middle_Chinese	yuè	ŋĭwɐt	魚厥切	r10	十	v5	動也又五骨切	Zhou1938
21094	w516a0704	枂	Middle_Chinese	yuè	ŋĭwɐt	魚厥切	r10	十	v5	鞍枂	Zhou1938
21095	w516a0705	鈅	Middle_Chinese	yuè	ŋĭwɐt	魚厥切	r10	十	v5	兵器	Zhou1938
21096	w516a0706	玥	Middle_Chinese	yuè	ŋĭwɐt	魚厥切	r10	十	v5	神珠	Zhou1938
21097	w516a0707	𦘹	Middle_Chinese	yuè	ŋĭwɐt	魚厥切	r10	十	v5	山也	Zhou1938
21098	w516a0708	伐	Middle_Chinese	fá	bʰĭwɐt	房越切	r10	十	v5	征也斬木也又自矜曰伐<fanqie>房越切</fanqie>十四	Zhou1938
21099	w516a0801	筏	Middle_Chinese	fá	bʰĭwɐt	房越切	r10	十	v5	大曰筏小曰桴乗之渡水	Zhou1938
21100	w516a0802	栰	Middle_Chinese	fá	bʰĭwɐt	房越切	r10	十	v5	上同	Zhou1938
21101	w516a0803	罰	Middle_Chinese	fá	bʰĭwɐt	房越切	r10	十	v5	罪罰元命包曰网言爲詈刀詈爲罰罰之言网陷於害	Zhou1938
21102	w516a0804	閥	Middle_Chinese	fá	bʰĭwɐt	房越切	r10	十	v5	閥閱自序	Zhou1938
21103	w516a0901	垡	Middle_Chinese	fá	bʰĭwɐt	房越切	r10	十	v5	耕土	Zhou1938
21104	w516a0902	橃	Middle_Chinese	fá	bʰĭwɐt	房越切	r10	十	v5	木橃說文曰海中大船也	Zhou1938
21105	w516a0903	䑔	Middle_Chinese	fá	bʰĭwɐt	房越切	r10	十	v5	舂米	Zhou1938
21106	w516a0904	瞂	Middle_Chinese	fá	bʰĭwɐt	房越切	r10	十	v5	盾也或作𢧕	Zhou1938
21107	w516a0905	拔	Middle_Chinese	fá	bʰĭwɐt	房越切	r10	十	v5	爾雅云拔龍葛也似葛蔓生葉細莖赤也	Zhou1938
21108	w516a0906	茷	Middle_Chinese	fá	bʰĭwɐt	房越切	r10	十	v5	茷茂皃	Zhou1938
21109	w516a1001	藅	Middle_Chinese	fá	bʰĭwɐt	房越切	r10	十	v5	藆藅草	Zhou1938
21110	w516a1002	坺	Middle_Chinese	fá	bʰĭwɐt	房越切	r10	十	v5	地名	Zhou1938
21111	w516a1003	䣹	Middle_Chinese	fá	bʰĭwɐt	房越切	r10	十	v5	酒一䣹也	Zhou1938
21112	w516a1004	越	Middle_Chinese	yuè	ĭwɐt	王伐切	r10	十	v5	墜也干也於也遠也走也逾也曰也揚也說文度也亦吳越又姓句踐之後又虜三字姓後秦録有北梁州刺史越質詰歸<fanqie>王伐切</fanqie>十六	Zhou1938
21113	w516b0101	𨒋	Middle_Chinese	yuè	ĭwɐt	王伐切	r10	十	v5	說文踰也	Zhou1938
21114	w516b0102	粤	Middle_Chinese	yuè	ĭwɐt	王伐切	r10	十	v5	辝也于也	Zhou1938
21115	w516b0103	戉	Middle_Chinese	yuè	ĭwɐt	王伐切	r10	十	v5	說文曰大斧也司馬法曰夏執𤣥戊殷執白戚周左杖黃戊又作鉞	Zhou1938
21116	w516b0201	鉞	Middle_Chinese	yuè	ĭwɐt	王伐切	r10	十	v5	上同	Zhou1938
21117	w516b0202	䋐	Middle_Chinese	yuè	ĭwɐt	王伐切	r10	十	v5	紵布說文曰采彰也一曰車馬飾	Zhou1938
21118	w516b0203	樾	Middle_Chinese	yuè	ĭwɐt	王伐切	r10	十	v5	樹隂	Zhou1938
21119	w516b0204	蚏	Middle_Chinese	yuè	ĭwɐt	王伐切	r10	十	v5	蟚蚏似蟹而小	Zhou1938
21120	w516b0205	曰	Middle_Chinese	yuè	ĭwɐt	王伐切	r10	十	v5	辝也於也之也	Zhou1938
21121	w516b0206	𥩡	Middle_Chinese	yuè	ĭwɐt	王伐切	r10	十	v5	竚立也	Zhou1938
21122	w516b0301	𡛟	Middle_Chinese	yuè	ĭwɐt	王伐切	r10	十	v5	輕也	Zhou1938
21123	w516b0302	璏	Middle_Chinese	yuè	ĭwɐt	王伐切	r10	十	v5	劒鼻玉	Zhou1938
21124	w516b0303	熭	Middle_Chinese	yuè	ĭwɐt	王伐切	r10	十	v5	暴乾	Zhou1938
21125	w516b0304	𣐋	Middle_Chinese	yuè	ĭwɐt	王伐切	r10	十	v5	木名	Zhou1938
21126	w516b0305	𧊎	Middle_Chinese	yuè	ĭwɐt	王伐切	r10	十	v5	螊𧊎蚌出魏書	Zhou1938
21127	w516b0306	泧	Middle_Chinese	yuè	ĭwɐt	王伐切	r10	十	v5	大水	Zhou1938
21128	w516b0307	厥	Middle_Chinese	jué	kĭwɐt	居月切	r10	十	v5	其也亦短也說文曰發石也又姓京兆人也漢賜衡山王妾厥氏<fanqie>居月切</fanqie>十九	Zhou1938
21129	w516b0401	氒	Middle_Chinese	jué	kĭwɐt	居月切	r10	十	v5	古文	Zhou1938
21130	w516b0402	蹶	Middle_Chinese	jué	kĭwɐt	居月切	r10	十	v5	失腳又走也速也嘉也說文僵也一曰跳也亦作蹷又音橛	Zhou1938
21131	w516b0403	𨇮	Middle_Chinese	jué	kĭwɐt	居月切	r10	十	v5	說文上同	Zhou1938
21132	w516b0404	𧽸	Middle_Chinese	jué	kĭwɐt	居月切	r10	十	v5	跳？	Zhou1938
21133	w516b0405	𧼞	Middle_Chinese	jué	kĭwɐt	居月切	r10	十	v5	上同	Zhou1938
21134	w516b0501	瘚	Middle_Chinese	jué	kĭwɐt	居月切	r10	十	v5	氣逆	Zhou1938
21135	w516b0502	劂	Middle_Chinese	jué	kĭwɐt	居月切	r10	十	v5	刻刀	Zhou1938
21136	w516b0503	蕨	Middle_Chinese	jué	kĭwɐt	居月切	r10	十	v5	蕨菜	Zhou1938
21137	w516b0504	蟨	Middle_Chinese	jué	kĭwɐt	居月切	r10	十	v5	獸名走之則顚蛩蛩前足髙不得食而善走蟨常爲蛩蛩取食蛩蛩負之而走也	Zhou1938
21138	w516b0505	蟩	Middle_Chinese	jué	kĭwɐt	居月切	r10	十	v5	蟩蜉蟲	Zhou1938
21139	w516b0601	橜	Middle_Chinese	jué	kĭwɐt	居月切	r10	十	v5	𣏾也又其月切	Zhou1938
21140	w516b0602	𥕲	Middle_Chinese	jué	kĭwɐt	居月切	r10	十	v5	發石	Zhou1938
21141	w516b0603	𠢤	Middle_Chinese	jué	kĭwɐt	居月切	r10	十	v5	强力	Zhou1938
21142	w516b0604	欮	Middle_Chinese	jué	kĭwɐt	居月切	r10	十	v5	發也	Zhou1938
21143	w516b0605	撅	Middle_Chinese	jué	kĭwɐt	居月切	r10	十	v5	撅撥物也	Zhou1938
21144	w516b0606	鱖	Middle_Chinese	jué	kĭwɐt	居月切	r10	十	v5	魚名	Zhou1938
21145	w516b0607	了	Middle_Chinese	jué	kĭwɐt	居月切	r10	十	v5	短也	Zhou1938
21146	w516b0608	𠄌	Middle_Chinese	jué	kĭwɐt	居月切	r10	十	v5	說文曰鉤識也从反𠄌象形	Zhou1938
21147	w516b0609	𡡕	Middle_Chinese		ʔĭwɐt	於月切	r10	十	v5	嬄𡡕婦人皃<fanqie>於月切</fanqie>四	Zhou1938
21148	w516b0701	𩚴	Middle_Chinese		ʔĭwɐt	於月切	r10	十	v5	飴和豆又作𩜌說文作𧯡	Zhou1938
21149	w516b0702	噦	Middle_Chinese		ʔĭwɐt	於月切	r10	十	v5	逆氣又乙劣切	Zhou1938
21150	w516b0703	黦	Middle_Chinese		ʔĭwɐt	於月切	r10	十	v5	黃黒色說文作？黒有文也	Zhou1938
21151	w516b0704	鱖	Middle_Chinese	guì	gʰĭwɐt	其月切	r10	十	v5	以角發物<fanqie>其月切</fanqie>十三	Zhou1938
21152	w516b0801	鷢	Middle_Chinese	guì	gʰĭwɐt	其月切	r10	十	v5	白鷢一名<original_text>揚鳥<rewrite_text>鸉</rewrite_text> </original_text>似鷹尾上白善捕鼠也	Zhou1938
21153	w516b0802	橜	Middle_Chinese	guì	gʰĭwɐt	其月切	r10	十	v5	說文杙也一曰門梱亦作橛	Zhou1938
21154	w516b0803	撅	Middle_Chinese	guì	gʰĭwɐt	其月切	r10	十	v5	採撅亦樗蒲三采名	Zhou1938
21155	w516b0804	蹷	Middle_Chinese	guì	gʰĭwɐt	其月切	r10	十	v5	又音厥	Zhou1938
21156	w516b0805	掘	Middle_Chinese	guì	gʰĭwɐt	其月切	r10	十	v5	穿也	Zhou1938
21157	w516b0901	赶	Middle_Chinese	guì	gʰĭwɐt	其月切	r10	十	v5	舉尾走也	Zhou1938
21158	w516b0902	憠	Middle_Chinese	guì	gʰĭwɐt	其月切	r10	十	v5	強也	Zhou1938
21159	w516b0903	𨬐	Middle_Chinese	guì	gʰĭwɐt	其月切	r10	十	v5	磨𨬐	Zhou1938
21160	w516b0904	䞷	Middle_Chinese	guì	gʰĭwɐt	其月切	r10	十	v5	行越<added_text>䞷也</added_text>	Zhou1938
21161	w516b0905	𣖬	Middle_Chinese	guì	gʰĭwɐt	其月切	r10	十	v5	𣖬株山名	Zhou1938
21162	w516b0906	𩪜	Middle_Chinese	guì	gʰĭwɐt	其月切	r10	十	v5	尾本	Zhou1938
21163	w516b0908	闕	Middle_Chinese	què	kʰĭwɐt	去月切	r10	十	v5	門觀也廣雅曰象魏闕也釋名曰闕在門兩旁中央闕然爲道也又失也過<added_text>也</added_text>不供也又姓出下邳漢有荆州刺史闕翊<fanqie>去月切</fanqie>三	Zhou1938
21164	w516b1001	㵐	Middle_Chinese	què	kʰĭwɐt	去月切	r10	十	v5	水名在義陽	Zhou1938
21165	w517a0101	𦁐	Middle_Chinese	què	kʰĭwɐt	去月切	r10	十	v5	𦁐狄衣周禮作闕禮記作屈	Zhou1938
