ID	DOCULECT	CONCEPT	CONCEPTICON_ID	VALUE	SEGMENTS	STRUCTURE	COGIDS
1148	Qiliqiao	dustpan	2051	po³³mɯ³³tɕi³⁵	p o ³³ + m ɯ ³³ + tɕ i ³⁵	i n t + i n t + i n t	1004 1010 1007
1149	Yunlong	dustpan	2051	tɕi³⁵sɛ⁴²	tɕ i ³⁵ + s ɛ ⁴²	i n t + i n t	1007 1008
1150	Xiangyun	dustpan	2051	po³³me³³tɕi³⁵	p o ³³ + m e ³³ + tɕ i ³⁵	i n t + i n t + i n t	1004 1010 1007
1151	Luobenzhuo	dustpan	2051	pɔ³³mɔ³³tɕĩ⁵⁵	p ɔ ³³ + m ɔ ³³ + tɕ ĩ ∼ ⁵⁵	i n t + i n t + i n c t	1004 1010 1007
1152	Zhoucheng	dustpan	2051	pɔ³³mɔ³³tɕi³⁵	p ɔ ³³ + m ɔ ³³ + tɕ i ³⁵	i n t + i n t + i n t	1004 1010 1007
4132	Jianchuan	eagle	1905	wa⁴²	w a ⁴²	i n t	675
4133	Eryuan	eagle	1905	wa⁴²	w a ⁴²	i n t	675
4134	Heqing	eagle	1905	wa⁴²	w a ⁴²	i n t	675
4135	Lanping	eagle	1905	wa⁴²	w a ⁴²	i n t	675
4136	Qiliqiao	eagle	1905	wa⁴²	w a ⁴²	i n t	675
4137	Yunlong	eagle	1905	lao³¹wa⁴⁴	l a o ³¹ + w a ⁴⁴	i n c t + i n t	676 675
4138	Xiangyun	eagle	1905	wa⁴²	w a ⁴²	i n t	675
4139	Luobenzhuo	eagle	1905	wa⁴²	w a ⁴²	i n t	675
4140	Zhoucheng	eagle	1905	wa⁴²	w a ⁴²	i n t	675
298	Jianchuan	ear	1247	jĩ³³tɯ²¹kũã⁵⁵	j ĩ ∼ ³³ + t ɯ ²¹ + k u ã ∼ ⁵⁵	i n c t + i n t + i m n c t	818 819 820
299	Eryuan	ear	1247	ɲɤ³³pi²¹	ɲ ɤ ³³ + p i ²¹	i n t + i n t	818 821
300	Heqing	ear	1247	ɲi⁴⁴tõ⁴²	ɲ i ⁴⁴ + t õ ∼ ⁴²	i n t + i n c t	818 819
301	Lanping	ear	1247	jɛ̃³³tiɯ³¹kũã⁵⁵	j ɛ̃ ∼ ³³ + t i ɯ ³¹ + k u ã ∼ ⁵⁵	i n c t + i m n t + i m n c t	818 819 820
302	Qiliqiao	ear	1247	nɤ³³tɔ⁴⁴	n ɤ ³³ + t ɔ ⁴⁴	i n t + i n t	818 819
303	Yunlong	ear	1247	ɲɤ³³tɯ³¹	ɲ ɤ ³³ + t ɯ ³¹	i n t + i n t	818 819
304	Xiangyun	ear	1247	jɔ³³pi³¹tsɿ³³	j ɔ ³³ + p i ³¹ + ts ɿ ³³	i n t + i n t + i n t	818 821 823
305	Luobenzhuo	ear	1247	ʔẽ⁴⁴tɕỹ³¹	ʔ ẽ ∼ ⁴⁴ + tɕ ỹ ∼ ³¹	i n c t + i n c t	818 822
306	Zhoucheng	ear	1247	ɲɤ³³to³²	ɲ ɤ ³³ + t o ³²	i n t + i n t	818 819
3277	Jianchuan	early	672	tsʰu³³	tsʰ u ³³	i n t	113
3278	Eryuan	early	672	tsɔ³³	ts ɔ ³³	i n t	113
3279	Heqing	early	672	tsu³³	ts u ³³	i n t	113
3280	Lanping	early	672	tsu³³	ts u ³³	i n t	113
3281	Qiliqiao	early	672	ʧu³³	ʧ u ³³	i n t	113
3282	Yunlong	early	672	tsu³³	ts u ³³	i n t	113
3283	Xiangyun	early	672	zu³³	z u ³³	i n t	1580
3284	Luobenzhuo	early	672	tɕy³³	tɕ y ³³	i n t	113
3285	Zhoucheng	early	672	tsu³³	ts u ³³	i n t	113
829	Jianchuan	earring	770	jĩ³³kõ²¹	j ĩ ∼ ³³ + k õ ∼ ²¹	i n c t + i n c t	114 115
830	Eryuan	earring	770	ɲɤ³³kɤ³¹tsa²¹	ɲ ɤ ³³ + k ɤ ³¹ + ts a ²¹	i n t + i n t + i n t	114 115 116
831	Heqing	earring	770	jĩ³³kɔ̃ũ⁴²	j ĩ ∼ ³³ + k ɔ̃ ũ ⁴²	i n c t + i n c t	114 115
832	Lanping	earring	770	jɛ̃⁴⁴kɔ̃³¹tɕĩ⁴⁴	j ɛ̃ ∼ ⁴⁴ + k ɔ̃ ∼ ³¹ + tɕ ĩ ∼ ⁴⁴	i n c t + i n c t + i n c t	114 115 1581
833	Qiliqiao	earring	770	nɤ³³kɤ²¹kua⁴⁴	n ɤ ³³ + k ɤ ²¹ + k u a ⁴⁴	i n t + i n t + i m n t	114 115 117
834	Yunlong	earring	770	ɲɤ³³kɤ³¹	ɲ ɤ ³³ + k ɤ ³¹	i n t + i n t	114 115
835	Xiangyun	earring	770	jɔ³³pi³¹kou⁵⁵lou⁵⁵	j ɔ ³³ + p i ³¹ + k o u ⁵⁵ + l o u ⁵⁵	i n t + i n t + i n c t + i n c t	114 118 115 119
836	Luobenzhuo	earring	770	ʔẽ⁵⁵qɔ²¹	ʔ ẽ ∼ ⁵⁵ + q ɔ ²¹	i n c t + i n t	114 115
837	Zhoucheng	earring	770	ɲɤ³³ku²¹tsa²¹	ɲ ɤ ³³ + k u ²¹ + ts a ²¹	i n t + i n t + i n t	114 115 116
1009	Jianchuan	earth	2159	tɕi³¹pɛ²¹	tɕ i ³¹ + p ɛ ²¹	i n t + i n t	120 121
1010	Eryuan	earth	2159	tɕi³¹	tɕ i ³¹	i n t	120
1011	Heqing	earth	2159	tɕi³¹pɛ²¹	tɕ i ³¹ + p ɛ ²¹	i n t + i n t	120 121
1012	Lanping	earth	2159	tɕi³¹	tɕ i ³¹	i n t	120
1013	Qiliqiao	earth	2159	tɕi³¹pɛ²¹	tɕ i ³¹ + p ɛ ²¹	i n t + i n t	120 121
1014	Yunlong	earth	2159	tɕi³¹	tɕ i ³¹	i n t	120
1015	Xiangyun	earth	2159	ji³¹pɛ²¹	j i ³¹ + p ɛ ²¹	i n t + i n t	122 121
1016	Luobenzhuo	earth	2159	tɕĩ⁴⁴pa⁴²	tɕ ĩ ∼ ⁴⁴ + p a ⁴²	i n c t + i n t	120 121
1017	Zhoucheng	earth	2159	tɕi³¹	tɕ i ³¹	i n t	120
4321	Jianchuan	earthworm	2350	tɕi²¹tɕɛ⁵⁵tsɤ²¹	tɕ i ²¹ + tɕ ɛ ⁵⁵ + ts ɤ ²¹	i n t + i n t + i n t	123 124 125
4322	Eryuan	earthworm	2350	kʲi³¹kɛ³⁵tʂɤ²¹	kʲ i ³¹ + k ɛ ³⁵ + tʂ ɤ ²¹	i n t + i n t + i n t	123 124 125
4323	Heqing	earthworm	2350	xua⁵⁵tʰu³³tsũɔ̃²¹	x u a ⁵⁵ + tʰ u ³³ + ts u ɔ̃ ∼ ²¹	i m n t + i n t + i m n c t	126 127 128
4324	Lanping	earthworm	2350	ku⁵⁵lu⁵⁵tsu²¹	k u ⁵⁵ + l u ⁵⁵ + ts u ²¹	i n t + i n t + i n t	129 130 125
4325	Qiliqiao	earthworm	2350	pi²¹tɕa³⁵tsɤ²¹	p i ²¹ + tɕ a ³⁵ + ts ɤ ²¹	i n t + i n t + i n t	131 132 125
4326	Yunlong	earthworm	2350	tɕi³¹kɛ³⁵tɕao²¹	tɕ i ³¹ + k ɛ ³⁵ + tɕ a o ²¹	i n t + i n t + i n c t	123 124 125
4327	Xiangyun	earthworm	2350	ɕi³³li³³kʲɛ³⁵tɕɛ̃²¹	ɕ i ³³ + l i ³³ + kʲ ɛ ³⁵ + tɕ ɛ̃ ∼ ²¹	i n t + i n t + i n t + i n c t	133 134 124 125
4328	Luobenzhuo	earthworm	2350	qɔ⁵⁵tɕɤ³¹	q ɔ ⁵⁵ + tɕ ɤ ³¹	i n t + i n t	129 135
4329	Zhoucheng	earthworm	2350	pi³¹tɕa³⁵tsɤ̃²¹	p i ³¹ + tɕ a ³⁵ + ts ɤ̃ ∼ ²¹	i n t + i n t + i n c t	131 132 135
3322	Jianchuan	easy	686	ɣou⁴²sɛ³¹	ɣ o u ⁴² + s ɛ ³¹	i n c t + i n t	136 137
3323	Eryuan	easy	686	u⁴²	u ⁴²	n t	136
3324	Heqing	easy	686	ɣɔu⁴²	ɣ ɔ u ⁴²	i n c t	136
3325	Lanping	easy	686	wu³¹	w u ³¹	i n t	136
3326	Qiliqiao	easy	686	ɔ⁴²	ɔ ⁴²	n t	136
3327	Yunlong	easy	686	jo³³ji³¹	j o ³³ + j i ³¹	i n t + i n t	138 139
3328	Xiangyun	easy	686	wɔ⁴²	w ɔ ⁴²	i n t	136
3329	Luobenzhuo	easy	686	wu³³	w u ³³	i n t	136
3330	Zhoucheng	easy	686	ɔ⁴²	ɔ ⁴²	n t	136
1612	Jianchuan	eat	1336	jɯ⁴⁴	j ɯ ⁴⁴	i n t	140
1613	Eryuan	eat	1336	jɯ⁴⁴	j ɯ ⁴⁴	i n t	140
1614	Heqing	eat	1336	jɯ⁴⁴	j ɯ ⁴⁴	i n t	140
1615	Lanping	eat	1336	jɯ⁴⁴	j ɯ ⁴⁴	i n t	140
1616	Qiliqiao	eat	1336	ɣɯ³³	ɣ ɯ ³³	i n t	140
1617	Yunlong	eat	1336	jɯ⁴⁴	j ɯ ⁴⁴	i n t	140
1618	Xiangyun	eat	1336	jou⁴⁴	j o u ⁴⁴	i n c t	140
1619	Luobenzhuo	eat	1336	ji⁴⁴	j i ⁴⁴	i n t	140
1620	Zhoucheng	eat	1336	jɯ⁴⁴	j ɯ ⁴⁴	i n t	140
4348	Jianchuan	egg	744	se⁴²	s e ⁴²	i n t	141
4349	Eryuan	egg	744	se⁴²	s e ⁴²	i n t	141
4350	Heqing	egg	744	sẽ⁴²	s ẽ ∼ ⁴²	i n c t	141
4351	Lanping	egg	744	sɛ̃⁴²	s ɛ̃ ∼ ⁴²	i n c t	141
4352	Qiliqiao	egg	744	se³²	s e ³²	i n t	141
4353	Yunlong	egg	744	sɛ⁴²	s ɛ ⁴²	i n t	141
4354	Xiangyun	egg	744	sẽ⁴²	s ẽ ∼ ⁴²	i n c t	141
4355	Luobenzhuo	egg	744	sæ̃⁴²	s æ̃ ∼ ⁴²	i n c t	141
4356	Zhoucheng	egg	744	se³²	s e ³²	i n t	141
3574	Jianchuan	eight	1705	pia⁴⁴	p i a ⁴⁴	i m n t	142
3575	Eryuan	eight	1705	pia⁴⁴	p i a ⁴⁴	i m n t	142
3576	Heqing	eight	1705	pia⁴⁴	p i a ⁴⁴	i m n t	142
3577	Lanping	eight	1705	pia⁴⁴	p i a ⁴⁴	i m n t	142
3578	Qiliqiao	eight	1705	pia⁴⁴	p i a ⁴⁴	i m n t	142
3579	Yunlong	eight	1705	pia⁴⁴	p i a ⁴⁴	i m n t	142
3580	Xiangyun	eight	1705	pia⁴⁴	p i a ⁴⁴	i m n t	142
3581	Luobenzhuo	eight	1705	ʧua⁴⁴	ʧ u a ⁴⁴	i m n t	142
3582	Zhoucheng	eight	1705	pia⁴⁴	p i a ⁴⁴	i m n t	142
3295	Jianchuan	expensive	1426	kɛ⁴²tou⁴²	k ɛ ⁴² + t o u ⁴²	i n t + i n c t	1387 1388
3296	Eryuan	expensive	1426	kʲi⁴²tɔ³¹	kʲ i ⁴² + t ɔ ³¹	i n t + i n t	1387 1388
3297	Heqing	expensive	1426	kɛ⁴²tɔu⁴²	k ɛ ⁴² + t ɔ u ⁴²	i n t + i n c t	1387 1388
3298	Lanping	expensive	1426	kɛ³³to³¹	k ɛ ³³ + t o ³¹	i n t + i n t	1387 1388
3299	Qiliqiao	expensive	1426	kiɛ⁴⁴tɔ³¹	k i ɛ ⁴⁴ + t ɔ ³¹	i m n t + i n t	1387 1388
3300	Yunlong	expensive	1426	kɛ⁴²tɔ³¹	k ɛ ⁴² + t ɔ ³¹	i n t + i n t	1387 1388
3301	Xiangyun	expensive	1426	kʲi⁴²tɕʰĩ⁵⁵	kʲ i ⁴² + tɕʰ ĩ ∼ ⁵⁵	i n t + i n c t	1387 1389
3302	Luobenzhuo	expensive	1426	qa⁵⁵ʈɔ³¹	q a ⁵⁵ + ʈ ɔ ³¹	i n t + i n t	1387 1388
3303	Zhoucheng	expensive	1426	kɛ⁴²tɔ³¹	k ɛ ⁴² + t ɔ ³¹	i n t + i n t	1387 1388
280	Jianchuan	eye	1248	wẽ³³	w ẽ ∼ ³³	i n c t	143
281	Eryuan	eye	1248	ŋue³³	ŋ u e ³³	i m n t	143
282	Heqing	eye	1248	wẽ³³	w ẽ ∼ ³³	i n c t	143
283	Lanping	eye	1248	wẽ⁴⁴	w ẽ ∼ ⁴⁴	i n c t	143
284	Qiliqiao	eye	1248	we³³	w e ³³	i n t	143
285	Yunlong	eye	1248	ŋue³³	ŋ u e ³³	i m n t	143
286	Xiangyun	eye	1248	wẽ³³	w ẽ ∼ ³³	i n c t	143
287	Luobenzhuo	eye	1248	mi³³	m i ³³	i n t	143
288	Zhoucheng	eye	1248	we³³	w e ³³	i n t	143
271	Jianchuan	face	1560	tɕi³³wẽ³³	tɕ i ³³ + w ẽ ∼ ³³	i n t + i n c t	809 810
272	Eryuan	face	1560	tɕy³³ŋue³³	tɕ y ³³ + ŋ u e ³³	i n t + i m n t	809 810
273	Heqing	face	1560	tsõu³³wẽ³³	ts õ ũ ³³ + w ẽ ∼ ³³	i n c t + i n c t	809 810
274	Lanping	face	1560	tɕỹ³³wẽ³³	tɕ ỹ ∼ ³³ + w ẽ ∼ ³³	i n c t + i n c t	809 810
275	Qiliqiao	face	1560	tɕy³³we³³	tɕ y ³³ + w e ³³	i n t + i n t	809 810
276	Yunlong	face	1560	ʥy³³ŋue³³	ʥ y ³³ + ŋ u e ³³	i n t + i m n t	809 810
277	Xiangyun	face	1560	jĩ³³wẽ³³	j ĩ ∼ ³³ + w ẽ ∼ ³³	i n c t + i n c t	811 810
278	Luobenzhuo	face	1560	tɕy³³mi³³	tɕ y ³³ + m i ³³	i n t + i n t	809 810
279	Zhoucheng	face	1560	tɕy³³we³³	tɕ y ³³ + w e ³³	i n t + i n t	809 810
541	Jianchuan	faeces	675	sɿ³³	s ɿ ³³	i n t	869
542	Eryuan	faeces	675	sɿ³³	s ɿ ³³	i n t	869
543	Heqing	faeces	675	sɿ³³	s ɿ ³³	i n t	869
544	Lanping	faeces	675	sɛ³³	s ɛ ³³	i n t	869
545	Qiliqiao	faeces	675	sɿ³³	s ɿ ³³	i n t	869
546	Yunlong	faeces	675	sɿ³³	s ɿ ³³	i n t	869
547	Xiangyun	faeces	675	sɿ³³	s ɿ ³³	i n t	869
548	Luobenzhuo	faeces	675	ʂʅ³³	ʂ ʅ ³³	i n t	869
549	Zhoucheng	faeces	675	sɿ³³	s ɿ ³³	i n t	869
1855	Jianchuan	fall down	1280	tuɛ⁴⁴fɛ̃³³	t u ɛ ⁴⁴ + f ɛ̃ ∼ ³³	i m n t + i n c t	144 145
1856	Eryuan	fall down	1280	to⁴⁴pa⁴⁴	t o ⁴⁴ + p a ⁴⁴	i n t + i n t	144 146
1857	Heqing	fall down	1280	tou⁴⁴	t o u ⁴⁴	i n c t	144
1858	Lanping	fall down	1280	tuɛ⁴⁴fɛ̃³³	t u ɛ ⁴⁴ + f ɛ̃ ∼ ³³	i m n t + i n c t	144 145
1859	Qiliqiao	fall down	1280	to⁴⁴xɯ⁵⁵	t o ⁴⁴ + x ɯ ⁵⁵	i n t + i n t	144 147
1860	Yunlong	fall down	1280	to⁴⁴fɛ⁴⁴	t o ⁴⁴ + f ɛ ⁴⁴	i n t + i n t	144 145
1861	Xiangyun	fall down	1280	kũã³³tsʰɛ̃³³	k u ã ∼ ³³ + tsʰ ɛ̃ ∼ ³³	i m n c t + i n c t	148 149
1862	Luobenzhuo	fall down	1280	tu⁵⁵xa⁴⁴	t u ⁵⁵ + x a ⁴⁴	i n t + i n t	144 147
1863	Zhoucheng	fall down	1280	to⁴⁴	t o ⁴⁴	i n t	144
676	Jianchuan	family	194	xa³¹tɤ⁵⁵	x a ³¹ + t ɤ ⁵⁵	i n t + i n t	901 902
677	Eryuan	family	194	xa³¹tɤ⁵⁵	x a ³¹ + t ɤ ⁵⁵	i n t + i n t	901 902
678	Heqing	family	194	xʰɔu³¹tũɔ̃³⁵	xʰ ɔ u ³¹ + t u ɔ̃ ∼ ³⁵	i n c t + i m n c t	901 902
679	Lanping	family	194	xã⁴⁴to⁵⁵	x ã ∼ ⁴⁴ + t o ⁵⁵	i n c t + i n t	901 902
680	Qiliqiao	family	194	xɔ³¹tɤ³⁵	x ɔ ³¹ + t ɤ ³⁵	i n t + i n t	901 902
681	Yunlong	family	194	xa³¹tɤ⁵⁵	x a ³¹ + t ɤ ⁵⁵	i n t + i n t	901 902
682	Xiangyun	family	194	xɛ̃³¹tɛ³⁵	x ɛ̃ ∼ ³¹ + t ɛ ³⁵	i n c t + i n t	901 902
683	Luobenzhuo	family	194	xã³³tɤ⁵⁵	x ã ∼ ³³ + t ɤ ⁵⁵	i n c t + i n t	901 902
684	Zhoucheng	family	194	xɔ³¹tɤ³⁵	x ɔ ³¹ + t ɤ ³⁵	i n t + i n t	901 902
2962	Jianchuan	far	1406	tũẽ³³	t u ẽ ∼ ³³	i m n c t	150
2963	Eryuan	far	1406	tue³³	t u e ³³	i m n t	150
2964	Heqing	far	1406	tuẽ³³	t u ẽ ∼ ³³	i m n c t	150
2965	Lanping	far	1406	tũẽ⁴⁴	t u ẽ ∼ ⁴⁴	i m n c t	150
2966	Qiliqiao	far	1406	tue³³	t u e ³³	i m n t	150
2967	Yunlong	far	1406	tue³³	t u e ³³	i m n t	150
2968	Xiangyun	far	1406	tũẽ³³	t u ẽ ∼ ³³	i m n c t	150
2969	Luobenzhuo	far	1406	dy³³	d y ³³	i n t	150
2970	Zhoucheng	far	1406	tue³³	t u e ³³	i m n t	150
3142	Jianchuan	fat (pig)	1279	fɛ⁴⁴	f ɛ ⁴⁴	i n t	1369
3143	Eryuan	fat (pig)	1279	fɛ⁴⁴	f ɛ ⁴⁴	i n t	1369
3144	Heqing	fat (pig)	1279	fɤ²¹	f ɤ ²¹	i n t	1369
3145	Lanping	fat (pig)	1279	fe⁴⁴	f e ⁴⁴	i n t	1369
3146	Qiliqiao	fat (pig)	1279	ko²¹	k o ²¹	i n t	1582
3147	Yunlong	fat (pig)	1279	fɛ⁴⁴	f ɛ ⁴⁴	i n t	1369
3148	Xiangyun	fat (pig)	1279	kã²¹	k ã ∼ ²¹	i n c t	1582
3149	Luobenzhuo	fat (pig)	1279	wæ̃³¹	w æ̃ ∼ ³¹	i n c t	1370
3150	Zhoucheng	fat (pig)	1279	ko⁴²	k o ⁴²	i n t	1582
631	Jianchuan	father	1217	a³¹ti³³	a ³¹ + t i ³³	n t + i n t	151 152
632	Eryuan	father	1217	a⁵⁵ji²¹	a ⁵⁵ + j i ²¹	n t + i n t	151 153
633	Heqing	father	1217	ti³³	t i ³³	i n t	152
634	Lanping	father	1217	a⁴⁴ti⁴⁴	a ⁴⁴ + t i ⁴⁴	n t + i n t	151 152
635	Qiliqiao	father	1217	a³¹ti³³	a ³¹ + t i ³³	n t + i n t	151 152
636	Yunlong	father	1217	a⁵⁵ti³³	a ⁵⁵ + t i ³³	n t + i n t	151 152
637	Xiangyun	father	1217	a³¹ti³³	a ³¹ + t i ³³	n t + i n t	151 152
638	Luobenzhuo	father	1217	a⁵⁵bɔ³³	a ⁵⁵ + b ɔ ³³	n t + i n t	151 154
639	Zhoucheng	father	1217	a³³tɕi³³	a ³³ + tɕ i ³³	n t + i n t	151 152
2476	Jianchuan	fear	1419	kɛ̃⁵⁵	k ɛ̃ ∼ ⁵⁵	i n c t	1259
2477	Eryuan	fear	1419	kʲɛ³⁵	kʲ ɛ ³⁵	i n t	1259
2478	Heqing	fear	1419	kɛ̃⁵⁵	k ɛ̃ ∼ ⁵⁵	i n c t	1259
2479	Lanping	fear	1419	kɛ̃⁵⁵	k ɛ̃ ∼ ⁵⁵	i n c t	1259
2480	Qiliqiao	fear	1419	kɛ³⁵	k ɛ ³⁵	i n t	1259
2481	Yunlong	fear	1419	kɛ³⁵	k ɛ ³⁵	i n t	1259
2482	Xiangyun	fear	1419	kʲɛ̃³⁵	kʲ ɛ̃ ∼ ³⁵	i n c t	1259
2483	Luobenzhuo	fear	1419	ci⁵⁵	c i ⁵⁵	i n t	1259
2484	Zhoucheng	fear	1419	kʲɛ³⁵	kʲ ɛ ³⁵	i n t	1259
4366	Jianchuan	feather,hair	1201	ma²¹	m a ²¹	i n t	750
4367	Eryuan	feather,hair	1201	ma²¹	m a ²¹	i n t	750
4368	Heqing	feather,hair	1201	ma²¹	m a ²¹	i n t	750
4369	Lanping	feather,hair	1201	ma²¹	m a ²¹	i n t	750
4370	Qiliqiao	feather,hair	1201	ma²¹	m a ²¹	i n t	750
4371	Yunlong	feather,hair	1201	ma²¹	m a ²¹	i n t	750
4372	Xiangyun	feather,hair	1201	ma²¹	m a ²¹	i n t	750
4373	Luobenzhuo	feather,hair	1201	miɛ²¹	m i ɛ ²¹	i m n t	750
4374	Zhoucheng	feather,hair	1201	ma²¹	m a ²¹	i n t	750
1981	Jianchuan	feed (fatten up)	739	wẽ⁴²	w ẽ ∼ ⁴²	i n c t	1166
1982	Eryuan	feed (fatten up)	739	we⁴²	w e ⁴²	i n t	1166
1983	Heqing	feed (fatten up)	739	we⁴²	w e ⁴²	i n t	1166
1984	Lanping	feed (fatten up)	739	we⁴²	w e ⁴²	i n t	1166
1985	Qiliqiao	feed (fatten up)	739	wa³²	w a ³²	i n t	1166
1986	Yunlong	feed (fatten up)	739	wɛ⁴²	w ɛ ⁴²	i n t	1166
1987	Xiangyun	feed (fatten up)	739	we⁴²	w e ⁴²	i n t	1166
1988	Luobenzhuo	feed (fatten up)	739	ao⁵⁵	a o ⁵⁵	n c t	1166
1989	Zhoucheng	feed (fatten up)	739	we⁴²	w e ⁴²	i n t	1166
2989	Jianchuan	few	1242	ɕo³³	ɕ o ³³	i n t	1356
2990	Eryuan	few	1242	ɕu³³	ɕ u ³³	i n t	1356
2991	Heqing	few	1242	ɕu³³	ɕ u ³³	i n t	1356
2992	Lanping	few	1242	ɕɔ⁴⁴	ɕ ɔ ⁴⁴	i n t	1356
2993	Qiliqiao	few	1242	ɕo³³	ɕ o ³³	i n t	1356
2994	Yunlong	few	1242	ɕu³³	ɕ u ³³	i n t	1356
2995	Xiangyun	few	1242	ɕu³³	ɕ u ³³	i n t	1356
2996	Luobenzhuo	few	1242	ɕo³³	ɕ o ³³	i n t	1356
2997	Zhoucheng	few	1242	ɕo³³	ɕ o ³³	i n t	1356
2935	Jianchuan	fine,thin	2157	mo⁴²	m o ⁴²	i n t	1354
2936	Eryuan	fine,thin	2157	mɔ⁴²	m ɔ ⁴²	i n t	1354
2937	Heqing	fine,thin	2157	ma⁴²	m a ⁴²	i n t	1354
2938	Lanping	fine,thin	2157	mɔ̃³¹	m ɔ̃ ∼ ³¹	i n c t	1354
2939	Qiliqiao	fine,thin	2157	mu³²	m u ³²	i n t	1354
2940	Yunlong	fine,thin	2157	mɔ⁴²	m ɔ ⁴²	i n t	1354
2941	Xiangyun	fine,thin	2157	mɔu⁴²	m ɔ u ⁴²	i n c t	1354
2942	Luobenzhuo	fine,thin	2157	mɔ̃⁴⁴	m ɔ̃ ∼ ⁴⁴	i n c t	1354
2943	Zhoucheng	fine,thin	2157	mu³²	m u ³²	i n t	1354
370	Jianchuan	finger	1303	sɯ³³tɯ²¹tsɿ³³	s ɯ ³³ + t ɯ ²¹ + ts ɿ ³³	i n t + i n t + i n t	155 156 157
371	Eryuan	finger	1303	ʂɯ³³tɯ²¹tse⁴⁴ne³¹	ʂ ɯ ³³ + t ɯ ²¹ + ts e ⁴⁴ + n e ³¹	i n t + i n t + i n t + i n t	155 156 157 158
372	Heqing	finger	1303	sʰɯ³³tɯ²¹ti⁵⁵mɔu³³	sʰ ɯ ³³ + t ɯ ²¹ + t i ⁵⁵ + m ɔ u ³³	i n t + i n t + i n t + i n c t	155 156 159 160
373	Lanping	finger	1303	sɯ³³ti⁵⁵tiɯ³³	s ɯ ³³ + t i ⁵⁵ + t i ɯ ³³	i n t + i n t + i m n t	155 157 156
374	Qiliqiao	finger	1303	sɯ³³tsɿ³¹tsɿ³³	s ɯ ³³ + ts ɿ ³¹ + ts ɿ ³³	i n t + i n t + i n t	155 157 157
375	Yunlong	finger	1303	ʃɤ³³tsɿ³³	ʃ ɤ ³³ + ts ɿ ³³	i n t + i n t	155 157
376	Xiangyun	finger	1303	sou³³tou²¹tsɿ³³	s o u ³³ + t o u ²¹ + ts ɿ ³³	i n c t + i n c t + i n t	155 156 157
377	Luobenzhuo	finger	1303	ɕi³³tɕɯ̃³¹	ɕ i ³³ + tɕ ɯ̃ ∼ ³¹	i n t + i n c t	155 161
378	Zhoucheng	finger	1303	sɯ³³tsɿ³³tɯ²¹	s ɯ ³³ + ts ɿ ³³ + t ɯ ²¹	i n t + i n t + i n t	155 157 156
379	Jianchuan	fingernail	1258	sɯ³³tɯ²¹kɛ⁴⁴	s ɯ ³³ + t ɯ ²¹ + k ɛ ⁴⁴	i n t + i n t + i n t	162 163 164
380	Eryuan	fingernail	1258	ʂɯ³³tɯ²¹kʲɛ⁴⁴	ʂ ɯ ³³ + t ɯ ²¹ + kʲ ɛ ⁴⁴	i n t + i n t + i n t	162 163 164
381	Heqing	fingernail	1258	sʰɯ³³tɯ²¹kɛ⁴²	sʰ ɯ ³³ + t ɯ ²¹ + k ɛ ⁴²	i n t + i n t + i n t	162 163 164
382	Lanping	fingernail	1258	sɯ³³ti⁵⁵kɛ⁴⁴pʰiɛ⁵⁵	s ɯ ³³ + t i ⁵⁵ + k ɛ ⁴⁴ + pʰ i ɛ ⁵⁵	i n t + i n t + i n t + i m n t	162 165 164 166
383	Qiliqiao	fingernail	1258	sɯ³³tɕi³³kiɛ⁴⁴	s ɯ ³³ + tɕ i ³³ + k i ɛ ⁴⁴	i n t + i n t + i m n t	162 163 164
384	Yunlong	fingernail	1258	ʃɤ³³tɯ²¹kɛ⁴⁴	ʃ ɤ ³³ + t ɯ ²¹ + k ɛ ⁴⁴	i n t + i n t + i n t	162 163 164
385	Xiangyun	fingernail	1258	sou³³tou²¹kʲɛ⁴⁴	s o u ³³ + t o u ²¹ + kʲ ɛ ⁴⁴	i n c t + i n c t + i n t	162 163 164
386	Luobenzhuo	fingernail	1258	ɕi³³tɕɯ̃³¹tɯ³¹qao⁵⁵	ɕ i ³³ + tɕ ɯ̃ ∼ ³¹ + t ɯ ³¹ + q a o ⁵⁵	i n t + i n c t + i n t + i n c t	162 167 163 164
387	Zhoucheng	fingernail	1258	sɯ³³tsɿ³³kʲɛ⁴⁴	s ɯ ³³ + ts ɿ ³³ + kʲ ɛ ⁴⁴	i n t + i n t + i n t	162 163 164
1405	Jianchuan	fire	221	xue³³	x u e ³³	i m n t	168
1406	Eryuan	fire	221	xue³³	x u e ³³	i m n t	168
1407	Heqing	fire	221	xʰue³³	xʰ u e ³³	i m n t	168
1408	Lanping	fire	221	xue⁴⁴	x u e ⁴⁴	i m n t	168
1409	Qiliqiao	fire	221	xue³³	x u e ³³	i m n t	168
1410	Yunlong	fire	221	xue³³	x u e ³³	i m n t	168
1411	Xiangyun	fire	221	xue³³	x u e ³³	i m n t	168
1412	Luobenzhuo	fire	221	fi³³	f i ³³	i n t	168
1413	Zhoucheng	fire	221	xue³³	x u e ³³	i m n t	168
1234	Jianchuan	firewood	10	ɕĩ⁵⁵	ɕ ĩ ∼ ⁵⁵	i n c t	169
1235	Eryuan	firewood	10	ɕi⁵⁵	ɕ i ⁵⁵	i n t	169
1236	Heqing	firewood	10	ɕʰĩ⁵⁵	ɕʰ ĩ ∼ ⁵⁵	i n c t	169
