ID	CHARACTER	SIMPLIFIED_CHARACTER	PINYIN	DOCULECT	DOCULECT_IN_SOURCE	READING	SEGMENTS	CONTEXT	CONCEPT	COGNATE_CLASS
4688	容	容	róng	Middle_Chinese	MC	yowng	j o ŋʷ /¹	i n c t	contain	2345
4689	容	容	róng	Old_Chinese	OC	*ɢoŋ {*[ɢ](r)oŋ}	ɢ o ŋ	i n c	contain	2345
6582	厭	厌	yān	Middle_Chinese	MC	ʔjiem	ʔ j/ji e /¹ m	i m n t i	contented (adj.)	3293
6583	厭	厌	yān	Old_Chinese	OC	*ʔem	ʔ e m	i n c	contented (adj.)	3293
6438	續	续	xù	Middle_Chinese	MC	zjowk	z j o kʷ /⁴	i m n c t	continue	3221
6439	續	续	xù	Old_Chinese	OC	*sə.lok	s ə l o k	P N i n c	continue	3221
5978	歙	歙	xī	Middle_Chinese	MC	xip	x i p /⁴	i n c t	contract (v.)	2991
5979	歙	歙	xī	Old_Chinese	OC	*qʰəp {*qʰ(r)[ə]p}	qʰ ə p	i n c	contract (v.)	2991
5332	肅	肃	sù	Middle_Chinese	MC	sjuwk	s j u kʷ /⁴	i m n c t	contract (v.); shrivel	2668
5333	肅	肃	sù	Old_Chinese	OC	*siwk	s i kʷ	i n c	contract (v.); shrivel	2668
5160	輸	输	shū	Middle_Chinese	MC	syu	ɕ u /¹	i n t	convey (v.)	2582
5161	輸	输	shū	Old_Chinese	OC	*l̥o	l̥ o	i n	convey (v.)	2582
1335	飯	饭	fàn	Middle_Chinese	MC	bjonH	b j o n /³	i m n c t	cooked rice or millet	668
1336	飯	饭	fàn	Old_Chinese	OC	*bonʔ-s	b o n ʔ s	i n c C S	cooked rice or millet	668
3272	爛	烂	làn	Middle_Chinese	MC	lanH	l a n /³	i n c t	cooked until soft	1637
3273	爛	烂	làn	Old_Chinese	OC	*rˁan-s {*[r]ˁan-s}	rˤ a n s	i n c S	cooked until soft	1637
3274	爤	爤	làn	Middle_Chinese	MC	lanH	l a n /³	i n c t	cooked until soft	1638
3275	爤	爤	làn	Old_Chinese	OC	*rˁan-s {*[r]ˁan-s}	rˤ a n s	i n c S	cooked until soft	1638
5176	熟	熟	shú	Middle_Chinese	MC	dzyuwk	dʑ u kʷ /⁴	i n c t	cooked, ripe	2590
5177	熟	熟	shú	Old_Chinese	OC	*duk {*[d]uk}	d u k	i n c	cooked, ripe	2590
4338	錡	锜	qí	Middle_Chinese	MC	gje	g j e /¹	i m n t	cooking pot	2170
4339	錡	锜	qí	Old_Chinese	OC	*C.ɢaj {*C.ɢ(r)aj}	/C ɢ a j	P i n c	cooking pot	2170
6850	錡	锜	yǐ	Middle_Chinese	MC	ngjeX	ŋ j e /²	i m n t	cooking pot	3427
6851	錡	锜	yǐ	Old_Chinese	OC	*m.ɢajʔ {*m.ɢ(r)ajʔ}	m ɢ a j ʔ	P i n c C	cooking pot	3427
7474	竈	竈	zào	Middle_Chinese	MC	tsawH	ts a w /³	i n c t	cooking-place, stove	3739
7475	竈	竈	zào	Old_Chinese	OC	*tsˁuk-s {*[ts]ˁuk-s}	tsˤ u k s	i n c S	cooking-place, stove	3739
3874	緡	缗	mín	Middle_Chinese	MC	min	m i n /¹	i n c t	cord	1938
3875	緡	缗	mín	Old_Chinese	OC	*mə-run (dial. › *mrun)	m ə r u n	P N i n c	cord	1938
3592	欒	栾	luán	Middle_Chinese	MC	lwan	l w a n /¹	i m n c t	corners of the rim of an oval bell	1797
3593	欒	栾	luán	Old_Chinese	OC	*mə.rˁon {*[m]ə.rˁon}	m ə rˤ o n	P N i n c	corners of the rim of an oval bell	1797
4986	屍	尸	shī	Middle_Chinese	MC	syij	ɕ i j /¹	i n c t	corpse	2495
4987	屍	尸	shī	Old_Chinese	OC	*l̥əJ {*l̥ə[j]}	l̥ ə j	i n c	corpse	2495
4988	尸	尸	shī	Middle_Chinese	MC	syij	ɕ i j /¹	i n c t	corpse	2496
4989	尸	尸	shī	Old_Chinese	OC	*l̥əj {*l̥ə[j]}	l̥ ə j	i n c	corpse	2496
7728	正	正	zhèng	Middle_Chinese	MC	tsyengH	tɕ e ŋ /³	i n c t	correct (adj., v.)	3866
7729	正	正	zhèng	Old_Chinese	OC	*teŋ-s	t e ŋ s	i n c S	correct (adj., v.)	3866
641	勅	勅	chì	Middle_Chinese	MC	trhik	ʈʰ i k /⁴	i n c t	correct (v.); to arrange	321
642	勅	勅	chì	Old_Chinese	OC	*r̥ək {*(m-)r̥ək}	r̥ ə k	i n c	correct (v.); to arrange	321
3092	咳	咳	kài	Middle_Chinese	MC	khojH	kʰ o j /³	i n c t	cough	1547
3093	咳	咳	kài	Old_Chinese	OC	*kʰˁək-s	kʰˤ ə k s	i n c S	cough	1547
3094	欬	欬	kài	Middle_Chinese	MC	khojH	kʰ o j /³	i n c t	cough	1548
3095	欬	欬	kài	Old_Chinese	OC	*kʰˁək-s	kʰˤ ə k s	i n c S	cough	1548
4506	謦	謦	qǐng	Middle_Chinese	MC	khengX	kʰ e ŋ /²	i n c t	cough, clear the throat	2254
4507	謦	謦	qǐng	Old_Chinese	OC	*C.qʰˁeŋʔ {*[C.qʰ]ˁeŋʔ}	/C qʰˤ e ŋ ʔ	P i n c C	cough, clear the throat	2254
5188	數	数	shǔ	Middle_Chinese	MC	srjuX	ʂ j u /²	i m n t	count (v.)	2596
5189	數	数	shǔ	Old_Chinese	OC	*s-roʔ	s r o ʔ	p i n C	count (v.)	2596
7368	閱	阅	yuè	Middle_Chinese	MC	ywet	j w e t /⁴	i m n c t	count, sum up	3686
7369	閱	阅	yuè	Old_Chinese	OC	*lot	l o t	i n c	count, sum up	3686
87	邦	邦	bāng	Middle_Chinese	MC	pæwng	p æ ŋʷ /¹	i n c t	country	44
88	邦	邦	bāng	Old_Chinese	OC	*pˁroŋ	pˤ r o ŋ	i m n c	country	44
2850	慬	慬	jìn	Middle_Chinese	MC	gjɨn	g j ɨ n /¹	i m n c t	courageous	1426
2851	慬	慬	jìn	Old_Chinese	OC	*ɡər {*[ɡ]ər}	g ə r	i n c	courageous	1426
7214	奧	奥	yù	Middle_Chinese	MC	ʔjuwk	ʔ j u kʷ /⁴	i m n c t	cove in the bank of a stream	3609
7215	奧	奥	yù	Old_Chinese	OC	*ʔuk {*ʔ(r)uk}	ʔ u k	i n c	cove in the bank of a stream	3609
3784	盟	盟	méng	Middle_Chinese	MC	mjæng	m j æ ŋ /¹	i m n c t	covenant	1893
3785	盟	盟	méng	Old_Chinese	OC	*mraŋ	m r a ŋ	i m n c	covenant	1893
2149	幠	幠	hū	Middle_Chinese	MC	xu	x u /¹	i n t	cover	1075
2150	幠	幠	hū	Old_Chinese	OC	*m̥ˁa	m̥ˤ a	i n	cover	1075
3824	冪	幂	mì	Middle_Chinese	MC	mek	m e k /⁴	i n c t	cover	1913
3825	冪	幂	mì	Old_Chinese	OC	*mˁek {*mˁ[e]k}	mˤ e k	i n c	cover	1913
6568	襾	襾	yà	Middle_Chinese	MC	xæX	x æ /²	i n t	cover	3286
6569	襾	襾	yà	Old_Chinese	OC	*qʰˁraʔ	qʰˤ r a ʔ	i m n c	cover	3286
6626	奄	奄	yǎn	Middle_Chinese	MC	ʔjemX	ʔ j e m /²	i m n c t	cover	3315
6627	奄	奄	yǎn	Old_Chinese	OC	*ʔomʔ {*ʔ(r)omʔ}	ʔ o m ʔ	i n c C	cover	3315
3826	簚	簚	mì	Middle_Chinese	MC	mek	m e k /⁴	i n c t	cover (n.)	1914
3827	簚	簚	mì	Old_Chinese	OC	*mˁek {*mˁ[e]k}	mˤ e k	i n c	cover (n.)	1914
215	蔽	蔽	bì	Middle_Chinese	MC	pjiejH	p j/ji e j /³	i m n c t	cover (v.)	108
216	蔽	蔽	bì	Old_Chinese	OC	*pet-s {*pe[t]-s}	p e t s	i n c S	cover (v.)	108
3786	蒙	蒙	méng	Middle_Chinese	MC	muwng	m u ŋʷ /¹	i n c t	cover (v.)	1894
3787	蒙	蒙	méng	Old_Chinese	OC	*mˁoŋ	mˤ o ŋ	i n c	cover (v.)	1894
1613	蓋	盖	gài	Middle_Chinese	MC	kajH	k a j /³	i n c t	cover (v.); cover (n.)	807
1614	蓋	盖	gài	Old_Chinese	OC	*kˁap-s {*[k]ˁap-s}	kˤ a p s	i n c S	cover (v.); cover (n.)	807
4172	被	被	pī	Middle_Chinese	MC	phje	pʰ j e /¹	i m n t	cover oneself with	2087
4173	被	被	pī	Old_Chinese	OC	*mə-pʰaj {*mə-pʰ(r)aj}	m ə pʰ a j	P N i n c	cover oneself with	2087
135	被	被	bèi	Middle_Chinese	MC	bjeX	b j e /²	i m n t	cover self with	68
136	被	被	bèi	Old_Chinese	OC	*m-pajʔ {*m-p(r)ajʔ}	m p a j ʔ	p i n c C	cover self with	68
221	庇	庇	bì	Middle_Chinese	MC	pjij	p j i j /¹	i m n c t	cover; protect	111
222	庇	庇	bì	Old_Chinese	OC	*pij	p i j	i n c	cover; protect	111
225	庇	庇	bì	Middle_Chinese	MC	pjijH	p j i j /³	i m n c t	cover; protect	113
226	庇	庇	bì	Old_Chinese	OC	*pij-s	p i j s	i n c S	cover; protect	113
6554	庌	庌	yǎ	Middle_Chinese	MC	ngæX	ŋ æ /²	i n t	covered galleries	3279
6555	庌	庌	yǎ	Old_Chinese	OC	*N-qʰˁraʔ {*[N]-qʰˁraʔ}	/N qʰˤ r a ʔ	p i m n c	covered galleries	3279
3740	冒	冒	mào	Middle_Chinese	MC	mawH	m a w /³	i n c t	covering	1871
3741	冒	冒	mào	Old_Chinese	OC	*mˁuk-s	mˤ u k s	i n c S	covering	1871
3822	幦	幦	mì	Middle_Chinese	MC	mek	m e k /⁴	i n c t	covering	1912
3823	幦	幦	mì	Old_Chinese	OC	*mˁek {*mˁ[e]k}	mˤ e k	i n c	covering	1912
3862	幭	幭	miè	Middle_Chinese	MC	met	m e t /⁴	i n c t	covering	1932
3863	幭	幭	miè	Old_Chinese	OC	*mˁek {*mˁ[e][k]}	mˤ e k	i n c	covering	1932
3942	幕	幕	mù	Middle_Chinese	MC	mak	m a k /⁴	i n c t	covering	1972
3943	幕	幕	mù	Old_Chinese	OC	*mˁak	mˤ a k	i n c	covering	1972
4458	衾	衾	qīn	Middle_Chinese	MC	khim	kʰ i m /¹	i n c t	coverlet	2230
4459	衾	衾	qīn	Old_Chinese	OC	*kʰəm {*[k]ʰ(r)[ə]m}	kʰ ə m	i n c	coverlet	2230
3102	欿	欿	kǎn	Middle_Chinese	MC	khomX	kʰ o m /²	i n c t	covet	1552
3103	欿	欿	kǎn	Old_Chinese	OC	*k-r̥ˁəmʔ	k r̥ˤ ə m ʔ	p i n c C	covet	1552
6158	羨	羨	xiàn	Middle_Chinese	MC	zjenH	z j e n /³	i m n c t	covet, desire	3081
6159	羨	羨	xiàn	Old_Chinese	OC	*s-N-qar-s {*s-N-[q]a[r]-s}	s /N q a r s	p p i n c S	covet, desire	3081
6288	蟹	蟹	xiè	Middle_Chinese	MC	hɛX	ɣ ɛ /²	i n t	crab	3146
6289	蟹	蟹	xiè	Old_Chinese	OC	*m-kˁreʔ	m kˤ r e ʔ	p i m n C	crab	3146
6028	隙	隙	xì	Middle_Chinese	MC	khjæk	kʰ j æ k /⁴	i m n c t	crack (n.)	3016
6029	隙	隙	xì	Old_Chinese	OC	*kʰrak {*[k]ʰrak}	kʰ r a k	i m n c	crack (n.)	3016
2677	匠	匠	jiàng	Middle_Chinese	MC	dzjangH	dz j a ŋ /³	i m n c t	craftsman	1339
2678	匠	匠	jiàng	Old_Chinese	OC	*S.baŋ-s {*S.[b]aŋ-s}	/S b a ŋ s	P i n c S	craftsman	1339
2209	猾	猾	huá	Middle_Chinese	MC	hwɛt	ɣ w ɛ t /⁴	i m n c t	crafty	1105
2210	猾	猾	huá	Old_Chinese	OC	*ɡˁrut {*[ɡ]ˁrut}	gˤ r u t	i m n c	crafty	1105
2087	鶴	鹤	hè	Middle_Chinese	MC	hak	ɣ a k /⁴	i n c t	crane	1044
2088	鶴	鹤	hè	Old_Chinese	OC	*ɡˁawk {*[ɡ]ˁawk}	gˤ a kʷ	i n c	crane	1044
1513	匐	匐	fú	Middle_Chinese	MC	bok	b o k /⁴	i n c t	crawl	757
1514	匐	匐	fú	Old_Chinese	OC	*bˁək {*[b]ˁək} (‹ *[b]ˁuk ?)	bˤ ə k	i n c	crawl	757
4266	匍	匍	pú	Middle_Chinese	MC	bu	b u /¹	i n t	crawl	2134
4267	匍	匍	pú	Old_Chinese	OC	*bˁa {*[b]ˁa}	bˤ a	i n	crawl	2134
7278	蜎	蜎	yuān	Middle_Chinese	MC	ʔjwienX	ʔ ɥ/jwi e n /²	i m n c t	crawl (as an insect); soft, bending	3641
7279	蜎	蜎	yuān	Old_Chinese	OC	*qʷenʔ	qʷ e n ʔ	i n c C	crawl (as an insect); soft, bending	3641
7282	蜎	蜎	yuān	Middle_Chinese	MC	ʔwen	ʔ w e n /¹	i m n c t	crawl (as an insect); soft, bending	3643
7283	蜎	蜎	yuān	Old_Chinese	OC	*qʷˁen	qʷˤ e n	i n c	crawl (as an insect); soft, bending	3643
7286	蜎	蜎	yuān	Middle_Chinese	MC	gjwienX	g ɥ/jwi e n /²	i m n c t	crawl (as an insect); soft, bending	3645
7287	蜎	蜎	yuān	Old_Chinese	OC	*m-k-qʷenʔ {*[m-k-qʷ]enʔ}	m k qʷ e n ʔ	p p i n c C	crawl (as an insect); soft, bending	3645
1499	匐	匐	fú	Middle_Chinese	MC	bjuwk	b j u kʷ /⁴	i m n c t	crawl (bu.bjuwk)	750
1500	匐	匐	fú	Old_Chinese	OC	*bək {*[b]ək}	b ə k	i n c	crawl (bu.bjuwk)	750
5726	蔓	蔓	wàn	Middle_Chinese	MC	mjonH	m j o n /³	i m n c t	creep; creeping plant	2865
5727	蔓	蔓	wàn	Old_Chinese	OC	*C.man-s {*C.ma[n]-s}	/C m a n s	P i n c S	creep; creeping plant	2865
8128	罪	罪	zuì	Middle_Chinese	MC	dzwojX	dz w o j /²	i m n c t	crime, offense	4066
8129	罪	罪	zuì	Old_Chinese	OC	*Cə.dzˁujʔ	/C ə dzˤ u j ʔ	P N i n c C	crime, offense	4066
5744	枉	枉	wǎng	Middle_Chinese	MC	ʔjwangX	ʔ ɥ a ŋ /²	i m n c t	crooked; depraved	2874
5745	枉	枉	wǎng	Old_Chinese	OC	*qʷaŋʔ	qʷ a ŋ ʔ	i n c C	crooked; depraved	2874
2687	交	交	jiāo	Middle_Chinese	MC	kæw	k æ w /¹	i n c t	cross (v.)	1344
2688	交	交	jiāo	Old_Chinese	OC	*kˁraw {*[k]ˁraw}	kˤ r a w	i m n c	cross (v.)	1344
2517	濟	济	jì	Middle_Chinese	MC	tsejH	ts e j /³	i n c t	cross a stream; rescue	1259
2518	濟	济	jì	Old_Chinese	OC	*tsˁij-s {*[ts]ˁ[i]j(ʔ)-s}	tsˤ i j s	i n c S	cross a stream; rescue	1259
7682	軫	轸	zhěn	Middle_Chinese	MC	tsyinX	tɕ i n /²	i n c t	crossboard at back of carriage	3843
7683	軫	轸	zhěn	Old_Chinese	OC	*tənʔ {*tə[n]ʔ}	t ə n ʔ	i n c i	crossboard at back of carriage	3843
4098	弩	弩	nǔ	Middle_Chinese	MC	nuX	n u /²	i n t	crossbow	2050
4099	弩	弩	nǔ	Old_Chinese	OC	*C.nˁaʔ	/C nˤ a ʔ	P i n c	crossbow	2050
2391	枅	枅	jī	Middle_Chinese	MC	kej	k e j /¹	i n c t	crosspiece of wood on top of pillar	1196
2392	枅	枅	jī	Old_Chinese	OC	*kˁer {*[k]ˁer} (dial. *-r › *-j)	kˤ e r	i n c	crosspiece of wood on top of pillar	1196
2113	橫	横	héng	Middle_Chinese	MC	hwæng	ɣ w æ ŋ /¹	i m n c t	crosswise; horizontal	1057
2114	橫	横	héng	Old_Chinese	OC	*C.ɡʷˁraŋ	/C gʷˤ r a ŋ	P i m n c	crosswise; horizontal	1057
5880	烏	乌	wū	Middle_Chinese	MC	ʔu	ʔ u /¹	i n t	crow, raven; black	2942
5881	烏	乌	wū	Old_Chinese	OC	*qˁa	qˤ a	i n	crow, raven; black	2942
2461	濈	濈	jí	Middle_Chinese	MC	tsrip	ʈʂ i p /⁴	i n c t	crowded together	1231
2462	濈	濈	jí	Old_Chinese	OC	*s.q‹r›ip {*s.q‹r›[i]p}	s q r/‹r› i p	P i m n c	crowded together	1231
3166	酷	酷	kù	Middle_Chinese	MC	khowk	kʰ o kʷ /⁴	i n c t	cruel	1584
3167	酷	酷	kù	Old_Chinese	OC	*kʰˁuk	kʰˤ u k	i n c	cruel	1584
3396	厲	厉	lì	Middle_Chinese	MC	ljejH	l j e j /³	i m n c t	cruel	1699
3397	厲	厉	lì	Old_Chinese	OC	*rat-s {*[r]at-s}	r a t s	i n c S	cruel	1699
4110	虐	虐	nüè	Middle_Chinese	MC	ngjak	ŋ j a k /⁴	i m n c t	cruel	2056
4111	虐	虐	nüè	Old_Chinese	OC	*ŋawk {*[ŋ](r)awk}	ŋ a kʷ	i n c	cruel	2056
4654	忍	忍	rěn	Middle_Chinese	MC	nyinX	ɲ i n /²	i n c t	cruel	2328
4655	忍	忍	rěn	Old_Chinese	OC	*nənʔ {*nə[n]ʔ}	n ə n ʔ	i n c i	cruel	2328
4534	緧	緧	qiū	Middle_Chinese	MC	tshjuw	tsʰ j u w /¹	i m n c t	crupper	2268
4535	緧	緧	qiū	Old_Chinese	OC	*tsʰu {*[tsʰ]u}	tsʰ u	i n	crupper	2268
6562	軋	轧	yà	Middle_Chinese	MC	ʔɛt	ʔ ɛ t /⁴	i n c t	crush	3283
6563	軋	轧	yà	Old_Chinese	OC	*qˁrət	qˤ r ə t	i m n c	crush	3283
3356	轢	轹	lì	Middle_Chinese	MC	lak	l a k /⁴	i n c t	crush under wheels	1679
3357	轢	轹	lì	Old_Chinese	OC	*rˁawk {*[r]ˁawk}	rˤ a kʷ	i n c	crush under wheels	1679
3368	轢	轹	lì	Middle_Chinese	MC	lek	l e k /⁴	i n c t	crush under wheels	1685
3369	轢	轹	lì	Old_Chinese	OC	*rˁewk {*[r]ˁewk}	rˤ e kʷ	i n c	crush under wheels	1685
3892	鳴	鸣	míng	Middle_Chinese	MC	mjæng	m j æ ŋ /¹	i m n c t	cry (of birds or animals)	1947
3893	鳴	鸣	míng	Old_Chinese	OC	*m.reŋ	m r e ŋ	P i n c	cry (of birds or animals)	1947
5526	嗁	嗁	tí	Middle_Chinese	MC	dej	d e j /¹	i n c t	cry; weep	2765
5527	嗁	嗁	tí	Old_Chinese	OC	*C.lˁe	/C lˤ e	P i n	cry; weep	2765
3736	芼	芼	mào	Middle_Chinese	MC	mawH	m a w /³	i n c t	cull and cook	1869
3737	芼	芼	mào	Old_Chinese	OC	*mˁaw-s {*mˁaw(k)-s}	mˤ a w s	i n c S	cull and cook	1869
2397	稽	稽	jī	Middle_Chinese	MC	kej	k e j /¹	i n c t	cultivate (field)	1199
2398	稽	稽	jī	Old_Chinese	OC	*kˁij	kˤ i j	i n c	cultivate (field)	1199
1083	畋	畋	diàn	Middle_Chinese	MC	denH	d e n /³	i n c t	cultivate a field	542
1084	畋	畋	diàn	Old_Chinese	OC	*lˁiŋ-s	lˤ i ŋ s	i n c S	cultivate a field	542
4630	壤	壤	rǎng	Middle_Chinese	MC	nyangX	ɲ a ŋ /²	i n c t	cultivated soil	2316
4631	壤	壤	rǎng	Old_Chinese	OC	*naŋʔ	n a ŋ ʔ	i n c C	cultivated soil	2316
6908	藝	艺	yì	Middle_Chinese	MC	ngjiejH	ŋ j/ji e j /³	i m n c t	cultivation, art, skill	3456
6909	藝	艺	yì	Old_Chinese	OC	*ŋet-s I!	ŋ e t s	i n c S	cultivation, art, skill	3456
129	杯	杯	bēi	Middle_Chinese	MC	pwoj	p w o j /¹	i m n c t	cup	65
130	杯	杯	bēi	Old_Chinese	OC	*pˁə	pˤ ə	i n	cup	65
5788	帷	帷	wéi	Middle_Chinese	MC	hwij	ɣ w i j /¹	i m n c t	curtain	2896
5789	帷	帷	wéi	Old_Chinese	OC	*ɢʷrij	ɢʷ r i j	i m n c	curtain	2896
7588	帳	帐	zhàng	Middle_Chinese	MC	trjangH	ʈ j a ŋ /³	i m n c t	curtain	3796
7589	帳	帐	zhàng	Old_Chinese	OC	*traŋ-s	t r a ŋ s	i m n c S	curtain	3796
3692	幔	幔	màn	Middle_Chinese	MC	manH	m a n /³	i n c t	curtain, tent	1847
3693	幔	幔	màn	Old_Chinese	OC	*mˁan-s {*mˁa[n]-s}	mˤ a n s	i n c S	curtain, tent	1847
1779	句	句	gōu	Middle_Chinese	MC	kuw	k u w /¹	i n c t	curved	890
1780	句	句	gōu	Old_Chinese	OC	*C.qˁo {*C.[q]ˁ(r)o}	/C qˤ o	P i n	curved	890
1795	句	句	gòu	Middle_Chinese	MC	kuwH	k u w /³	i n c t	curved	898
1796	句	句	gòu	Old_Chinese	OC	*kˁok-s {*[k]ˁ(r)ok-s}	kˤ o k s	i n c S	curved	898
4642	繞	绕	rǎo	Middle_Chinese	MC	nyewX	ɲ e w /²	i n c t	curved	2322
4643	繞	绕	rǎo	Old_Chinese	OC	*ŋewʔ {*[ŋ]ewʔ} (‹ uvular?)	ŋ e w ʔ	i n c C	curved	2322
5720	宛	宛	wǎn	Middle_Chinese	MC	ʔjwonX	ʔ ɥ o n /²	i m n c t	curved; to bend	2862
5721	宛	宛	wǎn	Old_Chinese	OC	*ʔorʔ {*ʔo[r]ʔ}	ʔ o r ʔ	i n c C	curved; to bend	2862
1893	串	串	guàn	Middle_Chinese	MC	kwænH	k w æ n /³	i m n c t	custom	947
1894	串	串	guàn	Old_Chinese	OC	*kˁron-s {*kˁro[n]-s}	kˤ r o n s	i m n c S	custom	947
897	剉	剉	cuò	Middle_Chinese	MC	tshwaH	tsʰ w a /³	i m n t	cut	449
898	剉	剉	cuò	Old_Chinese	OC	*tsʰˁoj-s {*[tsʰ]ˁoj-s}	tsʰˤ o j s	i n c S	cut	449
2621	翦	翦	jiǎn	Middle_Chinese	MC	tsjenX	ts j e n /²	i m n c t	cut (v.)	1311
2622	翦	翦	jiǎn	Old_Chinese	OC	*tsenʔ {*[ts][e][n]ʔ}	ts e n ʔ	i n c C	cut (v.)	1311
5524	剔	剔	tī	Middle_Chinese	MC	thek	tʰ e k /⁴	i n c t	cut (v.)	2764
5525	剔	剔	tī	Old_Chinese	OC	*l̥ˁek	l̥ˤ e k	i n c	cut (v.)	2764
1685	割	割	gē	Middle_Chinese	MC	kat	k a t /⁴	i n c t	cut (v.); harm (v.)	843
1686	割	割	gē	Old_Chinese	OC	*Cə-kˁat	/C ə kˤ a t	P N i n c	cut (v.); harm (v.)	843
1185	斷	断	duàn	Middle_Chinese	MC	twanX	t w a n /²	i m n c t	cut in two	593
1186	斷	断	duàn	Old_Chinese	OC	*tˁonʔ {*tˁo[n]ʔ}	tˤ o n ʔ	i n c C	cut in two	593
3350	理	理	lǐ	Middle_Chinese	MC	liX	l i /²	i n t	cut jade; regulate	1676
3351	理	理	lǐ	Old_Chinese	OC	*rəʔ {*([m]ə.)rəʔ}	r ə ʔ	i n C	cut jade; regulate	1676
1855	冎	冎	guǎ	Middle_Chinese	MC	kwæX	k w æ /²	i m n t	cut meat from the bone	928
1856	冎	冎	guǎ	Old_Chinese	OC	*kʷˁrajʔ	kʷˤ r a j ʔ	i m n c C	cut meat from the bone	928
5710	咼	呙	wāi	Middle_Chinese	MC	kwæX	k w æ /²	i m n t	cut meat from the bone	2857
5711	咼	呙	wāi	Old_Chinese	OC	*kʷˁrajʔ	kʷˤ r a j ʔ	i m n c C	cut meat from the bone	2857
2717	剿	剿	jiǎo	Middle_Chinese	MC	tsjewX	ts j e w /²	i m n c t	cut off	1359
2718	剿	剿	jiǎo	Old_Chinese	OC	*tsawʔ {*[ts]awʔ}	ts a w ʔ	i n c C	cut off	1359
3036	絕	绝	jué	Middle_Chinese	MC	dzjwet	dz ɥ e t /⁴	i m n c t	cut off	1519
3037	絕	绝	jué	Old_Chinese	OC	*dzot {*[dz]ot}	dz o t	i n c	cut off	1519
7558	斬	斩	zhǎn	Middle_Chinese	MC	tsrɛmX	ʈʂ ɛ m /²	i n c t	cut off	3781
7559	斬	斩	zhǎn	Old_Chinese	OC	*tsramʔ {*[ts]ramʔ}	ts r a m ʔ	i i n c C	cut off	3781
6904	㓷	㓷	yì	Middle_Chinese	MC	ngjejH	ŋ j e j /³	i m n c t	cut off the nose	3454
6905	㓷	㓷	yì	Old_Chinese	OC	*ŋ‹r›at-s {*ŋ‹r›[a][t]-s}	ŋ r/‹r› a t s	i m n c S	cut off the nose	3454
7990	祝	祝	zhù	Middle_Chinese	MC	tsyuwk	tɕ u kʷ /⁴	i n c t	cut off, break	3997
7991	祝	祝	zhù	Old_Chinese	OC	*tuk	t u k	i n c	cut off, break	3997
1183	斷	断	duàn	Middle_Chinese	MC	twanH	t w a n /³	i m n c t	cut off; decide	592
1184	斷	断	duàn	Old_Chinese	OC	*tˁonʔ-s {*tˁo[n]ʔ-s}	tˤ o n ʔ s	i n c C S	cut off; decide	592
7840	製	制	zhì	Middle_Chinese	MC	tsyejH	tɕ e j /³	i n c t	cut out (a garment)	3922
7841	製	制	zhì	Old_Chinese	OC	*tet-s	t e t s	i n c S	cut out (a garment)	3922
371	裁	裁	cái	Middle_Chinese	MC	dzoj	dz o j /¹	i n c t	cut out clothes	186
372	裁	裁	cái	Old_Chinese	OC	*Cə.dzˁə {*[Cə.dz]ˁə}	/C ə dzˤ ə	P N i n	cut out clothes	186
469	幨	幨	chān	Middle_Chinese	MC	tsyhem	tɕʰ e m /¹	i n c t	cut out, cut loose	235
470	幨	幨	chān	Old_Chinese	OC	*tʰam {*[tʰ]am}	tʰ a m	i n c	cut out, cut loose	235
7838	制	制	zhì	Middle_Chinese	MC	tsyejH	tɕ e j /³	i n c t	cut out, prepare	3921
7839	制	制	zhì	Old_Chinese	OC	*tet-s	t e t s	i n c S	cut out, prepare	3921
2890	剄	刭	jǐng	Middle_Chinese	MC	kengX	k e ŋ /²	i n c t	cut the throat	1446
2891	剄	刭	jǐng	Old_Chinese	OC	*kˁeŋʔ {*[k]ˁeŋʔ}	kˤ e ŋ ʔ	i n c C	cut the throat	1446
451	槎	槎	chá	Middle_Chinese	MC	dzræ	ɖʐ æ /¹	i n t	cut trees	226
452	槎	槎	chá	Old_Chinese	OC	*dzˁraj {*[dz]ˁraj}	dzˤ r a j	i i n c	cut trees	226
2785	解	解	jiě	Middle_Chinese	MC	kɛX	k ɛ /²	i n t	cut up; unloose	1393
2786	解	解	jiě	Old_Chinese	OC	*kˁreʔ	kˤ r e ʔ	i m n C	cut up; unloose	1393
877	刌	刌	cǔn	Middle_Chinese	MC	tshwonX	tsʰ w o n /²	i m n c t	cut, chop	439
878	刌	刌	cǔn	Old_Chinese	OC	*tsʰˁunʔ {*[tsʰ]ˁu[n]ʔ}	tsʰˤ u n ʔ	i n c C	cut, chop	439
3134	刻	刻	kè	Middle_Chinese	MC	khok	kʰ o k /⁴	i n c t	cut, engrave	1568
3135	刻	刻	kè	Old_Chinese	OC	*kʰˁək {*[kʰ]ˁək}	kʰˤ ə k	i n c	cut, engrave	1568
329	剝	剥	bō	Middle_Chinese	MC	pæwk	p æ kʷ /⁴	i n c t	cut, flay, peel	165
330	剝	剥	bō	Old_Chinese	OC	*pˁrok ~ *mə-pˁrok	pˤ r o k	i m n c	cut, flay, peel	165
8064	斫	斫	zhuó	Middle_Chinese	MC	tsyak	tɕ a k /⁴	i n c t	cut, hack	4034
8065	斫	斫	zhuó	Old_Chinese	OC	*tak	t a k	i n c	cut, hack	4034
