ID	LID	DOCULECT	CONCEPT	CONCEPT_ID	CHINESE	CONCEPTICON_ID	VALUE	CROSSREF	PARTIAL_IDS	TOKENS
3232	Allen2007-3232	Jianchuan	old	422	旧	2113	kɯ²¹	2204	293	k ɯ ²¹
3233	Allen2007-3233	Eryuan	old	422	旧	2113	kɯ³¹	2205	293	k ɯ ³¹
3234	Allen2007-3234	Heqing	old	422	旧	2113	kɯ³¹	2206	293	k ɯ ³¹
3235	Allen2007-3235	Lanping	old	422	旧	2113	kɯ³¹	2207	293	k ɯ ³¹
3236	Allen2007-3236	Qiliqiao	old	422	旧	2113	kɯ³³	2208	293	k ɯ ³³
3237	Allen2007-3237	Yunlong	old	422	旧	2113	kɯ³¹	2209	293	k ɯ ³¹
3238	Allen2007-3238	Xiangyun	old	422	旧	2113	kɯ²¹	2210	293	k ɯ ²¹
3239	Allen2007-3239	Luobenzhuo	old	422	旧	2113	gɯ̃³³	2211	293	g ɯ̃ ³³
3240	Allen2007-3240	Zhoucheng	old	422	旧	2113	kɯ³¹	0	293	k ɯ ³¹
577	Allen2007-577	Jianchuan	old person	157	老人	725	ku³³jĩ²¹	6331	870 871	k u ³³ j ĩ ²¹
578	Allen2007-578	Eryuan	old person	157	老人	725	ku³³ɲi²¹	6332	870 871	k u ³³ ɲ i ²¹
579	Allen2007-579	Heqing	old person	157	老人	725	ku³³jĩ²¹	6333	870 871	k u ³³ j ĩ ²¹
580	Allen2007-580	Lanping	old person	157	老人	725	ku³³jĩ²¹	6334	870 871	k u ³³ j ĩ ²¹
581	Allen2007-581	Qiliqiao	old person	157	老人	725	ku³³ɲi²¹	6335	870 871	k u ³³ ɲ i ²¹
582	Allen2007-582	Yunlong	old person	157	老人	725	ku³³ɲi²¹	6336	870 871	k u ³³ ɲ i ²¹
583	Allen2007-583	Xiangyun	old person	157	老人	725	ku³³ni²¹	6337	870 871	k u ³³ n i ²¹
584	Allen2007-584	Luobenzhuo	old person	157	老人	725	dao³³xao³³	6338	872 873	d a o ³³ x a o ³³
585	Allen2007-585	Zhoucheng	old person	157	老人	725	ku³³ɲi²¹	0	870 871	k u ³³ ɲ i ²¹
3511	Allen2007-3511	Jianchuan	one	450	一	1493	ji⁴⁴	2220	294	j i ⁴⁴
3512	Allen2007-3512	Eryuan	one	450	一	1493	ji⁴⁴	2221	294	j i ⁴⁴
3513	Allen2007-3513	Heqing	one	450	一	1493	ji⁴⁴	2222	294	j i ⁴⁴
3514	Allen2007-3514	Lanping	one	450	一	1493	ji⁴⁴	2223	294	j i ⁴⁴
3515	Allen2007-3515	Qiliqiao	one	450	一	1493	ji⁴⁴	2224	294	j i ⁴⁴
3516	Allen2007-3516	Yunlong	one	450	一	1493	ji⁴⁴/a³¹	2225	294	j i ⁴⁴
3517	Allen2007-3517	Xiangyun	one	450	一	1493	a³¹	2226	295	a ³¹
3518	Allen2007-3518	Luobenzhuo	one	450	一	1493	ʔi⁵⁵	2227	294	ʔ i ⁵⁵
3519	Allen2007-3519	Zhoucheng	one	450	一	1493	ji⁴⁴	0	294	j i ⁴⁴
4529	0	Yunlong	one	0		0			295	a ³¹
3610	Allen2007-3610	Jianchuan	one hundred	460	一百	1634	a³¹pɛ⁴⁴	1539	221 222	a ³¹ p ɛ ⁴⁴
3611	Allen2007-3611	Eryuan	one hundred	460	一百	1634	a³¹pɛ⁴⁴	1540	221 222	a ³¹ p ɛ ⁴⁴
3612	Allen2007-3612	Heqing	one hundred	460	一百	1634	a³¹pɛ⁴⁴	1541	221 222	a ³¹ p ɛ ⁴⁴
3613	Allen2007-3613	Lanping	one hundred	460	一百	1634	a³¹pæ⁴⁴	1542	221 222	a ³¹ p æ ⁴⁴
3614	Allen2007-3614	Qiliqiao	one hundred	460	一百	1634	a³¹pɛ⁴⁴	1543	221 222	a ³¹ p ɛ ⁴⁴
3615	Allen2007-3615	Yunlong	one hundred	460	一百	1634	a³¹pɛ⁴⁴	1544	221 222	a ³¹ p ɛ ⁴⁴
3616	Allen2007-3616	Xiangyun	one hundred	460	一百	1634	a³¹pɛ⁴⁴	1545	221 222	a ³¹ p ɛ ⁴⁴
3617	Allen2007-3617	Luobenzhuo	one hundred	460	一百	1634	ʔa⁴⁴pao⁵⁵	1546	221 222	ʔ a ⁴⁴ p a o ⁵⁵
3618	Allen2007-3618	Zhoucheng	one hundred	460	一百	1634	a³¹pɛ⁴⁴	0	221 222	a ³¹ p ɛ ⁴⁴
3619	Allen2007-3619	Jianchuan	one thousand	461	一千	1843	a³¹tɕʰĩ⁵⁵	3436	466 467	a ³¹ tɕʰ ĩ ⁵⁵
3620	Allen2007-3620	Eryuan	one thousand	461	一千	1843	a³¹tɕʰi⁵⁵	3437	466 467	a ³¹ tɕʰ i ⁵⁵
3621	Allen2007-3621	Heqing	one thousand	461	一千	1843	a³¹tɕʰĩ⁵⁵	3438	466 467	a ³¹ tɕʰ ĩ ⁵⁵
3622	Allen2007-3622	Lanping	one thousand	461	一千	1843	a³¹tɕʰĩ⁵⁵	3439	466 467	a ³¹ tɕʰ ĩ ⁵⁵
3623	Allen2007-3623	Qiliqiao	one thousand	461	一千	1843	a³¹tɕʰi⁵⁵	3440	466 467	a ³¹ tɕʰ i ⁵⁵
3624	Allen2007-3624	Yunlong	one thousand	461	一千	1843	a³¹tɕʰi⁵⁵	3441	466 467	a ³¹ tɕʰ i ⁵⁵
3625	Allen2007-3625	Xiangyun	one thousand	461	一千	1843	a³¹tɕʰĩ⁵⁵	3442	466 467	a ³¹ tɕʰ ĩ ⁵⁵
3626	Allen2007-3626	Luobenzhuo	one thousand	461	一千	1843	ʔa⁴⁴tɕʰi⁴⁴	3443	466 467	ʔ a ⁴⁴ tɕʰ i ⁴⁴
3627	Allen2007-3627	Zhoucheng	one thousand	461	一千	1843	a³¹tɕʰi⁵⁵	0	466 467	a ³¹ tɕʰ i ⁵⁵
2251	Allen2007-2251	Jianchuan	open (door)	324	开（门）	1156	kʰɯ⁵⁵	2237	296	kʰ ɯ ⁵⁵
2252	Allen2007-2252	Eryuan	open (door)	324	开（门）	1156	kʰɯ⁵⁵	2238	296	kʰ ɯ ⁵⁵
2253	Allen2007-2253	Heqing	open (door)	324	开（门）	1156	kʰɯ⁵⁵	2239	296	kʰ ɯ ⁵⁵
2254	Allen2007-2254	Lanping	open (door)	324	开（门）	1156	kʰe⁵⁵	2240	296	kʰ e ⁵⁵
2255	Allen2007-2255	Qiliqiao	open (door)	324	开（门）	1156	kʰɯ⁵⁵	2241	296	kʰ ɯ ⁵⁵
2256	Allen2007-2256	Yunlong	open (door)	324	开（门）	1156	kʰɯ⁵⁵	2242	296	kʰ ɯ ⁵⁵
2257	Allen2007-2257	Xiangyun	open (door)	324	开（门）	1156	kʰou⁵⁵	2243	296	kʰ o u ⁵⁵
2258	Allen2007-2258	Luobenzhuo	open (door)	324	开（门）	1156	qʰɯ̃⁵⁵	2244	296	qʰ ɯ̃ ⁵⁵
2259	Allen2007-2259	Zhoucheng	open (door)	324	开（门）	1156	kʰɯ⁵⁵	0	296	kʰ ɯ ⁵⁵
2008	Allen2007-2008	Jianchuan	outside	30	外边	762	wã⁴⁴fɤ³³	2254	297 298	w ã ⁴⁴ f ɤ ³³
2009	Allen2007-2009	Eryuan	outside	30	外边	762	ŋua⁴⁴pɔ³¹	2255	297 298	ŋ u a ⁴⁴ p ɔ ³¹
2010	Allen2007-2010	Heqing	outside	30	外边	762	wã⁴⁴fɤ³³	2256	297 298	w ã ⁴⁴ f ɤ ³³
2011	Allen2007-2011	Lanping	outside	30	外边	762	wã⁵⁵pʰao⁴⁴	2257	297 298	w ã ⁵⁵ pʰ a o ⁴⁴
2012	Allen2007-2012	Qiliqiao	outside	30	外边	762	wa⁴⁴pɔ²¹	2258	297 298	w a ⁴⁴ p ɔ ²¹
2013	Allen2007-2013	Yunlong	outside	30	外边	762	ŋua⁴⁴pɔ³¹	2259	297 298	ŋ u a ⁴⁴ p ɔ ³¹
2014	Allen2007-2014	Xiangyun	outside	30	外边	762	wã⁴⁴sɛ̃²¹	2260	297 299	w ã ⁴⁴ s ɛ̃ ²¹
2015	Allen2007-2015	Luobenzhuo	outside	30	外边	762	po³³tɕæ³³nao³¹	2261	298 300 301	p o ³³ tɕ æ ³³ n a o ³¹
2016	Allen2007-2016	Zhoucheng	outside	30	外边	762	wa⁴⁴mi³²	0	297 1604	w a ⁴⁴ m i ³²
4438	Allen2007-4438	Jianchuan	paddy field	93	水稻	429	kou²¹	2267	302	k o u ²¹
4439	Allen2007-4439	Eryuan	paddy field	93	水稻	429	kɔ²¹	2268	302	k ɔ ²¹
4440	Allen2007-4440	Heqing	paddy field	93	水稻	429	kuɔ²¹	2269	302	k u ɔ ²¹
4441	Allen2007-4441	Lanping	paddy field	93	水稻	429	ku²¹tsɯ³³	2270	302 303	k u ²¹ ts ɯ ³³
4442	Allen2007-4442	Qiliqiao	paddy field	93	水稻	429	kuɔ²¹	2271	302	k u ɔ ²¹
4443	Allen2007-4443	Yunlong	paddy field	93	水稻	429	kao²¹	2272	302	k a o ²¹
4444	Allen2007-4444	Xiangyun	paddy field	93	水稻	429	ku²¹	2273	302	k u ²¹
4445	Allen2007-4445	Luobenzhuo	paddy field	93	水稻	429	qao³¹	2274	302	q a o ³¹
4446	Allen2007-4446	Zhoucheng	paddy field	93	水稻	429	kuɔ²¹	0	302	k u ɔ ²¹
3457	Allen2007-3457	Jianchuan	painful	445	痛	1129	sɤ̃³¹	7587	1401	s ɤ̃ ³¹
3458	Allen2007-3458	Eryuan	painful	445	痛	1129	sɤ³¹	7588	1401	s ɤ ³¹
3459	Allen2007-3459	Heqing	painful	445	痛	1129	sʰũɔ̃³¹	7589	1401	sʰ ũ ɔ̃ ³¹
3460	Allen2007-3460	Lanping	painful	445	痛	1129	sɔ̃³¹	7590	1401	s ɔ̃ ³¹
3461	Allen2007-3461	Qiliqiao	painful	445	痛	1129	sɿ³¹	7591	1401	s ɿ ³¹
3462	Allen2007-3462	Yunlong	painful	445	痛	1129	sɿ³¹	7592	1401	s ɿ ³¹
3463	Allen2007-3463	Xiangyun	painful	445	痛	1129	ɕɛ̃³¹	7593	1401	ɕ ɛ̃ ³¹
3464	Allen2007-3464	Luobenzhuo	painful	445	痛	1129	sõ³¹	7594	1401	s õ ³¹
3465	Allen2007-3465	Zhoucheng	painful	445	痛	1129	sɤ³¹	0	1401	s ɤ ³¹
856	Allen2007-856	Jianchuan	palm bark rain cape	185	蓑衣	1662	pi³¹	2529	338	p i ³¹
857	Allen2007-857	Eryuan	palm bark rain cape	185	蓑衣	1662	pi³¹ʂe⁴²	2530	338 339	p i ³¹ ʂ e ⁴²
858	Allen2007-858	Heqing	palm bark rain cape	185	蓑衣	1662	pi³¹sʰe⁴⁴	2531	338 339	p i ³¹ sʰ e ⁴⁴
859	Allen2007-859	Lanping	palm bark rain cape	185	蓑衣	1662	pĩ⁴²se⁴⁴	2532	338 339	p ĩ ⁴² s e ⁴⁴
860	Allen2007-860	Qiliqiao	palm bark rain cape	185	蓑衣	1662	pi³¹se⁴⁴	2533	338 339	p i ³¹ s e ⁴⁴
861	Allen2007-861	Yunlong	palm bark rain cape	185	蓑衣	1662	biɯ²¹sɛ⁵⁵	2534	338 339	b i ɯ ²¹ s ɛ ⁵⁵
862	Allen2007-862	Xiangyun	palm bark rain cape	185	蓑衣	1662	pi³¹	2535	338	p i ³¹
863	Allen2007-863	Luobenzhuo	palm bark rain cape	185	蓑衣	1662	ʥỹ⁴²	2536	338	ʥ ỹ ⁴²
864	Allen2007-864	Zhoucheng	palm bark rain cape	185	蓑衣	1662	pi³¹se⁴⁴	0	338 339	p i ³¹ s e ⁴⁴
1351	Allen2007-1351	Jianchuan	paper	234	纸	648	tsɿ³³	2284	304	ts ɿ ³³
1352	Allen2007-1352	Eryuan	paper	234	纸	648	tsɿ³³	2285	304	ts ɿ ³³
1353	Allen2007-1353	Heqing	paper	234	纸	648	tsɿ³³	2286	304	ts ɿ ³³
1354	Allen2007-1354	Lanping	paper	234	纸	648	tsɿ⁴⁴	2287	304	ts ɿ ⁴⁴
1355	Allen2007-1355	Qiliqiao	paper	234	纸	648	tsɿ³³	2288	304	ts ɿ ³³
1356	Allen2007-1356	Yunlong	paper	234	纸	648	dzɿ³³	2289	304	dz ɿ ³³
1357	Allen2007-1357	Xiangyun	paper	234	纸	648	tsɿ³³	2290	304	ts ɿ ³³
1358	Allen2007-1358	Luobenzhuo	paper	234	纸	648	tɕɯ̃³¹	2291	304	tɕ ɯ̃ ³¹
1359	Allen2007-1359	Zhoucheng	paper	234	纸	648	tsɿ³³	0	304	ts ɿ ³³
28	Allen2007-28	Jianchuan	pea	101	豌豆	2025	tɯ²¹sɿ³¹tsɿ³³	6115	766 767 768	t ɯ ²¹ s ɿ ³¹ ts ɿ ³³
29	Allen2007-29	Eryuan	pea	101	豌豆	2025	tɯ³¹lɯ³¹tsʰɯ³¹	6116	766 769 770	t ɯ ³¹ l ɯ ³¹ tsʰ ɯ ³¹
30	Allen2007-30	Heqing	pea	101	豌豆	2025	tɯ³¹tsʰɯ³²tsɿ³³	6117	766 770 768	t ɯ ³¹ tsʰ ɯ ³² ts ɿ ³³
31	Allen2007-31	Lanping	pea	101	豌豆	2025	tiɯ²¹liɯ²¹tsʰɯ²¹	6118	766 769 770	t i ɯ ²¹ l i ɯ ²¹ tsʰ ɯ ²¹
32	Allen2007-32	Qiliqiao	pea	101	豌豆	2025	tɯ³¹tsʰɯ³¹	6119	766 770	t ɯ ³¹ tsʰ ɯ ³¹
33	Allen2007-33	Yunlong	pea	101	豌豆	2025	dɯ³¹lɯ³¹tsʰɯ³¹	6120	766 769 770	d ɯ ³¹ l ɯ ³¹ tsʰ ɯ ³¹
34	Allen2007-34	Xiangyun	pea	101	豌豆	2025	tou³¹tsʰou³¹tsɿ³³	6121	766 770 768	t o u ³¹ tsʰ o u ³¹ ts ɿ ³³
35	Allen2007-35	Luobenzhuo	pea	101	豌豆	2025	dɯ⁴²tsʰɿ³³	6122	766 770	d ɯ ⁴² tsʰ ɿ ³³
36	Allen2007-36	Zhoucheng	pea	101	豌豆	2025	tɯ³¹tsʰɯ³¹	0	766 770	t ɯ ³¹ tsʰ ɯ ³¹
100	Allen2007-100	Jianchuan	peach	109	桃子	2043	ta²¹	2335	309	t a ²¹
101	Allen2007-101	Eryuan	peach	109	桃子	2043	ta²¹	2336	309	t a ²¹
102	Allen2007-102	Heqing	peach	109	桃子	2043	ta²¹	2337	309	t a ²¹
103	Allen2007-103	Lanping	peach	109	桃子	2043	ta²¹	2338	309	t a ²¹
104	Allen2007-104	Qiliqiao	peach	109	桃子	2043	ta²¹	2339	309	t a ²¹
105	Allen2007-105	Yunlong	peach	109	桃子	2043	ta²¹	2340	309	t a ²¹
106	Allen2007-106	Xiangyun	peach	109	桃子	2043	ta²¹	2341	309	t a ²¹
107	Allen2007-107	Luobenzhuo	peach	109	桃子	2043	tao²¹χao³³	2342	309 310	t a o ²¹ χ a o ³³
108	Allen2007-108	Zhoucheng	peach	109	桃子	2043	ta²¹	0	309	t a ²¹
118	Allen2007-118	Jianchuan	pear	110	梨子	922	ɕy⁵⁵li⁵⁵	6171	790 791	ɕ y ⁵⁵ l i ⁵⁵
119	Allen2007-119	Eryuan	pear	110	梨子	922	ɕy⁵⁵li⁵⁵	6172	790 791	ɕ y ⁵⁵ l i ⁵⁵
120	Allen2007-120	Heqing	pear	110	梨子	922	ɕy⁵⁵li⁵⁵	6173	790 791	ɕ y ⁵⁵ l i ⁵⁵
121	Allen2007-121	Lanping	pear	110	梨子	922	ɕy⁵⁵li⁵⁵	6174	790 791	ɕ y ⁵⁵ l i ⁵⁵
122	Allen2007-122	Qiliqiao	pear	110	梨子	922	ɕy⁵⁵li⁵⁵	6175	790 791	ɕ y ⁵⁵ l i ⁵⁵
123	Allen2007-123	Yunlong	pear	110	梨子	922	ɕy⁵⁵li⁵⁵	6176	790 791	ɕ y ⁵⁵ l i ⁵⁵
124	Allen2007-124	Xiangyun	pear	110	梨子	922	ɕy⁵⁵li⁵⁵	6177	790 791	ɕ y ⁵⁵ l i ⁵⁵
125	Allen2007-125	Luobenzhuo	pear	110	梨子	922	ɕy⁵⁵li⁵⁵	6178	790 791	ɕ y ⁵⁵ l i ⁵⁵
126	Allen2007-126	Zhoucheng	pear	110	梨子	922	ɕy⁵⁵li⁵⁵	0	790 791	ɕ y ⁵⁵ l i ⁵⁵
226	Allen2007-226	Jianchuan	peel,husk	121	皮	275	pe²¹	6219	804	p e ²¹
227	Allen2007-227	Eryuan	peel,husk	121	皮	275	pe²¹	6220	804	p e ²¹
228	Allen2007-228	Heqing	peel,husk	121	皮	275	pe²¹	6221	804	p e ²¹
229	Allen2007-229	Lanping	peel,husk	121	皮	275	pe²¹	6222	804	p e ²¹
230	Allen2007-230	Qiliqiao	peel,husk	121	皮	275	pe²¹	6223	804	p e ²¹
231	Allen2007-231	Yunlong	peel,husk	121	皮	275	pe²¹	6224	804	p e ²¹
232	Allen2007-232	Xiangyun	peel,husk	121	皮	275	pe²¹	6225	804	p e ²¹
233	Allen2007-233	Luobenzhuo	peel,husk	121	皮	275	bo⁵⁵tɕy³¹qa⁵⁵	6226	804 805 806	b o ⁵⁵ tɕ y ³¹ q a ⁵⁵
234	Allen2007-234	Zhoucheng	peel,husk	121	皮	275	pe²¹	0	804	p e ²¹
1360	Allen2007-1360	Jianchuan	pen	235	笔	794	fɤ⁴⁴	6667	1070	f ɤ ⁴⁴
1361	Allen2007-1361	Eryuan	pen	235	笔	794	fɤ⁴⁴mɯ⁴⁴kua⁴²	6668	1070 1071 1072	f ɤ ⁴⁴ m ɯ ⁴⁴ k u a ⁴²
1362	Allen2007-1362	Heqing	pen	235	笔	794	fɤ⁴⁴	6669	1070	f ɤ ⁴⁴
1363	Allen2007-1363	Lanping	pen	235	笔	794	fɛ⁴⁴(kɔ̃³¹)	6670	1070 1072	f ɛ ⁴⁴ ( k ɔ̃ ³¹ )
1364	Allen2007-1364	Qiliqiao	pen	235	笔	794	fɤ⁴⁴	6671	1070	f ɤ ⁴⁴
1365	Allen2007-1365	Yunlong	pen	235	笔	794	fɤ³³	6672	1070	f ɤ ³³
1366	Allen2007-1366	Xiangyun	pen	235	笔	794	fɤ⁴⁴	6673	1070	f ɤ ⁴⁴
1367	Allen2007-1367	Luobenzhuo	pen	235	笔	794	tɕo⁴⁴sɿ³³qua⁴⁴	6674	1073 1074 1072	tɕ o ⁴⁴ s ɿ ³³ q u a ⁴⁴
1368	Allen2007-1368	Zhoucheng	pen	235	笔	794	fɤ⁴⁴	0	1070	f ɤ ⁴⁴
82	Allen2007-82	Jianchuan	pepper	107	花椒	1385	su⁵⁵	6155	784	s u ⁵⁵
83	Allen2007-83	Eryuan	pepper	107	花椒	1385	su³⁵	6156	784	s u ³⁵
84	Allen2007-84	Heqing	pepper	107	花椒	1385	su⁵⁵	6157	784	s u ⁵⁵
85	Allen2007-85	Lanping	pepper	107	花椒	1385	su⁵⁵	6158	784	s u ⁵⁵
86	Allen2007-86	Qiliqiao	pepper	107	花椒	1385	ji³¹tɕo³⁵	6159	785 786	j i ³¹ tɕ o ³⁵
87	Allen2007-87	Yunlong	pepper	107	花椒	1385	su³⁵	6160	784	s u ³⁵
88	Allen2007-88	Xiangyun	pepper	107	花椒	1385	su³⁵	6161	784	s u ³⁵
89	Allen2007-89	Luobenzhuo	pepper	107	花椒	1385	ɕo⁵⁵nɛ³¹	6162	784 787	ɕ o ⁵⁵ n ɛ ³¹
90	Allen2007-90	Zhoucheng	pepper	107	花椒	1385	su³⁵	0	784	s u ³⁵
127	Allen2007-127	Jianchuan	persimmon	111	柿子	2044	tʰa⁴⁴tsɿ²¹	2352	311 312	tʰ a ⁴⁴ ts ɿ ²¹
128	Allen2007-128	Eryuan	persimmon	111	柿子	2044	tʰa⁴⁴tsɿ²¹	2353	311 312	tʰ a ⁴⁴ ts ɿ ²¹
129	Allen2007-129	Heqing	persimmon	111	柿子	2044	tʰa⁴⁴tsɿ²¹	2354	311 312	tʰ a ⁴⁴ ts ɿ ²¹
130	Allen2007-130	Lanping	persimmon	111	柿子	2044	tʰa⁴⁴tsɯ⁴⁴	2355	311 312	tʰ a ⁴⁴ ts ɯ ⁴⁴
131	Allen2007-131	Qiliqiao	persimmon	111	柿子	2044	tʰa⁴⁴tsɿ²¹	2356	311 312	tʰ a ⁴⁴ ts ɿ ²¹
132	Allen2007-132	Yunlong	persimmon	111	柿子	2044	sɿ⁴⁴xua⁴⁴	2357	313 314	s ɿ ⁴⁴ x u a ⁴⁴
133	Allen2007-133	Xiangyun	persimmon	111	柿子	2044	tʰa⁴⁴tsɿ²¹	2358	311 312	tʰ a ⁴⁴ ts ɿ ²¹
134	Allen2007-134	Luobenzhuo	persimmon	111	柿子	2044	cʰa⁵⁵dʐʅ̃³³	2359	311 312	cʰ a ⁵⁵ dʐ ʅ̃ ³³
135	Allen2007-135	Zhoucheng	persimmon	111	柿子	2044	tʰa⁴⁴tsɿ²¹	0	311 312	tʰ a ⁴⁴ ts ɿ ²¹
559	Allen2007-559	Jianchuan	person	155	人	683	jĩ²¹kɛ̃⁵⁵jĩ²¹	2369	315 316 317	j ĩ ²¹ k ɛ̃ ⁵⁵ j ĩ ²¹
560	Allen2007-560	Eryuan	person	155	人	683	ɲi²¹kʲɛ³⁵ɲi²¹	2370	315 316 317	ɲ i ²¹ kʲ ɛ ³⁵ ɲ i ²¹
561	Allen2007-561	Heqing	person	155	人	683	jĩ²¹kɛ̃³⁵jĩ²¹	2371	315 316 317	j ĩ ²¹ k ɛ̃ ³⁵ j ĩ ²¹
562	Allen2007-562	Lanping	person	155	人	683	jĩ²¹kɛ̃⁵⁵	2372	315 316	j ĩ ²¹ k ɛ̃ ⁵⁵
563	Allen2007-563	Qiliqiao	person	155	人	683	ɲi²¹kɛ³⁵	2373	315 316	ɲ i ²¹ k ɛ ³⁵
564	Allen2007-564	Yunlong	person	155	人	683	ɲi²¹kɛ³⁵	2374	315 316	ɲ i ²¹ k ɛ ³⁵
565	Allen2007-565	Xiangyun	person	155	人	683	ni²¹kɛ̃³⁵	2375	315 316	n i ²¹ k ɛ̃ ³⁵
566	Allen2007-566	Luobenzhuo	person	155	人	683	ɲi³¹qao⁵⁵	2376	315 316	ɲ i ³¹ q a o ⁵⁵
567	Allen2007-567	Zhoucheng	person	155	人	683	ɲi²¹kʲɛ³⁵ɲi²¹	0	315 316 317	ɲ i ²¹ kʲ ɛ ³⁵ ɲ i ²¹
1720	Allen2007-1720	Jianchuan	pick (fruit)	271	摘（果子）	2148	kʰua⁴⁴	2386	318	kʰ u a ⁴⁴
1721	Allen2007-1721	Eryuan	pick (fruit)	271	摘（果子）	2148	kʰua⁴⁴	2387	318	kʰ u a ⁴⁴
1722	Allen2007-1722	Heqing	pick (fruit)	271	摘（果子）	2148	kʰua⁴⁴	2388	318	kʰ u a ⁴⁴
1723	Allen2007-1723	Lanping	pick (fruit)	271	摘（果子）	2148	kʰua⁴⁴	2389	318	kʰ u a ⁴⁴
1724	Allen2007-1724	Qiliqiao	pick (fruit)	271	摘（果子）	2148	kʰua⁴⁴	2390	318	kʰ u a ⁴⁴
1725	Allen2007-1725	Yunlong	pick (fruit)	271	摘（果子）	2148	kʰua⁴⁴	2391	318	kʰ u a ⁴⁴
1726	Allen2007-1726	Xiangyun	pick (fruit)	271	摘（果子）	2148	kʰua⁴⁴	2392	318	kʰ u a ⁴⁴
1727	Allen2007-1727	Luobenzhuo	pick (fruit)	271	摘（果子）	2148	qʰuɔ⁵⁵	2393	318	qʰ u ɔ ⁵⁵
1728	Allen2007-1728	Zhoucheng	pick (fruit)	271	摘（果子）	2148	kʰua⁴⁴	0	318	kʰ u a ⁴⁴
1738	Allen2007-1738	Jianchuan	pick up from ground (grain)	273	拾（谷子）	371	tsɛ̃⁴²	2403	319	ts ɛ̃ ⁴²
1739	Allen2007-1739	Eryuan	pick up from ground (grain)	273	拾（谷子）	371	tsɿ⁴²	2404	319	ts ɿ ⁴²
1740	Allen2007-1740	Heqing	pick up from ground (grain)	273	拾（谷子）	371	tsɿ⁴²	2405	319	ts ɿ ⁴²
1741	Allen2007-1741	Lanping	pick up from ground (grain)	273	拾（谷子）	371	tsɛ⁴²	2406	319	ts ɛ ⁴²
1742	Allen2007-1742	Qiliqiao	pick up from ground (grain)	273	拾（谷子）	371	tsɿ⁴²	2407	319	ts ɿ ⁴²
1743	Allen2007-1743	Yunlong	pick up from ground (grain)	273	拾（谷子）	371	tsɿ⁴²	2408	319	ts ɿ ⁴²
1744	Allen2007-1744	Xiangyun	pick up from ground (grain)	273	拾（谷子）	371	tsɿ⁴²	2409	319	ts ɿ ⁴²
1745	Allen2007-1745	Luobenzhuo	pick up from ground (grain)	273	拾（谷子）	371	tʂʅ⁴²	2410	319	tʂ ʅ ⁴²
1746	Allen2007-1746	Zhoucheng	pick up from ground (grain)	273	拾（谷子）	371	tsɿ⁴²	0	319	ts ɿ ⁴²
3799	Allen2007-3799	Jianchuan	pig	48	猪	1337	te⁴²	2420	320	t e ⁴²
3800	Allen2007-3800	Eryuan	pig	48	猪	1337	te⁴²	2421	320	t e ⁴²
3801	Allen2007-3801	Heqing	pig	48	猪	1337	te⁴²	2422	320	t e ⁴²
3802	Allen2007-3802	Lanping	pig	48	猪	1337	te⁴²	2423	320	t e ⁴²
3803	Allen2007-3803	Qiliqiao	pig	48	猪	1337	te⁴²	2424	320	t e ⁴²
3804	Allen2007-3804	Yunlong	pig	48	猪	1337	tɛ⁴²	2425	320	t ɛ ⁴²
3805	Allen2007-3805	Xiangyun	pig	48	猪	1337	te⁴²	2426	320	t e ⁴²
3806	Allen2007-3806	Luobenzhuo	pig	48	猪	1337	tɛ⁴²	2427	320	t ɛ ⁴²
3807	Allen2007-3807	Zhoucheng	pig	48	猪	1337	te⁴²	0	320	t e ⁴²
2278	Allen2007-2278	Jianchuan	pile up	327	堆（放）	1576	tsẽ³³	7035	1190	ts ẽ ³³
2279	Allen2007-2279	Eryuan	pile up	327	堆（放）	1576	tʂe³³	7036	1190	tʂ e ³³
2280	Allen2007-2280	Heqing	pile up	327	堆（放）	1576	tsẽ³³	7037	1190	ts ẽ ³³
2281	Allen2007-2281	Lanping	pile up	327	堆（放）	1576	tsẽ⁴⁴	7038	1190	ts ẽ ⁴⁴
2282	Allen2007-2282	Qiliqiao	pile up	327	堆（放）	1576	tse³³	7039	1190	ts e ³³
2283	Allen2007-2283	Yunlong	pile up	327	堆（放）	1576	tue³³	7040	1190	t u e ³³
2284	Allen2007-2284	Xiangyun	pile up	327	堆（放）	1576	ma²¹	7041	1191	m a ²¹
2285	Allen2007-2285	Luobenzhuo	pile up	327	堆（放）	1576	ɖẽ³³	7042	1190	ɖ ẽ ³³
2286	Allen2007-2286	Zhoucheng	pile up	327	堆（放）	1576	tse³³	0	1190	ts e ³³
748	Allen2007-748	Jianchuan	pillar,column	174	柱子	2045	tsɯ³³	2437	321	ts ɯ ³³
749	Allen2007-749	Eryuan	pillar,column	174	柱子	2045	tʂɯ³³	2438	321	tʂ ɯ ³³
750	Allen2007-750	Heqing	pillar,column	174	柱子	2045	tsɯ³³	2439	321	ts ɯ ³³
751	Allen2007-751	Lanping	pillar,column	174	柱子	2045	tsɯ³³kʰu³³	2440	321 322	ts ɯ ³³ kʰ u ³³
752	Allen2007-752	Qiliqiao	pillar,column	174	柱子	2045	tsɯ³³	2441	321	ts ɯ ³³
753	Allen2007-753	Yunlong	pillar,column	174	柱子	2045	dzɯ³³	2442	321	dz ɯ ³³
754	Allen2007-754	Xiangyun	pillar,column	174	柱子	2045	zou³³mou⁴²	2443	323 324	z o u ³³ m o u ⁴²
