ID	CHARACTER	PINYIN	WORDS_COGIDS	WORDS_ID	CONCEPT	DOCULECT	POSITION
5860	腫	zhǒng	888	4762	swell	Ningbo	0
5861	腫	zhǒng	888	4763	swell	Yingshan	0
5862	腫	zhǒng	888	4764	swell	Chengdu	0
5863	腫	zhǒng	888	4765	swell	Zhanping	0
5864	腫	zhǒng	888	4766	swell	Shanghai	0
5865	腫	zhǒng	888	4767	swell	Shanghai_B	0
5866	腫	zhǒng	888	4768	swell	Xiamen	0
5867	腫	zhǒng	888	4769	swell	Anyi	0
5868	腫	zhǒng	888	4770	swell	Beijing	0
5869	腫	zhǒng	888	4771	swell	Wenzhou	0
5870	腫	zhǒng	888	4773	swell	Wuhan	0
5871	腫	zhǒng	888	4774	swell	Taiyuan	0
5872	腫	zhǒng	888	4775	swell	Yuci	0
5873	腫	zhǒng	888	4776	swell	Changsha	0
5874	腫	zhǒng	888	4777	swell	Shuangfeng	0
5875	個	gè	16	4778	there	Guangzhou	0
5876	個	gè	16	4779	there	Guangzhou	0
5877	歸	guī	360	4780	there	Suzhou	0
5878	彎	wān	890	4781	there	Suzhou	0
5879	那	nà	366	4787	there	Ningxia	0
5880	裏	lǐ	268	4787	there	Ningxia	1
5881	角	jiǎo	168	4789	there	Lianchang	1
5882	那	nà	366	4791	there	Yingshan	0
5883	場	chǎng	644	4791	there	Yingshan	1
5884	那	nà	366	4792	there	Chengdu	0
5885	兒	ér	17	4792	there	Chengdu	1
5886	冥	míng	272	4794	there	Zhanping	0
5887	許	xǔ	375	4802	there	Anyi	0
5888	裏	lǐ	268	4802	there	Anyi	1
5889	許	xǔ	375	4803	there	Anyi	0
5890	嘚	dē	187	4803	there	Anyi	1
5891	那	nà	366	4804	there	Beijing	0
5892	兒	ér	17	4804	there	Beijing	1
5893	那	nà	366	4805	there	Beijing	0
5894	兒	ér	17	4805	there	Beijing	1
5895	那	nà	366	4806	there	Beijing	0
5896	合	hé	12	4806	there	Beijing	1
5897	旁	páng	376	4807	there	Wenzhou	0
5898	擔	dān	16	4807	there	Wenzhou	1
5899	那	nà	366	4809	there	Wuhan	0
5900	裏	lǐ	268	4809	there	Wuhan	1
5901	那	nà	366	4810	there	Wuhan	0
5902	塊	kuài	637	4810	there	Wuhan	1
5903	那	nà	366	4811	there	Wuhan	0
5904	塊	kuài	637	4811	there	Wuhan	1
5905	兀	wù	376	4812	there	Taiyuan	0
5906	裏	lǐ	268	4812	there	Taiyuan	1
5907	那	nà	366	4813	there	Taiyuan	0
5908	裏	lǐ	268	4813	there	Taiyuan	1
5909	兀	wù	376	4814	there	Yuci	0
5910	裏	lǐ	268	4814	there	Yuci	1
5911	那	nà	366	4815	there	Yuci	0
5912	裏	lǐ	268	4815	there	Yuci	1
5913	那	nà	366	4816	there	Changsha	0
5914	裏	lǐ	268	4816	there	Changsha	1
5915	那	nà	366	4817	there	Changsha	0
5916	塊	kuài	637	4817	there	Changsha	1
5917	子	zi	30	4817	there	Changsha	2
5918	喏	nuò	377	4818	there	Shuangfeng	0
5919	裏	lǐ	268	4818	there	Shuangfeng	1
5920	佢	qú	625	4819	they	Guangzhou	0
5921	哋	dì	402	4819	they	Guangzhou	1
5922	俚	lǐ	626	4820	they	Suzhou	0
5923	篤	dǔ	913	4820	they	Suzhou	1
5924	唔	wú}	281	4821	they	Suzhou	0
5925	篤	dǔ	913	4821	they	Suzhou	1
5926	佢	qú	625	4822	they	Meixian	0
5927	登	dēng	914	4822	they	Meixian	1
5928	佢	qú	625	4823	they	Nanchang	0
5929	佢	qú	625	4824	they	Nanchang	0
5930	們	men	235	4824	they	Nanchang	1
5931	伊	yī	374	4825	they	Fuzhou	0
5932	各	gè	404	4825	they	Fuzhou	1
5933	人	rén	223	4825	they	Fuzhou	2
5934	他	tā	543	4826	they	Ningxia	0
5935	都	dōu	7	4826	they	Ningxia	1
5936	佢	qú	625	4827	they	Lianchang	0
5937	儕	chái	241	4827	they	Lianchang	1
5938	他	tā	543	4829	they	Yingshan	0
5939	們	men	235	4829	they	Yingshan	1
5940	他	tā	543	4830	they	Chengdu	0
5941	們	men	235	4830	they	Chengdu	1
5942	伊	yī	374	4831	they	Zhanping	0
5943	儂	nóng	232	4831	they	Zhanping	1
5944	伊	yī	374	4832	they	Shanghai	0
5945	拉	lā	408	4832	they	Shanghai	1
5946	伊	yī	374	4833	they	Shanghai_B	0
5947	拉	lā	408	4833	they	Shanghai_B	1
5948	人	rén	223	4834	they	Xiamen	0
5949	渠	qú	628	4835	they	Anyi	0
5950	儕	chái	241	4835	they	Anyi	1
5951	他	tā	543	4836	they	Beijing	0
5952	們	men	235	4836	they	Beijing	1
5953	佢	qú	625	4837	they	Wenzhou	0
5954	倈	lái	410	4837	they	Wenzhou	1
5955	他	tā	543	4839	they	Wuhan	0
5956	們	men	235	4839	they	Wuhan	1
5957	他	tā	543	4840	they	Wuhan	0
5958	們	men	235	4840	they	Wuhan	1
5959	家	jiā	237	4840	they	Wuhan	2
5960	他	tā	543	4841	they	Taiyuan	0
5961	們	men	235	4841	they	Taiyuan	1
5962	他	tā	543	4842	they	Yuci	0
5963	們	men	235	4842	they	Yuci	1
5964	他	tā	543	4843	they	Changsha	0
5965	們	men	235	4843	they	Changsha	1
5966	他	tā	543	4844	they	Shuangfeng	0
5967	哩	lǐ	33	4844	they	Shuangfeng	1
5968	厚	hòu	918	4845	thick	Guangzhou	0
5969	厚	hòu	918	4846	thick	Suzhou	0
5970	笨	bèn	546	4847	thick	Meixian	0
5971	厚	hòu	918	4848	thick	Nanchang	0
5972	厚	hòu	918	4849	thick	Fuzhou	0
5973	厚	hòu	918	4850	thick	Ningxia	0
5974	厚	hòu	918	4851	thick	Lianchang	0
5975	厚	hòu	918	4852	thick	Ningbo	0
5976	厚	hòu	918	4853	thick	Yingshan	0
5977	厚	hòu	918	4854	thick	Chengdu	0
5978	厚	hòu	918	4855	thick	Zhanping	0
5979	厚	hòu	918	4856	thick	Shanghai	0
5980	厚	hòu	918	4857	thick	Shanghai_B	0
5981	厚	hòu	918	4858	thick	Xiamen	0
5982	厚	hòu	918	4859	thick	Anyi	0
5983	厚	hòu	918	4860	thick	Beijing	0
5984	厚	hòu	918	4861	thick	Wenzhou	0
5985	厚	hòu	918	4863	thick	Wuhan	0
5986	厚	hòu	918	4864	thick	Taiyuan	0
5987	厚	hòu	918	4865	thick	Yuci	0
5988	厚	hòu	918	4866	thick	Changsha	0
5989	厚	hòu	918	4867	thick	Shuangfeng	0
5990	薄	báo	919	4868	thin	Guangzhou	0
5991	薄	báo	919	4869	thin	Suzhou	0
5992	薄	báo	919	4870	thin	Meixian	0
5993	薄	báo	919	4871	thin	Nanchang	0
5994	薄	báo	919	4872	thin	Fuzhou	0
5995	薄	báo	919	4873	thin	Ningxia	0
5996	薄	báo	919	4874	thin	Lianchang	0
5997	薄	báo	919	4875	thin	Ningbo	0
5998	薄	báo	919	4876	thin	Yingshan	0
5999	薄	báo	919	4877	thin	Chengdu	0
6000	薄	báo	919	4878	thin	Zhanping	0
6001	薄	báo	919	4879	thin	Shanghai	0
6002	薄	báo	919	4880	thin	Shanghai_B	0
6003	薄	báo	919	4881	thin	Xiamen	0
6004	薄	báo	919	4882	thin	Anyi	0
6005	薄	báo	919	4883	thin	Beijing	0
6006	薄	báo	919	4884	thin	Wenzhou	0
6007	薄	báo	919	4886	thin	Wuhan	0
6008	枵	xiāo	920	4887	thin	Wuhan	0
6009	薄	báo	919	4888	thin	Taiyuan	0
6010	薄	báo	919	4889	thin	Yuci	0
6011	薄	báo	919	4890	thin	Changsha	0
6012	薄	báo	919	4891	thin	Shuangfeng	0
6013	諗	shěn	921	4892	think	Guangzhou	0
6014	想	xiǎng	922	4893	think	Guangzhou	0
6015	想	xiǎng	922	4894	think	Suzhou	0
6016	想	xiǎng	922	4895	think	Meixian	0
6017	緬	miǎn	923	4896	think	Meixian	0
6018	想	xiǎng	922	4897	think	Nanchang	0
6019	想	xiǎng	922	4898	think	Fuzhou	0
6020	想	xiǎng	922	4899	think	Ningxia	0
6021	忖	cǔn	925	4901	think	Ningbo	0
6022	想	xiǎng	922	4902	think	Yingshan	0
6023	想	xiǎng	922	4903	think	Chengdu	0
6024	想	xiǎng	922	4904	think	Zhanping	0
6025	想	xiǎng	922	4905	think	Shanghai	0
6026	想	xiǎng	922	4906	think	Shanghai_B	0
6027	想	xiǎng	922	4907	think	Xiamen	0
6028	想	xiǎng	922	4908	think	Anyi	0
6029	想	xiǎng	922	4909	think	Beijing	0
6030	琢	zuó	926	4910	think	Beijing	0
6031	磨	mó	927	4910	think	Beijing	1
6032	想	xiǎng	922	4911	think	Wenzhou	0
6033	忖	cǔn	925	4912	think	Wenzhou	0
6034	想	xiǎng	922	4914	think	Wuhan	0
6035	想	xiǎng	922	4915	think	Taiyuan	0
6036	想	xiǎng	922	4916	think	Yuci	0
6037	想	xiǎng	922	4917	think	Changsha	0
6038	想	xiǎng	922	4918	think	Shuangfeng	0
6039	三	sān	928	4919	three	Guangzhou	0
6040	三	sān	928	4920	three	Suzhou	0
6041	三	sān	928	4921	three	Meixian	0
6042	三	sān	928	4922	three	Nanchang	0
6043	三	sān	928	4923	three	Fuzhou	0
6044	三	sān	928	4924	three	Ningxia	0
6045	三	sān	928	4925	three	Lianchang	0
6046	三	sān	928	4926	three	Ningbo	0
6047	三	sān	928	4927	three	Yingshan	0
6048	三	sān	928	4928	three	Chengdu	0
6049	三	sān	928	4929	three	Zhanping	0
6050	三	sān	928	4930	three	Shanghai	0
6051	三	sān	928	4931	three	Shanghai_B	0
6052	三	sān	928	4932	three	Xiamen	0
6053	三	sān	928	4933	three	Anyi	0
6054	三	sān	928	4934	three	Beijing	0
6055	三	sān	928	4935	three	Wenzhou	0
6056	三	sān	928	4937	three	Wuhan	0
6057	三	sān	928	4938	three	Taiyuan	0
6058	三	sān	928	4939	three	Yuci	0
6059	三	sān	928	4940	three	Changsha	0
6060	三	sān	928	4941	three	Shuangfeng	0
6061	掟	zhěng	929	4942	throw	Guangzhou	0
6062	抌	dǎn	930	4943	throw	Guangzhou	0
6063	掉	diào	566	4944	throw	Guangzhou	0
6064	厾	dū	931	4945	throw	Suzhou	0
6065	真	zhēn	932	4946	throw	Suzhou	0
6066	拋	pāo	934	4948	throw	Nanchang	0
6067	繞	rào	825	4954	throw	Yingshan	0
6068	甩	shuǎi	941	4955	throw	Chengdu	0
6069	獻	xiàn	945	4959	throw	Xiamen	0
6070	扔	rēng	947	4961	throw	Beijing	0
6071	摜	guàn	948	4962	throw	Wenzhou	0
6072	手	shǒu	158	4963	throw	Wenzhou	0
6073	丟	diū	943	4965	throw	Wuhan	0
6074	砍	kǎn	510	4966	throw	Taiyuan	0
6075	給	gěi	131	4967	throw	Taiyuan	0
6076	蠻	mán	951	4968	throw	Taiyuan	0
6077	砍	kǎn	510	4969	throw	Yuci	0
6078	給	gěi	131	4970	throw	Yuci	0
6079	蠻	mán	951	4971	throw	Yuci	0
6080	射	shè	952	4972	throw	Changsha	0
6081	釘	dīng	953	4973	throw	Changsha	0
6082	亞	yà	954	4974	throw	Shuangfeng	0
6083	打	dǎ	590	4975	throw	Shuangfeng	0
6084	綁	bǎng	955	4976	tie	Guangzhou	0
6085	紮	zā	876	4977	tie	Guangzhou	0
6086	縛	fù	956	4978	tie	Suzhou	0
6087	綁	bǎng	955	4979	tie	Meixian	0
6088	捆	kǔn	957	4980	tie	Meixian	0
6089	綁	bǎng	955	4982	tie	Nanchang	0
6090	捆	kǔn	957	4983	tie	Fuzhou	0
6091	縛	fù	956	4984	tie	Fuzhou	0
6092	綁	bǎng	955	4985	tie	Ningxia	0
6093	捆	kǔn	957	4987	tie	Ningbo	0
6094	捆	kǔn	957	4988	tie	Yingshan	0
6095	捆	kǔn	957	4989	tie	Chengdu	0
6096	綁	bǎng	955	4990	tie	Chengdu	0
6097	縛	fù	956	4991	tie	Zhanping	0
6098	綁	bǎng	955	4992	tie	Shanghai	0
6099	綁	bǎng	955	4993	tie	Shanghai_B	0
6100	縛	fù	956	4994	tie	Xiamen	0
6101	捆	kǔn	957	4995	tie	Xiamen	0
6102	剔	tī	956	4996	tie	Anyi	0
6103	捆	kǔn	957	4997	tie	Beijing	0
6104	捆	kǔn	957	4998	tie	Wenzhou	0
6105	縛	fù	956	4999	tie	Wenzhou	0
6106	捆	kǔn	957	5001	tie	Wuhan	0
6107	捆	kǔn	957	5002	tie	Taiyuan	0
6108	捆	kǔn	957	5003	tie	Yuci	0
6109	捆	kǔn	957	5004	tie	Changsha	0
6110	轉	zhuǎn	959	5006	turn	Guangzhou	0
6111	轉	zhuǎn	959	5007	turn	Suzhou	0
6112	轉	zhuǎn	959	5008	turn	Meixian	0
6113	轉	zhuǎn	959	5010	turn	Nanchang	0
6114	車	chē	959	5011	turn	Fuzhou	0
6115	轉	zhuǎn	959	5012	turn	Ningxia	0
6116	轉	zhuǎn	959	5014	turn	Ningbo	0
6117	轉	zhuǎn	959	5015	turn	Yingshan	0
6118	轉	zhuǎn	959	5016	turn	Chengdu	0
6119	轉	zhuǎn	959	5018	turn	Shanghai	0
6120	轉	zhuǎn	959	5019	turn	Shanghai_B	0
6121	斡	wò	963	5020	turn	Xiamen	0
6122	斬	zhǎn	964	5021	turn	Xiamen	0
6123	轉	zhuǎn	959	5022	turn	Xiamen	0
6124	轉	zhuǎn	959	5023	turn	Anyi	0
6125	轉	zhuǎn	959	5024	turn	Beijing	0
6126	轉	zhuǎn	959	5025	turn	Beijing	0
6127	悠	yōu	965	5025	turn	Beijing	1
6128	旋	xuán	966	5026	turn	Wenzhou	0
6129	走	zǒu	400	5027	turn	Wenzhou	0
6130	轉	zhuǎn	959	5027	turn	Wenzhou	1
6131	轉	zhuǎn	959	5029	turn	Wuhan	0
6132	轉	zhuǎn	959	5030	turn	Taiyuan	0
6133	轉	zhuǎn	959	5030	turn	Taiyuan	1
6134	轉	zhuǎn	959	5031	turn	Yuci	0
6135	轉	zhuǎn	959	5031	turn	Yuci	1
6136	轉	zhuǎn	959	5032	turn	Changsha	0
6137	轉	zhuǎn	959	5033	turn	Shuangfeng	0
6138	嘔	ǒu	968	5034	vomit	Guangzhou	0
6139	嘔	ǒu	968	5035	vomit	Suzhou	0
6140	翻	fān	214	5036	vomit	Meixian	0
6141	嘔	ǒu	968	5037	vomit	Nanchang	0
6142	吐	tǔ	840	5038	vomit	Fuzhou	0
6143	吐	tǔ	840	5040	vomit	Ningxia	0
6144	吐	tǔ	840	5042	vomit	Ningbo	0
6145	吐	tǔ	840	5043	vomit	Yingshan	0
6146	嘔	ǒu	968	5044	vomit	Chengdu	0
6147	吐	tǔ	840	5044	vomit	Chengdu	1
6148	吐	tǔ	840	5045	vomit	Zhanping	0
6149	嘔	ǒu	968	5046	vomit	Shanghai	0
6150	吐	tǔ	840	5047	vomit	Shanghai	0
6151	嘔	ǒu	968	5048	vomit	Shanghai_B	0
6152	吐	tǔ	840	5049	vomit	Shanghai_B	0
6153	吐	tǔ	840	5050	vomit	Xiamen	0
6154	嘔	ǒu	968	5051	vomit	Anyi	0
6155	吐	tǔ	840	5052	vomit	Beijing	0
6156	吐	tǔ	840	5053	vomit	Wenzhou	0
6157	嘔	ǒu	968	5055	vomit	Wuhan	0
6158	吐	tǔ	840	5056	vomit	Wuhan	0
6159	哇	wa	971	5057	vomit	Wuhan	0
6160	吐	tǔ	840	5058	vomit	Taiyuan	0
6161	吐	tǔ	840	5059	vomit	Yuci	0
6162	嘔	ǒu	968	5060	vomit	Changsha	0
6163	嘔	ǒu	968	5061	vomit	Shuangfeng	0
6164	洗	xǐ	347	5062	wash	Guangzhou	0
6165	汰	tài	972	5063	wash	Suzhou	0
6166	洗	xǐ	347	5064	wash	Meixian	0
6167	洗	xǐ	347	5065	wash	Nanchang	0
6168	洗	xǐ	347	5066	wash	Fuzhou	0
6169	洗	xǐ	347	5067	wash	Ningxia	0
6170	洗	xǐ	347	5068	wash	Lianchang	0
6171	洗	xǐ	347	5069	wash	Ningbo	0
6172	洗	xǐ	347	5070	wash	Yingshan	0
6173	洗	xǐ	347	5071	wash	Chengdu	0
6174	洗	xǐ	347	5072	wash	Zhanping	0
6175	汰	tài	972	5073	wash	Shanghai	0
6176	汰	tài	972	5074	wash	Shanghai_B	0
6177	洗	xǐ	347	5075	wash	Xiamen	0
6178	洗	xǐ	347	5076	wash	Anyi	0
6179	洗	xǐ	347	5077	wash	Beijing	0
6180	洗	xǐ	347	5078	wash	Wenzhou	0
6181	盪	dàng	973	5079	wash	Wenzhou	0
6182	洗	xǐ	347	5081	wash	Wuhan	0
6183	洗	xǐ	347	5082	wash	Taiyuan	0
6184	洗	xǐ	347	5083	wash	Yuci	0
6185	洗	xǐ	347	5084	wash	Changsha	0
6186	洗	xǐ	347	5085	wash	Shuangfeng	0
6187	濕	shī	974	5086	wet	Guangzhou	0
6188	濕	shī	974	5087	wet	Suzhou	0
6189	潮	cháo	975	5088	wet	Suzhou	0
6190	濕	shī	974	5089	wet	Meixian	0
6191	濕	shī	974	5090	wet	Nanchang	0
6192	濫	làn	976	5091	wet	Fuzhou	0
6193	濕	shī	974	5092	wet	Ningxia	0
6194	濕	shī	974	5093	wet	Lianchang	0
6195	濕	shī	974	5094	wet	Ningbo	0
6196	濕	shī	974	5095	wet	Yingshan	0
6197	濕	shī	974	5096	wet	Chengdu	0
6198	淡	dàn	977	5097	wet	Zhanping	0
6199	濕	shī	974	5098	wet	Shanghai	0
6200	濕	shī	974	5099	wet	Shanghai_B	0
6201	淡	dàn	977	5100	wet	Xiamen	0
6202	濕	shī	974	5101	wet	Anyi	0
6203	濕	shī	974	5102	wet	Beijing	0
6204	濫	làn	976	5103	wet	Wenzhou	0
6205	濕	shī	974	5104	wet	Wenzhou	0
6206	濕	shī	974	5105	wet	Wuhan	0
6207	濕	shī	974	5106	wet	Taiyuan	0
6208	濕	shī	974	5107	wet	Yuci	0
6209	濕	shī	974	5108	wet	Changsha	0
6210	濕	shī	974	5109	wet	Shuangfeng	0
6211	邊	biān	426	5110	where	Guangzhou	0
6212	啥	shà	412	5111	where	Suzhou	0
6213	場	chǎng	412	5111	where	Suzhou	1
6214	化	huà	978	5111	where	Suzhou	2
6215	哪	nǎ	431	5113	where	Meixian	0
6216	子	zi	30	5113	where	Meixian	1
6217	哪	nǎ	431	5114	where	Nanchang	0
6218	裏	lǐ	268	5114	where	Nanchang	1
6219	底	dǐ	430	5115	where	Fuzhou	0
6220	地	de	103	5116	where	Fuzhou	0
6221	塊	kuài	637	5116	where	Fuzhou	1
6222	哪	nǎ	431	5117	where	Ningxia	0
6223	裏	lǐ	268	5117	where	Ningxia	1
6224	那	nà	431	5118	where	Lianchang	0
6225	角	jiǎo	168	5118	where	Lianchang	1
6226	哪	nǎ	431	5120	where	Yingshan	0
6227	場	chǎng	644	5120	where	Yingshan	1
6228	哪	nǎ	431	5121	where	Chengdu	0
6229	裏	lǐ	268	5121	where	Chengdu	1
6230	哪	nǎ	431	5127	where	Anyi	0
6231	裏	lǐ	268	5127	where	Anyi	1
6232	哪	nǎ	431	5128	where	Anyi	0
6233	嘚	dē	187	5128	where	Anyi	1
6234	哪	nǎ	431	5129	where	Beijing	0
6235	兒	ér	17	5129	where	Beijing	1
6236	狃	niǔ	984	5130	where	Wenzhou	0
6237	哪	nǎ	431	5132	where	Wuhan	0
6238	裏	lǐ	268	5132	where	Wuhan	1
6239	哪	nǎ	431	5133	where	Wuhan	0
6240	塊	kuài	637	5133	where	Wuhan	1
6241	啥	shà	412	5134	where	Wuhan	0
6242	塊	kuài	637	5134	where	Wuhan	1
6243	哪	nǎ	431	5135	where	Taiyuan	0
6244	裏	lǐ	268	5135	where	Taiyuan	1
6245	哪	nǎ	431	5136	where	Yuci	0
6246	裏	lǐ	268	5136	where	Yuci	1
6247	哪	nǎ	431	5137	where	Changsha	0
6248	裏	lǐ	268	5137	where	Changsha	1
6249	何	hé	421	5138	where	Changsha	0
6250	至	zhì	986	5138	where	Changsha	1
6251	哪	nǎ	431	5139	where	Changsha	0
6252	些	xiē	650	5139	where	Changsha	1
6253	塊	kuài	637	5139	where	Changsha	2
6254	哪	nǎ	431	5140	where	Shuangfeng	0
6255	裏	lǐ	268	5140	where	Shuangfeng	1
6256	闊	kuò	987	5141	wide	Guangzhou	0
6257	闊	kuò	987	5142	wide	Suzhou	0
6258	闊	kuò	987	5143	wide	Meixian	0
6259	寬	kuān	988	5144	wide	Nanchang	0
6260	闊	kuò	987	5145	wide	Nanchang	0
6261	闊	kuò	987	5146	wide	Fuzhou	0
6262	寬	kuān	988	5147	wide	Ningxia	0
6263	闊	kuò	987	5148	wide	Lianchang	0
6264	寬	kuān	988	5149	wide	Ningbo	0
6265	寬	kuān	988	5150	wide	Yingshan	0
6266	寬	kuān	988	5151	wide	Chengdu	0
6267	闊	kuò	987	5152	wide	Zhanping	0
6268	闊	kuò	987	5153	wide	Shanghai	0
6269	闊	kuò	987	5154	wide	Shanghai_B	0
6270	闊	kuò	987	5155	wide	Xiamen	0
6271	闊	kuò	987	5156	wide	Anyi	0
6272	寬	kuān	988	5157	wide	Beijing	0
6273	闊	kuò	987	5158	wide	Wenzhou	0
6274	寬	kuān	988	5160	wide	Wuhan	0
6275	寬	kuān	988	5161	wide	Taiyuan	0
6276	寬	kuān	988	5162	wide	Yuci	0
6277	寬	kuān	988	5163	wide	Changsha	0
6278	寬	kuān	988	5164	wide	Shuangfeng	0
6279	闊	kuò	987	5165	wide	Shuangfeng	0
6280	老	lǎo	32	5166	wife	Guangzhou	0
6281	婆	pó	59	5166	wife	Guangzhou	1
6282	女	nǚ	145	5167	wife	Guangzhou	0
6283	人	rén	223	5167	wife	Guangzhou	1
6284	女	nǚ	145	5168	wife	Suzhou	0
6285	人	rén	223	5168	wife	Suzhou	1
6286	家	jiā	237	5169	wife	Suzhou	0
6287	小	xiǎo	325	5169	wife	Suzhou	1
6288	家	jiā	237	5170	wife	Suzhou	0
6289	主	zhǔ	989	5170	wife	Suzhou	1
6290	婆	pó	59	5170	wife	Suzhou	2
6291	屋	wū	683	5171	wife	Suzhou	0
6292	裏	lǐ	268	5171	wife	Suzhou	1
6293	老	lǎo	32	5172	wife	Meixian	0
6294	婆	pó	59	5172	wife	Meixian	1
6295	老	lǎo	32	5173	wife	Nanchang	0
6296	婆	pó	59	5173	wife	Nanchang	1
6297	女	nǚ	145	5174	wife	Nanchang	0
6298	客	kè	225	5174	wife	Nanchang	1
6299	老	lǎo	32	5175	wife	Fuzhou	0
6300	媽	mā	55	5175	wife	Fuzhou	1
6301	諸	zhū	437	5176	wife	Fuzhou	0
6302	娘	niáng	223	5176	wife	Fuzhou	2
6303	厝	cuò	990	5177	wife	Fuzhou	0
6304	裏	lǐ	268	5177	wife	Fuzhou	1
6305	婆	pó	59	5178	wife	Ningxia	0
6306	姨	yí	991	5178	wife	Ningxia	1
6307	老	lǎo	32	5179	wife	Lianchang	0
6308	婆	pó	59	5179	wife	Lianchang	1
6309	老	lǎo	32	5180	wife	Ningbo	0
6310	婆	pó	59	5180	wife	Ningbo	1
6311	女	nǚ	145	5181	wife	Yingshan	0
6312	的	de	229	5181	wife	Yingshan	1
6313	堂	táng	444	5182	wife	Yingshan	0
6314	客	kè	225	5182	wife	Yingshan	1
6315	內	nèi	992	5183	wife	Yingshan	0
6316	當	dāng	686	5183	wife	Yingshan	1
6317	家	jiā	237	5183	wife	Yingshan	2
6318	的	de	229	5183	wife	Yingshan	3
6319	女	nǚ	145	5184	wife	Chengdu	0
6320	的	de	229	5184	wife	Chengdu	1
6321	某	mǒu	440	5185	wife	Zhanping	0
6322	夫	fū	227	5187	wife	Shanghai	0
6323	人	rén	223	5187	wife	Shanghai	1
6324	老	lǎo	32	5188	wife	Shanghai	0
6325	婆	pó	59	5188	wife	Shanghai	1
6326	老	lǎo	32	5189	wife	Shanghai_B	0
6327	婆	pó	59	5189	wife	Shanghai_B	1
6328	母	mǔ	220	5190	wife	Xiamen	0
6329	查	chá	441	5191	wife	Xiamen	0
6330	母	mǔ	223	5191	wife	Xiamen	2
6331	厝	cuò	990	5192	wife	Xiamen	0
6332	內	nèi	992	5192	wife	Xiamen	1
6333	人	rén	223	5192	wife	Xiamen	2
6334	老	lǎo	32	5193	wife	Anyi	0
6335	婆	pó	59	5193	wife	Anyi	1
6336	女	nǚ	145	5194	wife	Beijing	0
6337	人	rén	223	5194	wife	Beijing	1
6338	老	lǎo	32	5195	wife	Wenzhou	0
6339	安	ān	674	5195	wife	Wenzhou	1
6340	老	lǎo	32	5196	wife	Wenzhou	0
6341	人	rén	223	5196	wife	Wenzhou	1
6342	客	kè	225	5196	wife	Wenzhou	2
6343	屋	wū	683	5197	wife	Wenzhou	0
6344	裏	lǐ	268	5197	wife	Wenzhou	1
6345	女	nǚ	145	5199	wife	Wuhan	0
6346	的	de	229	5199	wife	Wuhan	1
6347	家	jiā	237	5200	wife	Taiyuan	0
6348	裏	lǐ	268	5200	wife	Taiyuan	1
6349	的	de	229	5200	wife	Taiyuan	2
6350	女	nǚ	145	5201	wife	Taiyuan	0
6351	人	rén	223	5201	wife	Taiyuan	1
6352	老	lǎo	32	5202	wife	Taiyuan	0
6353	婆	pó	59	5202	wife	Taiyuan	1
6354	老	lǎo	32	5203	wife	Yuci	0
6355	婆	pó	59	5203	wife	Yuci	1
6356	堂	táng	444	5204	wife	Changsha	0
6357	客	kè	225	5204	wife	Changsha	1
6358	堂	táng	444	5205	wife	Shuangfeng	0
6359	客	kè	225	5205	wife	Shuangfeng	1
6360	老	lǎo	32	5206	wife	Shuangfeng	0
6361	婆	pó	59	5206	wife	Shuangfeng	1
6362	風	fēng	994	5207	wind	Guangzhou	0
6363	風	fēng	994	5208	wind	Suzhou	0
6364	風	fēng	994	5209	wind	Meixian	0
6365	風	fēng	994	5210	wind	Nanchang	0
6366	風	fēng	994	5211	wind	Fuzhou	0
6367	風	fēng	994	5212	wind	Ningxia	0
6368	風	fēng	994	5213	wind	Lianchang	0
6369	風	fēng	994	5214	wind	Ningbo	0
6370	風	fēng	994	5215	wind	Yingshan	0
6371	風	fēng	994	5216	wind	Chengdu	0
6372	風	fēng	994	5217	wind	Zhanping	0
6373	風	fēng	994	5218	wind	Shanghai	0
6374	風	fēng	994	5219	wind	Shanghai_B	0
6375	風	fēng	994	5220	wind	Xiamen	0
6376	風	fēng	994	5221	wind	Anyi	0
6377	風	fēng	994	5222	wind	Beijing	0
6378	風	fēng	994	5223	wind	Wenzhou	0
6379	風	fēng	994	5225	wind	Wuhan	0
6380	風	fēng	994	5226	wind	Taiyuan	0
6381	風	fēng	994	5227	wind	Yuci	0
6382	風	fēng	994	5228	wind	Changsha	0
6383	風	fēng	994	5229	wind	Shuangfeng	0
6384	翼	yì	995	5230	wing	Guangzhou	0
6385	肌	jī	996	5231	wing	Suzhou	0
6386	翅	chì	997	5232	wing	Suzhou	0
6387	膀	bǎng	998	5232	wing	Suzhou	1
6388	翼	yì	995	5233	wing	Meixian	0
6389	胛	jiǎ	474	5233	wing	Meixian	1
6390	翅	chì	997	5234	wing	Nanchang	0
6391	膀	bǎng	998	5234	wing	Nanchang	1
6392	葉	yè	205	5235	wing	Nanchang	0
6393	膀	bǎng	998	5237	wing	Ningxia	0
6394	子	zi	30	5237	wing	Ningxia	1
6395	翼	yì	995	5238	wing	Lianchang	0
6396	骨	gǔ	50	5238	wing	Lianchang	1
6397	翼	yì	995	5239	wing	Ningbo	0
6398	翅	chì	997	5240	wing	Yingshan	0
6399	膀	bǎng	998	5240	wing	Yingshan	1
6400	翅	chì	997	5241	wing	Chengdu	0
6401	膀	bǎng	998	5241	wing	Chengdu	1
6402	翼	yì	995	5242	wing	Zhanping	0
