ID	DOCULECT	DOCULECT_IN_SOURCE	CONCEPT	CONCEPTICON_ID	VALUE	CHARACTERS	COGIDS
136	Zhanping	Zhanping	bird	937	隻仔：读tsi6 a6	隻子	39 30
137	Shanghai	Shanghai	bird	937	鸟	鸟	38
138	Shanghai_B	Shanghai_B	bird	937	鸟	鸟	38
139	Xiamen	Xiamen	bird	937	tsiau51	B	40
140	Anyi	Anyi	bird	937	雀哩	雀哩	37 33
141	Beijing	Beijing	bird	937	鸟儿	鸟儿	38 17
142	Wenzhou	Wenzhou	bird	937	鸟儿[ti«3 N2]	鸟儿	38 17
143	Taibei	Taibei	bird	937	tsiau53?	B	40
144	Wuhan	Wuhan	bird	937	鸟	鸟	38
145	Taiyuan	Taiyuan	bird	937	鸟	鸟	38
146	Yuci	Yuci	bird	937	鸟	鸟	38
147	Changsha	Changsha	bird	937	鸟	鸟	38
148	Shuangfeng	Shuangfeng	bird	937	鸟即	鸟即	38 41
5364	Old_Chinese	Old_Chinese	bird	937	鸟	鸟	38
5365	Old_Chinese	Old_Chinese	bird	937	 禽	 禽	1011 1012
149	Guangzhou	Guangzhou	bite	1403	咬	咬	42
150	Suzhou	Suzhou	bite	1403	咬	咬	42
151	Meixian	Meixian	bite	1403	咬	咬	42
152	Meixian	Meixian	bite	1403	啮	啮	43
153	Nanchang	Nanchang	bite	1403	咬	咬	42
154	Fuzhou	Fuzhou	bite	1403	咬	咬	42
155	Ningxia	Ningxia	bite	1403	咬	咬	42
156	Lianchang	Lianchang	bite	1403	咬	咬	42
157	Ningbo	Ningbo	bite	1403	咬	咬	42
158	Yingshan	Yingshan	bite	1403	咬	咬	42
159	Chengdu	Chengdu	bite	1403	咬	咬	42
160	Zhanping	Zhanping	bite	1403	咬	咬	42
161	Shanghai	Shanghai	bite	1403	咬	咬	42
162	Shanghai_B	Shanghai_B	bite	1403	咬	咬	42
163	Xiamen	Xiamen	bite	1403	咬	咬	42
164	Anyi	Anyi	bite	1403	啮(ngat8)	啮	43
165	Beijing	Beijing	bite	1403	咬	咬	42
166	Wenzhou	Wenzhou	bite	1403	咬	咬	42
167	Wuhan	Wuhan	bite	1403	咬	咬	42
168	Taiyuan	Taiyuan	bite	1403	咬	咬	42
169	Yuci	Yuci	bite	1403	咬	咬	42
170	Changsha	Changsha	bite	1403	[]nga35	咬	42
171	Shuangfeng	Shuangfeng	bite	1403	[]nga#~35	咬	42
5366	Old_Chinese	Old_Chinese	bite	1403	啮	啮	43
172	Guangzhou	Guangzhou	black	163	黑	黑	44
173	Suzhou	Suzhou	black	163	黑	黑	44
174	Meixian	Meixian	black	163	乌	乌	45
175	Nanchang	Nanchang	black	163	乌（乌猫、乌狗）、青（布）、黑	黑	44
176	Fuzhou	Fuzhou	black	163	乌	乌	45
177	Fuzhou	Fuzhou	black	163	青	青	46
178	Ningxia	Ningxia	black	163	黑	黑	44
179	Lianchang	Lianchang	black	163	乌	乌	45
180	Ningbo	Ningbo	black	163	黑	黑	44
181	Yingshan	Yingshan	black	163	黑	黑	44
182	Chengdu	Chengdu	black	163	黑	黑	44
183	Zhanping	Zhanping	black	163	乌	乌	45
184	Shanghai	Shanghai	black	163	黑	黑	44
185	Shanghai_B	Shanghai_B	black	163	黑	黑	44
186	Xiamen	Xiamen	black	163	乌	乌	45
187	Anyi	Anyi	black	163	黑	青	46
188	Beijing	Beijing	black	163	黑	青	46
189	Wenzhou	Wenzhou	black	163	黑	黑	44
190	Wenzhou	Wenzhou	black	163	乌	乌	45
191	Wenzhou	Wenzhou	black	163	青	青	46
192	Taibei	Taibei	black	163	oo44烏	乌	45
193	Wuhan	Wuhan	black	163	黑	黑	44
194	Wuhan	Wuhan	black	163	乌	乌	45
195	Wuhan	Wuhan	black	163	青（“青”不同于“黑”）	青	46
196	Taiyuan	Taiyuan	black	163	黑	黑	44
197	Yuci	Yuci	black	163	黑	黑	44
198	Changsha	Changsha	black	163	黑	黑	44
199	Changsha	Changsha	black	163	青	青	46
200	Shuangfeng	Shuangfeng	black	163	黑	黑	44
201	Shuangfeng	Shuangfeng	black	163	青	青	46
5367	Old_Chinese	Old_Chinese	black	163	黑	黑	44
202	Guangzhou	Guangzhou	blood	946	血	血	47
203	Guangzhou	Guangzhou	blood	946	猪红	猪红	48 49
204	Suzhou	Suzhou	blood	946	血	血	47
205	Meixian	Meixian	blood	946	血	血	47
206	Nanchang	Nanchang	blood	946	血	血	47
207	Fuzhou	Fuzhou	blood	946	血	血	47
208	Ningxia	Ningxia	blood	946	血	血	47
209	Lianchang	Lianchang	blood	946	血	血	47
210	Ningbo	Ningbo	blood	946	血	血	47
211	Yingshan	Yingshan	blood	946	血	血	47
212	Chengdu	Chengdu	blood	946	血	血	47
213	Zhanping	Zhanping	blood	946	血	血	47
214	Shanghai	Shanghai	blood	946	血	血	47
215	Shanghai_B	Shanghai_B	blood	946	血	血	47
216	Xiamen	Xiamen	blood	946	血	血	47
217	Anyi	Anyi	blood	946	血	血	47
218	Beijing	Beijing	blood	946	血	血	47
219	Wenzhou	Wenzhou	blood	946	血	血	47
220	Taibei	Taibei	blood	946	hueh32血	血	47
221	Wuhan	Wuhan	blood	946	血	血	47
222	Taiyuan	Taiyuan	blood	946	血	血	47
223	Yuci	Yuci	blood	946	血	血	47
224	Changsha	Changsha	blood	946	血	血	47
225	Shuangfeng	Shuangfeng	blood	946	血	血	47
5368	Old_Chinese	Old_Chinese	blood	946	血	血	47
2736	Guangzhou	Guangzhou	blow	175	吹	吹	488
2737	Suzhou	Suzhou	blow	175	吹	吹	488
2738	Meixian	Meixian	blow	175	吹[风]	吹	488
2739	Meixian	Meixian	blow	175	歕[人]	歕	489
2740	Nanchang	Nanchang	blow	175	吹	吹	488
2741	Fuzhou	Fuzhou	blow	175	吹	吹	488
2742	Fuzhou	Fuzhou	blow	175	歕	歕	489
2743	Ningxia	Ningxia	blow	175	吹	吹	488
2744	Lianchang	Lianchang	blow	175	吹[风]	吹	488
2745	Lianchang	Lianchang	blow	175	[]pha33气	歕	489
2746	Ningbo	Ningbo	blow	175	吹	吹	488
2747	Yingshan	Yingshan	blow	175	吹	吹	488
2748	Chengdu	Chengdu	blow	175	吹	吹	488
2749	Zhanping	Zhanping	blow	175	歕	歕	489
2750	Shanghai	Shanghai	blow	175	吹	吹	488
2751	Shanghai_B	Shanghai_B	blow	175	吹	吹	488
2752	Xiamen	Xiamen	blow	175	歕	歕	489
2753	Anyi	Anyi	blow	175	吹	吹	488
2754	Beijing	Beijing	blow	175	吹	吹	488
2755	Wenzhou	Wenzhou	blow	175	吹	吹	488
2756	Taibei	Taibei	blow	175	pun13[口盆]	歕	489
2757	Wuhan	Wuhan	blow	175	吹	吹	488
2758	Taiyuan	Taiyuan	blow	175	吹	吹	488
2759	Yuci	Yuci	blow	175	吹	吹	488
2760	Changsha	Changsha	blow	175	吹	吹	488
2761	Shuangfeng	Shuangfeng	blow	175	吹	吹	488
5479	Old_Chinese	Old_Chinese	blow	175	吹	吹	488
226	Guangzhou	Guangzhou	bone	1394	骨	骨	50
227	Suzhou	Suzhou	bone	1394	骨头	骨头	50 51
228	Meixian	Meixian	bone	1394	骨头	骨头	50 51
229	Nanchang	Nanchang	bone	1394	骨头	骨头	50 51
230	Fuzhou	Fuzhou	bone	1394	骨	骨	50
231	Ningxia	Ningxia	bone	1394	骨头	骨头	50 51
232	Lianchang	Lianchang	bone	1394	骨头	骨头	50 51
233	Ningbo	Ningbo	bone	1394	骨	骨	50
234	Yingshan	Yingshan	bone	1394	骨头	骨头	50 51
235	Chengdu	Chengdu	bone	1394	骨	骨	50
236	Zhanping	Zhanping	bone	1394	骨	骨	50
237	Shanghai	Shanghai	bone	1394	骨	骨	50
238	Shanghai_B	Shanghai_B	bone	1394	骨	骨	50
239	Xiamen	Xiamen	bone	1394	骨	骨	50
240	Anyi	Anyi	bone	1394	骨頭	骨头	50 51
241	Beijing	Beijing	bone	1394	骨头	骨头	50 51
242	Wenzhou	Wenzhou	bone	1394	骨	骨	50
243	Wenzhou	Wenzhou	bone	1394	骨头	骨头	50 51
244	Taibei	Taibei	bone	1394	kut32 thau13骨頭	骨头	50 51
245	Wuhan	Wuhan	bone	1394	骨头	骨头	50 51
246	Taiyuan	Taiyuan	bone	1394	骨头	骨头	50 51
247	Yuci	Yuci	bone	1394	骨头	骨头	50 51
248	Changsha	Changsha	bone	1394	骨头	骨头	50 51
249	Shuangfeng	Shuangfeng	bone	1394	骨头	骨头	50 51
5369	Old_Chinese	Old_Chinese	bone	1394	骨	骨	50
250	Guangzhou	Guangzhou	breasts	1402	[]nin55	B	52
251	Suzhou	Suzhou	breasts	1402	奶奶	奶奶	53 53
252	Meixian	Meixian	breasts	1402	奶姑*	奶姑	53 54
253	Nanchang	Nanchang	breasts	1402	奶	奶	53
254	Fuzhou	Fuzhou	breasts	1402	[奶]奶	奶	53
255	Fuzhou	Fuzhou	breasts	1402	[奶]奶	奶奶	53 53
256	Fuzhou	Fuzhou	breasts	1402	奶	奶	53
257	Ningxia	Ningxia	breasts	1402	奶子	奶子	53 30
258	Lianchang	Lianchang	breasts	1402	[]nang33菇	奶姑	53 54
259	Ningbo	Ningbo	breasts	1402	奶头	奶头	53 51
260	Yingshan	Yingshan	breasts	1402	妈儿	妈儿	55 17
261	Chengdu	Chengdu	breasts	1402	奶奶	奶奶	53 53
262	Zhanping	Zhanping	breasts	1402	奶仔	奶子	53 30
263	Shanghai	Shanghai	breasts	1402	奶	奶	53
264	Shanghai_B	Shanghai_B	breasts	1402	奶奶	奶奶	53 53
265	Xiamen	Xiamen	breasts	1402	奶	奶	53
266	Anyi	Anyi	breasts	1402	奶	奶	53
267	Anyi	Anyi	breasts	1402	奶嘴	奶嘴	53 56
268	Beijing	Beijing	breasts	1402	咂儿	咂儿	57 17
269	Wenzhou	Wenzhou	breasts	1402	Ú奶Ú奶（阴平）	奶奶	53 53
270	Taibei	Taibei	breasts	1402	lin44 ?	A	58
271	Wuhan	Wuhan	breasts	1402	妈[妈]（恐不是此二字，有音无字）	妈	55
272	Wuhan	Wuhan	breasts	1402	妈[妈]（恐不是此二字，有音无字）	妈妈	55 55
273	Taiyuan	Taiyuan	breasts	1402	奶[奶]	奶	53
274	Taiyuan	Taiyuan	breasts	1402	奶[奶]	奶奶	53 53
275	Yuci	Yuci	breasts	1402	奶头	奶头	53 51
276	Changsha	Changsha	breasts	1402	奶子	奶子	53 30
277	Shuangfeng	Shuangfeng	breasts	1402	奶婆	奶婆	53 59
5370	Old_Chinese	Old_Chinese	breasts	1402	乳	乳	1013
2762	Guangzhou	Guangzhou	breathe	1407	嗍	嗍	490
2763	Guangzhou	Guangzhou	breathe	1407	啜[指撮唇而吸]	嘬	491
2764	Suzhou	Suzhou	breathe	1407	吸	吸	492
2765	Suzhou	Suzhou	breathe	1407	呼	呼	493
2766	Meixian	Meixian	breathe	1407	sot5	嗍	490
2767	Meixian	Meixian	breathe	1407	嘬	嘬	491
2768	Nanchang	Nanchang	breathe	1407	吸	吸	492
2769	Fuzhou	Fuzhou	breathe	1407	吸	吸	492
2770	Fuzhou	Fuzhou	breathe	1407	嗍	嗍	490
2771	Ningxia	Ningxia	breathe	1407	吸气	吸	492
2772	Lianchang	Lianchang	breathe	1407	[]siu35	A	494
2773	Ningbo	Ningbo	breathe	1407	呼吸	呼吸	493 492
2774	Yingshan	Yingshan	breathe	1407	嗍	嗍	490
2775	Chengdu	Chengdu	breathe	1407	吸气	吸	492
2776	Zhanping	Zhanping	breathe	1407	喘气	喘气	495 496
2777	Shanghai	Shanghai	breathe	1407	呼吸	呼吸	493 492
2778	Shanghai_B	Shanghai_B	breathe	1407	呼吸	呼吸	493 492
2779	Xiamen	Xiamen	breathe	1407	喘气	喘气	495 496
2780	Xiamen	Xiamen	breathe	1407	SNG?55；嗍[指猛地吸气]	B	497
2781	Anyi	Anyi	breathe	1407	吸气	吸	492
2782	Anyi	Anyi	breathe	1407	透氣	透气	276 496
2783	Beijing	Beijing	breathe	1407	吸	吸	492
2784	Wenzhou	Wenzhou	breathe	1407	吸	吸	492
2785	Taibei	Taibei	breathe	1407	tshuan53 khui53 喘氣	喘气	495 496
2786	Wuhan	Wuhan	breathe	1407	吸	吸	492
2787	Wuhan	Wuhan	breathe	1407	呵	呵	89
2788	Wuhan	Wuhan	breathe	1407	嗍	嗍	490
2789	Taiyuan	Taiyuan	breathe	1407	吸	吸	492
2790	Yuci	Yuci	breathe	1407	吸	吸	492
2791	Changsha	Changsha	breathe	1407	吸	吸	492
2792	Changsha	Changsha	breathe	1407	嗍	嗍	490
2793	Shuangfeng	Shuangfeng	breathe	1407	呵	呵	89
2794	Shuangfeng	Shuangfeng	breathe	1407	嗍	嗍	490
5480	Old_Chinese	Old_Chinese	breathe	1407	息	息	1047
278	Guangzhou	Guangzhou	burn	2102	烧	烧	60
279	Suzhou	Suzhou	burn	2102	烧	烧	60
280	Meixian	Meixian	burn	2102	烧	烧	60
281	Nanchang	Nanchang	burn	2102	烧	烧	60
282	Fuzhou	Fuzhou	burn	2102	烧	烧	60
283	Ningxia	Ningxia	burn	2102	烧	烧	60
284	Lianchang	Lianchang	burn	2102	烧	烧	60
285	Ningbo	Ningbo	burn	2102	烧	烧	60
286	Yingshan	Yingshan	burn	2102	烧	烧	60
287	Chengdu	Chengdu	burn	2102	烧	烧	60
288	Zhanping	Zhanping	burn	2102	烧	烧	60
289	Shanghai	Shanghai	burn	2102	烧	烧	60
290	Shanghai_B	Shanghai_B	burn	2102	烧	烧	60
291	Xiamen	Xiamen	burn	2102	烧	烧	60
292	Xiamen	Xiamen	burn	2102	热	热	61
293	Anyi	Anyi	burn	2102	烧	烧	60
294	Beijing	Beijing	burn	2102	烧	烧	60
295	Beijing	Beijing	burn	2102	着	着	62
296	Wenzhou	Wenzhou	burn	2102	烧	烧	60
297	Taibei	Taibei	burn	2102	sio44燒	烧	60
298	Wuhan	Wuhan	burn	2102	烧	烧	60
299	Taiyuan	Taiyuan	burn	2102	烧	烧	60
300	Yuci	Yuci	burn	2102	烧	烧	60
301	Changsha	Changsha	burn	2102	烧	烧	60
302	Shuangfeng	Shuangfeng	burn	2102	烧	烧	60
5371	Old_Chinese	Old_Chinese	burn	2102	燃	燃	1014
2795	Guangzhou	Guangzhou	child	1304	细蚊*仔	细蚊仔	324 498 97
2796	Suzhou	Suzhou	child	1304	小干*	小干	325 90
2797	Meixian	Meixian	child	1304	细人子	细人子	324 223 30
2798	Nanchang	Nanchang	child	1304	细人子	细人子	324 223 30
2799	Nanchang	Nanchang	child	1304	细伢子	细伢子	324 499 30
2800	Fuzhou	Fuzhou	child	1304	伲囝	伲囝	403 100
2801	Fuzhou	Fuzhou	child	1304	伲囝哥	伲囝哥	403 100 279
2802	Ningxia	Ningxia	child	1304	娃娃	娃娃	79 79
2803	Lianchang	Lianchang	child	1304	细人	细人	324 223
2804	Ningbo	Ningbo	child	1304	小人	小人	325 223
2805	Yingshan	Yingshan	child	1304	[小]伢	小伢	325 499
2806	Chengdu	Chengdu	child	1304	娃儿	娃儿	79 17
2807	Zhanping	Zhanping	child	1304	婴仔	婴仔	500 97
2808	Zhanping	Zhanping	child	1304	囝仔	囝仔	100 97
2809	Shanghai	Shanghai	child	1304	小人	小人	325 223
2810	Shanghai_B	Shanghai_B	child	1304	小人	小人	325 223
2811	Xiamen	Xiamen	child	1304	囝仔	囝仔	100 97
2812	Anyi	Anyi	child	1304	细人嘚	细人嘚	324 223 187
2813	Beijing	Beijing	child	1304	小孩儿	小孩儿	325 501 17
2814	Wenzhou	Wenzhou	child	1304	细儿	细儿	324 17
2815	Wenzhou	Wenzhou	child	1304	妹	妹	502
2816	Taibei	Taibei	child	1304	ginɫɜ aɫɜ 囝囝	囝囝	100 100
2817	Wuhan	Wuhan	child	1304	[小]伢	小伢	325 499
2818	Taiyuan	Taiyuan	child	1304	[小]娃娃	娃娃	79 79
2819	Taiyuan	Taiyuan	child	1304	[小]娃娃	小娃娃	325 79 79
2820	Yuci	Yuci	child	1304	[小]娃娃	娃娃	79 79
2821	Yuci	Yuci	child	1304	[小]娃娃	小娃娃	325 79 79
2822	Changsha	Changsha	child	1304	细伢子	细伢子	324 499 30
2823	Shuangfeng	Shuangfeng	child	1304	细人基*	细人基	324 223 503
5481	Old_Chinese	Old_Chinese	child	1304	儿	儿	17
303	Guangzhou	Guangzhou	claw	72	爪	爪	63
304	Suzhou	Suzhou	claw	72	脚爪	脚爪	64 63
305	Meixian	Meixian	claw	72	脚爪	脚爪	64 63
306	Nanchang	Nanchang	claw	72	爪子	爪子	63 30
307	Nanchang	Nanchang	claw	72	脚爪子	脚爪子	64 63 30
308	Fuzhou	Fuzhou	claw	72	骹	骹	65
309	Ningxia	Ningxia	claw	72	爪子	爪子	63 30
310	Lianchang	Lianchang	claw	72	脚指爪	脚指爪	64 66 63
311	Ningbo	Ningbo	claw	72	爪	爪	63
312	Yingshan	Yingshan	claw	72	爪子	爪子	63 30
313	Chengdu	Chengdu	claw	72	爪	爪	63
314	Zhanping	Zhanping	claw	72	gio3	A	67
315	Shanghai	Shanghai	claw	72	脚爪	脚爪	64 63
316	Shanghai_B	Shanghai_B	claw	72	脚爪	脚爪	64 63
317	Xiamen	Xiamen	claw	72	爪仔	爪子	63 30
318	Anyi	Anyi	claw	72	脚爪	脚爪	64 63
319	Beijing	Beijing	claw	72	爪子	爪子	63 30
320	Beijing	Beijing	claw	72	爪儿	爪儿	63 17
321	Wenzhou	Wenzhou	claw	72	[脚]爪	脚爪	64 63
322	Wenzhou	Wenzhou	claw	72	[脚]爪	爪	63
323	Taibei	Taibei	claw	72	dziau53爪	爪	63
324	Wuhan	Wuhan	claw	72	爪子	爪子	63 30
325	Taiyuan	Taiyuan	claw	72	爪子	爪子	63 30
326	Taiyuan	Taiyuan	claw	72	爪爪	爪爪	63 63
327	Yuci	Yuci	claw	72	爪子	爪子	63 30
328	Yuci	Yuci	claw	72	爪爪	爪爪	63 63
329	Changsha	Changsha	claw	72	爪子	爪子	63 30
330	Shuangfeng	Shuangfeng	claw	72	爪子	爪子	63 30
5372	Old_Chinese	Old_Chinese	claw	72	爪	爪	63
331	Guangzhou	Guangzhou	cloud	1489	云	云	68
332	Suzhou	Suzhou	cloud	1489	云	云	68
333	Meixian	Meixian	cloud	1489	云	云	68
334	Nanchang	Nanchang	cloud	1489	云	云	68
335	Fuzhou	Fuzhou	cloud	1489	云	云	68
336	Ningxia	Ningxia	cloud	1489	云	云	68
337	Lianchang	Lianchang	cloud	1489	云	云	68
338	Ningbo	Ningbo	cloud	1489	云彩	云彩	68 69
339	Yingshan	Yingshan	cloud	1489	云彩	云彩	68 69
340	Chengdu	Chengdu	cloud	1489	云彩	云彩	68 69
341	Zhanping	Zhanping	cloud	1489	云	云	68
342	Shanghai	Shanghai	cloud	1489	云	云	68
343	Shanghai_B	Shanghai_B	cloud	1489	云	云	68
344	Xiamen	Xiamen	cloud	1489	云	云	68
345	Anyi	Anyi	cloud	1489	雲	云	68
346	Beijing	Beijing	cloud	1489	云彩	云彩	68 69
347	Wenzhou	Wenzhou	cloud	1489	云	云	68
348	Taibei	Taibei	cloud	1489	hun13雲	云	68
349	Wuhan	Wuhan	cloud	1489	云	云	68
350	Taiyuan	Taiyuan	cloud	1489	云[彩]	云彩	68 69
351	Yuci	Yuci	cloud	1489	云彩	云彩	68 69
352	Changsha	Changsha	cloud	1489	云	云	68
353	Shuangfeng	Shuangfeng	cloud	1489	云	云	68
5373	Old_Chinese	Old_Chinese	cloud	1489	云	云	68
354	Guangzhou	Guangzhou	cold	1287	冻	冻	70
355	Guangzhou	Guangzhou	cold	1287	冷	冷	71
356	Suzhou	Suzhou	cold	1287	冷	冷	71
357	Meixian	Meixian	cold	1287	冷	冷	71
358	Nanchang	Nanchang	cold	1287	冷	冷	71
359	Fuzhou	Fuzhou	cold	1287	清	清	72
360	Fuzhou	Fuzhou	cold	1287	冻（天气）	冻	70
361	Ningxia	Ningxia	cold	1287	冻	冻	70
362	Lianchang	Lianchang	cold	1287	冷	冷	71
363	Ningbo	Ningbo	cold	1287	冷	冷	71
364	Yingshan	Yingshan	cold	1287	冷	冷	71
365	Chengdu	Chengdu	cold	1287	冷	冷	71
366	Zhanping	Zhanping	cold	1287	冷	冷	71
367	Zhanping	Zhanping	cold	1287	寒：“冷lin3”多指食物性冷。	寒	73
368	Shanghai	Shanghai	cold	1287	冷	冷	71
369	Shanghai_B	Shanghai_B	cold	1287	冷	冷	71
370	Xiamen	Xiamen	cold	1287	冷	冷	71
371	Xiamen	Xiamen	cold	1287	寒	寒	73
372	Anyi	Anyi	cold	1287	冷	冷	71
373	Anyi	Anyi	cold	1287	寒	寒	73
374	Beijing	Beijing	cold	1287	冷	冷	71
375	Wenzhou	Wenzhou	cold	1287	冷	冷	71
376	Taibei	Taibei	cold	1287	ling53冷，kuaN13寒	冷	71
377	Wuhan	Wuhan	cold	1287	冷	冷	71
378	Taiyuan	Taiyuan	cold	1287	冷	冷	71
379	Yuci	Yuci	cold	1287	冷	冷	71
380	Changsha	Changsha	cold	1287	冷	冷	71
381	Changsha	Changsha	cold	1287	清	清	72
382	Shuangfeng	Shuangfeng	cold	1287	冷	冷	71
383	Shuangfeng	Shuangfeng	cold	1287	清（很冷）	清	72
5374	Old_Chinese	Old_Chinese	cold	1287	寒	寒	73
384	Guangzhou	Guangzhou	come	1446	来	来	74
385	Guangzhou	Guangzhou	come	1446	嚟	嚟	75
386	Suzhou	Suzhou	come	1446	来	来	74
387	Meixian	Meixian	come	1446	来	来	74
388	Nanchang	Nanchang	come	1446	来	来	74
389	Fuzhou	Fuzhou	come	1446	来	来	74
390	Ningxia	Ningxia	come	1446	来	来	74
391	Lianchang	Lianchang	come	1446	来	来	74
392	Ningbo	Ningbo	come	1446	来	来	74
393	Yingshan	Yingshan	come	1446	来	来	74
394	Chengdu	Chengdu	come	1446	来	来	74
395	Zhanping	Zhanping	come	1446	来	来	74
396	Shanghai	Shanghai	come	1446	来	来	74
397	Shanghai_B	Shanghai_B	come	1446	来	来	74
398	Xiamen	Xiamen	come	1446	来	来	74
399	Anyi	Anyi	come	1446	来	来	74
400	Beijing	Beijing	come	1446	来	来	74
401	Wenzhou	Wenzhou	come	1446	来	来	74
402	Taibei	Taibei	come	1446	lai13來	来	74
403	Wuhan	Wuhan	come	1446	来	来	74
404	Taiyuan	Taiyuan	come	1446	来	来	74
405	Yuci	Yuci	come	1446	来	来	74
406	Changsha	Changsha	come	1446	来	来	74
407	Shuangfeng	Shuangfeng	come	1446	来	来	74
5375	Old_Chinese	Old_Chinese	come	1446	来	来	74
4128	Guangzhou	Guangzhou	correct	1725	口-岩	岩	777
4129	Suzhou	Suzhou	correct	1725	对	对	778
4130	Meixian	Meixian	correct	1725	着	着	62
4131	Meixian	Meixian	correct	1725	口-岩	岩	777
4132	Nanchang	Nanchang	correct	1725	对	对	778
4133	Fuzhou	Fuzhou	correct	1725	着	着	62
4134	Fuzhou	Fuzhou	correct	1725	毛郑	毛郑	117 779
4135	Ningxia	Ningxia	correct	1725	对	对	778
4136	Lianchang	Lianchang	correct	1725	着	着	62
4137	Ningbo	Ningbo	correct	1725	对	对	778
4138	Yingshan	Yingshan	correct	1725	是	是	19
4139	Chengdu	Chengdu	correct	1725	对	对	778
4140	Zhanping	Zhanping	correct	1725	着	着	62
4141	Shanghai	Shanghai	correct	1725	对	对	778
4142	Shanghai_B	Shanghai_B	correct	1725	对	对	778
4143	Xiamen	Xiamen	correct	1725	着	着	62
4144	Anyi	Anyi	correct	1725	对	对	778
4145	Beijing	Beijing	correct	1725	对	对	778
4146	Wenzhou	Wenzhou	correct	1725	对	对	778
4147	Wenzhou	Wenzhou	correct	1725	是	是	19
4148	Taibei	Taibei	correct	1725	tioh33著	着	62
4149	Wuhan	Wuhan	correct	1725	对	对	778
4150	Taiyuan	Taiyuan	correct	1725	对	对	778
4151	Yuci	Yuci	correct	1725	对	对	778
4152	Changsha	Changsha	correct	1725	对	对	778
4153	Shuangfeng	Shuangfeng	correct	1725	对	对	778
4154	Shuangfeng	Shuangfeng	correct	1725	是	是	19
5535	Old_Chinese	Old_Chinese	correct	1725	是	是	19
2824	Guangzhou	Guangzhou	count	1420	数	数	504
2825	Suzhou	Suzhou	count	1420	点	点	505
2826	Meixian	Meixian	count	1420	点	点	505
2827	Meixian	Meixian	count	1420	算	算	506
2828	Nanchang	Nanchang	count	1420	算	算	506
2829	Fuzhou	Fuzhou	count	1420	数	数	504
2830	Ningxia	Ningxia	count	1420	数	数	504
2831	Lianchang	Lianchang	count	1420	算	算	506
2832	Ningbo	Ningbo	count	1420	数	数	504
2833	Yingshan	Yingshan	count	1420	数	数	504
2834	Chengdu	Chengdu	count	1420	数	数	504
2835	Zhanping	Zhanping	count	1420	算	算	506
2836	Shanghai	Shanghai	count	1420	数	数	504
2837	Shanghai_B	Shanghai_B	count	1420	数	数	504
2838	Xiamen	Xiamen	count	1420	数	数	504
2839	Anyi	Anyi	count	1420	数	数	504
2840	Beijing	Beijing	count	1420	数	数	504
2841	Wenzhou	Wenzhou	count	1420	数	数	504
2842	Taibei	Taibei	count	1420	sng31算	算	506
2843	Wuhan	Wuhan	count	1420	数	数	504
2844	Taiyuan	Taiyuan	count	1420	数数	数数	504 504
2845	Yuci	Yuci	count	1420	数数	数	504
2846	Changsha	Changsha	count	1420	数	数	504
2847	Shuangfeng	Shuangfeng	count	1420	数	数	504
5482	Old_Chinese	Old_Chinese	count	1420	数	数	504
2848	Guangzhou	Guangzhou	cut	1432	斩	斩	507
2849	Suzhou	Suzhou	cut	1432	劓	劓	508
2850	Meixian	Meixian	cut	1432	斩	斩	507
2851	Meixian	Meixian	cut	1432	斫	斫	509
2852	Nanchang	Nanchang	cut	1432	砍	砍	510
2853	Nanchang	Nanchang	cut	1432	剁	剁	511
2854	Fuzhou	Fuzhou	cut	1432	剉	剉	512
2855	Fuzhou	Fuzhou	cut	1432	铡	铡	513
2856	Ningxia	Ningxia	cut	1432	砍	砍	510
2857	Lianchang	Lianchang	cut	1432	刿	刿	514
2858	Ningbo	Ningbo	cut	1432	劈	劈	515
2859	Yingshan	Yingshan	cut	1432	砍	砍	510
2860	Chengdu	Chengdu	cut	1432	砍	砍	510
2861	Zhanping	Zhanping	cut	1432	tsien3：与“剪”同音	剪	516
2862	Shanghai	Shanghai	cut	1432	劈?	劈	515
2863	Shanghai_B	Shanghai_B	cut	1432	劈?	劈	515
2864	Xiamen	Xiamen	cut	1432	[]tsam33	砍	510
2865	Xiamen	Xiamen	cut	1432	砍	斩	507
2866	Xiamen	Xiamen	cut	1432	tai~51	A	517
2867	Anyi	Anyi	cut	1432	砍	砍	510
2868	Anyi	Anyi	cut	1432	斬	斩	507
2869	Anyi	Anyi	cut	1432	斲	斫	509
2870	Beijing	Beijing	cut	1432	砍	砍	510
2871	Wenzhou	Wenzhou	cut	1432	剉	剉	512
2872	Wenzhou	Wenzhou	cut	1432	剁	剁	511
2873	Taibei	Taibei	cut	1432	tsho31剉	剉	512
2874	Taibei	Taibei	cut	1432	莝	莝	518
2875	Wuhan	Wuhan	cut	1432	砍	砍	510
2876	Wuhan	Wuhan	cut	1432	剁	剁	511
2877	Taiyuan	Taiyuan	cut	1432	砍	砍	510
2878	Yuci	Yuci	cut	1432	砍	砍	510
2879	Changsha	Changsha	cut	1432	砍	砍	510
2880	Changsha	Changsha	cut	1432	剁	剁	511
2881	Shuangfeng	Shuangfeng	cut	1432	剁	剁	511
2882	Shuangfeng	Shuangfeng	cut	1432	砍	砍	510
5483	Old_Chinese	Old_Chinese	cut	1432	斫	斫	509
2883	Guangzhou	Guangzhou	day	1225	日子	日子	340 30
2884	Suzhou	Suzhou	day	1225	日脚	日脚	340 64
